strategyA,strategyB,sideA,sideB,type,entryA_ts,entryB_ts,exitA_ts,exitB_ts,exit_first_ts,overlap_start_et,overlap_end_et,overlap_minutes,pnlA,pnlB,joint_pnl,tradeA_id,tradeB_id
gex-level-fade,gex-lt-3m,short,short,confluence,1738855260000,1738855860000,1738866000000,1738861200000,1738861200000,2025-02-06 10:31:00,2025-02-06 12:00:00,89.00,65,680,745,gex-level-fade:T000071,gex-lt-3m:T000051
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1738919101000,1738933800000,1738935002000,1738935001000,1738935001000,2025-02-07 08:10:00,2025-02-07 08:30:01,20.02,-1225,-1030,-2255,gex-flip-ivpct:T000009,gex-lt-3m:T000052
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1738937400000,1738937580000,1738938758000,1738938710000,1738938710000,2025-02-07 09:13:00,2025-02-07 09:31:50,18.83,-1225,-1035,-2260,gex-flip-ivpct:T000010,gex-lt-3m:T000053
gex-flip-ivpct,gex-level-fade,short,short,confluence,1738937400000,1738938039000,1738938758000,1738938646000,1738938646000,2025-02-07 09:20:39,2025-02-07 09:30:46,10.12,-1225,-395,-1620,gex-flip-ivpct:T000010,gex-level-fade:T000072
gex-level-fade,gex-lt-3m,short,short,confluence,1738938039000,1738937580000,1738938646000,1738938710000,1738938646000,2025-02-07 09:20:39,2025-02-07 09:30:46,10.12,-395,-1035,-1430,gex-level-fade:T000072,gex-lt-3m:T000053
gex-flip-ivpct,gex-level-fade,short,short,confluence,1738937400000,1738938721000,1738938758000,1738938784000,1738938758000,2025-02-07 09:32:01,2025-02-07 09:32:38,0.62,-1225,-395,-1620,gex-flip-ivpct:T000010,gex-level-fade:T000073
gex-level-fade,gex-lt-3m,short,short,confluence,1738939560000,1738938843000,1738940040000,1738940400000,1738940040000,2025-02-07 09:46:00,2025-02-07 09:54:00,8.00,-395,1190,795,gex-level-fade:T000074,gex-lt-3m:T000054
gex-level-fade,gex-lt-3m,short,short,confluence,1738940160000,1738938843000,1738940405000,1738940400000,1738940400000,2025-02-07 09:56:00,2025-02-07 10:00:00,4.00,2010,1190,3200,gex-level-fade:T000075,gex-lt-3m:T000054
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739179200000,1739192465000,1739215140000,1739197800000,1739197800000,2025-02-10 08:01:05,2025-02-10 09:30:00,88.92,3165,315,3480,gex-flip-ivpct:T000011,gex-lt-3m:T000058
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739179200000,1739196060000,1739215140000,1739198775000,1739198775000,2025-02-10 09:01:00,2025-02-10 09:46:15,45.25,3165,-395,2770,gex-flip-ivpct:T000011,gex-level-fade:T000077
gex-level-fade,gex-lt-3m,short,long,conflict,1739196060000,1739192465000,1739198775000,1739197800000,1739197800000,2025-02-10 09:01:00,2025-02-10 09:30:00,29.00,-395,315,-80,gex-level-fade:T000077,gex-lt-3m:T000058
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739179200000,1739198760000,1739215140000,1739204100000,1739204100000,2025-02-10 09:46:00,2025-02-10 11:15:00,89.00,3165,1235,4400,gex-flip-ivpct:T000011,gex-lt-3m:T000059
gex-level-fade,gex-lt-3m,short,long,conflict,1739196060000,1739198760000,1739198775000,1739204100000,1739198775000,2025-02-10 09:46:00,2025-02-10 09:46:15,0.25,-395,1235,840,gex-level-fade:T000077,gex-lt-3m:T000059
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739179200000,1739199720000,1739215140000,1739199924000,1739199924000,2025-02-10 10:02:00,2025-02-10 10:05:24,3.40,3165,-395,2770,gex-flip-ivpct:T000011,gex-level-fade:T000078
gex-level-fade,gex-lt-3m,short,long,conflict,1739199720000,1739198760000,1739199924000,1739204100000,1739199924000,2025-02-10 10:02:00,2025-02-10 10:05:24,3.40,-395,1235,840,gex-level-fade:T000078,gex-lt-3m:T000059
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739179200000,1739200980000,1739215140000,1739201654000,1739201654000,2025-02-10 10:23:00,2025-02-10 10:34:14,11.23,3165,-395,2770,gex-flip-ivpct:T000011,gex-level-fade:T000081
gex-level-fade,gex-lt-3m,short,long,conflict,1739200980000,1739198760000,1739201654000,1739204100000,1739201654000,2025-02-10 10:23:00,2025-02-10 10:34:14,11.23,-395,1235,840,gex-level-fade:T000081,gex-lt-3m:T000059
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739179200000,1739204160000,1739215140000,1739209500000,1739209500000,2025-02-10 11:16:00,2025-02-10 12:45:00,89.00,3165,175,3340,gex-flip-ivpct:T000011,gex-lt-3m:T000060
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739179200000,1739214060000,1739215140000,1739219400000,1739215140000,2025-02-10 14:01:00,2025-02-10 14:19:00,18.00,3165,60,3225,gex-flip-ivpct:T000011,gex-lt-3m:T000061
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739282700000,1739282460000,1739293380000,1739285551000,1739285551000,2025-02-11 09:05:00,2025-02-11 09:52:31,47.52,1255,2390,3645,gex-flip-ivpct:T000012,gex-lt-3m:T000062
gex-level-fade,gex-lt-3m,short,long,conflict,1739284440000,1739282460000,1739284556000,1739285551000,1739284556000,2025-02-11 09:34:00,2025-02-11 09:35:56,1.93,-395,2390,1995,gex-level-fade:T000083,gex-lt-3m:T000062
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739282700000,1739284440000,1739293380000,1739284556000,1739284556000,2025-02-11 09:34:00,2025-02-11 09:35:56,1.93,1255,-395,860,gex-flip-ivpct:T000012,gex-level-fade:T000083
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739282700000,1739285580000,1739293380000,1739286014000,1739286014000,2025-02-11 09:53:00,2025-02-11 10:00:14,7.23,1255,-395,860,gex-flip-ivpct:T000012,gex-level-fade:T000084
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739282700000,1739286960000,1739293380000,1739287545000,1739287545000,2025-02-11 10:16:00,2025-02-11 10:25:45,9.75,1255,-395,860,gex-flip-ivpct:T000012,gex-level-fade:T000085
gex-level-fade,gex-lt-3m,long,short,conflict,1739368920000,1739367060000,1739371150000,1739371399000,1739371150000,2025-02-12 09:02:00,2025-02-12 09:39:10,37.17,2040,-1035,1005,gex-level-fade:T000086,gex-lt-3m:T000063
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739371800000,1739371560000,1739372603000,1739372729000,1739372603000,2025-02-12 09:50:00,2025-02-12 10:03:23,13.38,-1235,-1020,-2255,gex-flip-ivpct:T000013,gex-lt-3m:T000064
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739375429000,1739377860000,1739393700000,1739379673000,1739379673000,2025-02-12 11:31:00,2025-02-12 12:01:13,30.22,2065,2390,4455,gex-flip-ivpct:T000014,gex-lt-3m:T000065
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1739375429000,1739382362000,1739393700000,1739387700000,1739387700000,2025-02-12 12:46:02,2025-02-12 14:15:00,88.97,2065,-90,1975,gex-flip-ivpct:T000014,gex-lt-3m:T000066
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739455500000,1739457120000,1739457420000,1739457136000,1739457136000,2025-02-13 09:32:00,2025-02-13 09:32:16,0.27,400,-395,5,gex-flip-ivpct:T000016,gex-level-fade:T000088
gex-level-fade,gex-lt-3m,short,short,confluence,1739544720000,1739544900000,1739545824000,1739550240000,1739545824000,2025-02-14 09:55:00,2025-02-14 10:10:24,15.40,-395,155,-240,gex-level-fade:T000095,gex-lt-3m:T000070
gex-level-fade,gex-lt-3m,short,short,confluence,1739546169000,1739544900000,1739548566000,1739550240000,1739548566000,2025-02-14 10:16:09,2025-02-14 10:56:06,39.95,-395,155,-240,gex-level-fade:T000096,gex-lt-3m:T000070
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739548200000,1739544900000,1739562480000,1739550240000,1739550240000,2025-02-14 10:50:00,2025-02-14 11:24:00,34.00,510,155,665,gex-flip-ivpct:T000017,gex-lt-3m:T000070
gex-flip-ivpct,gex-level-fade,long,short,conflict,1739548200000,1739546169000,1739562480000,1739548566000,1739548566000,2025-02-14 10:50:00,2025-02-14 10:56:06,6.10,510,-395,115,gex-flip-ivpct:T000017,gex-level-fade:T000096
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739548200000,1739551560000,1739562480000,1739556900000,1739556900000,2025-02-14 11:46:00,2025-02-14 13:15:00,89.00,510,-525,-15,gex-flip-ivpct:T000017,gex-lt-3m:T000071
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739548200000,1739559661000,1739562480000,1739565000000,1739562480000,2025-02-14 14:01:01,2025-02-14 14:48:00,46.98,510,30,540,gex-flip-ivpct:T000017,gex-lt-3m:T000072
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1739893800000,1739892660000,1739895720000,1739894096000,1739894096000,2025-02-18 10:50:00,2025-02-18 10:54:56,4.93,425,-1035,-610,gex-flip-ivpct:T000018,gex-lt-3m:T000073
gex-level-fade,gex-lt-3m,long,short,conflict,1739975584000,1739970960000,1739976573000,1739976300000,1739976300000,2025-02-19 09:33:04,2025-02-19 09:45:00,11.93,-395,615,220,gex-level-fade:T000100,gex-lt-3m:T000076
gex-level-fade,gex-lt-3m,long,long,confluence,1739978220000,1739978160000,1739978460000,1739983500000,1739978460000,2025-02-19 10:17:00,2025-02-19 10:21:00,4.00,-395,1940,1545,gex-level-fade:T000102,gex-lt-3m:T000077
gex-level-fade,gex-lt-3m,long,long,confluence,1739979000000,1739978160000,1739987654000,1739983500000,1739983500000,2025-02-19 10:30:00,2025-02-19 11:45:00,75.00,2105,1940,4045,gex-level-fade:T000103,gex-lt-3m:T000077
gex-level-fade,gex-lt-3m,long,short,conflict,1739979000000,1739984460000,1739987654000,1739989800000,1739987654000,2025-02-19 12:01:00,2025-02-19 12:54:14,53.23,2105,-455,1650,gex-level-fade:T000103,gex-lt-3m:T000078
gex-level-fade,gex-lt-3m,short,long,conflict,1740060251000,1740055560000,1740063093000,1740060900000,1740060900000,2025-02-20 09:04:11,2025-02-20 09:15:00,10.82,1995,265,2260,gex-level-fade:T000104,gex-lt-3m:T000081
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1740060300000,1740055560000,1740062340000,1740060900000,1740060900000,2025-02-20 09:05:00,2025-02-20 09:15:00,10.00,295,265,560,gex-flip-ivpct:T000020,gex-lt-3m:T000081
gex-flip-ivpct,gex-level-fade,short,short,confluence,1740060300000,1740060251000,1740062340000,1740063093000,1740062340000,2025-02-20 09:05:00,2025-02-20 09:39:00,34.00,295,1995,2290,gex-flip-ivpct:T000020,gex-level-fade:T000104
gex-level-fade,gex-lt-3m,short,short,confluence,1740060251000,1740062040000,1740063093000,1740063206000,1740063093000,2025-02-20 09:34:00,2025-02-20 09:51:33,17.55,1995,2390,4385,gex-level-fade:T000104,gex-lt-3m:T000082
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1740060300000,1740062040000,1740062340000,1740063206000,1740062340000,2025-02-20 09:34:00,2025-02-20 09:39:00,5.00,295,2390,2685,gex-flip-ivpct:T000020,gex-lt-3m:T000082
gex-flip-ivpct,gex-level-fade,short,long,conflict,1740146700000,1740148080000,1740151443000,1740148200000,1740148200000,2025-02-21 09:28:00,2025-02-21 09:30:00,2.00,4000,-395,3605,gex-flip-ivpct:T000021,gex-level-fade:T000106
gex-flip-ivpct,gex-level-fade,short,long,conflict,1740146700000,1740148680000,1740151443000,1740148867000,1740148867000,2025-02-21 09:38:00,2025-02-21 09:41:07,3.12,4000,-395,3605,gex-flip-ivpct:T000021,gex-level-fade:T000107
gex-flip-ivpct,gex-level-fade,short,long,conflict,1740146700000,1740150062000,1740151443000,1740150436000,1740150436000,2025-02-21 10:01:02,2025-02-21 10:07:16,6.23,4000,-395,3605,gex-flip-ivpct:T000021,gex-level-fade:T000110
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1740146700000,1740150961000,1740151443000,1740151340000,1740151340000,2025-02-21 10:16:01,2025-02-21 10:22:20,6.32,4000,-1020,2980,gex-flip-ivpct:T000021,gex-lt-3m:T000086
gex-flip-ivpct,gex-level-fade,short,long,conflict,1740146700000,1740151320000,1740151443000,1740151441000,1740151441000,2025-02-21 10:22:00,2025-02-21 10:24:01,2.02,4000,-395,3605,gex-flip-ivpct:T000021,gex-level-fade:T000111
gex-level-fade,gex-lt-3m,long,long,confluence,1740151320000,1740150961000,1740151441000,1740151340000,1740151340000,2025-02-21 10:22:00,2025-02-21 10:22:20,0.33,-395,-1020,-1415,gex-level-fade:T000111,gex-lt-3m:T000086
gex-level-fade,gex-lt-3m,long,long,confluence,1740410040000,1740409620000,1740410341000,1740410221000,1740410221000,2025-02-24 10:14:00,2025-02-24 10:17:01,3.02,-395,2400,2005,gex-level-fade:T000117,gex-lt-3m:T000087
gex-level-fade,gex-lt-3m,long,long,confluence,1740496500000,1740496560000,1740496652000,1740496695000,1740496652000,2025-02-25 10:16:00,2025-02-25 10:17:32,1.53,-395,-1030,-1425,gex-level-fade:T000123,gex-lt-3m:T000092
gex-level-fade,gex-lt-3m,long,long,confluence,1740579242000,1740579361000,1740579434000,1740580249000,1740579434000,2025-02-26 09:16:01,2025-02-26 09:17:14,1.22,-395,-1035,-1430,gex-level-fade:T000124,gex-lt-3m:T000100
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1740669600000,1740669411000,1740669769000,1740671846000,1740669769000,2025-02-27 10:20:00,2025-02-27 10:22:49,2.82,-1235,-1035,-2270,gex-flip-ivpct:T000024,gex-lt-3m:T000103
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1740675000000,1740674580000,1740677220000,1740675134000,1740675134000,2025-02-27 11:50:00,2025-02-27 11:52:14,2.23,560,-1015,-455,gex-flip-ivpct:T000026,gex-lt-3m:T000104
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1740675000000,1740675660000,1740677220000,1740681000000,1740677220000,2025-02-27 12:01:00,2025-02-27 12:27:00,26.00,560,1935,2495,gex-flip-ivpct:T000026,gex-lt-3m:T000105
gex-level-fade,gex-lt-3m,short,long,conflict,1740753840000,1740753960000,1740754937000,1740756263000,1740754937000,2025-02-28 09:46:00,2025-02-28 10:02:17,16.28,-395,2390,1995,gex-level-fade:T000134,gex-lt-3m:T000108
gex-level-fade,gex-lt-3m,short,long,conflict,1740755414000,1740753960000,1740755453000,1740756263000,1740755453000,2025-02-28 10:10:14,2025-02-28 10:10:53,0.65,-395,2390,1995,gex-level-fade:T000135,gex-lt-3m:T000108
gex-flip-ivpct,gex-level-fade,short,long,conflict,1741015201000,1741014600000,1741015319000,1741015402000,1741015319000,2025-03-03 10:20:01,2025-03-03 10:21:59,1.97,-1235,2185,950,gex-flip-ivpct:T000028,gex-level-fade:T000139
gex-level-fade,gex-lt-3m,short,long,conflict,1741097881000,1741097760000,1741098408000,1741098601000,1741098408000,2025-03-04 09:18:01,2025-03-04 09:26:48,8.78,-395,-1020,-1415,gex-level-fade:T000141,gex-lt-3m:T000110
gex-flip-ivpct,gex-level-fade,short,long,conflict,1741270201000,1741271460000,1741272600000,1741271491000,1741271491000,2025-03-06 09:31:00,2025-03-06 09:31:31,0.52,645,-395,250,gex-flip-ivpct:T000031,gex-level-fade:T000156
gex-flip-ivpct,gex-level-fade,short,long,conflict,1741270201000,1741271941000,1741272600000,1741272076000,1741272076000,2025-03-06 09:39:01,2025-03-06 09:41:16,2.25,645,-395,250,gex-flip-ivpct:T000031,gex-level-fade:T000157
gex-level-fade,gex-lt-3m,short,long,conflict,1741960207000,1741959960000,1741960260000,1741960750000,1741960260000,2025-03-14 09:50:07,2025-03-14 09:51:00,0.88,-395,-1035,-1430,gex-level-fade:T000190,gex-lt-3m:T000135
gex-flip-ivpct,gex-level-fade,long,short,conflict,1742477700000,1742479200000,1742480653000,1742479217000,1742479217000,2025-03-20 10:00:00,2025-03-20 10:00:17,0.28,3995,-395,3600,gex-flip-ivpct:T000032,gex-level-fade:T000207
gex-flip-ivpct,gex-level-fade,long,short,conflict,1742477700000,1742480280000,1742480653000,1742480596000,1742480596000,2025-03-20 10:18:00,2025-03-20 10:23:16,5.27,3995,-395,3600,gex-flip-ivpct:T000032,gex-level-fade:T000208
gex-flip-ivpct,gex-level-fade,long,long,confluence,1742565000000,1742564460000,1742565540000,1742567052000,1742565540000,2025-03-21 09:50:00,2025-03-21 09:59:00,9.00,285,1995,2280,gex-flip-ivpct:T000033,gex-level-fade:T000212
gex-level-fade,gex-lt-3m,long,long,confluence,1742564460000,1742565660000,1742567052000,1742566307000,1742566307000,2025-03-21 10:01:00,2025-03-21 10:11:47,10.78,1995,-1035,960,gex-level-fade:T000212,gex-lt-3m:T000143
gex-flip-ivpct,gex-level-fade,short,short,confluence,1742826900000,1742826133000,1742843138000,1742827790000,1742827790000,2025-03-24 10:35:00,2025-03-24 10:49:50,14.83,-1220,-395,-1615,gex-flip-ivpct:T000034,gex-level-fade:T000214
gex-level-fade,gex-lt-3m,short,short,confluence,1742826133000,1742827380000,1742827790000,1742832720000,1742827790000,2025-03-24 10:43:00,2025-03-24 10:49:50,6.83,-395,-720,-1115,gex-level-fade:T000214,gex-lt-3m:T000146
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1742826900000,1742827380000,1742843138000,1742832720000,1742832720000,2025-03-24 10:43:00,2025-03-24 12:12:00,89.00,-1220,-720,-1940,gex-flip-ivpct:T000034,gex-lt-3m:T000146
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1742826900000,1742834760000,1742843138000,1742840100000,1742840100000,2025-03-24 12:46:00,2025-03-24 14:15:00,89.00,-1220,535,-685,gex-flip-ivpct:T000034,gex-lt-3m:T000147
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1742826900000,1742841781000,1742843138000,1742846080000,1742843138000,2025-03-24 14:43:01,2025-03-24 15:05:38,22.62,-1220,-1035,-2255,gex-flip-ivpct:T000034,gex-lt-3m:T000148
gex-flip-ivpct,gex-level-fade,long,long,confluence,1742890800000,1742909340000,1742926740000,1742909787000,1742909787000,2025-03-25 09:29:00,2025-03-25 09:36:27,7.45,2960,-395,2565,gex-flip-ivpct:T000035,gex-level-fade:T000216
gex-flip-ivpct,gex-level-fade,long,short,conflict,1742890800000,1742910120000,1742926740000,1742912923000,1742912923000,2025-03-25 09:42:00,2025-03-25 10:28:43,46.72,2960,-395,2565,gex-flip-ivpct:T000035,gex-level-fade:T000217
gex-level-fade,gex-lt-3m,short,short,confluence,1742994360000,1742992448000,1742997207000,1742995980000,1742995980000,2025-03-26 09:06:00,2025-03-26 09:33:00,27.00,1998.6,865,2863.6,gex-level-fade:T000218,gex-lt-3m:T000150
gex-level-fade,gex-lt-3m,short,short,confluence,1742994360000,1742996761000,1742997207000,1742997188000,1742997188000,2025-03-26 09:46:01,2025-03-26 09:53:08,7.12,1998.6,1190,3188.6,gex-level-fade:T000218,gex-lt-3m:T000151
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1742997900000,1742997660000,1742998805000,1743003000000,1742998805000,2025-03-26 10:05:00,2025-03-26 10:20:05,15.08,-1225,940,-285,gex-flip-ivpct:T000036,gex-lt-3m:T000152
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1743002400000,1742997660000,1743002900000,1743003000000,1743002900000,2025-03-26 11:20:00,2025-03-26 11:28:20,8.33,-1235,940,-295,gex-flip-ivpct:T000037,gex-lt-3m:T000152
gex-level-fade,gex-lt-3m,short,long,conflict,1743515280000,1743515162000,1743515317000,1743516121000,1743515317000,2025-04-01 09:48:00,2025-04-01 09:48:37,0.62,-395,-1035,-1430,gex-level-fade:T000234,gex-lt-3m:T000155
gex-level-fade,gex-lt-3m,short,long,conflict,1743515760000,1743515162000,1743515906000,1743516121000,1743515906000,2025-04-01 09:56:00,2025-04-01 09:58:26,2.43,-395,-1035,-1430,gex-level-fade:T000235,gex-lt-3m:T000155
gex-level-fade,gex-lt-3m,long,long,confluence,1743517500000,1743517320000,1743517669000,1743518315000,1743517669000,2025-04-01 10:25:00,2025-04-01 10:27:49,2.82,-395,2395,2000,gex-level-fade:T000237,gex-lt-3m:T000156
gex-level-fade,gex-lt-3m,short,long,conflict,1743602520000,1743601563000,1743602529000,1743603066000,1743602529000,2025-04-02 10:02:00,2025-04-02 10:02:09,0.15,-395,-1035,-1430,gex-level-fade:T000240,gex-lt-3m:T000159
gex-level-fade,gex-lt-3m,long,long,confluence,1743685265000,1743686160000,1743687012000,1743687073000,1743687012000,2025-04-03 09:16:00,2025-04-03 09:30:12,14.20,1995,2390,4385,gex-level-fade:T000243,gex-lt-3m:T000162
gex-level-fade,gex-lt-3m,short,long,conflict,1744120860000,1744120863000,1744120974000,1744123685000,1744120974000,2025-04-08 10:01:03,2025-04-08 10:02:54,1.85,-395,-1035,-1430,gex-level-fade:T000264,gex-lt-3m:T000179
gex-flip-ivpct,gex-lt-3m,short,long,conflict,1744121100000,1744120863000,1744121879000,1744123685000,1744121879000,2025-04-08 10:05:00,2025-04-08 10:17:59,12.98,-1220,-1035,-2255,gex-flip-ivpct:T000039,gex-lt-3m:T000179
gex-level-fade,gex-lt-3m,short,long,conflict,1744121160000,1744120863000,1744121849000,1744123685000,1744121849000,2025-04-08 10:06:00,2025-04-08 10:17:29,11.48,-395,-1035,-1430,gex-level-fade:T000265,gex-lt-3m:T000179
gex-flip-ivpct,gex-level-fade,short,short,confluence,1744121100000,1744121160000,1744121879000,1744121849000,1744121849000,2025-04-08 10:06:00,2025-04-08 10:17:29,11.48,-1220,-395,-1615,gex-flip-ivpct:T000039,gex-level-fade:T000265
gex-level-fade,gex-lt-3m,short,long,conflict,1744203660000,1744203660000,1744203661000,1744203687000,1744203661000,2025-04-09 09:01:00,2025-04-09 09:01:01,0.02,-395,-985,-1380,gex-level-fade:T000267,gex-lt-3m:T000192
gex-level-fade,gex-lt-3m,short,short,confluence,1744290480000,1744288620000,1744291456000,1744292444000,1744291456000,2025-04-10 09:08:00,2025-04-10 09:24:16,16.27,-395,2435,2040,gex-level-fade:T000274,gex-lt-3m:T000202
gex-level-fade,gex-lt-3m,short,long,conflict,1744293060000,1744293120000,1744293173000,1744293290000,1744293173000,2025-04-10 09:52:00,2025-04-10 09:52:53,0.88,1995,-980,1015,gex-level-fade:T000277,gex-lt-3m:T000205
gex-level-fade,gex-lt-3m,long,long,confluence,1744293249000,1744293120000,1744293291000,1744293290000,1744293290000,2025-04-10 09:54:09,2025-04-10 09:54:50,0.68,-395,-980,-1375,gex-level-fade:T000278,gex-lt-3m:T000205
gex-level-fade,gex-lt-3m,long,long,confluence,1744295400000,1744294740000,1744295671000,1744295671000,1744295671000,2025-04-10 10:30:00,2025-04-10 10:34:31,4.52,2219,2405,4624,gex-level-fade:T000281,gex-lt-3m:T000207
gex-level-fade,gex-lt-3m,short,long,conflict,1744379642000,1744379160000,1744379651000,1744380019000,1744379651000,2025-04-11 09:54:02,2025-04-11 09:54:11,0.15,-395,-1035,-1430,gex-level-fade:T000288,gex-lt-3m:T000221
gex-level-fade,gex-lt-3m,short,short,confluence,1744635782000,1744636205000,1744636627000,1744637100000,1744636627000,2025-04-14 09:10:05,2025-04-14 09:17:07,7.03,-395,-1035,-1430,gex-level-fade:T000291,gex-lt-3m:T000228
gex-level-fade,gex-lt-3m,short,short,confluence,1744637460000,1744637820000,1744637839000,1744638238000,1744637839000,2025-04-14 09:37:00,2025-04-14 09:37:19,0.32,2523.4,2405,4928.4,gex-level-fade:T000292,gex-lt-3m:T000229
gex-level-fade,gex-lt-3m,long,short,conflict,1744638060000,1744637820000,1744638104000,1744638238000,1744638104000,2025-04-14 09:41:00,2025-04-14 09:41:44,0.73,-395,2405,2010,gex-level-fade:T000293,gex-lt-3m:T000229
gex-level-fade,gex-lt-3m,short,short,confluence,1744722060000,1744722060000,1744722729000,1744723878000,1744722729000,2025-04-15 09:01:00,2025-04-15 09:12:09,11.15,-395,-1030,-1425,gex-level-fade:T000294,gex-lt-3m:T000233
gex-level-fade,gex-lt-3m,short,short,confluence,1744723680000,1744722060000,1744723704000,1744723878000,1744723704000,2025-04-15 09:28:00,2025-04-15 09:28:24,0.40,-395,-1030,-1425,gex-level-fade:T000295,gex-lt-3m:T000233
gex-level-fade,gex-lt-3m,long,short,conflict,1744810260000,1744810260000,1744810265000,1744810628000,1744810265000,2025-04-16 09:31:00,2025-04-16 09:31:05,0.08,-395,-1030,-1425,gex-level-fade:T000301,gex-lt-3m:T000235
gex-level-fade,gex-lt-3m,long,short,conflict,1744811100000,1744810800000,1744811123000,1744811722000,1744811123000,2025-04-16 09:45:00,2025-04-16 09:45:23,0.38,-395,2390,1995,gex-level-fade:T000302,gex-lt-3m:T000236
gex-level-fade,gex-lt-3m,short,long,conflict,1745242260000,1745240470000,1745243649000,1745242622000,1745242622000,2025-04-21 09:31:00,2025-04-21 09:37:02,6.03,2026,-1035,991,gex-level-fade:T000309,gex-lt-3m:T000240
gex-level-fade,gex-lt-3m,short,long,conflict,1745242260000,1745243160000,1745243649000,1745243860000,1745243649000,2025-04-21 09:46:00,2025-04-21 09:54:09,8.15,2026,-1020,1006,gex-level-fade:T000309,gex-lt-3m:T000241
gex-level-fade,gex-lt-3m,short,long,conflict,1745330400000,1745329560000,1745330702000,1745334264000,1745330702000,2025-04-22 10:00:00,2025-04-22 10:05:02,5.03,-395,2400,2005,gex-level-fade:T000314,gex-lt-3m:T000242
gex-level-fade,gex-lt-3m,short,long,conflict,1745331360000,1745329560000,1745331643000,1745334264000,1745331643000,2025-04-22 10:16:00,2025-04-22 10:20:43,4.72,-395,2400,2005,gex-level-fade:T000315,gex-lt-3m:T000242
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745415901000,1745415600000,1745416095000,1745415600000,2025-04-23 09:45:01,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000318
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745416320000,1745415600000,1745416513000,1745415600000,2025-04-23 09:52:00,2025-04-23 09:40:00,0.00,255,2080,2335,gex-flip-ivpct:T000040,gex-level-fade:T000319
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1745424960000,1745415600000,1745426179000,1745415600000,2025-04-23 12:16:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000246
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745501344000,1745415600000,1745501476000,1745415600000,2025-04-24 09:29:04,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000321
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745501880000,1745415600000,1745502028000,1745415600000,2025-04-24 09:38:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000322
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745503260000,1745415600000,1745503543000,1745415600000,2025-04-24 10:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000323
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745503860000,1745415600000,1745504041000,1745415600000,2025-04-24 10:11:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000324
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1745504460000,1745415600000,1745504608000,1745415600000,2025-04-24 10:21:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000325
