portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
292,gex-flip-ivpct,T000036,long,2025-03-26 10:05:00,2025-03-26 10:20:05,20327.25,20266.25,-1225,-61,stop_loss,15.1,0
293,gex-flip-ivpct,T000037,long,2025-03-26 11:20:00,2025-03-26 11:28:20,20315.5,20254,-1235,-61.5,stop_loss,8.3,0
294,gex-lt-3m,T000153,short,2025-03-26 11:46:00,2025-03-26 12:57:15,20250.5,20130.75,2390,119.75,take_profit,71.3,0
295,gex-level-fade,T000220,long,2025-03-27 09:18:00,2025-03-27 09:25:00,20047.25,20027.75,-395,-19.5,stop_loss,7,0
296,gex-level-fade,T000221,long,2025-03-27 09:32:00,2025-03-27 09:32:32,20048.5,20029,-395,-19.5,stop_loss,0.5,0
297,gex-level-fade,T000223,short,2025-03-27 10:01:00,2025-03-27 10:29:04,20097.25,20116.75,-395,-19.5,stop_loss,28.1,0
298,gex-level-fade,T000224,long,2025-03-28 09:01:00,2025-03-28 09:15:17,19860.5,19963.25,2050,102.75,take_profit,14.3,0
299,gex-level-fade,T000226,long,2025-03-28 09:32:00,2025-03-28 09:33:38,19861.25,19841.75,-395,-19.5,stop_loss,1.6,0
300,gex-level-fade,T000227,long,2025-03-28 09:53:00,2025-03-28 10:00:00,19860.5,19841,-395,-19.5,stop_loss,7,0
301,gex-level-fade,T000228,long,2025-03-28 10:01:08,2025-03-28 10:05:59,19840,19820.5,-395,-19.5,stop_loss,4.9,0
302,gex-level-fade,T000229,long,2025-03-28 10:07:00,2025-03-28 10:08:22,19794.75,19775.25,-395,-19.5,stop_loss,1.4,0
303,gex-level-fade,T000230,short,2025-03-31 09:01:00,2025-03-31 09:32:03,19228.75,19123,2110,105.75,take_profit,31.1,0
304,gex-level-fade,T000231,long,2025-03-31 09:45:00,2025-03-31 09:45:25,19004.75,18985.25,-395,-19.5,stop_loss,0.4,0
305,gex-lt-3m,T000154,long,2025-03-31 14:16:00,2025-03-31 15:41:29,19321.5,19442.75,2420,121.25,take_profit,85.5,0
306,gex-level-fade,T000232,short,2025-04-01 09:02:00,2025-04-01 09:33:01,19397,19416.5,-395,-19.5,stop_loss,31,0
307,gex-level-fade,T000233,short,2025-04-01 09:41:00,2025-04-01 09:41:13,19394.25,19413.75,-395,-19.5,stop_loss,0.2,0
308,gex-lt-3m,T000155,long,2025-04-01 09:46:02,2025-04-01 10:02:01,19404.25,19352.75,-1035,-51.5,stop_loss,16,0
309,gex-level-fade,T000236,long,2025-04-01 10:08:23,2025-04-01 10:10:40,19338.25,19318.75,-395,-19.5,stop_loss,2.3,0
310,gex-lt-3m,T000156,long,2025-04-01 10:22:00,2025-04-01 10:38:35,19286,19406,2395,120,take_profit,16.6,0
311,gex-lt-3m,T000157,long,2025-04-01 11:01:00,2025-04-01 12:20:36,19520.75,19640.5,2390,119.75,take_profit,79.6,0
312,gex-lt-3m,T000158,long,2025-04-01 14:13:00,2025-04-01 15:42:00,19433.5,19540.75,2140,107.25,max_hold_time,89,0
313,gex-level-fade,T000238,long,2025-04-02 09:25:00,2025-04-02 09:29:46,19339.75,19320.25,-395,-19.5,stop_loss,4.8,0
314,gex-level-fade,T000239,long,2025-04-02 09:31:00,2025-04-02 09:35:38,19331,19443.25,2240,112.25,take_profit,4.6,0
315,gex-lt-3m,T000159,long,2025-04-02 09:46:03,2025-04-02 10:11:06,19548.75,19497.25,-1035,-51.5,stop_loss,25.1,0
316,gex-lt-3m,T000160,long,2025-04-02 10:16:00,2025-04-02 11:21:00,19533.75,19653.5,2390,119.75,take_profit,65,0
317,gex-lt-3m,T000161,long,2025-04-03 08:46:00,2025-04-03 08:56:31,18910.5,18860,-1015,-50.5,stop_loss,10.5,0
318,gex-level-fade,T000243,long,2025-04-03 09:01:05,2025-04-03 09:16:00,18845,18890,895,45,preempted,14.9,1
319,gex-lt-3m,T000162,long,2025-04-03 09:16:00,2025-04-03 09:31:13,18890,19009.75,2390,119.75,take_profit,15.2,0
320,gex-level-fade,T000245,long,2025-04-03 10:24:14,2025-04-03 10:41:02,18869.25,18849.75,-395,-19.5,stop_loss,16.8,0
321,gex-lt-3m,T000163,long,2025-04-04 07:37:00,2025-04-04 07:44:54,17984.5,17935.25,-990,-49.25,stop_loss,7.9,0
322,gex-level-fade,T000246,short,2025-04-04 09:01:32,2025-04-04 09:04:18,18240,18259.5,-395,-19.5,stop_loss,2.8,0
323,gex-level-fade,T000248,long,2025-04-04 09:43:00,2025-04-04 09:47:05,18011,18129.75,2370,118.75,take_profit,4.1,0
324,gex-lt-3m,T000164,long,2025-04-04 10:01:00,2025-04-04 10:01:32,18177.5,18126.5,-1025,-51,stop_loss,0.5,0
325,gex-lt-3m,T000165,long,2025-04-04 10:10:00,2025-04-04 10:12:12,18045.25,17993.75,-1035,-51.5,stop_loss,2.2,0
326,gex-level-fade,T000249,long,2025-04-04 10:13:00,2025-04-04 10:15:57,17982.75,17963.25,-395,-19.5,stop_loss,3,0
327,gex-level-fade,T000250,long,2025-04-04 10:18:09,2025-04-04 10:24:32,17985.96,17966.46,-395,-19.5,stop_loss,6.4,0
328,gex-level-fade,T000251,long,2025-04-04 10:29:03,2025-04-04 10:29:30,17944,17924.5,-395,-19.5,stop_loss,0.5,0
329,gex-lt-3m,T000166,long,2025-04-04 11:16:00,2025-04-04 11:16:58,18122,18073.5,-975,-48.5,stop_loss,1,0
330,gex-lt-3m,T000167,long,2025-04-07 08:31:00,2025-04-07 08:31:21,17217.25,17165.75,-1035,-51.5,stop_loss,0.4,0
331,gex-level-fade,T000252,long,2025-04-07 09:01:00,2025-04-07 09:06:36,17102,17082.5,-395,-19.5,stop_loss,5.6,0
332,gex-level-fade,T000253,long,2025-04-07 09:26:07,2025-04-07 09:27:12,16960.75,16941.25,-395,-19.5,stop_loss,1.1,0
333,gex-level-fade,T000254,long,2025-04-07 09:39:00,2025-04-07 09:42:02,16758,16738.5,-395,-19.5,stop_loss,3,0
334,gex-level-fade,T000256,long,2025-04-07 09:50:00,2025-04-07 09:52:28,16918.5,17060.75,2840,142.25,take_profit,2.5,0
335,gex-level-fade,T000257,short,2025-04-07 09:59:00,2025-04-07 09:59:05,17248.25,17267.75,-395,-19.5,stop_loss,0.1,0
336,gex-lt-3m,T000169,long,2025-04-07 10:01:03,2025-04-07 10:01:23,17337.75,17286.25,-1035,-51.5,stop_loss,0.3,0
337,gex-level-fade,T000258,short,2025-04-07 10:11:00,2025-04-07 10:11:01,17553,17572.5,-395,-19.5,stop_loss,0,0
338,gex-level-fade,T000259,long,2025-04-07 10:30:25,2025-04-07 10:30:27,17341.77,17322.27,-395,-19.5,stop_loss,0,0
339,gex-lt-3m,T000170,long,2025-04-07 10:34:59,2025-04-07 10:35:47,17376,17324.5,-1035,-51.5,stop_loss,0.8,0
340,gex-lt-3m,T000171,long,2025-04-07 10:43:00,2025-04-07 10:44:47,17317.5,17440,2445,122.5,take_profit,1.8,0
341,gex-lt-3m,T000172,long,2025-04-07 11:16:00,2025-04-07 11:16:08,17247.5,17202,-915,-45.5,stop_loss,0.1,0
342,gex-lt-3m,T000173,long,2025-04-07 11:28:00,2025-04-07 11:35:30,17218.5,17342,2465,123.5,take_profit,7.5,0
343,gex-lt-3m,T000174,long,2025-04-07 11:37:00,2025-04-07 11:41:46,17384.25,17506.25,2435,122,take_profit,4.8,0
344,gex-lt-3m,T000175,long,2025-04-07 12:16:00,2025-04-07 12:18:24,17297.75,17246.25,-1035,-51.5,stop_loss,2.4,0
345,gex-lt-3m,T000176,long,2025-04-07 12:25:00,2025-04-07 12:31:55,17336.75,17456.5,2390,119.75,take_profit,6.9,0
346,gex-lt-3m,T000177,long,2025-04-07 12:46:00,2025-04-07 12:56:36,17300,17248.5,-1035,-51.5,stop_loss,10.6,0
347,gex-lt-3m,T000178,long,2025-04-07 12:58:00,2025-04-07 13:00:08,17260.5,17380.25,2390,119.75,take_profit,2.1,0
348,gex-level-fade,T000260,short,2025-04-08 09:09:00,2025-04-08 09:09:39,18062.25,18081.75,-395,-19.5,stop_loss,0.7,0
349,gex-flip-ivpct,T000038,short,2025-04-08 09:15:00,2025-04-08 09:25:24,18096.25,18157.75,-1235,-61.5,stop_loss,10.4,0
350,gex-level-fade,T000261,short,2025-04-08 09:38:00,2025-04-08 09:38:06,18077.75,18097.25,-395,-19.5,stop_loss,0.1,0
351,gex-level-fade,T000262,short,2025-04-08 09:47:00,2025-04-08 09:50:29,18206,18102,2075,104,take_profit,3.5,0
352,gex-level-fade,T000263,short,2025-04-08 09:54:11,2025-04-08 09:57:56,18215,18234.5,-395,-19.5,stop_loss,3.8,0
353,gex-level-fade,T000264,short,2025-04-08 10:01:00,2025-04-08 10:01:03,18265.5,18264,25,1.5,preempted,0.1,1
354,gex-lt-3m,T000179,long,2025-04-08 10:01:03,2025-04-08 10:05:00,18264,18282.75,370,18.75,preempted,4,1
355,gex-flip-ivpct,T000039,short,2025-04-08 10:05:00,2025-04-08 10:17:59,18282.75,18343.5,-1220,-60.75,stop_loss,13,0
356,gex-lt-3m,T000180,short,2025-04-08 11:01:00,2025-04-08 11:12:18,18137.5,18056.5,1615,81,take_profit,11.3,0
357,gex-lt-3m,T000181,long,2025-04-08 12:31:01,2025-04-08 12:31:28,17929.75,17878.25,-1035,-51.5,stop_loss,0.5,0
358,gex-lt-3m,T000182,long,2025-04-08 12:34:00,2025-04-08 12:36:01,17860,17810,-1005,-50,stop_loss,2,0
359,gex-lt-3m,T000183,long,2025-04-08 12:40:00,2025-04-08 12:42:52,17731.75,17680.25,-1035,-51.5,stop_loss,2.9,0
360,gex-lt-3m,T000184,short,2025-04-08 14:34:00,2025-04-08 14:36:03,17542.5,17462.75,1590,79.75,take_profit,2.1,0
361,gex-lt-3m,T000186,long,2025-04-08 14:55:00,2025-04-08 15:00:08,17486.75,17435.25,-1035,-51.5,stop_loss,5.1,0
362,gex-lt-3m,T000187,long,2025-04-08 15:19:00,2025-04-08 15:27:38,17183.5,17304,2405,120.5,take_profit,8.6,0
363,gex-lt-3m,T000188,long,2025-04-08 15:31:02,2025-04-08 15:32:33,17249.5,17198,-1035,-51.5,stop_loss,1.5,0
364,gex-lt-3m,T000189,long,2025-04-09 07:51:05,2025-04-09 08:01:46,16972.5,16921,-1035,-51.5,stop_loss,10.7,0
365,gex-lt-3m,T000190,long,2025-04-09 08:13:26,2025-04-09 08:22:43,16984.5,16934.25,-1010,-50.25,stop_loss,9.3,0
366,gex-lt-3m,T000191,long,2025-04-09 08:46:00,2025-04-09 08:54:57,17035.25,17158,2450,122.75,take_profit,9,0
367,gex-lt-3m,T000192,long,2025-04-09 09:01:00,2025-04-09 09:01:27,17214.75,17165.75,-985,-49,stop_loss,0.5,0
368,gex-level-fade,T000268,long,2025-04-09 09:18:15,2025-04-09 09:23:06,17235.73,17216.23,-395,-19.5,stop_loss,4.9,0
369,gex-level-fade,T000269,long,2025-04-09 09:31:01,2025-04-09 09:31:04,17235.73,17216.23,-395,-19.5,stop_loss,0.1,0
370,gex-level-fade,T000270,short,2025-04-09 09:39:00,2025-04-09 09:39:27,17375,17394.5,-395,-19.5,stop_loss,0.5,0
371,gex-lt-3m,T000193,long,2025-04-09 09:46:00,2025-04-09 09:51:36,17346,17468.75,2450,122.75,take_profit,5.6,0
372,gex-level-fade,T000271,short,2025-04-09 10:01:09,2025-04-09 10:02:47,17554,17573.5,-395,-19.5,stop_loss,1.6,0
373,gex-lt-3m,T000194,long,2025-04-09 10:16:00,2025-04-09 10:23:34,17379.25,17499,2390,119.75,take_profit,7.6,0
374,gex-lt-3m,T000195,long,2025-04-09 11:01:00,2025-04-09 11:06:41,17250.75,17370.5,2390,119.75,take_profit,5.7,0
375,gex-lt-3m,T000196,long,2025-04-09 11:46:00,2025-04-09 11:49:01,17307,17426.75,2390,119.75,take_profit,3,0
376,gex-lt-3m,T000197,long,2025-04-09 11:52:02,2025-04-09 11:55:21,17381.75,17330.25,-1035,-51.5,stop_loss,3.3,0
377,gex-lt-3m,T000198,long,2025-04-09 12:07:00,2025-04-09 12:13:13,17329.25,17450.25,2415,121,take_profit,6.2,0
378,gex-lt-3m,T000199,long,2025-04-09 14:01:00,2025-04-09 14:03:25,18921.75,18870.25,-1035,-51.5,stop_loss,2.4,0
379,gex-lt-3m,T000200,short,2025-04-09 14:46:08,2025-04-09 14:46:43,18814.75,18866.25,-1035,-51.5,stop_loss,0.6,0
380,gex-lt-3m,T000201,short,2025-04-10 08:16:00,2025-04-10 08:30:01,18845.5,18896.25,-1020,-50.75,stop_loss,14,0
381,gex-lt-3m,T000202,short,2025-04-10 08:37:00,2025-04-10 09:40:44,18855,18733,2435,122,take_profit,63.7,0
382,gex-level-fade,T000275,long,2025-04-10 09:41:00,2025-04-10 09:42:41,18733.25,18713.75,-395,-19.5,stop_loss,1.7,0
383,gex-lt-3m,T000203,short,2025-04-10 09:43:00,2025-04-10 09:45:18,18706.5,18758,-1035,-51.5,stop_loss,2.3,0
384,gex-level-fade,T000276,short,2025-04-10 09:47:06,2025-04-10 09:48:21,18803.58,18823.08,-395,-19.5,stop_loss,1.3,0
385,gex-lt-3m,T000204,long,2025-04-10 09:49:00,2025-04-10 09:50:21,18803.75,18753.75,-1005,-50,stop_loss,1.4,0
386,gex-level-fade,T000277,short,2025-04-10 09:51:00,2025-04-10 09:52:00,18845,18765,1595,80,preempted,1,1
387,gex-lt-3m,T000205,long,2025-04-10 09:52:00,2025-04-10 09:54:50,18765,18716.25,-980,-48.75,stop_loss,2.8,0
388,gex-lt-3m,T000206,long,2025-04-10 09:58:00,2025-04-10 09:59:00,18719.5,18668,-1035,-51.5,stop_loss,1,0
389,gex-level-fade,T000279,long,2025-04-10 09:59:00,2025-04-10 10:00:00,18674.75,18655.25,-395,-19.5,stop_loss,1,0
390,gex-level-fade,T000280,long,2025-04-10 10:12:02,2025-04-10 10:12:18,18599.64,18580.14,-395,-19.5,stop_loss,0.3,0
391,gex-lt-3m,T000207,long,2025-04-10 10:19:00,2025-04-10 10:34:31,18638,18758.5,2405,120.5,take_profit,15.5,0
392,gex-lt-3m,T000208,long,2025-04-10 10:46:00,2025-04-10 10:48:40,18713.5,18662,-1035,-51.5,stop_loss,2.7,0
393,gex-lt-3m,T000209,long,2025-04-10 10:52:00,2025-04-10 10:58:14,18655.75,18605.5,-1010,-50.25,stop_loss,6.2,0
394,gex-lt-3m,T000210,long,2025-04-10 11:07:00,2025-04-10 11:14:11,18646,18594.5,-1035,-51.5,stop_loss,7.2,0
395,gex-lt-3m,T000211,long,2025-04-10 11:19:01,2025-04-10 11:23:04,18551,18499.5,-1035,-51.5,stop_loss,4.1,0
396,gex-lt-3m,T000212,short,2025-04-10 11:31:00,2025-04-10 11:50:18,18473,18352.25,2410,120.75,take_profit,19.3,0
