strategy,id,entryTime,exitTime,side,ruleId,netPnL,pointsPnL,mfePoints,maePoints,exitReason,ls_state_at_entry_1m,ls_state_at_exit_1m,ls_favorable_at_entry_1m,bars_since_last_flip_1m,flips_in_prev_60m_1m,flips_during_trade_1m,adverse_flips_during_1m,bars_to_first_adverse_1m,ls_state_at_entry_3m,ls_state_at_exit_3m,ls_favorable_at_entry_3m,bars_since_last_flip_3m,flips_in_prev_60m_3m,flips_during_trade_3m,adverse_flips_during_3m,bars_to_first_adverse_3m,ls_state_at_entry_15m,ls_state_at_exit_15m,ls_favorable_at_entry_15m,bars_since_last_flip_15m,flips_in_prev_60m_15m,flips_during_trade_15m,adverse_flips_during_15m,bars_to_first_adverse_15m
gex-level-fade,T000575,1755177257000,1755177596000,long,,-395,-19.5,3.75,17,stop_loss,1,1,false,3.3,4,0,0,,0,0,true,44.3,1,0,0,,0,0,true,44.3,1,0,0,
gex-level-fade,T000578,1755264570000,1755265541000,short,,1995,100,99.5,0.5,take_profit,1,0,true,2.5,17,1,1,0.5,0,0,false,29.5,3,0,0,,0,0,false,284.5,0,0,0,
gex-level-fade,T000580,1755522120000,1755523837000,short,,-395,-19.5,19.75,12.75,stop_loss,1,1,true,50,3,4,2,9,1,1,true,77,0,2,1,25,0,0,false,407,0,0,0,
gex-level-fade,T000581,1755524580000,1755524885000,short,,-395,-19.5,7.75,17.5,stop_loss,0,1,false,1,5,1,0,,1,1,true,13,2,0,0,,0,0,false,448,0,0,0,
gex-level-fade,T000582,1755525180000,1755528444000,long,,-395,-19.5,78.25,17.75,stop_loss,0,0,true,3,7,10,5,10,0,0,true,2,3,2,1,10,0,0,true,458,0,0,0,
gex-level-fade,T000583,1755608821000,1755610322000,long,,-395,-19.5,32.5,16.75,stop_loss,0,0,true,26,4,4,2,8,0,0,true,22,2,2,1,14,0,0,true,37,2,0,0,
gex-level-fade,T000584,1755611220000,1755613696000,long,,-395,-19.5,73.25,17,stop_loss,0,0,true,16,4,6,3,6,0,0,true,17,2,4,2,16,0,0,true,77,0,0,0,
gex-level-fade,T000585,1755696660000,1755696730000,long,,-395,-19.5,14.75,17.75,stop_loss,0,0,true,1,7,0,0,,0,0,true,1,8,0,0,,0,0,true,1,1,0,0,
gex-level-fade,T000586,1755698760000,1755698818000,long,,-395,-19.5,4.25,17.75,stop_loss,0,0,true,36,3,0,0,,0,0,true,36,3,0,0,,0,0,true,36,1,0,0,
gex-level-fade,T000587,1755699780000,1755700086000,long,,-395,-19.5,14.75,16.5,stop_loss,1,1,false,2,3,0,0,,0,0,true,53,2,0,0,,0,0,true,53,1,0,0,
gex-level-fade,T000588,1755700200000,1755700812000,long,,-395,-19.5,13.7,17.75,stop_loss,1,1,false,9,2,0,0,,0,0,true,60,1,0,0,,0,0,true,60,1,0,0,
gex-level-fade,T000589,1755781260000,1755783941000,long,,-395,-19.5,77.25,13.75,stop_loss,0,1,true,23,2,3,2,5,0,0,true,61,0,4,2,23,0,0,true,181,0,0,0,
gex-level-fade,T000592,1755785001000,1755786568000,long,,1995,100,98.57,0,take_profit,1,1,false,3.4,7,0,0,,1,1,false,3.4,5,0,0,,0,1,true,243.3,0,1,1,11.7
gex-level-fade,T000594,1755869460000,1755870613000,long,,2585,129.5,128.5,4.25,take_profit,0,1,true,1,7,3,2,6,0,1,true,61,0,1,1,8,1,1,false,346,0,0,0,
gex-level-fade,T000596,1755871260000,1755871271000,short,,-395,-19.5,9.2,15.8,stop_loss,1,1,true,1,9,0,0,,1,1,true,1,3,0,0,,1,1,true,376,0,0,0,
gex-level-fade,T000597,1756126920000,1756128686000,long,,-395,-19.5,39.25,11,stop_loss,1,0,false,22,2,1,0,,1,0,false,44,4,1,0,,0,0,true,797,0,0,0,
gex-level-fade,T000598,1756129080000,1756130339000,short,,-395,-19.5,50.25,17.75,stop_loss,1,1,true,3,3,4,2,7,1,1,true,5,2,2,1,1,0,1,false,833,0,1,0,
gex-level-fade,T000599,1756131720000,1756132072000,short,,-395,-19.5,3.25,16.75,stop_loss,1,1,true,29,6,0,0,,1,1,true,28,4,0,0,,1,1,true,37,1,0,0,
gex-level-fade,T000600,1756215062000,1756215093000,short,,-395,-19.5,3,15.25,stop_loss,1,1,true,0,2,0,0,,1,1,true,28,5,0,0,,1,1,true,1,1,0,0,
gex-level-fade,T000601,1756215480000,1756215633000,short,,-395,-19.5,17.25,17.5,stop_loss,0,1,false,1,3,1,0,,1,1,true,35,5,0,0,,1,1,true,8,1,0,0,
gex-level-fade,T000602,1756215720000,1756218111000,short,,-395,-19.5,88.25,14.5,stop_loss,1,1,true,3,4,6,3,3,1,1,true,39,4,2,1,3,1,1,true,12,1,0,0,
gex-level-fade,T000603,1756300020000,1756301340000,long,,-395,-19.5,11.75,17.75,stop_loss,0,0,true,3,6,0,0,,0,0,true,43,1,0,0,,0,0,true,487,0,0,0,
gex-level-fade,T000604,1756301760000,1756302146000,long,,-395,-19.5,22.25,16,stop_loss,0,0,true,1,6,4,2,1,0,0,true,72,0,0,0,,0,0,true,516,0,0,0,
gex-level-fade,T000605,1756304100000,1756304302000,short,,-395,-19.5,0,17.5,stop_loss,1,1,true,2,11,0,0,,1,1,true,3,1,0,0,,0,0,false,555,0,0,0,
gex-level-fade,T000606,1756304400000,1756309668000,short,,-395,-19.5,26.75,17.25,stop_loss,1,1,true,7,11,12,6,25,1,1,true,8,1,0,0,,0,0,false,560,0,0,0,
gex-level-fade,T000607,1756387156000,1756387832000,short,,-395,-19.5,24,17,stop_loss,1,1,true,49.3,1,2,1,7.7,1,1,true,49.3,1,0,0,,1,1,true,424.3,0,0,0,
gex-level-fade,T000609,1756389228000,1756389414000,long,,-395,-19.5,35.5,17.5,stop_loss,0,0,true,8.8,3,0,0,,0,0,true,5.8,1,0,0,,1,1,false,458.8,0,0,0,
gex-level-fade,T000610,1756473962000,1756475159000,short,,1995,100,99.41,3.34,take_profit,0,0,false,18,4,0,0,,0,0,false,83,0,0,0,,0,0,false,776,0,0,0,
gex-level-fade,T000611,1756475820000,1756476229000,long,,-395,-19.5,33.25,15.75,stop_loss,0,0,true,49,1,0,0,,0,0,true,114,0,0,0,,0,0,true,807,0,0,0,
gex-level-fade,T000612,1756732500000,1756740405000,short,,-395,-19.5,41.25,17.75,stop_loss,1,1,true,82,0,12,6,10,1,1,true,6,3,2,1,15,1,1,true,405,0,0,0,
gex-level-fade,T000613,1756823400000,1756824443000,short,,2005,100.5,99.5,0,take_profit,0,0,false,17,3,0,0,,1,0,true,42,3,1,1,12,0,0,false,0,2,0,0,
gex-level-fade,T000614,1756905243000,1756909564000,short,,-395,-19.5,78,16.5,stop_loss,1,1,true,9.1,10,2,1,8.9,1,1,true,2,1,6,3,0.9,1,0,true,14.1,2,1,1,0.9
gex-level-fade,T000615,1756991220000,1756994547000,long,,-395,-19.5,80,15,stop_loss,0,0,true,6,7,6,3,24,0,1,true,52,1,1,1,23,0,0,true,52,1,0,0,
gex-level-fade,T000616,1756995206000,1756995281000,long,,-395,-19.5,3.5,17.75,stop_loss,0,0,true,0.4,8,0,0,,1,1,false,43.4,1,0,0,,0,0,true,118.4,0,0,0,
gex-level-fade,T000617,1756995360000,1756996622000,long,,2015,101,100.75,10,take_profit,0,1,true,3,8,1,1,7,1,1,false,46,1,0,0,,0,0,true,121,0,0,0,
gex-level-fade,T000618,1757077260000,1757077600000,short,,-395,-19.5,2.25,17.5,stop_loss,1,1,true,19,9,0,0,,1,1,true,40,2,0,0,,1,1,true,31,1,0,0,
gex-level-fade,T000619,1757078280000,1757079027000,short,,-395,-19.5,18.25,13.75,stop_loss,1,0,true,36,4,1,1,3,1,1,true,57,2,0,0,,1,1,true,48,1,0,0,
gex-level-fade,T000620,1757079781000,1757080320000,short,,-395,-19.5,39.5,17.75,stop_loss,0,0,false,22,1,1,0,,1,1,true,4,2,0,0,,1,1,true,73,0,0,0,
gex-level-fade,T000621,1757080860000,1757081180000,long,,-395,-19.5,16.75,17.25,stop_loss,0,0,true,9,3,0,0,,0,0,true,1,5,0,0,,0,0,true,1,1,0,0,
gex-level-fade,T000622,1757336484000,1757338200000,short,,-395,-19.5,12.5,15.5,stop_loss,1,1,true,20.4,3,0,0,,1,1,true,7.4,1,0,0,,1,1,true,46.4,1,0,0,
gex-level-fade,T000623,1757339400000,1757339734000,short,,-395,-19.5,19.25,17.25,stop_loss,0,1,false,3,1,1,0,,1,1,true,56,1,0,0,,1,1,true,95,0,0,0,
gex-level-fade,T000624,1757422921000,1757423071000,long,,-395,-19.5,3.5,17.3,stop_loss,0,0,true,32,3,0,0,,0,0,true,2,1,0,0,,0,0,true,2,1,0,0,
gex-level-fade,T000625,1757424480000,1757425875000,long,,-395,-19.5,24.75,17.25,stop_loss,1,0,false,3,2,1,0,,1,1,false,4,4,0,0,,1,0,false,13,2,1,0,
gex-level-fade,T000626,1757426280000,1757426376000,long,,-395,-19.5,1.85,17.4,stop_loss,0,0,true,0,4,0,0,,1,1,false,34,4,0,0,,0,0,true,13,3,0,0,
gex-level-fade,T000628,1757510409000,1757512290000,short,,1996.4,100.07,99.25,5.5,take_profit,1,0,true,4.2,3,3,2,1.9,1,0,true,227.2,0,1,1,9.8,1,0,true,170.2,0,1,1,9.8
gex-level-fade,T000629,1757597400000,1757597423000,short,,-395,-19.5,3.5,16.7,stop_loss,1,1,true,41,5,0,0,,1,1,true,21,4,0,0,,1,1,true,435,0,0,0,
gex-level-fade,T000630,1757598846000,1757599600000,short,,-395,-19.5,18.3,16.6,stop_loss,1,1,true,8.1,4,0,0,,1,1,true,9.1,4,0,0,,1,1,true,459.1,0,0,0,
gex-level-fade,T000631,1757682264000,1757686877000,short,,-395,-19.5,45.5,17.5,stop_loss,1,1,true,15.4,11,6,3,22.6,1,1,true,22.4,2,2,1,22.6,1,1,true,79.4,0,0,0,
gex-level-fade,T000632,1757941320000,1757943013000,short,,-395,-19.5,15.1,14.5,stop_loss,1,1,true,12,5,0,0,,1,1,true,179,0,0,0,,1,1,true,47,1,0,0,
gex-level-fade,T000633,1757944200000,1757944291000,short,,-395,-19.5,2.75,16.85,stop_loss,1,1,true,60,1,0,0,,1,1,true,227,0,0,0,,1,1,true,95,0,0,0,
gex-level-fade,T000634,1757944680000,1757948400000,short,,-395,-19.5,21.9,15.25,stop_loss,1,1,true,68,0,2,1,15,1,1,true,235,0,4,2,38,1,1,true,103,0,0,0,
gex-level-fade,T000637,1758029471000,1758029635000,long,,-395,-19.5,14,13.45,stop_loss,0,0,true,3.2,14,0,0,,0,0,true,1.2,2,0,0,,0,0,true,481.2,0,0,0,
gex-level-fade,T000639,1758114243000,1758120206000,short,,1995,100,98.75,14.8,take_profit,1,0,true,15.1,6,7,4,0.9,1,0,true,76,0,5,3,13.9,0,0,false,199.1,0,0,0,
gex-level-fade,T000640,1758201240000,1758202217000,long,,-395,-19.5,11.25,17.25,stop_loss,0,0,true,26,8,4,2,2,0,0,true,41,2,0,0,,0,0,true,44,1,0,0,
gex-level-fade,T000641,1758202320000,1758202402000,short,,-395,-19.5,2.75,16.75,stop_loss,0,1,false,4,11,1,0,,0,0,false,59,1,0,0,,0,0,false,62,0,0,0,
gex-level-fade,T000642,1758202860000,1758203100000,long,,-395,-19.5,12.3,17.95,stop_loss,0,0,true,4,10,0,0,,0,0,true,68,0,0,0,,0,0,true,71,0,0,0,
gex-level-fade,T000643,1758203460000,1758203610000,long,,-395,-19.5,9,16,stop_loss,1,1,false,1,7,0,0,,0,0,true,78,0,0,0,,0,0,true,81,0,0,0,
gex-level-fade,T000646,1758204302000,1758204427000,short,,-395,-19.5,2.15,17.95,stop_loss,1,1,true,8,9,0,0,,1,1,true,8,1,0,0,,1,1,true,5,1,0,0,
gex-level-fade,T000647,1758205142000,1758205569000,short,,-395,-19.5,13,17.75,stop_loss,1,1,true,22,7,0,0,,1,1,true,22,1,0,0,,1,1,true,19,1,0,0,
gex-level-fade,T000648,1758287460000,1758288300000,short,,-395,-19.5,1.75,12.45,stop_loss,1,1,true,1,6,0,0,,1,1,true,62,0,0,0,,0,1,false,1076,0,1,0,
gex-level-fade,T000649,1758288720000,1758289784000,short,,-395,-19.5,28,16.5,stop_loss,1,1,true,22,6,6,3,1,1,1,true,83,0,2,1,4,1,1,true,17,1,0,0,
gex-level-fade,T000651,1758548940000,1758549297000,short,,-395,-19.5,4.25,17.75,stop_loss,1,1,true,33,4,0,0,,1,1,true,73,0,0,0,,1,1,true,19,1,0,0,
gex-level-fade,T000652,1758549780000,1758551297000,short,,-395,-19.5,25.5,17.25,stop_loss,1,1,true,47,2,4,2,8,1,1,true,87,0,0,0,,1,1,true,33,1,0,0,
gex-level-fade,T000653,1758634560000,1758634856000,long,,-395,-19.5,7.75,17.5,stop_loss,0,0,true,8,12,0,0,,0,0,true,6,3,0,0,,0,0,true,651,0,0,0,
gex-level-fade,T000654,1758635797000,1758643747000,long,,-395,-19.5,32.5,17.45,stop_loss,0,0,true,28.6,8,18,9,12.4,0,0,true,26.6,1,8,4,42.4,0,0,true,671.6,0,0,0,
gex-level-fade,T000656,1758721740000,1758721799000,long,,-395,-19.5,0.75,16.5,stop_loss,0,0,true,19,6,0,0,,0,0,true,19,4,0,0,,0,0,true,19,1,0,0,
gex-level-fade,T000657,1758805800000,1758807256000,long,,-395,-19.5,42.8,16.25,stop_loss,0,0,true,4,5,2,1,8,0,0,true,43,2,2,1,8,0,0,true,220,0,0,0,
gex-level-fade,T000658,1758807438000,1758807606000,long,,-395,-19.5,10.21,17.54,stop_loss,0,0,true,7.3,6,0,0,,0,0,true,7.3,2,0,0,,0,0,true,247.3,0,0,0,
gex-level-fade,T000659,1758808157000,1758808343000,long,,-395,-19.5,37.63,17.12,stop_loss,0,0,true,19.3,6,0,0,,0,0,true,19.3,2,0,0,,0,0,true,259.3,0,0,0,
gex-level-fade,T000660,1758809760000,1758810094000,short,,-395,-19.5,19.75,17.5,stop_loss,1,1,true,15,3,0,0,,1,1,true,13,3,0,0,,0,0,false,286,0,0,0,
gex-level-fade,T000661,1758893460000,1758895214000,long,,2420,121.25,121,10,take_profit,0,1,true,32,3,1,1,1,1,0,false,1,2,1,0,,1,0,false,1,2,1,0,
gex-level-fade,T000663,1758896536000,1758896704000,long,,-395,-19.5,12.25,17.5,stop_loss,0,0,true,1.3,6,0,0,,0,0,true,43.3,3,0,0,,0,0,true,22.3,2,0,0,
gex-level-fade,T000664,1759152540000,1759154950000,long,,2110,105.75,100.75,12,take_profit,0,1,true,27,3,1,1,14,0,1,true,2,1,1,1,1,0,1,true,224,0,1,1,1
gex-level-fade,T000665,1759155840000,1759159953000,short,,2155,108,106.25,5.75,take_profit,1,0,true,3,3,1,1,6,1,0,true,54,2,1,1,30,1,0,true,54,1,1,1,21
gex-level-fade,T000666,1759239240000,1759239444000,long,,-395,-19.5,12.75,16.75,stop_loss,0,0,true,34,1,0,0,,0,0,true,19,3,0,0,,1,1,false,79,0,0,0,
gex-level-fade,T000667,1759239906000,1759240175000,long,,-395,-19.5,18.25,17.75,stop_loss,0,0,true,45.1,1,0,0,,0,0,true,30.1,3,0,0,,0,0,true,0.1,1,0,0,
gex-level-fade,T000668,1759240500000,1759244133000,long,,2130,106.75,106.5,12.5,take_profit,0,1,true,55,1,5,3,7,0,1,true,40,3,1,1,50,0,1,true,10,1,1,1,50
gex-level-fade,T000669,1759325460000,1759326600000,long,,-395,-19.5,94.5,12,stop_loss,1,0,false,0,5,1,0,,1,0,false,1,3,1,0,,1,1,false,151,0,0,0,
gex-level-fade,T000670,1759327020000,1759327916000,short,,-395,-19.5,58.75,17.75,stop_loss,0,1,false,0,8,1,0,,0,0,false,12,2,2,1,9,1,1,true,177,0,0,0,
gex-level-fade,T000671,1759328340000,1759328448000,short,,-395,-19.5,0,16.5,stop_loss,1,1,true,16,6,0,0,,1,1,true,1,5,0,0,,1,1,true,199,0,0,0,
gex-level-fade,T000672,1759410060000,1759412411000,short,,2240,112.25,110.25,3.5,take_profit,1,0,true,1,8,5,3,19,1,0,true,112,0,1,1,29,1,0,true,1,1,1,1,29
gex-level-fade,T000674,1759498320000,1759509060000,short,,295,15,108,9,max_hold_time,1,1,true,29,10,14,7,9,1,1,true,26,2,2,1,28,0,0,false,197,0,0,0,
gex-level-fade,T000675,1759757580000,1759757707000,long,,-395,-19.5,12,17.2,stop_loss,0,0,true,3,7,0,0,,0,0,true,57,1,0,0,,1,1,false,858,0,0,0,
gex-level-fade,T000676,1759842060000,1759849417000,short,,2000,100.25,98,17.25,take_profit,1,0,true,21,6,5,3,12,1,0,true,70,0,7,4,29,1,0,true,241,0,1,1,104
gex-level-fade,T000677,1759929681000,1759930285000,short,,-395,-19.5,15.25,14.75,stop_loss,1,1,true,17.4,9,0,0,,1,1,true,12.3,1,0,0,,1,1,true,741.4,0,0,0,
gex-level-fade,T000678,1759930800000,1759931636000,short,,-395,-19.5,33.5,17.5,stop_loss,1,1,true,36,6,0,0,,1,1,true,31,1,0,0,,1,1,true,760,0,0,0,
gex-level-fade,T000679,1759932060000,1759932100000,short,,-395,-19.5,2.5,17.5,stop_loss,1,1,true,57,3,0,0,,1,1,true,52,1,0,0,,1,1,true,781,0,0,0,
gex-level-fade,T000683,1760017920000,1760018077000,long,,-395,-19.5,7,17.75,stop_loss,0,0,true,1,11,0,0,,0,0,true,22,3,0,0,,0,0,true,772,0,0,0,
gex-level-fade,T000686,1760020080000,1760020280000,long,,-395,-19.5,10.25,17,stop_loss,1,0,false,0,10,1,0,,0,0,true,58,1,0,0,,0,0,true,808,0,0,0,
gex-level-fade,T000687,1760103120000,1760103458000,short,,-395,-19.5,24,16.25,stop_loss,1,1,true,6,7,0,0,,1,1,true,2,2,0,0,,1,1,true,2,1,0,0,
gex-level-fade,T000688,1760103960000,1760108277000,short,,2145,107.5,94.25,3.75,take_profit,1,0,true,20,7,7,4,4,1,0,true,16,1,3,2,2,1,0,true,16,1,3,2,14
gex-level-fade,T000689,1760360460000,1760360512000,short,,-395,-19.5,6.25,17.75,stop_loss,1,1,true,1,2,0,0,,1,1,true,55,1,0,0,,1,1,true,826,0,0,0,
gex-level-fade,T000690,1760362020000,1760362550000,short,,2025,101.5,98.75,11.5,take_profit,0,0,false,17,3,0,0,,1,0,true,81,0,1,1,6,1,1,true,852,0,0,0,
gex-level-fade,T000691,1760363460000,1760363849000,short,,-395,-19.5,20.5,16.75,stop_loss,0,1,false,41,2,3,1,2,1,1,true,6,2,0,0,,1,1,true,876,0,0,0,
gex-level-fade,T000693,1760451667000,1760451809000,short,,-395,-19.5,7,12.25,stop_loss,1,1,true,23.1,3,0,0,,1,1,true,9.1,4,0,0,,1,1,true,6.1,2,0,0,
gex-level-fade,T000695,1760536860000,1760537130000,short,,-395,-19.5,12.5,16,stop_loss,1,1,true,10,1,0,0,,1,1,true,10,6,0,0,,1,1,true,541,0,0,0,
gex-level-fade,T000696,1760538420000,1760542465000,short,,1995,100,96.75,4.5,take_profit,1,0,true,36,1,1,1,16,1,0,true,36,6,3,2,42,1,0,true,567,0,1,1,63
gex-level-fade,T000697,1760621520000,1760622356000,short,,-395,-19.5,67.25,17.25,stop_loss,0,1,false,0,7,3,1,3,0,0,false,14,4,2,1,13,1,1,true,482,0,0,0,
gex-level-fade,T000698,1760622699000,1760623948000,long,,-395,-19.5,58.25,15,stop_loss,0,0,true,5.7,11,4,2,16.4,0,0,true,6.7,5,0,0,,1,1,false,501.6,0,0,0,
gex-level-fade,T000699,1760707860000,1760708268000,long,,2100,105.25,102,5,take_profit,1,1,false,0,3,0,0,,0,0,true,19,5,2,1,2,1,1,false,181,0,0,0,
gex-level-fade,T000700,1760708519000,1760708634000,long,,-395,-19.5,25.5,15.25,stop_loss,0,0,true,3,4,0,0,,0,0,true,6,7,0,0,,1,1,false,192,0,0,0,
gex-level-fade,T000701,1760709125000,1760709208000,short,,-395,-19.5,7.5,17.5,stop_loss,1,1,true,0.1,5,0,0,,1,1,true,1.1,7,0,0,,1,1,true,202.1,0,0,0,
gex-level-fade,T000702,1760710390000,1760710399000,short,,-395,-19.5,0,17.75,stop_loss,1,1,true,2.2,11,0,0,,1,1,true,22.2,3,0,0,,1,1,true,223.2,0,0,0,
gex-level-fade,T000703,1760710800000,1760710830000,short,,-395,-19.5,14.25,15.6,stop_loss,1,1,true,0,13,0,0,,1,1,true,29,3,0,0,,1,1,true,230,0,0,0,
gex-level-fade,T000704,1760965260000,1760966522000,short,,-395,-19.5,5.25,17.5,stop_loss,1,1,true,21,6,0,0,,1,1,true,106,0,0,0,,0,0,false,676,0,0,0,
gex-level-fade,T000705,1760966860000,1760967014000,short,,-395,-19.5,17.5,14.25,stop_loss,0,1,false,2.7,4,1,0,,1,1,true,132.7,0,0,0,,0,1,false,702.7,0,1,0,
gex-level-fade,T000707,1760969100000,1760970352000,short,,-395,-19.5,27.3,17.5,stop_loss,1,1,true,35,2,4,2,10,1,1,true,170,0,0,0,,1,1,true,35,1,0,0,
gex-level-fade,T000708,1761052200000,1761053503000,long,,-395,-19.5,15.5,17.5,stop_loss,0,0,true,7,8,2,1,19,0,0,true,22,3,2,1,17,0,0,true,835,0,0,0,
gex-level-fade,T000709,1761054120000,1761054155000,long,,-395,-19.5,0,16.5,stop_loss,0,0,true,12,6,0,0,,0,0,true,12,4,0,0,,0,0,true,867,0,0,0,
gex-level-fade,T000710,1761055096000,1761061687000,long,,1995,100,96,14.75,take_profit,0,1,true,28.3,4,13,7,19.7,0,1,true,28.3,2,11,6,19.7,0,0,true,883.3,0,0,0,
gex-level-fade,T000711,1761138780000,1761141253000,short,,-395,-19.5,97.25,14.5,stop_loss,1,0,true,1,6,1,1,12,1,1,true,7,2,2,1,17,0,0,false,13,1,0,0,
gex-level-fade,T000712,1761143280000,1761143352000,long,,-395,-19.5,0,16.75,stop_loss,0,0,true,63,0,0,0,,0,0,true,7,3,0,0,,0,0,true,88,0,0,0,
gex-level-fade,T000713,1761224460000,1761226210000,short,,-395,-19.5,71.25,17.25,stop_loss,1,1,true,19,3,2,1,8,1,1,true,13,1,2,1,5,0,1,false,121,0,1,0,
gex-level-fade,T000714,1761313080000,1761314784000,short,,-395,-19.5,60.75,13,stop_loss,1,1,true,3,6,4,2,5,1,1,true,68,0,0,0,,1,1,true,68,0,0,0,
gex-level-fade,T000716,1761571322000,1761572120000,long,,-395,-19.5,42.25,17.25,stop_loss,0,0,true,5,13,4,2,3,0,0,true,130,0,2,1,8,0,0,true,412,0,0,0,
gex-level-fade,T000718,1761573060000,1761582989000,long,,1995,100,94.75,8.75,take_profit,1,1,false,0,16,30,15,20,0,1,true,3,4,1,1,3,0,1,true,441,0,3,2,24
gex-level-fade,T000719,1761656533000,1761656608000,short,,-395,-19.5,1.25,16.5,stop_loss,1,1,true,3.2,7,0,0,,1,1,true,8.2,2,0,0,,1,1,true,2.2,1,0,0,
gex-level-fade,T000720,1761657660000,1761658202000,short,,-395,-19.5,0.5,16.25,stop_loss,1,1,true,22,6,0,0,,1,1,true,27,2,0,0,,1,1,true,21,1,0,0,
gex-level-fade,T000721,1761659340000,1761662423000,long,,-395,-19.5,45,17,stop_loss,1,0,false,0,3,7,3,7,1,0,false,55,1,3,1,47,1,1,false,49,1,0,0,
gex-level-fade,T000724,1761745952000,1761746203000,short,,-395,-19.5,5.5,16,stop_loss,1,1,true,3.5,4,0,0,,1,1,true,1.5,5,0,0,,0,0,false,322.5,0,0,0,
gex-level-fade,T000725,1761746461000,1761752887000,short,,1995,100,99.5,7,take_profit,1,0,true,12,4,11,6,3,1,0,true,10,5,7,4,5,0,0,false,331,0,0,0,
gex-level-fade,T000727,1761831060000,1761831179000,long,,-395,-19.5,10.5,17.75,stop_loss,0,0,true,1,2,0,0,,0,0,true,82,0,0,0,,0,0,true,451,0,0,0,
gex-level-fade,T000729,1761832860000,1761833862000,short,,2130,106.75,103,8.5,take_profit,1,0,true,11,3,3,2,3,0,0,false,112,0,2,1,5,0,0,false,481,0,0,0,
gex-level-fade,T000730,1761916020000,1761917400000,long,,-395,-19.5,9.5,12.75,stop_loss,0,0,true,35,1,2,1,21,0,0,true,1,1,2,1,5,1,0,false,997,0,0,0,
gex-level-fade,T000732,1761919500000,1761921992000,long,,2305,115.5,115.25,4.75,take_profit,0,1,true,36,2,7,4,3,0,1,true,47,3,1,1,37,0,0,true,35,1,0,0,
gex-level-fade,T000733,1762180200000,1762180208000,short,,-395,-19.5,0,15.5,stop_loss,1,1,true,2,3,0,0,,1,1,true,51,3,0,0,,1,1,true,375,0,0,0,
gex-level-fade,T000734,1762180682000,1762182421000,short,,1995,100,99.5,6.75,take_profit,0,0,false,3,3,0,0,,0,0,false,2,2,0,0,,1,1,true,383,0,0,0,
gex-level-fade,T000735,1762182960000,1762183003000,long,,-395,-19.5,2,16,stop_loss,0,0,true,41,3,0,0,,0,0,true,40,1,0,0,,0,0,true,1,1,0,0,
gex-level-fade,T000736,1762266840000,1762267840000,long,,2230,111.75,111.5,9.75,take_profit,0,1,true,1,8,3,2,2,0,1,true,85,0,3,2,5,1,1,false,244,0,0,0,
gex-level-fade,T000737,1762268466000,1762271772000,short,,1995,100,99.25,12.75,take_profit,1,0,true,21.1,7,1,1,25.9,1,0,true,13.1,3,1,1,52.9,1,1,true,271.1,0,0,0,
gex-level-fade,T000738,1762353279000,1762353294000,long,,-395,-19.5,1.99,16.51,stop_loss,0,0,true,26.6,3,0,0,,0,0,true,13.7,1,0,0,,1,1,false,184.7,0,0,0,
gex-level-fade,T000739,1762354080000,1762354120000,short,,-395,-19.5,9.5,17.5,stop_loss,1,1,true,3,4,0,0,,1,1,true,3,2,0,0,,1,1,true,198,0,0,0,
gex-level-fade,T000741,1762355220000,1762357274000,short,,-395,-19.5,89.75,13.75,stop_loss,1,1,true,22,2,0,0,,1,1,true,22,2,0,0,,1,1,true,217,0,0,0,
gex-level-fade,T000742,1762437840000,1762437906000,long,,-395,-19.5,1.75,16.25,stop_loss,0,0,true,17,2,0,0,,0,0,true,10,2,0,0,,0,0,true,4,1,0,0,
gex-level-fade,T000743,1762440720000,1762440907000,long,,-395,-19.5,17.5,14.5,stop_loss,0,0,true,65,0,0,0,,0,0,true,58,1,0,0,,0,0,true,52,1,0,0,
gex-level-fade,T000744,1762441260000,1762441299000,long,,-395,-19.5,10.25,17.5,stop_loss,0,0,true,74,0,0,0,,0,0,true,67,0,0,0,,0,0,true,61,0,0,0,
gex-level-fade,T000746,1762442460000,1762443026000,long,,-395,-19.5,37,15.5,stop_loss,0,1,true,94,0,1,1,1,0,0,true,87,0,0,0,,0,0,true,81,0,0,0,
gex-level-fade,T000747,1762525860000,1762526162000,long,,-395,-19.5,43.25,16.75,stop_loss,0,0,true,1,9,0,0,,1,0,false,46,2,1,0,,0,0,true,136,0,0,0,
gex-level-fade,T000748,1762526280000,1762526363000,long,,-395,-19.5,20,16.5,stop_loss,0,0,true,8,9,0,0,,0,0,true,5,3,0,0,,0,0,true,143,0,0,0,
gex-level-fade,T000749,1762527660000,1762527802000,long,,-395,-19.5,18.36,16.14,stop_loss,0,0,true,2,9,0,0,,0,0,true,28,1,0,0,,0,0,true,166,0,0,0,
gex-level-fade,T000750,1762528020000,1762528276000,long,,2487,124.6,117.85,11.15,take_profit,0,1,true,8,6,1,1,3,0,0,true,34,1,0,0,,0,0,true,172,0,0,0,
gex-level-fade,T000751,1762785060000,1762785069000,short,,-395,-19.5,0,17.25,stop_loss,1,1,true,1,12,0,0,,1,1,true,1,4,0,0,,0,0,false,226,0,0,0,
gex-level-fade,T000752,1762786740000,1762789920000,short,,2075,104,101,15.5,take_profit,1,0,true,5,10,1,1,14,1,0,true,29,2,1,1,49,0,0,false,254,0,0,0,
