id,entryTime,exitTime,side,levelType,levelPrice,entryPrice,barsHeld,exitReason,pnl_pts,mfe_pts,mae_pts,won,entry_gamma_flip,entry_gamma_flip_dist_raw,entry_total_gex,entry_gamma_imbalance,entry_regime,entry_in_dir_wall,entry_in_dir_wall_dist,entry_in_dir_wall_strength,entry_opp_wall,entry_opp_wall_dist,entry_opp_wall_strength,entry_iv,entry_skew,snapshots_during_trade,gamma_flip_drift_raw,gamma_flip_drift_signed_dir,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,in_dir_wall_move_raw,opp_wall_move_raw,total_gex_change_pct,gamma_imbalance_change,regime_changed,exit_regime,iv_change,skew_change
T000622,2026-02-02T14:31:00.000Z,2026-02-02T14:49:00.000Z,long,S2,25622.4900,25623.5000,18.0000,take_profit,119.7500,128.2500,20.0000,1.0000,23414.3700,2209.1300,-2879090100.2239,-0.3126,negative,25830.8000,-207.3000,747814493.3457,26664.0600,1040.5600,328771263.6713,[object Object],-0.0390,1.0000,,,-0.1050,0.0748,-18.4200,-19.0300,0.2240,0.0371,0.0000,negative,-0.0351,0.0452
T000623,2026-02-02T15:10:00.000Z,2026-02-02T15:56:00.000Z,long,S1,25821.3800,25830.7500,46.0000,trailing_stop,4.7500,81.5000,5.0000,1.0000,23530.7700,2299.9800,234904115.6196,0.0278,neutral,25821.3800,9.3700,481021714.6488,26654.3300,823.5800,467449609.4532,[object Object],-0.0128,3.0000,-203.4300,203.4300,0.0682,-0.0695,-223.2400,-230.4400,-2.6973,-0.1064,0.0000,neutral,-0.0089,0.0004
T000624,2026-02-02T20:00:00.000Z,2026-02-02T20:56:00.000Z,long,S1,25844.2300,25847.0000,55.0000,market_close,10.5000,53.0000,15.2500,1.0000,23327.2100,2519.7900,186494387.1493,0.0190,neutral,25598.0100,248.9900,485804776.1424,26423.7500,576.7500,463650003.0840,[object Object],-0.0105,4.0000,206.1900,-206.1900,0.0346,-0.0322,226.2500,233.5500,-1.5504,-0.0520,0.0000,neutral,-0.0051,-0.0032
T000625,2026-02-03T17:14:00.000Z,2026-02-03T18:13:00.000Z,long,S1,25403.7100,25423.5000,59.0000,stop_loss,-81.5000,42.5000,91.5000,0.0000,,,-5345427630.8203,-0.6700,strong_negative,25403.7100,19.7900,856878965.6037,26236.6200,813.1200,213518450.4421,[object Object],-0.0222,4.0000,,,0.2911,-0.0848,2.6900,2.7700,-0.2044,-0.0244,0.0000,strong_negative,0.0150,-0.0005
T000626,2026-02-04T15:17:00.000Z,2026-02-04T15:23:00.000Z,long,S2,25189.2900,25210.7500,6.0000,trailing_stop,4.7500,65.0000,30.5000,1.0000,,,-5352679568.5984,-0.7993,strong_negative,24981.1200,229.6300,1180875138.1647,26438.3500,1227.6000,95988496.9242,[object Object],-0.0332,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0027,0.0178
T000627,2026-02-04T15:53:00.000Z,2026-02-04T16:02:00.000Z,long,S2,25193.9400,25174.2500,9.0000,stop_loss,-81.5000,19.2500,93.7500,0.0000,,,-6665101675.3166,-0.8265,strong_negative,24985.7200,188.5300,1425625229.0947,26443.2200,1268.9700,89776283.2499,[object Object],-0.0343,1.0000,,,0.0727,-0.0285,6.7200,-201.1600,-0.0569,-0.0101,0.0000,strong_negative,0.0203,0.0435
T000628,2026-02-04T16:42:00.000Z,2026-02-04T17:27:00.000Z,long,S1,24983.6800,25001.7500,45.0000,stop_loss,-80.7500,55.7500,118.2500,0.0000,,,-7889214151.1853,-0.8399,strong_negative,24983.6800,18.0700,1901721964.4761,26232.8700,1231.1200,114071487.1563,[object Object],-0.0212,3.0000,,,0.1136,-0.0110,3.2200,3.3700,-0.0681,0.0089,0.0000,strong_negative,0.0465,-0.0425
T000629,2026-02-04T19:39:00.000Z,2026-02-04T19:57:00.000Z,long,S2,24968.8700,24991.5000,18.0000,take_profit,119.7500,123.2500,3.7500,1.0000,,,-7627803394.3506,-0.8447,strong_negative,24762.5200,228.9800,1764851846.2836,26000.6400,1009.1400,99846368.0949,[object Object],-0.0404,1.0000,,,-0.1282,-0.1165,0.3500,0.3800,0.0730,0.0077,0.0000,strong_negative,-0.0011,0.0467
T000630,2026-02-05T15:14:00.000Z,2026-02-05T15:22:00.000Z,long,S1,24595.1500,24591.2500,8.0000,trailing_stop,4.7500,70.5000,41.2500,1.0000,,,-8284417000.0748,-0.8728,strong_negative,24595.1500,-3.9000,1174531050.5266,26262.6100,1671.3600,76920166.4151,[object Object],-0.0492,1.0000,,,-0.0154,0.0237,-35.3400,-37.7300,-0.0347,0.0009,0.0000,strong_negative,0.0164,-0.0354
T000631,2026-02-05T15:49:00.000Z,2026-02-05T15:57:00.000Z,long,S1,24555.7400,24578.0000,8.0000,trailing_stop,4.7500,77.5000,9.7500,1.0000,,,-8495161629.9170,-0.8789,strong_negative,24555.7400,22.2600,1101300569.3192,26220.5400,1642.5400,84286553.2887,[object Object],-0.0828,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0021,-0.0030
T000632,2026-02-05T16:37:00.000Z,2026-02-05T16:56:00.000Z,long,S4,24770.3700,24787.5000,19.0000,trailing_stop,4.7500,69.0000,57.2500,1.0000,,,-7642657765.9965,-0.8948,strong_negative,24978.5200,-191.0200,1165106807.0698,27060.0600,2272.5600,55245165.6206,[object Object],-0.0203,1.0000,,,-0.0679,0.0142,-3.7000,-4.0100,0.0555,-0.0019,0.0000,strong_negative,-0.0210,-0.0132
T000633,2026-02-05T17:07:00.000Z,2026-02-05T17:46:00.000Z,long,S1,24759.8700,24761.0000,39.0000,take_profit,120.0000,125.0000,38.7500,1.0000,,,-7710585659.4273,-0.8945,strong_negative,24759.8700,1.1300,1176787093.1293,25997.8600,1236.8600,55337856.2995,[object Object],-0.0136,3.0000,,,-0.0095,-0.0018,0.5100,825.8800,0.0084,-0.0003,0.0000,strong_negative,-0.0328,0.0136
T000634,2026-02-05T18:00:00.000Z,2026-02-05T18:40:00.000Z,long,S1,24760.3800,24782.2500,40.0000,stop_loss,-81.5000,52.2500,80.5000,0.0000,,,-7715881720.0596,-0.8945,strong_negative,24761.6900,20.5600,1177683630.1031,25999.7800,1217.5300,55589741.9003,[object Object],-0.0314,3.0000,,,-0.1285,0.2783,22.2200,464.4000,-0.0460,0.0130,0.0000,strong_negative,-0.0292,0.0785
T000635,2026-02-05T19:27:00.000Z,2026-02-05T19:32:00.000Z,long,S4,24785.3000,24778.5000,5.0000,stop_loss,-81.2500,2.7500,90.5000,0.0000,,,-7767140908.3455,-0.8942,strong_negative,24993.5800,-215.0800,1186462146.5811,26243.2600,1464.7600,58200783.5542,[object Object],-0.0513,1.0000,,,-0.1221,0.2790,-645.5400,-244.5100,-0.0495,0.0123,0.0000,strong_negative,-0.0136,-0.0225
T000636,2026-02-05T20:09:00.000Z,2026-02-05T20:17:00.000Z,long,S3,24782.9000,24783.0000,8.0000,stop_loss,-81.5000,25.0000,83.2500,0.0000,,,-7880668679.5747,-0.8834,strong_negative,24574.6400,208.3600,995597589.7620,26240.7200,1457.7200,62994185.3517,[object Object],-0.0548,1.0000,,,0.1042,0.3357,-8.1100,-8.6600,-0.0766,0.0046,0.0000,strong_negative,0.0148,-0.0213
T000637,2026-02-06T16:04:00.000Z,2026-02-06T17:04:00.000Z,long,S1,24967.3300,24950.0000,60.0000,max_hold_time,77.5000,101.7500,3.7500,1.0000,,,-5977333559.1694,-0.7670,strong_negative,24967.3300,-17.3300,1340587387.4381,26215.7000,1265.7000,154387304.7375,[object Object],-0.0120,4.0000,,,-0.0507,0.0360,-215.8400,-226.6300,0.0815,0.0153,0.0000,strong_negative,-0.0003,0.0039
T000638,2026-02-09T14:33:00.000Z,2026-02-09T14:44:00.000Z,long,S5,25036.8200,25029.5000,11.0000,take_profit,119.7500,122.7500,16.0000,1.0000,,,-6113943844.0189,-0.6624,strong_negative,24748.0900,281.4100,1369649501.0627,25985.5000,956.0000,163289738.7423,[object Object],-0.0141,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,-0.0203,0.0079
T000639,2026-02-09T15:30:00.000Z,2026-02-09T15:56:00.000Z,long,S2,25180.6700,25181.5000,26.0000,take_profit,119.7500,139.2500,0.0000,1.0000,,,-4193402149.0103,-0.6048,negative,24748.4900,433.0100,1064156350.0221,25985.9200,804.4200,174521656.1488,[object Object],-0.0419,2.0000,,,-0.0830,0.0209,219.4900,230.4600,0.1959,0.0581,0.0000,negative,-0.0099,-0.0121
T000640,2026-02-10T15:17:00.000Z,2026-02-10T16:17:00.000Z,short,R4,25404.3900,25384.0000,60.0000,max_hold_time,-5.7500,36.0000,54.7500,0.0000,,,-1351409140.6277,-0.2618,negative,25569.3500,185.3500,486456392.1831,24744.5300,639.4700,999979353.8022,[object Object],0.0124,4.0000,,,-0.6388,0.0880,413.3200,0.8700,-0.9967,-0.2370,0.0000,negative,-0.0127,0.0334
T000641,2026-02-10T16:18:00.000Z,2026-02-10T17:18:00.000Z,short,R5,25405.2800,25389.5000,60.0000,max_hold_time,9.0000,85.5000,2.5000,1.0000,,,-2698399003.9501,-0.4988,negative,25982.6700,593.1700,175718166.3505,24745.4000,644.1000,1088000867.6595,[object Object],0.0319,4.0000,,,0.5367,-0.0248,-181.5100,223.4700,0.1549,0.0760,0.0000,negative,-0.0035,-0.0162
T000642,2026-02-11T14:31:00.000Z,2026-02-11T14:39:00.000Z,short,R3,25442.8700,25459.2500,8.0000,take_profit,119.7500,120.0000,0.0000,1.0000,,,-2223308809.0793,-0.4089,negative,25566.5800,107.3300,245360055.8185,24741.8500,717.4000,1044521691.0877,[object Object],0.0169,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,0.0045,-0.0003
T000643,2026-02-11T15:42:00.000Z,2026-02-11T16:42:00.000Z,long,S3,25153.5300,25167.2500,60.0000,max_hold_time,67.5000,107.7500,34.0000,1.0000,,,-6426218392.4858,-0.7620,strong_negative,24741.1800,426.0700,1474404476.2707,25978.2400,810.9900,181083264.7649,[object Object],-0.0130,4.0000,,,-0.0912,-0.0252,-0.8900,-0.9300,0.1363,0.0416,0.0000,strong_negative,-0.0023,-0.0040
T000644,2026-02-11T17:05:00.000Z,2026-02-11T17:25:00.000Z,long,S2,25167.4300,25150.0000,20.0000,take_profit,120.5000,137.7500,0.0000,1.0000,,,-5842808336.3379,-0.7358,strong_negative,24959.4400,190.5600,1385914546.0891,26207.4100,1057.4100,181242669.7706,[object Object],-0.0288,1.0000,,,-0.1254,0.0246,-217.1600,-228.0100,0.2445,0.0733,1.0000,negative,-0.0114,-0.0014
T000645,2026-02-12T15:17:00.000Z,2026-02-12T15:38:00.000Z,short,R4,25233.0700,25245.7500,21.0000,take_profit,119.7500,120.5000,14.5000,1.0000,,,-1965598904.2853,-0.3499,negative,25356.7700,111.0200,446659747.7538,24738.3100,507.4400,1411387753.6382,[object Object],0.0121,1.0000,,,-0.7688,0.1282,619.4400,0.9400,-1.5512,-0.4417,1.0000,strong_negative,0.0084,0.0137
T000646,2026-02-13T14:45:00.000Z,2026-02-13T14:48:00.000Z,long,S4,24734.2900,24715.0000,3.0000,take_profit,120.7500,134.5000,0.0000,1.0000,,,-7413801888.5415,-0.8020,strong_negative,24516.8900,198.1100,1161723907.4667,26179.0500,1464.0500,75726564.8949,[object Object],-0.0264,1.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,-0.0281,-0.0579
T000647,2026-02-13T15:48:00.000Z,2026-02-13T16:06:00.000Z,long,S1,24727.4100,24746.7500,18.0000,take_profit,119.7500,134.7500,25.7500,1.0000,,,-6760017193.2462,-0.8409,strong_negative,24727.4100,19.3400,1558292837.1678,25963.7800,1217.0300,97877320.3736,[object Object],-0.0194,1.0000,,,-0.0204,-0.0125,0.9900,1.0400,0.0396,0.0004,0.0000,strong_negative,-0.0005,-0.0122
T000648,2026-02-13T18:27:00.000Z,2026-02-13T19:27:00.000Z,long,S1,24944.7600,24956.2500,60.0000,max_hold_time,-22.2500,39.2500,35.2500,0.0000,,,-5392883641.5245,-0.7835,strong_negative,24944.7600,11.4900,1382554672.3749,26191.9900,1235.7400,84769291.5338,[object Object],-0.0184,4.0000,,,0.0274,0.0082,-9.9100,-10.4000,-0.0676,-0.0185,0.0000,strong_negative,0.0254,-0.0139
T000649,2026-02-17T14:47:00.000Z,2026-02-17T14:50:00.000Z,long,S4,24653.2700,24675.0000,3.0000,stop_loss,-80.2500,2.2500,106.2500,0.0000,22440.7200,2234.2800,-9608270747.6871,-0.8662,strong_negative,24528.5500,146.4500,1812075180.3997,25983.6400,1308.6400,82511813.7408,[object Object],-0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,-0.0374,0.0446
T000650,2026-02-17T15:45:00.000Z,2026-02-17T16:01:00.000Z,long,S1,24522.6600,24511.2500,16.0000,take_profit,119.7500,144.5000,3.0000,1.0000,22429.7300,2081.5200,-8941484203.6090,-0.8403,strong_negative,24516.5400,-5.2900,1413063120.5152,25970.9100,1459.6600,87346133.6613,[object Object],-0.0143,2.0000,,,0.1369,0.0165,427.4800,220.3200,0.2166,0.0021,0.0000,strong_negative,-0.0331,-0.0473
T000651,2026-02-17T16:18:00.000Z,2026-02-17T17:18:00.000Z,long,S4,24751.5100,24757.2500,60.0000,max_hold_time,-36.7500,39.5000,71.7500,0.0000,,,-7289994432.1347,-0.8450,strong_negative,24959.5000,-202.2500,1644562476.1763,26207.4800,1450.2300,81828397.5177,[object Object],-0.0332,4.0000,,,-0.0141,0.0490,-20.5100,-21.5400,0.0310,0.0056,0.0000,strong_negative,0.0236,-0.0372
T000652,2026-02-17T17:19:00.000Z,2026-02-17T17:45:00.000Z,long,S4,24731.1600,24720.7500,26.0000,stop_loss,-81.5000,38.5000,94.5000,0.0000,,,-7064175455.2859,-0.8394,strong_negative,24938.9900,-218.2400,1621359872.9118,26185.9400,1465.1900,85839580.4168,[object Object],-0.0345,2.0000,,,-0.3061,-0.0585,-410.6200,-202.5000,-0.0883,0.0312,0.0000,strong_negative,0.0012,0.0090
T000653,2026-02-17T23:34:00.000Z,2026-02-17T23:35:00.000Z,long,S1,24725.8000,24721.0000,0.0000,market_close,-4.0000,0.0000,0.0000,0.0000,,,-7306018072.5690,-0.8445,strong_negative,24725.0900,-4.0900,1651329539.1717,25961.3400,1240.3400,81445299.6848,[object Object],-0.0410,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0000,0.0000
T000654,2026-02-18T15:00:00.000Z,2026-02-18T15:16:00.000Z,long,S1,24948.2000,24940.7500,16.0000,take_profit,119.7500,129.7500,0.0000,1.0000,,,-4219876084.1086,-0.6420,negative,24944.6300,-3.8800,1704594394.0135,25360.3700,419.6200,147139606.4801,[object Object],-0.0406,2.0000,,,-0.0385,0.6806,-0.1300,-0.1300,0.0445,0.0328,0.0000,negative,-0.0121,0.0600
T000655,2026-02-18T15:42:00.000Z,2026-02-18T16:42:00.000Z,short,R3,25095.2400,25070.2500,60.0000,max_hold_time,-43.0000,21.2500,47.0000,0.0000,,,-3901814511.2955,-0.5852,negative,25136.4500,66.2000,295171264.0442,24724.3800,345.8700,1605933519.3184,[object Object],0.0212,4.0000,,,0.6627,-0.0977,0.3500,0.3500,0.1740,0.0767,0.0000,negative,0.0222,0.0185
T000656,2026-02-18T18:02:00.000Z,2026-02-18T18:52:00.000Z,short,R1,25136.0400,25120.0000,50.0000,take_profit,120.2500,126.2500,5.7500,1.0000,,,-3623405783.9148,-0.5368,negative,25136.0400,16.0400,400756316.8727,24723.9700,396.0300,1527245022.1744,[object Object],0.0297,3.0000,,,-0.6638,0.1594,825.6700,1.4700,-0.1903,-0.1531,0.0000,negative,-0.0021,0.0096
T000657,2026-02-18T19:18:00.000Z,2026-02-18T19:57:00.000Z,short,R2,25011.7300,25000.2500,39.0000,take_profit,119.7500,138.2500,23.2500,1.0000,,,-4640760874.7632,-0.7032,negative,25959.4600,959.2100,142173975.2952,24723.3000,276.9500,1792951385.8662,[object Object],0.0145,2.0000,,,-0.1507,0.2369,-577.8900,-0.9900,-0.2537,-0.0189,1.0000,strong_negative,0.0421,-0.0040
T000658,2026-02-19T15:16:00.000Z,2026-02-19T16:16:00.000Z,long,S1,24935.5300,24911.7500,60.0000,max_hold_time,23.5000,32.7500,62.7500,1.0000,,,-6662220932.1029,-0.7885,strong_negative,24935.5300,-23.7800,2187202447.4404,26182.3100,1270.5600,104292855.5185,[object Object],-0.0290,4.0000,,,-0.0410,0.0326,-217.2700,-228.1400,0.0324,0.0056,0.0000,strong_negative,-0.0133,-0.0097
T000659,2026-02-23T15:59:00.000Z,2026-02-23T16:59:00.000Z,long,S1,24716.3200,24740.0000,60.0000,max_hold_time,-5.5000,49.2500,72.0000,0.0000,,,-5695046222.1059,-0.7949,strong_negative,24925.2700,-185.2700,1214818092.5162,26171.5400,1431.5400,103495817.5810,[object Object],-0.0317,4.0000,,,0.0039,-0.0090,-217.7000,-228.5900,-0.0039,-0.0032,0.0000,strong_negative,-0.0026,0.0114
T000660,2026-02-23T17:49:00.000Z,2026-02-23T18:23:00.000Z,long,S1,24708.1000,24699.0000,34.0000,take_profit,119.7500,121.2500,0.0000,1.0000,,,-5690408836.1905,-0.7945,strong_negative,24708.1000,-9.1000,1214064839.8005,25943.5000,1244.5000,103629567.7955,[object Object],-0.0170,2.0000,,,-0.0453,0.0843,1.0900,1.1500,0.0790,0.0075,0.0000,strong_negative,0.0120,-0.0054
T000661,2026-02-23T19:03:00.000Z,2026-02-23T20:03:00.000Z,long,S1,24708.2500,24724.2500,60.0000,max_hold_time,-32.2500,30.7500,40.5000,0.0000,,,-5696496440.5349,-0.7951,strong_negative,24708.2500,16.0000,1215071863.7672,25943.6600,1219.4100,103451455.4833,[object Object],-0.0269,4.0000,,,-0.1629,-0.0706,-198.5700,227.6900,-0.0774,0.0181,0.0000,strong_negative,0.0059,-0.0044
T000662,2026-02-23T20:19:00.000Z,2026-02-23T20:56:00.000Z,long,S4,24723.4900,24699.0000,36.0000,market_close,18.5000,61.0000,14.5000,1.0000,,,-5833070299.4422,-0.7713,strong_negative,24515.7300,183.2700,995041419.4253,26177.8100,1478.8100,98656306.4208,[object Object],-0.0309,2.0000,,,0.2035,0.0784,623.3500,218.2200,0.0428,-0.0195,0.0000,strong_negative,0.0086,-0.0731
T000663,2026-02-24T14:37:00.000Z,2026-02-24T14:38:00.000Z,long,S4,24709.2100,24720.5000,1.0000,trailing_stop,4.7500,87.0000,0.7500,1.0000,,,-4308101202.0215,-0.6426,negative,24916.8500,-196.3500,1395061644.1034,26162.6900,1442.1900,146177708.9493,[object Object],-0.0146,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,0.0022,-0.0900
T000664,2026-02-24T15:22:00.000Z,2026-02-24T16:13:00.000Z,long,S1,24922.8600,24920.0000,51.0000,take_profit,119.7500,127.2500,2.0000,1.0000,,,-2770909188.3438,-0.5240,negative,24922.8600,-2.8600,1143781164.9620,26169.0100,1249.0100,178255248.3169,[object Object],-0.0259,3.0000,,,-0.0416,0.0428,-214.4400,-225.1700,0.0963,0.0402,0.0000,negative,0.0027,0.0125
T000665,2026-02-25T15:10:00.000Z,2026-02-25T16:10:00.000Z,long,S4,25342.4800,25318.0000,60.0000,max_hold_time,-17.5000,23.5000,53.5000,0.0000,,,-10946062.8596,-0.0372,neutral,24927.0300,390.9700,571985503.3145,26173.3800,855.3800,378626894.6001,[object Object],-0.0168,4.0000,,,0.0098,-0.0084,-222.3400,-233.4600,-13.9624,-0.0205,0.0000,neutral,0.0096,-0.0074
T000666,2026-02-26T15:30:00.000Z,2026-02-26T16:15:00.000Z,long,S1,24914.5600,24932.2500,45.0000,take_profit,119.7500,131.2500,70.5000,1.0000,,,-4262228689.3257,-0.6707,negative,24916.2300,16.0200,844383916.2831,26162.0500,1229.8000,144517999.2299,[object Object],-0.0191,4.0000,,,-0.0376,0.1659,2.3700,2.4800,0.1611,0.0671,0.0000,negative,0.0013,-0.0087
T000667,2026-02-26T18:01:00.000Z,2026-02-26T19:01:00.000Z,long,S1,24916.3700,24930.0000,60.0000,max_hold_time,74.7500,100.7500,41.2500,1.0000,,,-5130191238.6449,-0.7246,strong_negative,24916.3700,13.6300,954591246.1166,25954.5500,1024.5500,131019493.6111,[object Object],-0.0173,4.0000,,,-0.1487,0.2860,-215.8500,-19.0000,0.3031,0.1211,1.0000,negative,-0.0159,-0.0288
T000668,2026-02-27T20:10:00.000Z,2026-02-27T20:56:00.000Z,long,S5,24899.2000,24915.0000,45.0000,market_close,75.7500,89.5000,0.0000,1.0000,22626.5800,2288.4200,-4071107878.7049,-0.6661,negative,24693.4200,221.5800,985362287.6352,25928.0900,1013.0900,181408537.7437,[object Object],-0.0130,3.0000,398.6500,-398.6500,-0.0510,0.0394,435.0700,456.8200,0.1070,0.0305,0.0000,negative,-0.0009,-0.0076
T000669,2026-03-03T07:37:00.000Z,2026-03-03T08:28:00.000Z,long,S3,24695.3900,24683.0000,51.0000,stop_loss,-81.5000,30.5000,83.0000,0.0000,,,-4402554256.4685,-0.6951,negative,24689.9500,-6.9500,1288575388.9496,25924.4400,1241.4400,148781499.3412,[object Object],-0.0645,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,0.0000,0.0000
T000670,2026-03-03T14:50:00.000Z,2026-03-03T14:58:00.000Z,long,S1,24483.3100,24502.0000,8.0000,trailing_stop,4.7500,67.7500,19.7500,1.0000,,,-8639669004.6282,-0.8634,strong_negative,24483.3100,18.6900,1471132294.4685,25935.7000,1433.7000,69426690.0012,[object Object],-0.0459,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0115,0.0253
T000671,2026-03-03T16:46:00.000Z,2026-03-03T17:46:00.000Z,long,S2,24694.5000,24676.0000,60.0000,max_hold_time,-9.7500,44.2500,73.5000,0.0000,,,-7091737827.3473,-0.8225,strong_negative,24486.9800,189.0200,1161194285.0282,26147.1200,1471.1200,70764961.4316,[object Object],-0.0156,4.0000,,,0.0435,0.0137,-1.9200,-209.5600,-0.0571,-0.0028,0.0000,strong_negative,0.0278,-0.0534
T000672,2026-03-03T18:04:00.000Z,2026-03-03T18:38:00.000Z,long,S2,24694.9500,24680.5000,34.0000,take_profit,119.7500,127.5000,29.0000,1.0000,,,-6973543347.4082,-0.8229,strong_negative,24487.4200,193.0800,1147997360.2565,26147.5900,1467.0900,71741872.1670,[object Object],-0.0295,2.0000,,,-0.0610,0.2633,412.7100,-2.4500,0.1835,0.0157,0.0000,strong_negative,-0.0072,0.0135
T000673,2026-03-03T19:36:00.000Z,2026-03-03T19:45:00.000Z,long,S3,24692.2000,24717.0000,9.0000,take_profit,119.7500,127.0000,0.0000,1.0000,,,-5489201823.2094,-0.7958,strong_negative,24899.7000,-182.7000,1062196326.0915,26144.6900,1427.6900,93577837.7809,[object Object],-0.0361,1.0000,,,0.0289,-0.0574,-2.3700,-2.4900,-0.0681,-0.0217,0.0000,strong_negative,-0.0259,-0.0244
T000674,2026-03-04T14:31:00.000Z,2026-03-04T14:40:00.000Z,long,S4,24934.6300,24933.7500,9.0000,stop_loss,-80.2500,36.5000,81.0000,0.0000,22602.1400,2331.6100,-7090435809.2252,-0.7327,strong_negative,24893.1400,40.6100,1874545981.6266,25930.3600,996.6100,133762801.2500,[object Object],-0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,-0.0063,0.0471
T000675,2026-03-04T15:04:00.000Z,2026-03-04T15:18:00.000Z,long,S1,24885.5200,24901.0000,14.0000,take_profit,119.7500,121.0000,0.0000,1.0000,,,-4454155068.2848,-0.6233,negative,24885.5200,15.4800,1160524083.9880,25922.4200,1021.4200,161850039.1215,[object Object],-0.0292,1.0000,,,-0.3218,0.3425,16.5200,17.2100,0.6118,0.2677,0.0000,negative,-0.0187,-0.0044
T000676,2026-03-04T15:35:00.000Z,2026-03-04T16:35:00.000Z,long,S4,25110.6600,25113.7500,60.0000,max_hold_time,13.7500,44.5000,77.0000,1.0000,,,-2892923646.7275,-0.4850,negative,24903.1400,210.6100,892056938.5446,25940.7700,827.0200,207451448.0486,[object Object],-0.0115,4.0000,,,-0.1290,0.0607,-215.7400,-224.7300,0.5103,0.1685,0.0000,negative,-0.0040,0.0045
T000677,2026-03-04T17:38:00.000Z,2026-03-04T18:38:00.000Z,long,S1,25115.7300,25139.5000,60.0000,max_hold_time,59.5000,64.2500,0.0000,1.0000,,,-1499378974.5578,-0.3303,negative,25115.7300,23.7700,780414455.5733,26162.2200,1022.7200,218070759.4353,[object Object],-0.0116,4.0000,,,-0.0373,0.1528,-215.0000,-223.9600,0.4228,0.0805,1.0000,neutral,0.0066,-0.0091
T000678,2026-03-05T15:12:00.000Z,2026-03-05T15:22:00.000Z,long,S5,25107.1700,25130.7500,10.0000,stop_loss,-80.2500,51.0000,81.7500,0.0000,,,-1162340719.6792,-0.3032,negative,24899.6800,231.0700,817434228.5039,25522.1700,391.4200,263806708.3948,[object Object],-0.0156,1.0000,,,0.2001,-0.2895,-4.5300,617.7400,-2.3742,-0.3071,0.0000,negative,0.0181,0.0013
T000679,2026-03-05T17:31:00.000Z,2026-03-05T17:42:00.000Z,long,S4,24933.8000,24927.0000,11.0000,stop_loss,-81.2500,0.0000,81.0000,0.0000,,,-7207927169.6383,-0.7416,strong_negative,24892.3200,34.6800,1879681120.5481,26136.9300,1209.9300,150485561.5928,[object Object],-0.0165,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0128,0.0032
T000680,2026-03-05T20:06:00.000Z,2026-03-05T20:25:00.000Z,long,S4,24886.5000,24866.7500,19.0000,take_profit,121.0000,125.7500,14.0000,1.0000,,,-5388937752.3755,-0.6948,strong_negative,24680.8300,185.9200,1306382559.7817,25914.8700,1048.1200,165360538.5587,[object Object],-0.0317,1.0000,,,-0.1375,0.0496,216.1400,226.9500,0.1205,0.0280,1.0000,negative,-0.0147,0.0289
T000681,2026-03-06T14:55:00.000Z,2026-03-06T15:00:00.000Z,long,S3,24674.5700,24685.2500,5.0000,trailing_stop,4.7500,90.2500,52.2500,1.0000,,,-5166482548.1050,-0.7814,strong_negative,24467.2300,218.0200,798980904.1090,26126.0200,1440.7700,119985833.7495,[object Object],-0.0290,1.0000,,,-0.0589,0.1194,-2.2300,-2.3700,0.1813,0.0730,1.0000,negative,-0.0065,-0.0237
T000682,2026-03-09T14:04:00.000Z,2026-03-09T14:08:00.000Z,long,S1,24463.1500,24439.5000,4.0000,stop_loss,-81.5000,40.2500,81.7500,0.0000,,,-8809483338.6312,-0.7666,strong_negative,24463.1500,-23.6500,1640288035.8513,25499.7300,1060.2300,103504944.0242,[object Object],-0.0335,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,0.0238,0.0509
