trade_id,side,levelType,entryTime,exitTime,snap_ts,bars_elapsed,bars_remaining,frac_elapsed,won,pnl_pts,mfe_pts,mae_pts,exit_reason,regime,gamma_flip,gamma_flip_dist,total_gex,gamma_imbalance,in_dir_wall,in_dir_wall_dist,in_dir_wall_strength,opp_wall,opp_wall_dist,opp_wall_strength,regime_changed_since_entry,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,total_gex_change_pct,gamma_imbalance_change,gamma_flip_drift_signed_dir
T000075,long,S2,2025-02-19T15:58:00.000Z,2025-02-19T16:57:00.000Z,2025-02-19T16:45:00.000Z,47.0000,12.0000,0.7966,1.0000,79.7500,88.5000,3.7500,max_hold_time,positive,20079.6300,2075.3700,3490744226.0460,0.8419,21440.2600,714.7400,40288828.0020,22264.8900,109.8900,922483201.7658,0.0000,-0.6670,0.2284,0.3320,0.1082,1771.9000
T000076,long,S3,2025-02-20T16:38:00.000Z,2025-02-20T17:37:00.000Z,2025-02-20T16:45:00.000Z,7.0000,52.0000,0.1186,1.0000,67.5000,73.5000,4.2500,max_hold_time,neutral,19985.9800,2034.7700,-652253286.5360,0.2437,21973.9400,46.8100,249207251.9813,22674.8000,654.0500,353864119.3524,0.0000,-0.3456,-0.0504,-3.4417,0.1033,3099.2000
T000076,long,S3,2025-02-20T16:38:00.000Z,2025-02-20T17:37:00.000Z,2025-02-20T17:00:00.000Z,22.0000,37.0000,0.3729,1.0000,67.5000,73.5000,4.2500,max_hold_time,neutral,22672.9800,-652.2300,563060697.1619,0.2527,22054.6200,-33.8700,251068421.9953,22672.9800,652.2300,386840775.6333,0.0000,-0.3407,0.0381,1.1078,0.1124,412.2000
T000076,long,S3,2025-02-20T16:38:00.000Z,2025-02-20T17:37:00.000Z,2025-02-20T17:15:00.000Z,37.0000,22.0000,0.6271,1.0000,67.5000,73.5000,4.2500,max_hold_time,neutral,22675.0700,-654.3200,617727269.7854,0.2818,22056.6600,-35.9100,219348255.2456,22675.0700,654.3200,389641884.3175,0.0000,-0.4240,0.0456,1.3124,0.1415,410.1100
T000076,long,S3,2025-02-20T16:38:00.000Z,2025-02-20T17:37:00.000Z,2025-02-20T17:30:00.000Z,52.0000,7.0000,0.8814,1.0000,67.5000,73.5000,4.2500,max_hold_time,neutral,22674.0400,-653.2900,856101331.2299,0.4240,21437.2800,583.4700,104236798.0965,22674.0400,653.2900,401266581.2894,0.0000,-0.7263,0.0768,2.2047,0.2836,411.1400
T000077,long,S1,2025-02-20T18:04:00.000Z,2025-02-20T19:03:00.000Z,2025-02-20T18:15:00.000Z,11.0000,48.0000,0.1864,1.0000,28.7500,37.5000,12.2500,max_hold_time,neutral,19984.9100,2057.3400,2962417.9329,0.2947,21972.7700,69.4800,203726031.3644,22673.5900,631.3400,364435686.2466,0.0000,-0.3619,-0.0410,-0.9930,0.1026,2895.3000
T000077,long,S1,2025-02-20T18:04:00.000Z,2025-02-20T19:03:00.000Z,2025-02-20T18:30:00.000Z,26.0000,33.0000,0.4407,1.0000,28.7500,37.5000,12.2500,max_hold_time,neutral,22880.3500,-838.1000,372989265.6531,0.1754,22055.8300,-13.5800,338373084.5931,22674.2200,631.9700,377874871.0504,0.0000,0.0598,-0.0057,-0.1136,-0.0166,-0.1400
T000077,long,S1,2025-02-20T18:04:00.000Z,2025-02-20T19:03:00.000Z,2025-02-20T18:45:00.000Z,41.0000,18.0000,0.6949,1.0000,28.7500,37.5000,12.2500,max_hold_time,neutral,22672.6500,-630.4000,466680587.3049,0.2100,22054.3100,-12.0600,298967039.6804,22672.6500,630.4000,382192058.0396,0.0000,-0.0636,0.0057,0.1091,0.0180,207.5600
T000077,long,S1,2025-02-20T18:04:00.000Z,2025-02-20T19:03:00.000Z,2025-02-20T19:00:00.000Z,56.0000,3.0000,0.9492,1.0000,28.7500,37.5000,12.2500,max_hold_time,neutral,22664.8500,-622.6000,925234431.7394,0.3847,22096.7600,-54.5100,130900646.1494,22673.9200,631.6700,404444288.2199,0.0000,-0.5900,0.0642,1.1989,0.1927,215.3600
T000078,long,S1,2025-02-20T20:18:00.000Z,2025-02-20T20:56:00.000Z,2025-02-20T20:30:00.000Z,12.0000,26.0000,0.3158,1.0000,48.0000,63.0000,0.0000,market_close,positive,22627.7000,-542.4500,1370110598.9552,0.4237,22336.0000,-250.7500,111397822.9634,22919.4000,834.1500,418940744.1108,1.0000,-0.1297,0.0293,0.3997,0.0335,-117.9700
T000078,long,S1,2025-02-20T20:18:00.000Z,2025-02-20T20:56:00.000Z,2025-02-20T20:45:00.000Z,27.0000,11.0000,0.7105,1.0000,48.0000,63.0000,0.0000,market_close,positive,22502.3500,-417.1000,2189791768.1847,0.5186,21877.2800,207.9700,89828313.9196,22502.3500,417.1000,497007344.9618,1.0000,-0.2982,0.2212,1.2371,0.1284,7.3800
T000079,short,R5,2025-02-21T14:31:00.000Z,2025-02-21T15:21:51.000Z,2025-02-21T14:45:00.000Z,14.0000,36.0000,0.2753,1.0000,120.5000,120.0000,15.2500,take_profit,positive,22167.4900,-6.7400,3108248148.0520,0.4149,22249.9000,89.1500,805667501.3187,21425.8300,734.9200,350850448.8734,0.0000,-0.1284,0.0456,-0.1096,-0.0582,-1.5500
T000079,short,R5,2025-02-21T14:31:00.000Z,2025-02-21T15:21:51.000Z,2025-02-21T15:00:00.000Z,29.0000,21.0000,0.5703,1.0000,120.5000,120.0000,15.2500,take_profit,positive,22167.6500,-6.9000,2851707851.3232,0.4022,22250.0600,89.3100,734990359.2638,21425.9800,734.7700,360312506.1839,0.0000,-0.2049,0.0738,-0.1831,-0.0709,-1.3900
T000079,short,R5,2025-02-21T14:31:00.000Z,2025-02-21T15:21:51.000Z,2025-02-21T15:15:00.000Z,44.0000,6.0000,0.8653,1.0000,120.5000,120.0000,15.2500,take_profit,positive,22734.3400,-573.5900,1584200701.0573,0.2517,22734.3400,573.5900,451117868.5096,21892.3300,268.4200,408919791.1296,0.0000,-0.5120,0.2187,-0.5462,-0.2213,565.3000
T000080,long,S3,2025-02-24T15:07:00.000Z,2025-02-24T15:17:01.000Z,2025-02-24T15:15:00.000Z,8.0000,2.0000,0.7987,1.0000,120.2500,120.2500,27.0000,take_profit,negative,,,-3233771598.8896,-0.7794,21429.4400,33.8100,759035641.6551,22253.6500,790.4000,68277121.7563,0.0000,0.1125,-0.3323,-0.2088,-0.0590,
T000081,long,S1,2025-02-24T17:22:00.000Z,2025-02-24T18:21:00.000Z,2025-02-24T17:30:00.000Z,8.0000,51.0000,0.1356,0.0000,-1.0000,22.0000,39.2500,max_hold_time,negative,,,-1735168399.3789,-0.4844,21426.5500,211.9500,676532672.2252,21838.6000,200.1000,276648527.7688,0.0000,-0.0086,0.1936,0.1288,0.0706,
T000081,long,S1,2025-02-24T17:22:00.000Z,2025-02-24T18:21:00.000Z,2025-02-24T17:45:00.000Z,23.0000,36.0000,0.3898,0.0000,-1.0000,22.0000,39.2500,max_hold_time,negative,,,-2241849716.2668,-0.6302,21656.8300,-18.3300,652963405.6496,22073.3100,434.8100,180486299.2493,0.0000,-0.0431,-0.2213,-0.1256,-0.0752,
T000081,long,S1,2025-02-24T17:22:00.000Z,2025-02-24T18:21:00.000Z,2025-02-24T18:00:00.000Z,38.0000,21.0000,0.6441,0.0000,-1.0000,22.0000,39.2500,max_hold_time,negative,,,-1991834462.4588,-0.5551,21427.0000,211.5000,682377040.7333,21839.0600,200.5600,231780275.3460,0.0000,0.0000,0.0000,-0.0001,-0.0001,
T000081,long,S1,2025-02-24T17:22:00.000Z,2025-02-24T18:21:00.000Z,2025-02-24T18:15:00.000Z,53.0000,6.0000,0.8983,0.0000,-1.0000,22.0000,39.2500,max_hold_time,negative,,,-1718148738.6317,-0.4788,21426.0700,212.4300,676005389.7458,21838.1100,199.6100,279624052.1163,0.0000,-0.0093,0.2064,0.1373,0.0762,
T000082,long,S2,2025-02-25T14:54:00.000Z,2025-02-25T15:00:27.000Z,2025-02-25T15:00:00.000Z,6.0000,0.0000,0.9302,1.0000,4.7500,68.0000,9.5000,trailing_stop,negative,,,-4690377335.6762,-0.8063,21243.5400,-19.5400,933131286.4857,22076.6200,852.6200,96239968.3674,0.0000,0.2114,0.5560,-0.1115,0.0421,
T000083,long,S3,2025-02-25T15:25:00.000Z,2025-02-25T16:02:29.000Z,2025-02-25T15:30:00.000Z,5.0000,32.0000,0.1334,1.0000,4.7500,101.2500,21.0000,trailing_stop,negative,,,-4669427875.4438,-0.8201,21012.4200,46.3300,979311231.6919,21836.4400,777.6900,88302933.1374,0.0000,-0.0337,0.2179,0.0288,0.0234,
T000083,long,S3,2025-02-25T15:25:00.000Z,2025-02-25T16:02:29.000Z,2025-02-25T15:45:00.000Z,20.0000,17.0000,0.5336,1.0000,4.7500,101.2500,21.0000,trailing_stop,negative,,,-4701033641.5218,-0.8185,21244.1100,-185.3600,970981013.6792,22077.2100,1018.4600,90932898.5577,0.0000,-0.0419,0.2542,0.0222,0.0249,
T000083,long,S3,2025-02-25T15:25:00.000Z,2025-02-25T16:02:29.000Z,2025-02-25T16:00:00.000Z,35.0000,2.0000,0.9337,1.0000,4.7500,101.2500,21.0000,trailing_stop,negative,,,-4733172239.3974,-0.8321,21012.0400,46.7100,995061872.1257,21836.0400,777.2900,82326376.0080,0.0000,-0.0182,0.1355,0.0156,0.0113,
T000084,long,S1,2025-02-25T16:32:00.000Z,2025-02-25T16:51:00.000Z,2025-02-25T16:45:00.000Z,13.0000,6.0000,0.6842,1.0000,119.7500,119.0000,16.7500,take_profit,negative,,,-4683564364.5090,-0.7901,21240.4900,-233.7400,893134651.6162,22073.4500,1066.7000,97098809.9029,0.0000,-0.1094,0.2335,0.0166,0.0487,
T000085,long,S2,2025-02-25T17:50:00.000Z,2025-02-25T18:27:04.000Z,2025-02-25T18:00:00.000Z,10.0000,27.0000,0.2698,1.0000,4.7500,83.7500,3.5000,trailing_stop,negative,,,-4425968724.7335,-0.8377,21011.9000,185.6000,818609952.1697,22650.8200,1453.3200,59977669.8966,0.0000,-0.0084,0.0044,0.0051,-0.0013,
T000085,long,S2,2025-02-25T17:50:00.000Z,2025-02-25T18:27:04.000Z,2025-02-25T18:15:00.000Z,25.0000,12.0000,0.6745,1.0000,4.7500,83.7500,3.5000,trailing_stop,negative,,,-4675846840.0813,-0.7891,21013.1400,184.3600,890378400.3390,21837.1800,639.6800,97305709.4406,0.0000,0.0785,0.6295,-0.0511,0.0474,
T000086,long,S5,2025-02-25T18:33:00.000Z,2025-02-25T19:01:48.000Z,2025-02-25T18:45:00.000Z,12.0000,16.0000,0.4167,1.0000,4.7500,67.5000,14.2500,trailing_stop,negative,,,-4556275037.9395,-0.7988,21245.7000,-59.7000,853986418.7051,22078.8700,892.8700,74503216.9354,0.0000,0.0676,0.2279,-0.0461,0.0407,
T000086,long,S5,2025-02-25T18:33:00.000Z,2025-02-25T19:01:48.000Z,2025-02-25T19:00:00.000Z,27.0000,1.0000,0.9375,1.0000,4.7500,67.5000,14.2500,trailing_stop,negative,,,-4700645124.2700,-0.8041,21013.5600,172.4400,926735586.1849,21837.6200,651.6200,96060557.4989,0.0000,0.1585,0.5832,-0.0792,0.0354,
T000087,long,S4,2025-02-25T19:39:00.000Z,2025-02-25T20:36:14.000Z,2025-02-25T19:45:00.000Z,6.0000,51.0000,0.1048,1.0000,4.7500,72.7500,24.0000,trailing_stop,negative,,,-4544359630.9282,-0.8003,21013.7900,176.4600,850507612.4485,21837.8600,647.6100,70818859.7532,0.0000,0.0027,0.0348,-0.0018,0.0010,
T000087,long,S4,2025-02-25T19:39:00.000Z,2025-02-25T20:36:14.000Z,2025-02-25T20:00:00.000Z,21.0000,36.0000,0.3669,1.0000,4.7500,72.7500,24.0000,trailing_stop,negative,,,-4534114141.6987,-0.8016,21013.2300,177.0200,847609226.5166,21837.2800,647.0300,67848747.8964,0.0000,-0.0007,-0.0086,0.0004,-0.0003,
T000087,long,S4,2025-02-25T19:39:00.000Z,2025-02-25T20:36:14.000Z,2025-02-25T20:15:00.000Z,36.0000,21.0000,0.6290,1.0000,4.7500,72.7500,24.0000,trailing_stop,negative,,,-4420110928.9281,-0.8381,21014.1400,176.1100,816857351.6102,22653.2400,1462.9900,60043274.0466,0.0000,-0.0369,-0.1226,0.0256,-0.0367,
T000087,long,S4,2025-02-25T19:39:00.000Z,2025-02-25T20:36:14.000Z,2025-02-25T20:30:00.000Z,51.0000,6.0000,0.8911,1.0000,4.7500,72.7500,24.0000,trailing_stop,negative,,,-4697014140.0332,-0.7926,21246.1900,-55.9400,899680252.5724,22079.3800,889.1300,96669980.7974,0.0000,0.0607,0.4126,-0.0355,0.0088,
T000089,short,R4,2025-02-26T16:18:00.000Z,2025-02-26T17:17:00.000Z,2025-02-26T16:30:00.000Z,12.0000,47.0000,0.2034,0.0000,-20.5000,49.5000,26.0000,max_hold_time,negative,19565.1200,1818.1300,-1772907273.7568,-0.5538,22073.1200,689.8700,150874374.5448,21240.1700,143.0800,620875277.9451,0.0000,0.1250,-0.0307,0.0635,-0.0080,212.7900
T000089,short,R4,2025-02-26T16:18:00.000Z,2025-02-26T17:17:00.000Z,2025-02-26T16:45:00.000Z,27.0000,32.0000,0.4576,0.0000,-20.5000,49.5000,26.0000,max_hold_time,negative,19353.7300,2029.5200,-2082031566.6649,-0.5789,21834.6400,451.3900,121404723.8929,21010.7000,372.5500,666168697.8621,0.0000,-0.0947,0.0401,-0.0997,-0.0331,1.4000
T000089,short,R4,2025-02-26T16:18:00.000Z,2025-02-26T17:17:00.000Z,2025-02-26T17:00:00.000Z,42.0000,17.0000,0.7119,0.0000,-20.5000,49.5000,26.0000,max_hold_time,negative,19352.6300,2030.6200,-1590837064.8484,-0.5030,21833.4000,450.1500,169689228.6120,21009.5000,373.7500,602049268.8298,0.0000,0.2653,-0.0601,0.1597,0.0429,0.3000
T000089,short,R4,2025-02-26T16:18:00.000Z,2025-02-26T17:17:00.000Z,2025-02-26T17:15:00.000Z,57.0000,2.0000,0.9661,0.0000,-20.5000,49.5000,26.0000,max_hold_time,negative,19562.5500,1820.7000,-1788690250.4060,-0.5232,22070.2300,686.9800,148850921.6124,21237.3900,145.8600,623056026.6076,0.0000,0.1099,-0.0273,0.0552,0.0226,210.2200
T000090,long,S1,2025-02-26T17:59:00.000Z,2025-02-26T18:40:04.000Z,2025-02-26T18:00:00.000Z,1.0000,40.0000,0.0244,0.0000,-81.0000,24.0000,79.2500,stop_loss,negative,,,-3210908134.7562,-0.6876,21009.4700,228.2800,795956261.3847,21833.3700,595.6200,103735609.7258,0.0000,0.0158,0.0355,-0.0331,-0.0062,
T000090,long,S1,2025-02-26T17:59:00.000Z,2025-02-26T18:40:04.000Z,2025-02-26T18:15:00.000Z,16.0000,25.0000,0.3896,0.0000,-81.0000,24.0000,79.2500,stop_loss,negative,19319.5700,1918.1800,-3552191375.0143,-0.6812,21234.8700,2.8800,895014016.4874,22067.6100,829.8600,159340331.2221,0.0000,0.1423,0.5906,-0.1430,0.0001,
T000090,long,S1,2025-02-26T17:59:00.000Z,2025-02-26T18:40:04.000Z,2025-02-26T18:30:00.000Z,31.0000,10.0000,0.7549,0.0000,-81.0000,24.0000,79.2500,stop_loss,negative,19112.7700,2124.9800,-3623012985.4591,-0.6994,21007.5700,230.1800,925985045.6037,21831.3900,593.6400,154399403.2830,0.0000,0.1818,0.5413,-0.1657,-0.0180,
T000091,short,R3,2025-02-27T15:23:00.000Z,2025-02-27T15:56:28.000Z,2025-02-27T15:30:00.000Z,7.0000,26.0000,0.2092,1.0000,121.6500,114.9000,18.6000,take_profit,negative,,,-1832654865.8407,-0.4279,21662.6700,515.2700,259497064.0702,21031.7200,115.6800,557090761.6709,0.0000,-0.3198,0.0012,-0.2317,-0.1059,
T000091,short,R3,2025-02-27T15:23:00.000Z,2025-02-27T15:56:28.000Z,2025-02-27T15:45:00.000Z,22.0000,11.0000,0.6574,1.0000,121.6500,114.9000,18.6000,take_profit,negative,,,-2943004783.0341,-0.7038,21087.6900,-59.7100,98009013.5710,20593.4500,553.9500,462241672.9423,0.0000,-0.7431,-0.1692,-0.9780,-0.3818,
T000092,long,S5,2025-02-27T16:03:00.000Z,2025-02-27T16:18:09.000Z,2025-02-27T16:15:00.000Z,12.0000,3.0000,0.7921,1.0000,119.7500,119.7500,8.7500,take_profit,negative,,,-2453332647.3331,-0.5595,20810.0300,217.9700,548627952.0006,21309.4700,281.4700,163704715.3919,0.0000,-0.0141,-0.5155,-0.5308,-0.2036,
T000093,short,R1,2025-02-27T16:36:00.000Z,2025-02-27T17:16:43.000Z,2025-02-27T16:45:00.000Z,9.0000,31.0000,0.2210,1.0000,120.0000,111.7500,9.7500,take_profit,negative,,,-3074516837.5838,-0.7490,21310.0800,218.0800,78021360.5161,20810.6200,281.3800,442272202.0193,0.0000,-0.5393,-0.2013,-0.3014,-0.2153,
T000093,short,R1,2025-02-27T16:36:00.000Z,2025-02-27T17:16:43.000Z,2025-02-27T17:00:00.000Z,24.0000,16.0000,0.5894,1.0000,120.0000,111.7500,9.7500,take_profit,negative,,,-3030302474.5871,-0.7343,21088.0900,-3.9100,84311618.5583,20593.8400,498.1600,447707324.9726,0.0000,-0.5022,-0.1914,-0.2827,-0.2006,
T000093,short,R1,2025-02-27T16:36:00.000Z,2025-02-27T17:16:43.000Z,2025-02-27T17:15:00.000Z,39.0000,1.0000,0.9578,1.0000,120.0000,111.7500,9.7500,take_profit,negative,,,-2576502777.2447,-0.6019,21304.2100,212.2100,153665877.0599,20804.8900,287.1100,546806085.9887,0.0000,-0.0927,-0.0125,-0.0906,-0.0681,
T000094,long,S2,2025-02-27T17:18:00.000Z,2025-02-27T17:42:25.000Z,2025-02-27T17:30:00.000Z,12.0000,12.0000,0.4915,1.0000,4.7500,86.7500,33.2500,trailing_stop,negative,,,-3021324204.6264,-0.7347,20819.6900,170.0600,450595932.3812,21319.3600,329.6100,83675498.6716,0.0000,-0.1759,-0.4555,-0.1726,-0.1329,
T000095,short,R2,2025-02-27T18:22:00.000Z,2025-02-27T19:14:38.000Z,2025-02-27T18:30:00.000Z,8.0000,44.0000,0.1520,1.0000,119.7500,119.5500,11.0000,take_profit,negative,,,-2315554094.6562,-0.5166,21090.2000,-16.3000,170291902.1305,20595.8900,510.6100,555078580.0716,0.0000,-0.1371,-0.0031,-0.1389,-0.0164,
T000095,short,R2,2025-02-27T18:22:00.000Z,2025-02-27T19:14:38.000Z,2025-02-27T18:45:00.000Z,23.0000,29.0000,0.4370,1.0000,119.7500,119.5500,11.0000,take_profit,negative,,,-2649034211.3168,-0.6290,21319.5600,213.0600,146357224.8789,20819.8800,286.6200,546544042.2404,0.0000,-0.2583,-0.0185,-0.3030,-0.1288,
T000095,short,R2,2025-02-27T18:22:00.000Z,2025-02-27T19:14:38.000Z,2025-02-27T19:00:00.000Z,38.0000,14.0000,0.7220,1.0000,119.7500,119.5500,11.0000,take_profit,negative,,,-3272402851.5777,-0.7951,21318.0100,211.5100,53457223.9590,20818.3700,288.1300,431639737.9371,0.0000,-0.7291,-0.2248,-0.6096,-0.2949,
T000096,long,S1,2025-02-27T19:40:00.000Z,2025-02-27T20:02:57.000Z,2025-02-27T19:45:00.000Z,5.0000,17.0000,0.2179,0.0000,-80.7500,28.4500,79.0000,stop_loss,negative,,,-4978170312.3461,-0.9253,20592.2500,246.7500,564503452.3786,22651.4700,1812.4700,23478914.2809,1.0000,-0.0070,0.0015,0.0058,0.0002,
T000096,long,S1,2025-02-27T19:40:00.000Z,2025-02-27T20:02:57.000Z,2025-02-27T20:00:00.000Z,20.0000,2.0000,0.8715,0.0000,-80.7500,28.4500,79.0000,stop_loss,strong_negative,,,-5450152074.0420,-0.9224,20592.9700,246.0300,659728645.1609,22652.2600,1813.2600,22493543.6963,0.0000,0.1606,-0.0405,-0.0885,0.0030,
T000097,long,S5,2025-02-27T20:22:00.000Z,2025-02-27T20:54:40.000Z,2025-02-27T20:30:00.000Z,8.0000,24.0000,0.2449,0.0000,-81.5000,32.7500,78.5000,stop_loss,strong_negative,,,-5290204126.6284,-0.9234,20825.8600,-97.1100,665871570.8769,22908.4500,2179.7000,21546400.2898,0.0000,0.0193,-0.0064,0.0106,-0.0004,
T000097,long,S5,2025-02-27T20:22:00.000Z,2025-02-27T20:54:40.000Z,2025-02-27T20:45:00.000Z,23.0000,9.0000,0.7041,0.0000,-81.5000,32.7500,78.5000,stop_loss,strong_negative,,,-5114028366.6107,-0.9151,20594.6600,134.0900,723427954.4491,22654.1200,1925.3700,21441771.1805,0.0000,0.1074,-0.0113,0.0436,0.0079,
T000098,long,S3,2025-02-28T14:45:00.000Z,2025-02-28T15:25:38.000Z,2025-02-28T14:45:00.000Z,0.0000,40.0000,0.0000,1.0000,119.7500,118.2500,67.0000,take_profit,strong_negative,19126.7800,1481.7200,-5071165470.5707,-0.8593,20799.9300,-191.4300,985737221.0357,22870.7700,2262.2700,31702558.7487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
T000098,long,S3,2025-02-28T14:45:00.000Z,2025-02-28T15:25:38.000Z,2025-02-28T15:00:00.000Z,15.0000,25.0000,0.3692,1.0000,119.7500,118.2500,67.0000,take_profit,negative,18723.1900,1885.3100,-4698191416.0223,-0.8345,20584.8900,23.6100,877707340.1252,22634.3200,2025.8200,35865623.9362,1.0000,-0.1096,0.1313,0.0735,0.0248,403.5900
T000098,long,S3,2025-02-28T14:45:00.000Z,2025-02-28T15:25:38.000Z,2025-02-28T15:15:00.000Z,30.0000,10.0000,0.7383,1.0000,119.7500,118.2500,67.0000,take_profit,negative,18929.0200,1679.4800,-4288807425.1331,-0.8178,20811.1800,-202.6800,790887798.5938,22883.1400,2274.6400,38767605.5164,1.0000,-0.1977,0.2229,0.1543,0.0415,197.7600
T000099,long,S2,2025-02-28T17:49:00.000Z,2025-02-28T18:16:38.000Z,2025-02-28T18:00:00.000Z,11.0000,16.0000,0.3981,0.0000,-81.2500,33.9000,77.7500,stop_loss,strong_negative,18527.4900,2062.2600,-5307091826.8893,-0.8448,20174.3800,415.3700,577341762.2499,22635.6500,2045.9000,30209982.5804,0.0000,-0.0239,0.0152,0.0145,0.0008,202.2900
T000099,long,S2,2025-02-28T17:49:00.000Z,2025-02-28T18:16:38.000Z,2025-02-28T18:15:00.000Z,26.0000,1.0000,0.9409,0.0000,-81.2500,33.9000,77.7500,stop_loss,strong_negative,19135.4400,1454.3100,-5076370129.7663,-0.8597,20809.3400,-219.5900,986494759.1246,22881.1200,2291.3700,31639745.2954,0.0000,0.6678,0.0632,0.0574,-0.0141,-405.6600
T000101,long,S1,2025-02-28T19:22:00.000Z,2025-02-28T19:42:09.000Z,2025-02-28T19:30:00.000Z,8.0000,12.0000,0.3970,1.0000,120.7500,119.7500,12.5000,take_profit,negative,18724.5400,1847.9600,-4751047202.7419,-0.8367,20586.3800,-13.8800,887512069.8763,22635.9600,2063.4600,35556397.3525,1.0000,-0.0924,0.1033,0.0569,0.0192,204.9800
T000103,short,R2,2025-03-03T15:01:00.000Z,2025-03-03T15:22:29.000Z,2025-03-03T15:15:00.000Z,14.0000,7.0000,0.6517,0.0000,-80.2500,23.7500,77.0000,stop_loss,negative,,,-1069784950.5842,-0.3656,21225.3700,403.8700,272815340.3661,20393.0100,428.4900,449079024.8735,0.0000,0.7716,-0.1224,0.5238,0.2206,
T000104,short,R2,2025-03-03T15:48:00.000Z,2025-03-03T16:13:57.000Z,2025-03-03T16:00:00.000Z,12.0000,13.0000,0.4624,1.0000,4.7500,83.5000,12.5000,trailing_stop,negative,18895.0700,2036.6800,-1371773339.0923,-0.4720,20953.3600,21.6100,144907133.4827,20171.2100,760.5400,469374412.7555,0.0000,-0.2236,-0.0570,0.2900,0.0699,
T000105,short,R2,2025-03-03T16:31:00.000Z,2025-03-03T16:48:56.000Z,2025-03-03T16:45:00.000Z,14.0000,3.0000,0.7807,1.0000,4.7500,66.0000,7.2500,trailing_stop,negative,19105.7300,1791.2700,-1301581055.4980,-0.4365,21228.5900,331.5900,158620052.0103,20396.1000,500.9000,465433741.5598,0.0000,-0.0836,-0.0786,0.3765,0.1573,
T000107,short,R1,2025-03-03T19:25:01.000Z,2025-03-03T19:41:42.000Z,2025-03-03T19:30:00.000Z,4.0000,11.0000,0.2987,0.0000,-81.5000,31.2500,79.5500,stop_loss,negative,,,-2569097429.7533,-0.6955,21084.3600,348.3600,101144168.3937,20377.3900,358.6100,526485152.8100,0.0000,1.1502,-0.0482,0.2460,0.1593,
T000108,long,S1,2025-03-03T20:25:00.000Z,2025-03-03T20:56:00.000Z,2025-03-03T20:30:00.000Z,5.0000,26.0000,0.1613,1.0000,52.7500,57.2500,76.0000,market_close,negative,,,-4669100572.5526,-0.8931,20404.1100,-11.3600,802182818.5884,21445.1300,1052.3800,43272795.9430,0.0000,0.0474,0.3136,-0.0271,0.0212,
T000108,long,S1,2025-03-03T20:25:00.000Z,2025-03-03T20:56:00.000Z,2025-03-03T20:45:00.000Z,20.0000,11.0000,0.6452,1.0000,52.7500,57.2500,76.0000,market_close,negative,18689.1500,1703.6000,-4531994078.8795,-0.9405,20395.7300,-2.9800,697849325.4480,22893.1700,2500.4200,23136440.6384,0.0000,-0.0889,-0.2977,0.0031,-0.0262,33.8900
T000109,long,S3,2025-03-04T15:07:00.000Z,2025-03-04T15:18:11.000Z,2025-03-04T15:15:00.000Z,8.0000,3.0000,0.7154,0.0000,-81.5000,44.2500,76.9000,stop_loss,negative,18193.0100,2007.7400,-4798807728.9943,-0.8620,19757.1100,443.6400,740584763.8837,21197.7300,996.9800,35010377.7273,0.0000,-0.1494,-0.1769,0.0267,0.0060,524.6100
T000110,long,S3,2025-03-04T15:44:00.000Z,2025-03-04T15:46:43.000Z,2025-03-04T15:45:00.000Z,1.0000,1.0000,0.3681,1.0000,4.7500,74.5000,4.0000,trailing_stop,negative,18717.8400,1471.1600,-4916215573.2655,-0.8857,20391.6200,-202.6200,873248083.5566,21432.0100,1243.0100,40899641.8973,0.0000,0.0159,-0.1358,-0.0129,-0.0261,-4.5300
T000111,long,S1,2025-03-04T16:14:00.000Z,2025-03-04T16:29:44.000Z,2025-03-04T16:15:00.000Z,1.0000,14.0000,0.0636,0.0000,-80.7500,38.7500,78.5000,stop_loss,negative,18383.4000,1808.3500,-4887163194.5019,-0.8674,19963.8700,227.8800,753195557.5533,21419.5700,1227.8200,32511493.3096,0.0000,-0.1356,-0.2282,0.0092,0.0123,130.3400
T000112,long,S1,2025-03-04T17:32:00.000Z,2025-03-04T18:12:38.000Z,2025-03-04T17:45:00.000Z,13.0000,27.0000,0.3199,1.0000,119.7500,119.5000,49.7500,take_profit,negative,18706.7700,1653.7300,-4556557080.0922,-0.8311,20379.5600,-19.0600,791884926.2810,21419.3300,1058.8300,63611608.8496,0.0000,0.0305,0.1900,-0.0231,0.0054,4.5200
T000112,long,S1,2025-03-04T17:32:00.000Z,2025-03-04T18:12:38.000Z,2025-03-04T18:00:00.000Z,28.0000,12.0000,0.6891,1.0000,119.7500,119.5000,49.7500,take_profit,negative,18713.0400,1647.4600,-4303107443.8475,-0.9069,20386.3800,-25.8800,687949033.8571,20968.8500,608.3500,29145333.9466,0.0000,-0.1048,-0.4548,0.0338,-0.0703,-1.7500
T000113,long,S3,2025-03-04T19:24:00.000Z,2025-03-04T20:23:00.000Z,2025-03-04T19:30:00.000Z,6.0000,53.0000,0.1017,1.0000,101.7500,111.7500,76.2500,max_hold_time,negative,,,-3801685165.2167,-0.8443,20397.9900,216.2600,613007283.3027,20980.7900,366.5400,77867563.6123,0.0000,-0.0366,0.3973,0.0452,0.0358,
