t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol,p_adj,regime,flip_dist_pct,gamma_imb,total_gex,up_conf_res,dn_conf_sup,up_is_wall,dn_is_wall,gex_res_between,gex_sup_between,snap_age_min
2024-11-06 11:00:00,20716.25,20832.47,20696.96,0.561,0.093,0.1424,2,3,BEARISH,11,down,1,,NQZ4,0.1463,positive,8.239,0,2826247835.894393,1.3330597960538217,1.0393773004284064,False,False,False,False,0
2024-11-06 19:00:00,20892.0,20918.53,20605.42,0.127,1.372,0.9153,3,4,BEARISH,19,up,96,,NQZ4,0.9211,positive,0.146,0,3867351825.0740166,1.127417193183998,0.3755025847214105,False,False,False,False,0
2024-11-07 05:00:00,20941.0,21050.86,20902.16,0.525,0.185,0.2612,3,2,BEARISH,05,up,275,,NQZ4,0.2676,positive,,0,2790834385.657717,0.10715820638937343,0.027983381882434374,True,False,False,False,0
2024-11-07 06:00:00,20938.5,21051.82,20909.24,0.541,0.14,0.2052,3,2,BEARISH,06,up,215,,NQZ4,0.2113,positive,,0,2832739274.428859,0.11075291926355131,0.002244668911323763,True,False,False,False,0
2024-11-07 07:00:00,20946.25,21044.81,20898.23,0.471,0.229,0.3276,3,2,BEARISH,07,up,152,,NQZ4,0.335,positive,,0,2801379609.8112226,0.15124425613176723,0.06187265023571821,False,True,False,False,0
2024-11-07 08:00:00,20969.75,21046.24,20902.39,0.365,0.321,0.4683,3,2,BULLISH,08,up,92,,NQZ4,0.4766,positive,,0,3088000596.261993,0.14082189821051197,0.03853169446465383,True,True,False,True,0
2024-11-07 09:00:00,20986.75,21051.27,20917.28,0.307,0.331,0.5185,3,2,BULLISH,09,up,35,,NQZ4,0.5269,positive,9.474,0,3307811573.039872,0.10682930896874576,0.04231241140242001,True,True,False,True,0
2024-11-07 14:00:00,21177.75,21191.83,21123.15,0.066,0.258,0.795,1,2,BULLISH,14,up,5,,NQZ4,0.799,positive,7.325,0,4526834630.848488,0.02219310361108753,5.116454769746563,False,False,False,False,0
2024-11-07 15:00:00,21220.75,21239.38,21173.43,0.088,0.223,0.7175,1,2,BULLISH,15,up,14,,NQZ4,0.7203,positive,6.575,0,4469014770.217403,0.19579892322372805,5.335155449265459,False,False,False,False,0
2024-11-07 19:00:00,21228.75,21246.44,21170.3,0.083,0.275,0.7677,1,3,BULLISH,19,up,338,,NQZ4,0.7714,positive,6.61,0,4504749037.500901,0.16265677442149196,5.318259435906494,False,False,False,False,0
2024-11-08 05:00:00,21220.25,21258.11,20972.86,0.178,1.166,0.8673,2,5,BEARISH,05,up,516,,NQZ4,0.8753,positive,7.569,0,3765380576.056757,0.035861971465937406,1.185471424700452,True,False,False,False,0
2024-11-08 06:00:00,21138.0,21250.65,20984.69,0.533,0.725,0.5764,2,5,BEARISH,06,up,455,,NQZ4,0.5919,positive,9.539,0,3060305281.825119,0.08747279780489149,0.021998296906035657,True,False,False,True,0
2024-11-08 07:00:00,21161.0,21183.8,20994.86,0.108,0.785,0.8793,1,5,BEARISH,07,up,43,,NQZ4,0.8838,positive,9.645,0,3237031286.1317196,0.39459382826898537,0.11658239213646923,False,False,False,True,0
2024-11-08 08:00:00,21180.0,21197.84,21023.43,0.084,0.739,0.8977,2,5,BEARISH,08,up,89,,NQZ4,0.9017,positive,9.727,0,3434148226.0715437,0.3269121813031237,0.31194523135032914,False,False,False,True,0
2024-11-08 09:00:00,21162.5,21183.98,21150.25,0.102,0.058,0.3632,2,1,BEARISH,09,up,15,,NQZ4,0.3644,positive,9.662,0,3258955498.1491175,0.38194920259894505,0.04399291199055551,False,True,False,False,0
2024-11-08 10:00:00,21217.0,21290.92,21155.26,0.348,0.291,0.4551,3,2,BEARISH,10,up,419,,NQZ4,0.4635,positive,7.562,0,3679999276.0331197,0.1265494650516027,0.9466936890229389,True,False,False,False,0
2024-11-08 11:00:00,21186.5,21287.17,21149.74,0.475,0.174,0.2675,3,2,BULLISH,11,up,359,,NQZ4,0.2746,positive,9.752,0,3561195163.6313014,0.09147334387462479,0.027564722818776796,True,True,False,True,0
2024-11-08 12:00:00,21222.0,21290.07,21156.76,0.321,0.307,0.4894,3,2,BULLISH,12,up,299,,NQZ4,0.4969,positive,7.565,0,3731017307.837431,0.10135708227310526,0.9327113372914838,True,False,False,False,0
2024-11-08 13:00:00,21217.25,21286.35,21161.16,0.326,0.264,0.448,3,1,BULLISH,13,up,239,,NQZ4,0.4549,positive,7.551,0,3733430052.871779,0.09171782394042172,0.9613875502244615,True,False,False,False,0
2024-11-08 14:00:00,21249.0,21290.45,21221.74,0.195,0.128,0.3967,3,1,BULLISH,14,down,60,,NQZ4,0.4002,positive,8.621,0,3772683196.0513496,1.0573674055249673,1.1841027813073413,False,False,False,False,0
2024-11-08 15:00:00,21233.25,21291.02,21181.92,0.272,0.242,0.4705,3,2,BULLISH,15,up,119,,NQZ4,0.4774,positive,6.687,0,3766043277.198635,0.10940388306076348,0.2099066322866417,True,False,False,True,0
2024-11-08 16:00:00,21239.75,21293.64,21196.68,0.254,0.203,0.4442,3,2,BULLISH,16,up,59,,NQZ4,0.45,positive,6.712,0,3766591097.346201,0.1174684259466365,0.1445873892112625,True,True,False,False,0
2024-11-11 05:00:00,21294.0,21347.07,21280.91,0.249,0.061,0.1979,5,2,BEARISH,05,down,28,,NQZ4,0.1993,positive,3.8,0,3492388532.46953,0.023809523809522445,0.6352963276040144,False,False,False,False,0
2024-11-11 07:00:00,21287.75,21364.58,21273.61,0.361,0.066,0.1554,5,2,BEARISH,07,down,149,,NQZ4,0.1574,positive,3.779,0,3431785420.2415795,0.06614132541016193,0.6088008361616525,False,False,False,False,0
2024-11-11 08:00:00,21328.0,21381.69,21285.38,0.252,0.2,0.4425,5,1,BULLISH,08,down,72,,NQZ4,0.4482,positive,3.192,0,3857360693.2221365,0.041729182295580716,0.6683702175543852,False,False,True,False,0
2024-11-11 09:00:00,21297.0,21391.32,21285.87,0.443,0.052,0.1055,5,3,BEARISH,09,down,12,,NQZ4,0.1074,positive,3.094,0,3579918871.103393,0.003756397614684098,0.6719725782974155,False,False,True,False,0
2024-11-11 11:00:00,21221.75,21270.72,21210.57,0.231,0.053,0.1859,3,1,BEARISH,11,down,5,,NQZ4,0.1888,positive,9.707,0,3263944928.0363626,0.013523861133048026,0.3138760941015731,True,False,False,False,0
2024-11-11 14:00:00,21174.0,21195.24,21155.72,0.1,0.086,0.4626,2,1,BEARISH,14,up,69,,NQZ4,0.4647,positive,9.506,0,3200180204.126694,0.3403230376877192,0.05813733824502366,False,True,False,False,0
2024-11-11 15:00:00,21171.75,21247.87,21129.67,0.36,0.199,0.356,3,1,BEARISH,15,up,284,,NQZ4,0.3625,positive,9.489,0,3134757190.3383126,0.09999173426855075,0.0731162988416319,True,True,False,False,0
2024-11-11 16:00:00,21211.75,21247.78,21168.15,0.17,0.206,0.5475,3,2,BEARISH,16,up,224,,NQZ4,0.5526,positive,8.598,0,3281339804.547686,1.2781123669664245,0.1193678032222693,False,False,False,False,0
2024-11-11 19:00:00,21214.75,21239.12,21195.12,0.115,0.093,0.4461,3,1,BULLISH,19,up,75,,NQZ4,0.4497,positive,9.678,0,3298660216.931348,0.13476472737128717,0.24181288961689046,True,False,False,False,0
2024-11-12 07:00:00,21192.0,21346.68,21168.81,0.73,0.109,0.1304,4,3,BULLISH,07,down,252,,NQZ4,0.1348,positive,8.511,0,2863719555.9973087,0.814741411853529,0.12051717629294484,False,False,False,False,0
2024-11-12 08:00:00,21185.75,21346.23,21174.1,0.757,0.055,0.0677,4,3,BULLISH,08,down,192,,NQZ4,0.0704,positive,9.553,0,3005888525.248604,0.2155222260245677,0.14155741477171196,False,True,True,False,0
2024-11-12 09:00:00,21222.5,21344.95,21191.18,0.577,0.148,0.2037,4,1,BULLISH,09,down,31,,NQZ4,0.2102,positive,9.721,0,3265985429.2725234,0.20822240546589085,0.23460949464012665,False,False,True,False,0
2024-11-12 10:00:00,21241.0,21339.73,21201.98,0.465,0.184,0.2833,4,1,BULLISH,10,down,2,,NQZ4,0.2903,positive,9.801,0,3270856698.334442,0.23125088272679717,0.28656842898168156,False,False,True,False,0
2024-11-12 13:00:00,21065.25,21184.75,21018.77,0.567,0.221,0.28,4,3,BEARISH,13,up,54,,NQZ4,0.2886,positive,9.817,0,1363461470.5019186,0.3980963909756617,0.009731667082039246,False,False,False,True,0
2024-11-12 14:00:00,21183.5,21296.2,21138.27,0.532,0.214,0.2864,4,3,BULLISH,14,down,341,,NQZ4,0.2947,positive,9.539,0,2881685938.192877,0.12774093044115142,0.03290296693181563,True,True,False,False,0
2024-11-12 15:00:00,21188.5,21302.37,21155.58,0.537,0.155,0.2243,4,3,BULLISH,15,down,130,,NQZ4,0.2302,positive,9.555,0,2937705356.010787,0.1514500790523168,0.043466975010042076,False,True,True,True,0
2024-11-12 16:00:00,21190.0,21283.31,21141.05,0.44,0.231,0.3441,4,3,BULLISH,16,down,136,,NQZ4,0.352,positive,9.557,0,2890544803.5237017,0.056583294006614444,0.03001415762152233,True,True,False,False,0
2024-11-12 19:00:00,21157.0,21280.76,21128.94,0.585,0.133,0.1848,4,2,BEARISH,19,down,318,,NQZ4,0.1908,positive,9.424,0,2627381480.907166,0.053835609963602676,0.07813016968380429,True,True,False,False,0
2024-11-13 05:00:00,21176.5,21222.02,21147.02,0.215,0.139,0.3931,4,1,BULLISH,05,down,63,,NQZ4,0.397,positive,6.426,0,3084627827.6231976,0.2277524614549126,0.003163884494613802,False,False,False,False,0
2024-11-13 09:00:00,21171.75,21189.77,21144.58,0.085,0.128,0.6012,4,1,BULLISH,09,up,5,,NQZ4,0.6035,positive,6.398,0,3159709669.7414722,0.3423902133739439,0.6141674637193547,False,False,False,False,0
2024-11-13 12:00:00,21163.5,21452.08,21118.62,1.364,0.212,0.1346,5,3,BEARISH,12,down,491,,NQZ4,0.1441,positive,7.312,0,2946352334.9956536,0.10546459706570137,0.12006520660571199,False,False,True,False,0
2024-11-13 13:00:00,21225.25,21457.12,21157.84,1.092,0.318,0.2252,5,4,BEARISH,13,down,122,,NQZ4,0.2383,positive,3.73,0,3677127147.2499585,0.08447485895337059,0.8403670157006348,False,False,True,False,0
2024-11-13 14:00:00,21255.75,21452.42,21156.6,0.925,0.466,0.3352,5,4,BEARISH,14,down,62,,NQZ4,0.3509,positive,3.821,0,3602850464.3546166,0.11159333356856928,0.43969278901002845,False,False,True,False,0
2024-11-13 15:00:00,21179.5,21443.34,21151.91,1.246,0.13,0.0947,5,4,BEARISH,15,down,5,,NQZ4,0.1006,positive,6.397,0,3177897044.237907,0.15807738615170125,0.611015368634764,False,False,True,False,0
2024-11-13 16:00:00,21164.5,21435.57,21148.53,1.281,0.075,0.0556,5,4,BEARISH,16,down,60,,NQZ4,0.059,positive,7.301,0,2770587208.3657446,0.20061896099600332,0.00439415058234445,False,False,True,False,0
2024-11-13 19:00:00,21171.0,21205.85,21157.5,0.165,0.064,0.2792,1,4,BEARISH,19,down,7,,NQZ4,0.2818,positive,7.33,0,2904378832.9038515,0.3096688866846219,0.0472344244485381,False,False,False,False,0
2024-11-14 05:00:00,21155.75,21350.5,21137.27,0.921,0.087,0.0867,5,3,BULLISH,05,down,210,,NQZ4,0.0904,positive,9.442,0,3253709765.933343,0.40934497713386925,0.7675927348356802,False,False,True,False,0
2024-11-14 06:00:00,21165.75,21346.21,21144.48,0.853,0.1,0.1054,5,1,BULLISH,06,down,150,,NQZ4,0.1096,positive,9.452,0,3274759411.5947022,0.3523617164522784,0.7652929851292751,False,False,True,False,0
2024-11-14 07:00:00,21178.5,21338.84,21156.96,0.757,0.102,0.1184,5,1,BULLISH,07,down,55,,NQZ4,0.1234,positive,9.533,0,3650746869.107003,0.34653067969874835,0.8525155228179487,False,False,True,False,0
2024-11-14 08:00:00,21155.75,21328.52,21142.43,0.817,0.063,0.0716,5,2,BULLISH,08,down,30,,NQZ4,0.0746,positive,9.44,0,3265991941.5957713,0.30299091263605493,0.7895725748319057,False,False,True,False,0
2024-11-15 07:00:00,20843.75,20891.14,20773.0,0.227,0.339,0.5989,3,2,BULLISH,07,down,138,,NQZ4,0.6059,positive,-0.983,0,1268471315.8576155,0.7560059970015076,1.0532653673163461,False,False,False,False,0
2024-11-15 08:00:00,20858.0,20890.54,20779.97,0.156,0.374,0.7057,3,2,BULLISH,08,down,77,,NQZ4,0.7113,positive,-0.919,0,1408984592.6755905,0.7631604180650124,1.0813117269153365,False,False,False,False,0
2024-11-15 15:00:00,20466.0,20476.99,20345.4,0.054,0.589,0.9165,2,1,BEARISH,15,up,3,,NQZ4,0.9185,negative,,0,-2282700560.0976987,2.786035375745132,0.40432913124206,False,False,False,True,0
2024-11-15 16:00:00,20513.75,20575.65,20433.66,0.302,0.39,0.5641,3,2,BEARISH,16,up,124,,NQZ4,0.5723,negative,6.343,0,-2132540376.2902908,3.5848638108585678,0.20303454999696038,False,False,False,True,0
2024-11-18 05:00:00,20562.75,20642.62,20470.45,0.388,0.449,0.5361,1,3,BEARISH,05,up,327,,NQZ4,0.547,negative,9.734,0,-1010639973.1838231,0.35710204131256906,0.009726325515799201,False,False,False,False,0
2024-11-18 06:00:00,20588.5,20613.01,20465.35,0.119,0.598,0.834,1,3,BEARISH,06,up,255,,NQZ4,0.8391,neutral,,0,-579099128.9664775,0.5043592296670478,0.1815576656871427,False,False,False,False,0
2024-11-18 07:00:00,20577.0,20608.26,20469.35,0.152,0.523,0.775,1,3,BEARISH,07,up,194,,NQZ4,0.7808,neutral,9.796,0,-796656441.3786843,0.5245176653545234,0.20430577829614244,False,False,False,True,0
2024-11-18 08:00:00,20559.25,20635.87,20482.51,0.373,0.373,0.5004,1,3,BEARISH,08,down,22,,NQZ4,0.5095,negative,9.722,0,-1004959995.6373252,0.3867845373736904,0.07159794253193831,False,False,False,False,0
2024-11-18 09:00:00,20563.75,20592.58,20481.95,0.14,0.398,0.7394,1,3,BEARISH,09,up,71,,NQZ4,0.745,negative,9.723,0,-1097757122.2886357,0.6185155917573336,0.047753935930945034,False,False,False,False,0
2024-11-18 10:00:00,20536.75,20590.06,20489.05,0.26,0.232,0.4722,1,3,BEARISH,10,up,7,,NQZ4,0.4778,negative,9.61,0,-1539109344.3561726,0.6251719478495839,0.08876769693354383,False,False,False,False,0
2024-11-18 11:00:00,20681.5,20744.69,20615.8,0.306,0.318,0.5097,5,2,BULLISH,11,down,163,,NQZ4,0.5176,neutral,9.404,0,677825328.3170714,0.0679834634818621,0.3065541667673902,False,False,False,False,0
2024-11-18 12:00:00,20663.0,20746.56,20622.41,0.404,0.196,0.3269,5,4,BEARISH,12,down,44,,NQZ4,0.3334,neutral,8.191,0,413232952.245461,0.9089193243962526,0.09417799932245621,False,False,False,False,0
2024-11-18 13:00:00,20659.75,20746.5,20629.78,0.42,0.145,0.2568,5,4,BEARISH,13,down,40,,NQZ4,0.2622,neutral,9.317,0,397755719.3300282,0.1489853459020503,0.9821996877987306,False,False,True,False,0
2024-11-18 14:00:00,20657.0,20739.01,20622.38,0.397,0.168,0.2968,5,4,BEARISH,14,down,13,,NQZ4,0.3034,neutral,9.31,0,397755719.3300282,0.11879750205740056,0.9525100450210681,False,False,True,False,0
2024-11-18 15:00:00,20632.75,20723.89,20616.12,0.442,0.081,0.1543,5,3,BEARISH,15,down,52,,NQZ4,0.1584,neutral,9.204,0,139896281.42591253,0.04667337121809269,0.9242587633737661,False,False,True,False,0
2024-11-18 16:00:00,20635.5,20700.7,20585.79,0.316,0.241,0.4326,1,4,BEARISH,16,down,638,,NQZ4,0.4397,neutral,9.218,0,68663576.95753595,0.06377359404908946,0.779094279276007,False,False,False,False,0
2024-11-18 19:00:00,20624.5,20636.79,20580.23,0.06,0.215,0.7827,3,1,BEARISH,19,up,14,,NQZ4,0.7842,neutral,,0,-29642949.15523553,0.16999199980604462,0.7561395427767981,False,False,False,False,0
2024-11-19 05:00:00,20543.25,20623.97,20514.15,0.393,0.142,0.265,5,4,BEARISH,05,down,220,,NQZ4,0.2708,negative,9.684,0,-2629439504.719258,1.6137174010928086,0.2613023742591863,False,False,False,False,0
2024-11-19 06:00:00,20583.75,20616.78,20506.71,0.16,0.374,0.6999,5,4,BEARISH,06,up,68,,NQZ4,0.7061,negative,9.857,0,-1968533186.948906,1.6502338009352053,0.21997935264467766,False,False,False,False,0
2024-11-19 07:00:00,20582.0,20600.26,20552.95,0.089,0.141,0.614,5,1,BEARISH,07,up,3,,NQZ4,0.6158,negative,8.725,0,-1968533186.948906,3.000971722864638,0.4219220678262567,False,False,False,False,0
2024-11-19 08:00:00,20613.5,20638.3,20602.67,0.12,0.053,0.304,3,5,BEARISH,08,down,4,,NQZ4,0.3082,negative,,0,-1279485637.5230098,2.806073689572369,0.3450166153249211,False,False,False,False,0
2024-11-19 11:00:00,20642.0,20708.09,20606.1,0.32,0.174,0.352,3,5,BULLISH,11,up,97,,NQZ4,0.358,neutral,,0,-905356128.0189502,2.4908923553919107,0.3540354616800782,False,False,False,False,0
2024-11-19 12:00:00,20664.75,20700.86,20599.88,0.175,0.314,0.6424,3,5,BULLISH,12,up,33,,NQZ4,0.6478,neutral,,0,-507314245.05928063,1.2437605100473048,0.13525447924606263,False,True,False,False,0
2024-11-19 13:00:00,20683.25,20714.08,20596.57,0.149,0.419,0.7376,1,5,BULLISH,13,up,7,,NQZ4,0.7433,neutral,,0,-219541750.24441555,1.1831796260258785,0.1555364848367732,False,False,False,True,0
2024-11-20 05:00:00,20786.0,20810.61,20590.43,0.118,0.941,0.8882,3,5,BEARISH,05,up,122,,NQZ4,0.8938,positive,-1.207,0,1288523509.5398474,0.6916674684884078,0.8288270951601984,False,False,False,False,0
2024-11-20 06:00:00,20773.25,20864.36,20612.97,0.439,0.772,0.6376,3,4,BEARISH,06,down,241,,NQZ4,0.6517,positive,-1.662,0,1113638649.9885497,0.4291095519478147,0.9419806722587958,False,False,False,False,0
2024-11-20 07:00:00,20794.75,20867.19,20622.78,0.348,0.827,0.7036,3,4,BEARISH,07,down,177,,NQZ4,0.7162,positive,-1.145,0,1323842120.4710019,0.4000528979670462,1.0028011877997998,False,False,False,False,0
2024-11-20 08:00:00,20820.25,20872.11,20634.75,0.249,0.891,0.7815,3,4,BEARISH,08,down,115,,NQZ4,0.7914,positive,-1.032,0,1660212478.1457202,0.3864026608710305,0.45455746208618736,False,False,False,False,0
2024-11-20 09:00:00,20786.0,20904.77,20667.84,0.571,0.568,0.4987,3,4,BEARISH,09,down,38,,NQZ4,0.5132,positive,-1.196,0,1294418014.1597142,0.22818243048205664,1.2114403925719297,False,False,False,False,0
2024-11-20 11:00:00,20643.75,20657.77,20598.14,0.068,0.221,0.7649,4,5,BEARISH,11,down,10,,NQZ4,0.7674,neutral,,0,-971988685.775959,1.420429912201027,0.11102633969119899,False,True,False,False,0
2024-11-20 12:00:00,20697.5,20807.34,20682.11,0.531,0.074,0.1229,2,1,BEARISH,12,down,2,,NQZ4,0.1257,neutral,,0,-160983218.18886068,0.6975721705520039,0.2915327938156789,False,False,False,False,0
2024-11-20 13:00:00,20620.0,20658.67,20589.55,0.188,0.148,0.4405,4,5,BEARISH,13,down,19,,NQZ4,0.4447,negative,10.005,0,-1219318422.708903,1.4065470417070924,0.6580989330746883,False,False,False,False,0
2024-11-20 14:00:00,20581.0,20655.83,20550.74,0.364,0.147,0.2879,4,1,BEARISH,14,up,88,,NQZ4,0.293,negative,9.834,0,-1479973535.482901,1.4241290510665106,0.4696564792770024,False,False,False,False,0
2024-11-20 15:00:00,20603.75,20656.48,20586.72,0.256,0.083,0.2441,4,2,BEARISH,15,up,29,,NQZ4,0.248,negative,,0,-1195216012.5823367,1.4187708548201163,0.6443972577807459,False,False,False,False,0
2024-11-21 05:00:00,20646.75,20663.17,20586.12,0.08,0.294,0.7869,1,3,BULLISH,05,up,4,,NQZ4,0.7893,negative,9.342,0,-2189237932.7068963,1.1617324760555563,0.06257643454780173,False,True,False,False,0
2024-11-21 06:00:00,20684.0,20695.82,20572.1,0.057,0.541,0.9045,2,3,BULLISH,06,up,1,,NQZ4,0.9073,negative,9.474,0,-1663371452.656131,1.03693676271514,0.23931541287952038,False,False,False,True,0
2024-11-21 10:00:00,20643.25,20724.12,20615.35,0.392,0.135,0.2565,4,3,BEARISH,10,down,0,,NQZ4,0.2613,negative,8.202,0,-1763329020.9514523,2.1232121880033388,0.22375352718201993,False,False,False,False,0
2024-11-21 11:00:00,20729.5,20761.28,20607.03,0.153,0.591,0.794,1,3,BULLISH,11,up,27,,NQZ4,0.8005,neutral,8.644,0,-801565149.4933343,1.8678212209653025,0.19725511951566324,False,False,False,True,0
2024-11-21 12:00:00,20723.5,20738.09,20615.56,0.07,0.521,0.8809,4,3,BULLISH,12,up,8,,NQZ4,0.8847,neutral,8.578,0,-162853485.7375833,2.0239341810022453,0.1987598619924177,False,False,False,True,0
2024-11-21 16:00:00,20827.5,20861.19,20763.41,0.162,0.308,0.6555,1,4,BULLISH,16,down,109,,NQZ4,0.6607,positive,-0.382,0,1884333175.7291472,0.22018965310287159,1.6862321450006035,False,False,False,False,0
2024-11-21 19:00:00,20774.0,20895.81,20759.38,0.586,0.07,0.1072,2,4,BEARISH,19,down,563,,NQZ4,0.1099,neutral,8.374,0,970720422.6773403,1.2873303167420829,0.46717050158852064,False,False,False,False,0
2024-11-22 05:00:00,20731.0,20821.46,20659.62,0.436,0.344,0.4411,4,5,BEARISH,05,up,272,,NQZ4,0.4508,neutral,-4.38,0,299203755.93796873,0.5638898268293929,0.0471757271718626,False,False,False,False,0
2024-11-22 06:00:00,20733.0,20778.94,20623.52,0.222,0.528,0.7044,4,5,BEARISH,06,up,59,,NQZ4,0.7119,neutral,,0,15218513.316500545,0.7592244248299805,0.08141609993730294,False,True,False,False,0
2024-11-22 07:00:00,20776.0,20841.02,20744.46,0.313,0.152,0.3266,3,2,BEARISH,07,up,161,,NQZ4,0.3321,neutral,-3.15,0,636479913.246435,0.45644012321908983,0.6657200616095382,False,False,False,False,0
2024-11-22 08:00:00,20795.0,20842.96,20771.89,0.231,0.111,0.3252,3,4,BEARISH,08,down,86,,NQZ4,0.3284,positive,-1.676,0,1129086152.750274,0.2562154364029934,0.0034142822793898865,False,False,False,False,0
2024-11-22 09:00:00,20783.0,20818.95,20758.83,0.173,0.116,0.402,3,4,BEARISH,09,up,29,,NQZ4,0.4049,neutral,-2.138,0,840523545.7495921,0.5763364288120043,0.07231872203242475,False,False,False,False,0
2024-11-22 14:00:00,20837.75,20858.22,20817.47,0.098,0.097,0.4977,1,3,BULLISH,14,down,14,,NQZ4,0.4999,positive,-0.488,0,2019352751.405915,0.19219925375819977,0.007822341663572213,False,False,False,False,0
2024-11-22 15:00:00,20841.0,20908.35,20820.77,0.323,0.097,0.231,1,3,BEARISH,15,down,2,,NQZ4,0.2348,positive,-1.719,0,2007683215.11849,1.195480063336699,0.7871023463365523,False,False,False,False,0
2024-11-25 05:00:00,20969.0,20984.19,20931.31,0.072,0.18,0.7127,2,3,BEARISH,05,up,223,,NQZ4,0.7169,positive,0.16,0,3013918497.423713,0.03557632695883984,0.5695550574657842,False,False,False,False,0
2024-11-25 07:00:00,20963.25,20979.79,20886.35,0.079,0.367,0.823,2,4,BEARISH,07,up,103,,NQZ4,0.8262,positive,0.13,0,2980833239.3432417,0.012784277247088551,0.35342802284951114,False,False,False,False,0
2024-11-25 08:00:00,20958.5,20983.83,20892.92,0.121,0.313,0.7214,2,4,BEARISH,08,up,43,,NQZ4,0.7256,positive,0.103,0,2826706252.5978727,0.027435169501634184,0.38027530596176773,False,False,False,False,0
2024-11-25 10:00:00,20920.75,21042.72,20882.98,0.583,0.181,0.2364,3,5,BEARISH,10,down,11,,NQZ4,0.244,positive,-1.258,0,2713206063.055659,0.8742038406844852,0.6411338025644445,False,False,False,False,0
2024-11-25 11:00:00,20891.0,20914.82,20849.19,0.114,0.2,0.6371,4,5,BEARISH,11,up,2,,NQZ4,0.6406,positive,9.656,0,1994328523.1215453,0.09334163036714374,0.1842420180939063,False,False,False,False,0
