date,label,move,rel_bucket,cx_bid_behind,cx_ask_behind,cx_at_bbo,add_sz
2026-01-13,ct1,5.5,5,155,140,1274,0
2026-01-13,ct1,5.5,6,281,183,1654,0
2026-01-13,ct1,5.5,7,196,188,1053,0
2026-01-13,ct1,5.5,8,292,149,1515,0
2026-01-13,ct1,5.5,9,295,174,1383,0
2026-01-13,ct1,5.5,10,212,179,1297,0
2026-01-13,ct1,5.5,11,215,183,1831,0
2026-01-13,ct1,5.5,12,227,235,1582,0
2026-01-13,ct1,5.5,13,261,230,1470,0
2026-01-13,ct1,5.5,14,161,191,1259,0
2026-01-13,ct1,5.5,15,258,275,2235,0
2026-01-13,ct1,5.5,16,96,106,1302,0
2026-01-13,ct1,5.5,17,166,148,1240,0
2026-01-13,ct2,-1.25,-36,93,112,1429,0
2026-01-13,ct2,-1.25,-35,105,129,1383,0
2026-01-13,ct2,-1.25,-34,113,164,1631,0
2026-01-13,ct2,-1.25,-33,76,97,1103,0
2026-01-13,ct2,-1.25,-32,115,164,1348,0
2026-01-13,ct2,-1.25,-31,105,191,1382,0
2026-01-13,ct2,-1.25,-30,124,193,1374,0
2026-01-13,ct2,-1.25,-29,96,125,1156,0
2026-01-13,ct2,-1.25,-28,103,158,1189,0
2026-01-13,ct2,-1.25,-27,96,110,1187,0
2026-01-13,ct2,-1.25,-26,113,128,1286,0
2026-01-13,ct2,-1.25,-25,146,114,1156,0
2026-01-13,ct2,-1.25,-24,349,345,2284,0
2026-01-13,ct2,-1.25,-23,340,445,2538,0
2026-01-13,ct2,-1.25,-22,236,243,2101,0
2026-01-13,ct2,-1.25,-21,214,220,1712,0
2026-01-13,ct2,-1.25,-20,154,176,1414,0
2026-01-13,ct2,-1.25,-19,159,151,1209,0
2026-01-13,ct2,-1.25,-18,233,256,1939,0
2026-01-13,ct2,-1.25,-17,364,272,2160,0
2026-01-13,ct2,-1.25,-16,289,254,1979,0
2026-01-13,ct2,-1.25,-15,149,208,1241,0
2026-01-13,ct2,-1.25,-14,141,165,1290,0
2026-01-13,ct2,-1.25,-13,112,152,1129,0
2026-01-13,ct2,-1.25,-12,144,191,1324,0
2026-01-13,ct2,-1.25,-11,309,203,1801,0
2026-01-13,ct2,-1.25,-10,183,144,1587,0
2026-01-13,ct2,-1.25,-9,429,267,1936,0
2026-01-13,ct2,-1.25,-8,187,192,1610,0
2026-01-13,ct2,-1.25,-7,191,188,1609,0
2026-01-13,ct2,-1.25,-6,138,226,1182,0
2026-01-13,ct2,-1.25,-5,132,224,1446,0
2026-01-13,ct2,-1.25,-4,206,172,1548,0
2026-01-13,ct2,-1.25,-3,185,171,1259,0
2026-01-13,ct2,-1.25,-2,154,184,1433,0
2026-01-13,ct2,-1.25,-1,226,293,1854,0
2026-01-13,ct2,-1.25,0,218,182,1565,0
2026-01-13,ct2,-1.25,1,251,380,1823,0
2026-01-13,ct2,-1.25,2,188,185,1437,0
2026-01-13,ct2,-1.25,3,251,204,1423,0
2026-01-13,ct2,-1.25,4,133,109,1114,0
2026-01-13,ct2,-1.25,5,125,126,1213,0
2026-01-13,ct2,-1.25,6,138,176,1451,0
2026-01-13,ct2,-1.25,7,134,160,1397,0
2026-01-13,ct2,-1.25,8,150,161,1294,0
2026-01-13,ct2,-1.25,9,342,269,1929,0
2026-01-13,ct2,-1.25,10,339,195,1673,0
2026-01-13,ct2,-1.25,11,209,162,1439,0
2026-01-13,ct2,-1.25,12,346,189,2074,0
2026-01-13,ct2,-1.25,13,211,164,1690,0
2026-01-13,ct2,-1.25,14,145,134,1257,0
2026-01-13,ct2,-1.25,15,172,209,1526,0
2026-01-13,ct2,-1.25,16,268,395,1883,0
2026-01-13,ct2,-1.25,17,98,115,1180,0
2026-01-13,ev0,-46.25,-36,403,414,4493,0
2026-01-13,ev0,-46.25,-35,244,239,3100,0
2026-01-13,ev0,-46.25,-34,413,334,3994,0
2026-01-13,ev0,-46.25,-33,200,290,3066,0
2026-01-13,ev0,-46.25,-32,249,254,3370,0
2026-01-13,ev0,-46.25,-31,199,222,2755,0
2026-01-13,ev0,-46.25,-30,440,434,4677,0
2026-01-13,ev0,-46.25,-29,388,431,4168,0
2026-01-13,ev0,-46.25,-28,351,264,3449,0
2026-01-13,ev0,-46.25,-27,280,243,2916,0
2026-01-13,ev0,-46.25,-26,355,305,3423,0
2026-01-13,ev0,-46.25,-25,405,291,2904,0
2026-01-13,ev0,-46.25,-24,249,255,2460,0
2026-01-13,ev0,-46.25,-23,186,185,1879,0
2026-01-13,ev0,-46.25,-22,148,179,1501,0
2026-01-13,ev0,-46.25,-21,135,170,1599,0
2026-01-13,ev0,-46.25,-20,184,247,2092,0
2026-01-13,ev0,-46.25,-19,168,239,1474,0
2026-01-13,ev0,-46.25,-18,186,170,1424,0
2026-01-13,ev0,-46.25,-17,185,119,970,0
2026-01-13,ev0,-46.25,-16,162,98,794,0
2026-01-13,ev0,-46.25,-15,146,125,719,0
2026-01-13,ev0,-46.25,-14,173,186,799,0
2026-01-13,ev0,-46.25,-13,274,456,585,0
2026-01-13,ev0,-46.25,-12,307,291,880,0
2026-01-13,ev0,-46.25,-11,283,340,2177,0
2026-01-13,ev0,-46.25,-10,330,410,2969,0
2026-01-13,ev0,-46.25,-9,596,503,4354,0
2026-01-13,ev0,-46.25,-8,466,379,4107,0
2026-01-13,ev0,-46.25,-7,488,400,3516,0
2026-01-13,ev0,-46.25,-6,403,503,3983,0
2026-01-13,ev0,-46.25,-5,295,393,3301,0
2026-01-13,ev0,-46.25,-4,356,373,3399,0
2026-01-13,ev0,-46.25,-3,429,485,4032,0
2026-01-13,ev0,-46.25,-2,570,719,4769,0
2026-01-13,ev0,-46.25,-1,345,328,4053,0
2026-01-13,ev0,-46.25,0,544,453,5144,0
2026-01-13,ev0,-46.25,1,282,339,4114,0
2026-01-13,ev0,-46.25,2,485,449,4472,0
2026-01-13,ev0,-46.25,3,692,1408,5543,0
2026-01-13,ev0,-46.25,4,526,620,4692,0
2026-01-13,ev0,-46.25,5,316,315,3390,0
2026-01-13,ev0,-46.25,6,520,517,4697,0
2026-01-13,ev0,-46.25,7,506,449,4457,0
2026-01-13,ev0,-46.25,8,369,402,3098,0
2026-01-13,ev0,-46.25,9,470,442,3849,0
2026-01-13,ev0,-46.25,10,483,354,3980,0
2026-01-13,ev0,-46.25,11,400,324,3646,0
2026-01-13,ev0,-46.25,12,351,431,4585,0
2026-01-13,ev0,-46.25,13,381,378,4246,0
2026-01-13,ev0,-46.25,14,270,314,3747,0
2026-01-13,ev0,-46.25,15,639,586,5026,0
2026-01-13,ev0,-46.25,16,285,481,4526,0
2026-01-13,ev0,-46.25,17,205,294,3093,0
2026-01-14,ct10,-7.5,-36,37,36,288,0
2026-01-14,ct10,-7.5,-35,89,52,267,0
2026-01-14,ct10,-7.5,-34,30,16,282,0
2026-01-14,ct10,-7.5,-33,21,13,271,0
2026-01-14,ct10,-7.5,-32,47,31,326,0
2026-01-14,ct10,-7.5,-31,84,62,368,0
2026-01-14,ct10,-7.5,-30,303,207,1126,0
2026-01-14,ct10,-7.5,-29,158,120,845,0
2026-01-14,ct10,-7.5,-28,54,81,548,0
2026-01-14,ct10,-7.5,-27,35,42,327,0
2026-01-14,ct10,-7.5,-26,35,46,417,0
2026-01-14,ct10,-7.5,-25,42,32,284,0
2026-01-14,ct10,-7.5,-24,37,49,452,0
2026-01-14,ct10,-7.5,-23,128,81,517,0
2026-01-14,ct10,-7.5,-22,54,45,354,0
2026-01-14,ct10,-7.5,-21,65,75,407,0
2026-01-14,ct10,-7.5,-20,20,61,267,0
2026-01-14,ct10,-7.5,-19,29,37,311,0
2026-01-14,ct10,-7.5,-18,53,78,442,0
2026-01-14,ct10,-7.5,-17,52,132,551,0
2026-01-14,ct10,-7.5,-16,25,44,358,0
2026-01-14,ct10,-7.5,-15,82,67,464,0
2026-01-14,ct10,-7.5,-14,146,234,793,0
2026-01-14,ct10,-7.5,-13,100,110,693,0
2026-01-14,ct10,-7.5,-12,390,555,2058,0
2026-01-14,ct10,-7.5,-11,165,90,981,0
2026-01-14,ct10,-7.5,-10,114,65,781,0
2026-01-14,ct10,-7.5,-9,90,80,825,0
2026-01-14,ct10,-7.5,-8,100,71,663,0
2026-01-14,ct10,-7.5,-7,73,71,536,0
2026-01-14,ct10,-7.5,-6,133,136,811,0
2026-01-14,ct10,-7.5,-5,114,105,777,0
2026-01-14,ct10,-7.5,-4,202,153,793,0
2026-01-14,ct10,-7.5,-3,71,66,537,0
2026-01-14,ct10,-7.5,-2,152,143,632,0
2026-01-14,ct10,-7.5,-1,233,225,1326,0
2026-01-14,ct10,-7.5,0,1652,1967,11689,0
2026-01-14,ct10,-7.5,1,1102,1030,9227,0
2026-01-14,ct10,-7.5,2,1036,1128,8035,0
2026-01-14,ct10,-7.5,3,918,825,6316,0
2026-01-14,ct10,-7.5,4,458,486,4095,0
2026-01-14,ct10,-7.5,5,441,535,4626,0
2026-01-14,ct10,-7.5,6,870,1125,8606,0
2026-01-14,ct10,-7.5,7,661,759,7138,0
2026-01-14,ct10,-7.5,8,1097,1549,8858,0
2026-01-14,ct10,-7.5,9,667,614,7711,0
2026-01-14,ct10,-7.5,10,485,527,6363,0
2026-01-14,ct10,-7.5,11,560,552,5914,0
2026-01-14,ct10,-7.5,12,675,747,7968,0
2026-01-14,ct10,-7.5,13,454,407,6288,0
2026-01-14,ct10,-7.5,14,968,1022,7261,0
2026-01-14,ct10,-7.5,15,758,619,6787,0
2026-01-14,ct10,-7.5,16,863,583,5989,0
2026-01-14,ct10,-7.5,17,664,589,5367,0
2026-01-14,ct11,4.5,-36,546,550,5998,0
2026-01-14,ct11,4.5,-35,629,685,5579,0
2026-01-14,ct11,4.5,-34,448,375,4723,0
2026-01-14,ct11,4.5,-33,399,460,4634,0
2026-01-14,ct11,4.5,-32,418,336,3564,0
2026-01-14,ct11,4.5,-31,692,1034,5469,0
2026-01-14,ct11,4.5,-30,725,528,5901,0
2026-01-14,ct11,4.5,-29,522,403,4492,0
2026-01-14,ct11,4.5,-28,488,387,3919,0
2026-01-14,ct11,4.5,-27,406,301,3803,0
2026-01-14,ct11,4.5,-26,407,331,3769,0
2026-01-14,ct11,4.5,-25,437,352,3308,0
2026-01-14,ct11,4.5,-24,463,526,4448,0
2026-01-14,ct11,4.5,-23,447,381,4222,0
2026-01-14,ct11,4.5,-22,352,346,3806,0
2026-01-14,ct11,4.5,-21,484,431,3832,0
2026-01-14,ct11,4.5,-20,323,348,3000,0
2026-01-14,ct11,4.5,-19,385,334,3047,0
2026-01-14,ct11,4.5,-18,464,518,4381,0
2026-01-14,ct11,4.5,-17,451,490,3736,0
2026-01-14,ct11,4.5,-16,493,418,3712,0
2026-01-14,ct11,4.5,-15,465,775,3513,0
2026-01-14,ct11,4.5,-14,371,300,2798,0
2026-01-14,ct11,4.5,-13,449,382,2996,0
2026-01-14,ct11,4.5,-12,1116,1025,6374,0
2026-01-14,ct11,4.5,-11,576,740,4744,0
2026-01-14,ct11,4.5,-10,543,529,4391,0
2026-01-14,ct11,4.5,-9,571,602,4244,0
2026-01-14,ct11,4.5,-8,523,659,3572,0
2026-01-14,ct11,4.5,-7,513,553,3122,0
2026-01-14,ct11,4.5,-6,594,527,3584,0
2026-01-14,ct11,4.5,-5,426,370,3092,0
2026-01-14,ct11,4.5,-4,547,517,3637,0
2026-01-14,ct11,4.5,-3,688,618,4041,0
2026-01-14,ct11,4.5,-2,439,499,3674,0
2026-01-14,ct11,4.5,-1,501,598,3680,0
2026-01-14,ct11,4.5,0,500,682,4229,0
2026-01-14,ct11,4.5,1,536,606,4077,0
2026-01-14,ct11,4.5,2,431,493,3712,0
2026-01-14,ct11,4.5,3,325,427,3327,0
2026-01-14,ct11,4.5,4,547,486,4325,0
2026-01-14,ct11,4.5,5,453,486,3557,0
2026-01-14,ct11,4.5,6,662,582,4812,0
2026-01-14,ct11,4.5,7,535,610,4326,0
2026-01-14,ct11,4.5,8,627,527,3987,0
2026-01-14,ct11,4.5,9,428,435,3493,0
2026-01-14,ct11,4.5,10,579,495,3791,0
2026-01-14,ct11,4.5,11,629,605,3858,0
2026-01-14,ct11,4.5,12,940,837,5346,0
2026-01-14,ct11,4.5,13,683,778,4582,0
2026-01-14,ct11,4.5,14,479,427,3384,0
2026-01-14,ct11,4.5,15,525,467,3173,0
2026-01-14,ct11,4.5,16,578,515,3378,0
2026-01-14,ct11,4.5,17,396,452,2522,0
2026-01-14,ct12,1.75,-36,315,233,2381,0
2026-01-14,ct12,1.75,-35,189,113,1384,0
2026-01-14,ct12,1.75,-34,217,156,1459,0
2026-01-14,ct12,1.75,-33,155,118,1257,0
2026-01-14,ct12,1.75,-32,194,156,1711,0
2026-01-14,ct12,1.75,-31,172,121,1305,0
2026-01-14,ct12,1.75,-30,342,278,2093,0
2026-01-14,ct12,1.75,-29,116,189,1651,0
2026-01-14,ct12,1.75,-28,190,216,1760,0
2026-01-14,ct12,1.75,-27,223,191,1683,0
2026-01-14,ct12,1.75,-26,218,168,1664,0
2026-01-14,ct12,1.75,-25,130,213,1799,0
2026-01-14,ct12,1.75,-24,171,273,2151,0
2026-01-14,ct12,1.75,-23,148,183,1620,0
2026-01-14,ct12,1.75,-22,144,193,1728,0
2026-01-14,ct12,1.75,-21,303,236,1626,0
2026-01-14,ct12,1.75,-20,267,242,1811,0
2026-01-14,ct12,1.75,-19,144,173,1672,0
2026-01-14,ct12,1.75,-18,315,276,2355,0
2026-01-14,ct12,1.75,-17,190,223,2097,0
2026-01-14,ct12,1.75,-16,126,150,1578,0
2026-01-14,ct12,1.75,-15,223,177,1412,0
2026-01-14,ct12,1.75,-14,140,187,1502,0
2026-01-14,ct12,1.75,-13,183,167,1303,0
2026-01-14,ct12,1.75,-12,402,261,1921,0
2026-01-14,ct12,1.75,-11,290,233,2028,0
2026-01-14,ct12,1.75,-10,348,290,1922,0
2026-01-14,ct12,1.75,-9,310,297,1909,0
2026-01-14,ct12,1.75,-8,341,337,1991,0
2026-01-14,ct12,1.75,-7,153,221,1778,0
2026-01-14,ct12,1.75,-6,154,277,2062,0
2026-01-14,ct12,1.75,-5,211,381,2363,0
2026-01-14,ct12,1.75,-4,252,314,2308,0
2026-01-14,ct12,1.75,-3,264,266,2367,0
2026-01-14,ct12,1.75,-2,220,216,1740,0
2026-01-14,ct12,1.75,-1,278,277,2152,0
2026-01-14,ct12,1.75,0,220,242,2876,0
2026-01-14,ct12,1.75,1,269,306,2642,0
2026-01-14,ct12,1.75,2,209,255,2299,0
2026-01-14,ct12,1.75,3,238,229,2629,0
2026-01-14,ct12,1.75,4,261,234,2086,0
2026-01-14,ct12,1.75,5,227,290,2312,0
2026-01-14,ct12,1.75,6,279,418,2831,0
2026-01-14,ct12,1.75,7,259,280,2506,0
2026-01-14,ct12,1.75,8,254,397,2613,0
2026-01-14,ct12,1.75,9,250,376,2941,0
2026-01-14,ct12,1.75,10,185,154,1758,0
2026-01-14,ct12,1.75,11,277,220,2121,0
2026-01-14,ct12,1.75,12,245,160,1988,0
2026-01-14,ct12,1.75,13,307,229,2526,0
2026-01-14,ct12,1.75,14,202,185,2118,0
2026-01-14,ct12,1.75,15,151,163,1959,0
2026-01-14,ct12,1.75,16,312,294,2401,0
2026-01-14,ct12,1.75,17,179,119,1695,0
2026-01-14,ct13,1.0,-36,509,641,3164,0
2026-01-14,ct13,1.0,-35,377,396,2796,0
2026-01-14,ct13,1.0,-34,355,375,2467,0
2026-01-14,ct13,1.0,-33,407,527,3270,0
2026-01-14,ct13,1.0,-32,372,395,3094,0
2026-01-14,ct13,1.0,-31,412,397,2847,0
2026-01-14,ct13,1.0,-30,720,634,4182,0
2026-01-14,ct13,1.0,-29,255,274,2604,0
2026-01-14,ct13,1.0,-28,324,255,2818,0
2026-01-14,ct13,1.0,-27,423,384,3111,0
2026-01-14,ct13,1.0,-26,450,390,3070,0
2026-01-14,ct13,1.0,-25,333,253,2633,0
2026-01-14,ct13,1.0,-24,539,554,4697,0
2026-01-14,ct13,1.0,-23,534,518,3930,0
2026-01-14,ct13,1.0,-22,428,393,3662,0
2026-01-14,ct13,1.0,-21,564,498,3897,0
2026-01-14,ct13,1.0,-20,465,378,2942,0
2026-01-14,ct13,1.0,-19,387,376,2953,0
2026-01-14,ct13,1.0,-18,382,373,2730,0
2026-01-14,ct13,1.0,-17,391,332,2840,0
2026-01-14,ct13,1.0,-16,587,622,4202,0
2026-01-14,ct13,1.0,-15,341,348,2835,0
2026-01-14,ct13,1.0,-14,355,332,2746,0
2026-01-14,ct13,1.0,-13,207,204,2288,0
2026-01-14,ct13,1.0,-12,269,225,2585,0
2026-01-14,ct13,1.0,-11,336,381,3265,0
2026-01-14,ct13,1.0,-10,360,223,2480,0
2026-01-14,ct13,1.0,-9,224,302,2681,0
2026-01-14,ct13,1.0,-8,387,488,3073,0
2026-01-14,ct13,1.0,-7,219,189,2121,0
2026-01-14,ct13,1.0,-6,365,406,3420,0
2026-01-14,ct13,1.0,-5,288,316,2662,0
2026-01-14,ct13,1.0,-4,331,204,2538,0
2026-01-14,ct13,1.0,-3,384,470,3185,0
2026-01-14,ct13,1.0,-2,455,608,3389,0
2026-01-14,ct13,1.0,-1,449,694,3834,0
2026-01-14,ct13,1.0,0,353,268,3333,0
2026-01-14,ct13,1.0,1,393,406,3100,0
2026-01-14,ct13,1.0,2,338,248,2584,0
2026-01-14,ct13,1.0,3,284,199,2202,0
2026-01-14,ct13,1.0,4,233,196,1925,0
2026-01-14,ct13,1.0,5,251,281,2202,0
2026-01-14,ct13,1.0,6,588,563,4915,0
2026-01-14,ct13,1.0,7,589,430,4385,0
2026-01-14,ct13,1.0,8,296,278,2756,0
2026-01-14,ct13,1.0,9,224,225,2602,0
2026-01-14,ct13,1.0,10,282,335,2619,0
2026-01-14,ct13,1.0,11,417,484,3198,0
2026-01-14,ct13,1.0,12,836,1243,5379,0
2026-01-14,ct13,1.0,13,401,254,2953,0
2026-01-14,ct13,1.0,14,353,457,2531,0
2026-01-14,ct13,1.0,15,288,291,2254,0
2026-01-14,ct13,1.0,16,304,248,2157,0
2026-01-14,ct13,1.0,17,238,295,2017,0
2026-01-14,ct14,3.0,-36,491,530,2466,0
2026-01-14,ct14,3.0,-35,233,225,2379,0
2026-01-14,ct14,3.0,-34,200,134,1839,0
2026-01-14,ct14,3.0,-33,204,142,1750,0
2026-01-14,ct14,3.0,-32,205,170,1735,0
2026-01-14,ct14,3.0,-31,192,175,1955,0
2026-01-14,ct14,3.0,-30,170,164,1678,0
2026-01-14,ct14,3.0,-29,154,178,2081,0
2026-01-14,ct14,3.0,-28,172,196,1888,0
2026-01-14,ct14,3.0,-27,511,402,3167,0
2026-01-14,ct14,3.0,-26,122,146,1759,0
2026-01-14,ct14,3.0,-25,125,107,1234,0
2026-01-14,ct14,3.0,-24,143,136,1227,0
2026-01-14,ct14,3.0,-23,144,136,1559,0
2026-01-14,ct14,3.0,-22,171,154,1272,0
2026-01-14,ct14,3.0,-21,139,110,1207,0
2026-01-14,ct14,3.0,-20,166,121,1565,0
2026-01-14,ct14,3.0,-19,273,253,2263,0
2026-01-14,ct14,3.0,-18,107,122,1649,0
2026-01-14,ct14,3.0,-17,92,103,1295,0
2026-01-14,ct14,3.0,-16,134,166,1611,0
2026-01-14,ct14,3.0,-15,110,109,1357,0
2026-01-14,ct14,3.0,-14,160,230,1456,0
2026-01-14,ct14,3.0,-13,157,253,1818,0
2026-01-14,ct14,3.0,-12,183,321,1848,0
2026-01-14,ct14,3.0,-11,249,313,2168,0
2026-01-14,ct14,3.0,-10,162,176,1716,0
2026-01-14,ct14,3.0,-9,108,122,1486,0
2026-01-14,ct14,3.0,-8,100,199,1369,0
2026-01-14,ct14,3.0,-7,137,180,1848,0
2026-01-14,ct14,3.0,-6,270,564,3294,0
2026-01-14,ct14,3.0,-5,162,154,1997,0
2026-01-14,ct14,3.0,-4,209,139,1824,0
2026-01-14,ct14,3.0,-3,176,116,1603,0
2026-01-14,ct14,3.0,-2,160,109,1273,0
2026-01-14,ct14,3.0,-1,265,252,2029,0
2026-01-14,ct14,3.0,0,149,174,2042,0
2026-01-14,ct14,3.0,1,135,120,1402,0
2026-01-14,ct14,3.0,2,142,179,1617,0
2026-01-14,ct14,3.0,3,146,261,1883,0
2026-01-14,ct14,3.0,4,233,207,2234,0
2026-01-14,ct14,3.0,5,186,155,1432,0
2026-01-14,ct14,3.0,6,181,136,1179,0
2026-01-14,ct14,3.0,7,171,170,1651,0
2026-01-14,ct14,3.0,8,129,169,1515,0
2026-01-14,ct14,3.0,9,181,193,1616,0
2026-01-14,ct14,3.0,10,135,139,1240,0
2026-01-14,ct14,3.0,11,112,129,1194,0
2026-01-14,ct14,3.0,12,179,193,1851,0
2026-01-14,ct14,3.0,13,100,111,1207,0
2026-01-14,ct14,3.0,14,145,142,1392,0
2026-01-14,ct14,3.0,15,309,200,1635,0
2026-01-14,ct14,3.0,16,136,113,1717,0
2026-01-14,ct14,3.0,17,130,118,1154,0
2026-01-14,ct15,0.75,-36,725,528,5901,0
2026-01-14,ct15,0.75,-35,522,403,4492,0
2026-01-14,ct15,0.75,-34,488,387,3919,0
2026-01-14,ct15,0.75,-33,406,301,3803,0
2026-01-14,ct15,0.75,-32,407,331,3769,0
2026-01-14,ct15,0.75,-31,437,352,3308,0
2026-01-14,ct15,0.75,-30,463,526,4448,0
2026-01-14,ct15,0.75,-29,447,381,4222,0
2026-01-14,ct15,0.75,-28,352,346,3806,0
2026-01-14,ct15,0.75,-27,484,431,3832,0
2026-01-14,ct15,0.75,-26,323,348,3000,0
2026-01-14,ct15,0.75,-25,385,334,3047,0
2026-01-14,ct15,0.75,-24,464,518,4381,0
2026-01-14,ct15,0.75,-23,451,490,3736,0
2026-01-14,ct15,0.75,-22,493,418,3712,0
2026-01-14,ct15,0.75,-21,465,775,3513,0
2026-01-14,ct15,0.75,-20,371,300,2798,0
2026-01-14,ct15,0.75,-19,449,382,2996,0
2026-01-14,ct15,0.75,-18,1116,1025,6374,0
2026-01-14,ct15,0.75,-17,576,740,4744,0
2026-01-14,ct15,0.75,-16,543,529,4391,0
2026-01-14,ct15,0.75,-15,571,602,4244,0
2026-01-14,ct15,0.75,-14,523,659,3572,0
2026-01-14,ct15,0.75,-13,513,553,3122,0
2026-01-14,ct15,0.75,-12,594,527,3584,0
2026-01-14,ct15,0.75,-11,426,370,3092,0
2026-01-14,ct15,0.75,-10,547,517,3637,0
2026-01-14,ct15,0.75,-9,688,618,4041,0
2026-01-14,ct15,0.75,-8,439,499,3674,0
2026-01-14,ct15,0.75,-7,501,598,3680,0
2026-01-14,ct15,0.75,-6,500,682,4229,0
2026-01-14,ct15,0.75,-5,536,606,4077,0
2026-01-14,ct15,0.75,-4,431,493,3712,0
2026-01-14,ct15,0.75,-3,325,427,3327,0
2026-01-14,ct15,0.75,-2,547,486,4325,0
2026-01-14,ct15,0.75,-1,453,486,3557,0
2026-01-14,ct15,0.75,0,662,582,4812,0
2026-01-14,ct15,0.75,1,535,610,4326,0
2026-01-14,ct15,0.75,2,627,527,3987,0
2026-01-14,ct15,0.75,3,428,435,3493,0
2026-01-14,ct15,0.75,4,579,495,3791,0
2026-01-14,ct15,0.75,5,629,605,3858,0
2026-01-14,ct15,0.75,6,940,837,5346,0
2026-01-14,ct15,0.75,7,683,778,4582,0
2026-01-14,ct15,0.75,8,479,427,3384,0
2026-01-14,ct15,0.75,9,525,467,3173,0
2026-01-14,ct15,0.75,10,578,515,3378,0
2026-01-14,ct15,0.75,11,396,452,2522,0
2026-01-14,ct15,0.75,12,1067,1067,5294,0
2026-01-14,ct15,0.75,13,625,670,3901,0
2026-01-14,ct15,0.75,14,479,462,3459,0
2026-01-14,ct15,0.75,15,435,463,3286,0
2026-01-14,ct15,0.75,16,405,407,2876,0
2026-01-14,ct15,0.75,17,349,446,2726,0
2026-01-14,ct16,-4.5,-36,1116,1025,6374,0
2026-01-14,ct16,-4.5,-35,576,740,4744,0
2026-01-14,ct16,-4.5,-34,543,529,4391,0
2026-01-14,ct16,-4.5,-33,571,602,4244,0
2026-01-14,ct16,-4.5,-32,523,659,3572,0
2026-01-14,ct16,-4.5,-31,513,553,3122,0
2026-01-14,ct16,-4.5,-30,594,527,3584,0
2026-01-14,ct16,-4.5,-29,426,370,3092,0
2026-01-14,ct16,-4.5,-28,547,517,3637,0
2026-01-14,ct16,-4.5,-27,688,618,4041,0
2026-01-14,ct16,-4.5,-26,439,499,3674,0
2026-01-14,ct16,-4.5,-25,501,598,3680,0
2026-01-14,ct16,-4.5,-24,500,682,4229,0
2026-01-14,ct16,-4.5,-23,536,606,4077,0
2026-01-14,ct16,-4.5,-22,431,493,3712,0
2026-01-14,ct16,-4.5,-21,325,427,3327,0
2026-01-14,ct16,-4.5,-20,547,486,4325,0
2026-01-14,ct16,-4.5,-19,453,486,3557,0
2026-01-14,ct16,-4.5,-18,662,582,4812,0
2026-01-14,ct16,-4.5,-17,535,610,4326,0
2026-01-14,ct16,-4.5,-16,627,527,3987,0
2026-01-14,ct16,-4.5,-15,428,435,3493,0
2026-01-14,ct16,-4.5,-14,579,495,3791,0
2026-01-14,ct16,-4.5,-13,629,605,3858,0
2026-01-14,ct16,-4.5,-12,940,837,5346,0
2026-01-14,ct16,-4.5,-11,683,778,4582,0
2026-01-14,ct16,-4.5,-10,479,427,3384,0
2026-01-14,ct16,-4.5,-9,525,467,3173,0
2026-01-14,ct16,-4.5,-8,578,515,3378,0
2026-01-14,ct16,-4.5,-7,396,452,2522,0
2026-01-14,ct16,-4.5,-6,1067,1067,5294,0
2026-01-14,ct16,-4.5,-5,625,670,3901,0
2026-01-14,ct16,-4.5,-4,479,462,3459,0
2026-01-14,ct16,-4.5,-3,435,463,3286,0
2026-01-14,ct16,-4.5,-2,405,407,2876,0
2026-01-14,ct16,-4.5,-1,349,446,2726,0
2026-01-14,ct16,-4.5,0,500,625,4283,0
2026-01-14,ct16,-4.5,1,343,456,3304,0
2026-01-14,ct16,-4.5,2,614,589,3441,0
2026-01-14,ct16,-4.5,3,601,638,3340,0
2026-01-14,ct16,-4.5,4,407,520,2687,0
2026-01-14,ct16,-4.5,5,563,710,3552,0
2026-01-14,ct16,-4.5,6,714,718,3950,0
2026-01-14,ct16,-4.5,7,696,699,4038,0
2026-01-14,ct16,-4.5,8,554,479,2778,0
2026-01-14,ct16,-4.5,9,435,449,3309,0
2026-01-14,ct16,-4.5,10,328,325,2646,0
2026-01-14,ct16,-4.5,11,329,303,2328,0
2026-01-14,ct16,-4.5,12,458,572,3661,0
2026-01-14,ct16,-4.5,13,527,561,3143,0
2026-01-14,ct16,-4.5,14,417,437,2589,0
2026-01-14,ct16,-4.5,15,562,586,2995,0
2026-01-14,ct16,-4.5,16,332,429,2518,0
2026-01-14,ct16,-4.5,17,449,583,3032,0
2026-01-14,ct17,-7.75,-36,135,136,1401,0
2026-01-14,ct17,-7.75,-35,128,151,1302,0
2026-01-14,ct17,-7.75,-34,117,141,1419,0
2026-01-14,ct17,-7.75,-33,104,141,1170,0
2026-01-14,ct17,-7.75,-32,193,189,1426,0
2026-01-14,ct17,-7.75,-31,154,139,1111,0
2026-01-14,ct17,-7.75,-30,124,130,969,0
2026-01-14,ct17,-7.75,-29,124,101,854,0
2026-01-14,ct17,-7.75,-28,98,149,967,0
2026-01-14,ct17,-7.75,-27,212,227,1232,0
2026-01-14,ct17,-7.75,-26,146,143,1074,0
2026-01-14,ct17,-7.75,-25,113,119,865,0
2026-01-14,ct17,-7.75,-24,177,140,1502,0
2026-01-14,ct17,-7.75,-23,219,128,1479,0
2026-01-14,ct17,-7.75,-22,104,115,1004,0
2026-01-14,ct17,-7.75,-21,163,133,1062,0
