date,label,move,rel_s,mid,bid10,ask10,bid25,ask25,n_ord,spread
2025-12-29,ct2,-1.0,-180,25699.5,68,77,276,249,3607,0.5
2025-12-29,ct2,-1.0,-175,25699.75,70,73,279,245,3605,0.5
2025-12-29,ct2,-1.0,-170,25700.5,69,149,288,231,3608,0.5
2025-12-29,ct2,-1.0,-165,25700.12,66,129,279,236,3598,0.75
2025-12-29,ct2,-1.0,-160,25698.5,172,78,266,264,3606,0.5
2025-12-29,ct2,-1.0,-155,25699.25,172,74,279,251,3608,0.5
2025-12-29,ct2,-1.0,-150,25699.75,69,81,283,253,3607,0.5
2025-12-29,ct2,-1.0,-145,25699.5,170,76,283,249,3611,0.5
2025-12-29,ct2,-1.0,-140,25699.75,169,75,281,261,3615,0.5
2025-12-29,ct2,-1.0,-135,25700.25,168,149,293,229,3615,0.5
2025-12-29,ct2,-1.0,-130,25701.75,80,80,288,179,3602,0.5
2025-12-29,ct2,-1.0,-125,25701.62,67,90,273,187,3595,0.25
2025-12-29,ct2,-1.0,-120,25701.25,175,91,282,190,3604,0.5
2025-12-29,ct2,-1.0,-115,25696.75,63,83,157,197,3601,0.5
2025-12-29,ct2,-1.0,-110,25694.88,53,60,142,177,3605,0.75
2025-12-29,ct2,-1.0,-105,25695.5,71,66,233,169,3597,0.5
2025-12-29,ct2,-1.0,-100,25698.5,82,55,196,164,3616,0.5
2025-12-29,ct2,-1.0,-95,25696.5,62,81,155,197,3611,0.5
2025-12-29,ct2,-1.0,-90,25697.0,72,77,235,186,3611,0.5
2025-12-29,ct2,-1.0,-85,25697.5,70,75,241,176,3618,0.5
2025-12-29,ct2,-1.0,-80,25700.62,70,63,187,178,3629,0.25
2025-12-29,ct2,-1.0,-75,25701.0,67,65,185,188,3619,0.5
2025-12-29,ct2,-1.0,-70,25701.88,72,67,179,183,3618,0.25
2025-12-29,ct2,-1.0,-65,25700.88,66,85,169,209,3626,0.25
2025-12-29,ct2,-1.0,-60,25703.25,71,83,187,179,3609,0.5
2025-12-29,ct2,-1.0,-55,25705.12,82,63,189,167,3598,0.25
2025-12-29,ct2,-1.0,-50,25703.75,73,73,170,178,3590,0.5
2025-12-29,ct2,-1.0,-45,25704.25,76,72,170,190,3591,0.5
2025-12-29,ct2,-1.0,-40,25704.38,75,69,166,185,3590,0.25
2025-12-29,ct2,-1.0,-35,25704.75,82,61,179,175,3588,0.5
2025-12-29,ct2,-1.0,-30,25705.5,73,63,181,182,3592,0.5
2025-12-29,ct2,-1.0,-25,25705.5,78,64,187,182,3596,0.5
2025-12-29,ct2,-1.0,-20,25703.0,60,78,146,205,3589,0.5
2025-12-29,ct2,-1.0,-15,25703.5,74,79,167,195,3601,0.5
2025-12-29,ct2,-1.0,-10,25701.75,59,78,146,197,3596,0.5
2025-12-29,ct2,-1.0,-5,25702.0,72,85,168,210,3606,0.5
2025-12-29,ct2,-1.0,0,25702.5,77,79,172,208,3601,0.5
2025-12-29,ct2,-1.0,5,25701.75,66,78,158,208,3605,0.5
2025-12-29,ct2,-1.0,10,25702.75,81,78,176,206,3603,0.5
2025-12-29,ct2,-1.0,15,25703.38,70,71,178,200,3612,0.25
2025-12-29,ct2,-1.0,20,25700.5,63,79,149,210,3616,0.5
2025-12-29,ct2,-1.0,25,25702.0,83,76,182,213,3626,0.5
2025-12-29,ct2,-1.0,30,25704.0,79,78,188,203,3623,0.5
2025-12-29,ct2,-1.0,35,25702.75,81,78,177,213,3630,0.5
2025-12-29,ct2,-1.0,40,25702.5,92,86,186,219,3644,0.5
2025-12-29,ct2,-1.0,45,25703.0,68,74,170,199,3595,0.5
2025-12-29,ct2,-1.0,50,25702.0,68,78,158,223,3602,0.5
2025-12-29,ct2,-1.0,55,25701.25,75,80,164,207,3605,0.5
2025-12-29,ct2,-1.0,60,25701.5,75,80,164,207,3600,0.5
2025-12-29,ct2,-1.0,65,25699.75,59,74,141,212,3604,0.5
2025-12-29,ct2,-1.0,70,25700.75,69,81,159,201,3603,0.5
2025-12-29,ct2,-1.0,75,25700.75,64,81,156,203,3600,0.5
2025-12-29,ct2,-1.0,80,25700.12,55,84,138,217,3606,0.25
2025-12-29,ct2,-1.0,85,25700.0,63,93,147,218,3610,0.5
2025-12-29,ct2,-1.0,90,25699.0,70,81,212,210,3626,0.5
2025-12-29,ct2,-1.0,95,25700.38,68,88,154,204,3622,0.25
2025-12-29,ct2,-1.0,100,25699.75,68,86,150,215,3618,0.5
2025-12-29,ct2,-1.0,105,25701.0,79,86,171,217,3622,0.5
2025-12-29,ct2,-1.0,110,25705.25,74,82,202,194,3599,0.5
2025-12-29,ct2,-1.0,115,25704.62,73,65,182,179,3597,0.75
2025-12-29,ct2,-1.0,120,25705.5,84,71,205,183,3592,0.5
2025-12-29,ct2,-1.0,125,25707.12,76,57,203,168,3590,0.25
2025-12-29,ct2,-1.0,130,25704.5,69,81,155,206,3591,0.5
2025-12-29,ct2,-1.0,135,25703.5,64,73,146,204,3582,0.5
2025-12-29,ct2,-1.0,140,25702.5,60,75,150,203,3576,0.5
2025-12-29,ct2,-1.0,145,25703.25,69,79,158,206,3586,0.5
2025-12-29,ct2,-1.0,150,25700.75,66,75,146,204,3592,0.5
2025-12-29,ct2,-1.0,155,25700.0,65,79,150,192,3598,0.5
2025-12-29,ct2,-1.0,160,25701.0,73,76,164,186,3592,0.5
2025-12-29,ct2,-1.0,165,25702.5,73,71,181,187,3600,0.5
2025-12-29,ct2,-1.0,170,25702.5,74,80,169,195,3595,0.5
2025-12-29,ct2,-1.0,175,25702.0,72,81,160,204,3589,0.5
2025-12-29,ct2,-1.0,180,25702.75,68,79,169,199,3588,0.5
2025-12-29,ct5,0.0,-360,25680.12,82,59,210,145,3557,0.25
2025-12-29,ct5,0.0,-355,25680.88,89,59,219,138,3560,0.25
2025-12-29,ct5,0.0,-350,25680.25,79,81,191,165,3555,0.5
2025-12-29,ct5,0.0,-345,25679.25,78,92,175,185,3559,0.5
2025-12-29,ct5,0.0,-340,25681.38,83,64,203,137,3557,0.25
2025-12-29,ct5,0.0,-335,25684.88,80,53,200,133,3556,0.25
2025-12-29,ct5,0.0,-330,25686.62,81,54,189,137,3566,0.25
2025-12-29,ct5,0.0,-325,25687.0,82,65,189,147,3570,0.5
2025-12-29,ct5,0.0,-320,25687.0,85,89,191,174,3577,0.5
2025-12-29,ct5,0.0,-315,25686.5,78,81,174,186,3570,0.5
2025-12-29,ct5,0.0,-310,25684.0,73,73,167,194,3569,0.5
2025-12-29,ct5,0.0,-305,25684.25,75,79,173,196,3573,0.5
2025-12-29,ct5,0.0,-300,25684.0,86,81,186,198,3579,0.5
2025-12-29,ct5,0.0,-295,25685.5,84,68,206,183,3584,0.5
2025-12-29,ct5,0.0,-290,25687.0,85,76,198,164,3578,0.5
2025-12-29,ct5,0.0,-285,25685.88,74,83,186,198,3582,0.25
2025-12-29,ct5,0.0,-280,25685.0,67,85,173,214,3587,0.5
2025-12-29,ct5,0.0,-275,25685.25,76,95,186,217,3597,0.5
2025-12-29,ct5,0.0,-270,25685.25,73,94,183,216,3596,0.5
2025-12-29,ct5,0.0,-265,25682.75,68,102,166,233,3606,0.5
2025-12-29,ct5,0.0,-260,25683.5,76,100,183,222,3603,0.5
2025-12-29,ct5,0.0,-255,25683.0,61,102,165,227,3603,0.5
2025-12-29,ct5,0.0,-250,25682.5,81,98,173,219,3603,0.5
2025-12-29,ct5,0.0,-245,25683.25,76,104,183,226,3604,0.5
2025-12-29,ct5,0.0,-240,25682.62,66,98,164,221,3595,0.25
2025-12-29,ct5,0.0,-235,25683.0,76,103,179,226,3601,0.5
2025-12-29,ct5,0.0,-230,25685.0,91,82,201,202,3605,0.5
2025-12-29,ct5,0.0,-225,25685.5,82,94,194,207,3598,0.5
2025-12-29,ct5,0.0,-220,25685.38,79,88,191,202,3596,0.25
2025-12-29,ct5,0.0,-215,25681.38,77,79,161,213,3625,0.25
2025-12-29,ct5,0.0,-210,25682.5,89,84,182,203,3616,0.5
2025-12-29,ct5,0.0,-205,25682.25,84,86,175,201,3613,0.5
2025-12-29,ct5,0.0,-200,25684.5,89,83,205,208,3617,0.5
2025-12-29,ct5,0.0,-195,25683.88,77,78,186,218,3618,0.25
2025-12-29,ct5,0.0,-190,25685.25,82,87,207,198,3617,0.5
2025-12-29,ct5,0.0,-185,25684.5,79,93,195,219,3628,0.5
2025-12-29,ct5,0.0,-180,25683.62,77,78,195,215,3620,0.25
2025-12-29,ct5,0.0,-175,25681.75,72,91,167,227,3630,0.5
2025-12-29,ct5,0.0,-170,25681.75,78,92,173,221,3633,0.5
2025-12-29,ct5,0.0,-165,25681.62,79,81,174,200,3621,0.25
2025-12-29,ct5,0.0,-160,25680.62,59,87,156,205,3625,0.25
2025-12-29,ct5,0.0,-155,25681.25,69,85,169,199,3621,0.5
2025-12-29,ct5,0.0,-150,25680.75,62,82,167,202,3619,0.5
2025-12-29,ct5,0.0,-145,25681.0,72,86,169,204,3628,0.5
2025-12-29,ct5,0.0,-140,25679.25,65,88,157,199,3625,0.5
2025-12-29,ct5,0.0,-135,25679.5,69,85,154,193,3631,0.5
2025-12-29,ct5,0.0,-130,25677.0,75,88,160,192,3622,0.5
2025-12-29,ct5,0.0,-125,25675.5,72,94,171,199,3609,0.5
2025-12-29,ct5,0.0,-120,25676.0,77,88,180,186,3599,0.5
2025-12-29,ct5,0.0,-115,25677.0,81,85,177,170,3600,0.5
2025-12-29,ct5,0.0,-110,25676.0,67,94,171,191,3602,0.5
2025-12-29,ct5,0.0,-105,25677.0,83,86,173,171,3596,0.5
2025-12-29,ct5,0.0,-100,25675.12,65,83,165,195,3612,0.25
2025-12-29,ct5,0.0,-95,25676.5,75,102,163,197,3605,0.5
2025-12-29,ct5,0.0,-90,25675.12,62,88,163,207,3616,0.25
2025-12-29,ct5,0.0,-85,25676.25,82,88,187,189,3608,0.5
2025-12-29,ct5,0.0,-80,25677.0,87,86,185,187,3613,0.5
2025-12-29,ct5,0.0,-75,25676.88,82,83,177,186,3616,0.25
2025-12-29,ct5,0.0,-70,25678.0,88,82,206,178,3619,0.5
2025-12-29,ct5,0.0,-65,25680.75,86,71,211,158,3618,0.5
2025-12-29,ct5,0.0,-60,25681.5,86,74,207,150,3610,0.5
2025-12-29,ct5,0.0,-55,25682.5,81,78,189,170,3599,0.5
2025-12-29,ct5,0.0,-50,25682.25,82,78,192,176,3609,0.5
2025-12-29,ct5,0.0,-45,25683.5,86,58,207,144,3605,0.5
2025-12-29,ct5,0.0,-40,25682.5,78,81,186,173,3610,0.5
2025-12-29,ct5,0.0,-35,25682.0,72,88,181,172,3608,0.5
2025-12-29,ct5,0.0,-30,25680.5,57,89,156,196,3617,0.5
2025-12-29,ct5,0.0,-25,25680.5,73,88,177,187,3625,0.5
2025-12-29,ct5,0.0,-20,25681.0,80,89,184,179,3618,0.5
2025-12-29,ct5,0.0,-15,25681.75,89,89,189,179,3621,0.5
2025-12-29,ct5,0.0,-10,25683.0,81,60,198,156,3613,0.5
2025-12-29,ct5,0.0,-5,25684.0,81,59,210,147,3616,0.5
2025-12-29,ct5,0.0,0,25684.88,76,79,191,176,3632,0.25
2025-12-29,ct5,0.0,5,25686.0,88,78,210,167,3631,0.5
2025-12-29,ct5,0.0,10,25687.5,83,69,217,154,3619,0.5
2025-12-29,ct5,0.0,15,25688.0,83,65,215,150,3618,0.5
2025-12-29,ct5,0.0,20,25687.5,80,78,197,162,3608,0.5
2025-12-29,ct5,0.0,25,25689.75,103,71,213,154,3600,0.5
2025-12-29,ct5,0.0,30,25689.38,80,75,184,165,3610,0.25
2025-12-29,ct5,0.0,35,25687.75,67,88,163,196,3614,0.5
2025-12-29,ct5,0.0,40,25685.38,55,92,146,217,3624,0.25
2025-12-29,ct5,0.0,45,25684.75,62,86,153,219,3630,0.5
2025-12-29,ct5,0.0,50,25685.25,83,88,175,204,3632,0.5
2025-12-29,ct5,0.0,55,25684.75,65,85,162,206,3632,0.5
2025-12-29,ct5,0.0,60,25684.62,64,87,159,207,3637,0.25
2025-12-29,ct5,0.0,65,25684.25,62,87,157,211,3639,0.5
2025-12-29,ct5,0.0,70,25684.0,63,94,159,216,3647,0.5
2025-12-29,ct5,0.0,75,25683.62,65,90,167,212,3649,0.25
2025-12-29,ct5,0.0,80,25683.25,58,90,157,226,3647,0.5
2025-12-29,ct5,0.0,85,25683.0,57,91,147,221,3640,0.5
2025-12-29,ct5,0.0,90,25683.0,58,89,154,220,3649,0.5
2025-12-29,ct5,0.0,95,25680.88,66,81,148,214,3663,0.25
2025-12-29,ct5,0.0,100,25681.25,74,91,157,227,3666,0.5
2025-12-29,ct5,0.0,105,25681.5,74,102,153,232,3667,0.5
2025-12-29,ct5,0.0,110,25681.62,71,99,147,230,3662,0.25
2025-12-29,ct5,0.0,115,25681.25,70,94,152,238,3672,0.5
2025-12-29,ct5,0.0,120,25682.5,91,92,170,231,3665,0.5
2025-12-29,ct5,0.0,125,25682.5,83,87,159,220,3654,0.5
2025-12-29,ct5,0.0,130,25682.5,81,88,156,221,3656,0.5
2025-12-29,ct5,0.0,135,25681.75,70,95,152,221,3658,0.5
2025-12-29,ct5,0.0,140,25681.25,64,88,146,221,3666,0.5
2025-12-29,ct5,0.0,145,25681.0,65,85,142,218,3672,0.5
2025-12-29,ct5,0.0,150,25682.25,80,94,158,225,3662,0.5
2025-12-29,ct5,0.0,155,25683.25,83,82,177,216,3661,0.5
2025-12-29,ct5,0.0,160,25682.75,81,86,166,216,3659,0.5
2025-12-29,ct5,0.0,165,25682.0,71,91,155,212,3659,0.5
2025-12-29,ct5,0.0,170,25681.25,67,86,151,216,3669,0.5
2025-12-29,ct5,0.0,175,25681.25,68,84,162,211,3672,0.5
2025-12-29,ct5,0.0,180,25680.75,65,86,156,213,3675,0.5
2025-12-29,ct4,-3.25,-360,25734.25,86,96,191,284,3591,0.5
2025-12-29,ct4,-3.25,-355,25737.88,91,134,217,241,3572,0.25
2025-12-29,ct4,-3.25,-350,25737.75,91,139,221,247,3578,0.5
2025-12-29,ct4,-3.25,-345,25737.75,86,139,213,247,3571,0.5
2025-12-29,ct4,-3.25,-340,25736.62,80,113,201,264,3576,0.25
2025-12-29,ct4,-3.25,-335,25736.5,89,125,202,274,3577,0.5
2025-12-29,ct4,-3.25,-330,25735.38,76,94,186,270,3580,0.25
2025-12-29,ct4,-3.25,-325,25734.62,72,88,171,284,3588,0.25
2025-12-29,ct4,-3.25,-320,25734.25,74,94,175,277,3586,0.5
2025-12-29,ct4,-3.25,-315,25735.0,77,108,191,277,3585,0.5
2025-12-29,ct4,-3.25,-310,25736.0,87,93,202,259,3580,0.5
2025-12-29,ct4,-3.25,-305,25735.62,82,99,195,263,3586,0.25
2025-12-29,ct4,-3.25,-300,25736.0,82,99,196,268,3579,0.5
2025-12-29,ct4,-3.25,-295,25735.75,88,92,204,260,3589,0.5
2025-12-29,ct4,-3.25,-290,25736.5,86,112,201,267,3583,0.5
2025-12-29,ct4,-3.25,-285,25736.0,88,98,203,266,3585,0.5
2025-12-29,ct4,-3.25,-280,25735.88,79,86,198,259,3582,0.25
2025-12-29,ct4,-3.25,-275,25736.25,88,92,210,253,3587,0.5
2025-12-29,ct4,-3.25,-270,25736.5,89,102,210,261,3582,0.5
2025-12-29,ct4,-3.25,-265,25737.5,86,114,218,231,3580,0.5
2025-12-29,ct4,-3.25,-260,25738.0,97,127,220,245,3592,0.5
2025-12-29,ct4,-3.25,-255,25737.0,80,110,197,275,3616,0.5
2025-12-29,ct4,-3.25,-250,25735.5,92,103,204,265,3625,0.5
2025-12-29,ct4,-3.25,-245,25736.62,90,105,224,263,3622,0.25
2025-12-29,ct4,-3.25,-240,25736.5,97,109,229,270,3636,0.5
2025-12-29,ct4,-3.25,-235,25736.75,103,104,243,258,3633,0.5
2025-12-29,ct4,-3.25,-230,25736.0,85,105,206,279,3630,0.5
2025-12-29,ct4,-3.25,-225,25735.75,81,112,196,296,3629,0.5
2025-12-29,ct4,-3.25,-220,25736.0,85,109,205,280,3628,0.5
2025-12-29,ct4,-3.25,-215,25735.88,82,118,205,294,3630,0.25
2025-12-29,ct4,-3.25,-210,25735.88,78,125,201,301,3644,0.25
2025-12-29,ct4,-3.25,-205,25735.75,84,129,209,320,3650,0.5
2025-12-29,ct4,-3.25,-200,25736.25,93,132,215,334,3647,0.5
2025-12-29,ct4,-3.25,-195,25737.88,84,116,211,280,3631,0.25
2025-12-29,ct4,-3.25,-190,25737.75,94,121,223,284,3634,0.5
2025-12-29,ct4,-3.25,-185,25736.75,98,108,218,320,3646,0.5
2025-12-29,ct4,-3.25,-180,25737.12,96,99,225,299,3648,0.25
2025-12-29,ct4,-3.25,-175,25737.5,92,108,212,295,3643,0.5
2025-12-29,ct4,-3.25,-170,25741.25,105,121,239,231,3608,0.5
2025-12-29,ct4,-3.25,-165,25743.75,104,82,250,242,3577,0.5
2025-12-29,ct4,-3.25,-160,25743.25,86,113,227,244,3557,0.5
2025-12-29,ct4,-3.25,-155,25747.75,98,125,247,212,3556,0.5
2025-12-29,ct4,-3.25,-150,25748.62,100,112,242,204,3552,0.25
2025-12-29,ct4,-3.25,-145,25752.12,93,77,217,216,3496,0.25
2025-12-29,ct4,-3.25,-140,25755.38,93,71,236,180,3473,0.25
2025-12-29,ct4,-3.25,-135,25755.25,91,99,212,210,3479,0.5
2025-12-29,ct4,-3.25,-130,25753.5,80,89,194,281,3492,0.5
2025-12-29,ct4,-3.25,-125,25753.25,100,98,189,285,3498,0.5
2025-12-29,ct4,-3.25,-120,25752.88,89,92,179,295,3509,0.25
2025-12-29,ct4,-3.25,-115,25753.88,100,89,194,273,3497,0.25
2025-12-29,ct4,-3.25,-110,25751.5,62,92,145,292,3519,0.5
2025-12-29,ct4,-3.25,-105,25754.62,80,128,194,263,3508,0.25
2025-12-29,ct4,-3.25,-100,25754.38,73,124,181,266,3511,0.25
2025-12-29,ct4,-3.25,-95,25753.25,91,103,188,301,3540,0.5
2025-12-29,ct4,-3.25,-90,25753.12,80,104,178,310,3545,0.25
2025-12-29,ct4,-3.25,-85,25752.62,79,97,180,302,3548,0.25
2025-12-29,ct4,-3.25,-80,25754.0,88,102,199,299,3539,0.5
2025-12-29,ct4,-3.25,-75,25752.88,82,136,178,315,3536,0.25
2025-12-29,ct4,-3.25,-70,25754.0,90,136,204,294,3530,0.5
2025-12-29,ct4,-3.25,-65,25754.75,87,140,209,292,3531,0.5
2025-12-29,ct4,-3.25,-60,25751.38,69,80,155,300,3540,0.25
2025-12-29,ct4,-3.25,-55,25753.0,89,129,189,290,3530,0.5
2025-12-29,ct4,-3.25,-50,25755.0,81,100,203,225,3527,0.5
2025-12-29,ct4,-3.25,-45,25753.62,75,96,175,248,3534,0.25
2025-12-29,ct4,-3.25,-40,25754.0,87,93,183,251,3528,0.5
2025-12-29,ct4,-3.25,-35,25754.0,94,103,192,260,3543,0.5
2025-12-29,ct4,-3.25,-30,25755.75,73,112,198,223,3523,0.5
2025-12-29,ct4,-3.25,-25,25754.75,85,87,194,238,3540,0.5
2025-12-29,ct4,-3.25,-20,25754.25,83,97,187,254,3543,0.5
2025-12-29,ct4,-3.25,-15,25753.62,74,91,175,250,3545,0.25
2025-12-29,ct4,-3.25,-10,25754.25,80,99,181,254,3542,0.5
2025-12-29,ct4,-3.25,-5,25755.0,87,108,201,238,3551,0.5
2025-12-29,ct4,-3.25,0,25757.75,85,106,208,249,3529,0.5
2025-12-29,ct4,-3.25,5,25756.88,83,107,193,224,3535,0.25
2025-12-29,ct4,-3.25,10,25753.5,74,101,194,273,3554,0.5
2025-12-29,ct4,-3.25,15,25754.0,79,105,197,275,3553,0.5
2025-12-29,ct4,-3.25,20,25753.25,85,98,203,259,3566,0.5
2025-12-29,ct4,-3.25,25,25755.12,82,74,211,215,3546,0.25
2025-12-29,ct4,-3.25,30,25754.62,75,86,193,238,3551,0.25
2025-12-29,ct4,-3.25,35,25755.25,85,82,216,218,3554,0.5
2025-12-29,ct4,-3.25,40,25753.75,81,97,197,256,3559,0.5
2025-12-29,ct4,-3.25,45,25755.25,84,86,217,225,3544,0.5
2025-12-29,ct4,-3.25,50,25755.38,83,82,204,224,3557,0.25
2025-12-29,ct4,-3.25,55,25754.0,88,89,195,261,3553,0.5
2025-12-29,ct4,-3.25,60,25753.75,82,108,201,275,3562,0.5
2025-12-29,ct4,-3.25,65,25754.88,82,103,211,251,3559,0.25
2025-12-29,ct4,-3.25,70,25755.38,83,99,217,237,3565,0.25
2025-12-29,ct4,-3.25,75,25754.5,91,97,202,257,3572,0.5
2025-12-29,ct4,-3.25,80,25755.12,79,92,207,237,3564,0.25
2025-12-29,ct4,-3.25,85,25754.88,80,84,206,234,3559,0.25
2025-12-29,ct4,-3.25,90,25755.62,80,82,216,215,3559,0.25
2025-12-29,ct4,-3.25,95,25756.12,84,110,213,229,3553,0.25
2025-12-29,ct4,-3.25,100,25757.38,87,105,208,241,3551,0.25
2025-12-29,ct4,-3.25,105,25757.12,96,101,217,236,3556,0.25
2025-12-29,ct4,-3.25,110,25759.0,92,82,208,231,3539,0.5
2025-12-29,ct4,-3.25,115,25758.75,81,95,184,245,3514,0.5
2025-12-29,ct4,-3.25,120,25760.38,107,86,219,228,3520,0.25
2025-12-29,ct4,-3.25,125,25760.25,101,97,199,249,3508,0.5
2025-12-29,ct4,-3.25,130,25761.75,96,121,220,210,3504,0.5
2025-12-29,ct4,-3.25,135,25759.75,80,103,173,270,3528,0.5
2025-12-29,ct4,-3.25,140,25759.62,95,98,188,248,3519,0.25
2025-12-29,ct4,-3.25,145,25759.38,85,130,177,287,3537,0.25
2025-12-29,ct4,-3.25,150,25762.25,88,131,205,246,3522,0.5
2025-12-29,ct4,-3.25,155,25761.75,89,149,203,258,3525,0.5
2025-12-29,ct4,-3.25,160,25761.62,88,150,200,258,3525,0.25
2025-12-29,ct4,-3.25,165,25761.88,78,140,193,255,3526,0.25
2025-12-29,ct4,-3.25,170,25762.25,91,137,203,241,3522,0.5
2025-12-29,ct4,-3.25,175,25761.62,86,145,197,242,3536,0.25
2025-12-29,ct4,-3.25,180,25762.12,87,153,202,244,3530,0.25
2026-01-02,ct13,-9.25,-360,25677.88,48,71,173,170,3157,0.75
2026-01-02,ct13,-9.25,-355,25673.38,43,51,122,162,3117,0.75
2026-01-02,ct13,-9.25,-350,25675.5,42,66,137,174,3121,0.5
2026-01-02,ct13,-9.25,-345,25674.62,43,62,145,184,3143,0.75
2026-01-02,ct13,-9.25,-340,25673.75,49,50,146,184,3133,0.5
2026-01-02,ct13,-9.25,-335,25675.62,37,56,127,184,3120,0.75
2026-01-02,ct13,-9.25,-330,25676.88,53,60,156,188,3113,0.75
2026-01-02,ct13,-9.25,-325,25673.75,66,43,157,172,3118,0.5
2026-01-02,ct13,-9.25,-320,25674.62,30,41,120,162,3064,0.25
2026-01-02,ct13,-9.25,-315,25674.38,37,41,129,155,3098,0.75
2026-01-02,ct13,-9.25,-310,25675.38,51,47,142,168,3104,0.75
2026-01-02,ct13,-9.25,-305,25675.88,53,48,148,171,3112,0.75
2026-01-02,ct13,-9.25,-300,25675.38,53,54,144,172,3109,0.75
2026-01-02,ev0,-41.75,-360,25675.38,53,54,144,172,3109,0.75
2026-01-02,ct13,-9.25,-295,25675.75,52,55,145,177,3115,0.5
2026-01-02,ev0,-41.75,-355,25675.75,52,55,145,177,3115,0.5
2026-01-02,ct13,-9.25,-290,25673.5,53,53,149,157,3132,0.5
2026-01-02,ev0,-41.75,-350,25673.5,53,53,149,157,3132,0.5
2026-01-02,ct13,-9.25,-285,25674.62,42,47,138,162,3123,0.75
2026-01-02,ev0,-41.75,-345,25674.62,42,47,138,162,3123,0.75
2026-01-02,ct13,-9.25,-280,25675.38,48,48,147,163,3128,0.75
2026-01-02,ev0,-41.75,-340,25675.38,48,48,147,163,3128,0.75
2026-01-02,ct13,-9.25,-275,25675.5,69,55,168,171,3133,0.5
2026-01-02,ev0,-41.75,-335,25675.5,69,55,168,171,3133,0.5
2026-01-02,ct13,-9.25,-270,25678.12,41,57,153,153,3105,0.75
2026-01-02,ev0,-41.75,-330,25678.12,41,57,153,153,3105,0.75
2026-01-02,ct13,-9.25,-265,25679.25,43,66,160,153,3110,0.5
2026-01-02,ev0,-41.75,-325,25679.25,43,66,160,153,3110,0.5
2026-01-02,ct13,-9.25,-260,25680.5,56,56,164,138,3121,0.5
2026-01-02,ev0,-41.75,-320,25680.5,56,56,164,138,3121,0.5
2026-01-02,ct13,-9.25,-255,25682.5,46,60,144,144,3130,0.5
2026-01-02,ev0,-41.75,-315,25682.5,46,60,144,144,3130,0.5
2026-01-02,ct13,-9.25,-250,25684.12,49,57,149,145,3134,0.75
2026-01-02,ev0,-41.75,-310,25684.12,49,57,149,145,3134,0.75
2026-01-02,ct13,-9.25,-245,25684.38,57,56,162,156,3153,0.75
2026-01-02,ev0,-41.75,-305,25684.38,57,56,162,156,3153,0.75
2026-01-02,ct13,-9.25,-240,25687.12,44,58,157,141,3143,0.75
2026-01-02,ev0,-41.75,-300,25687.12,44,58,157,141,3143,0.75
2026-01-02,ct13,-9.25,-235,25690.75,61,39,161,124,3095,0.5
2026-01-02,ev0,-41.75,-295,25690.75,61,39,161,124,3095,0.5
2026-01-02,ct13,-9.25,-230,25689.88,53,52,148,147,3113,0.75
2026-01-02,ev0,-41.75,-290,25689.88,53,52,148,147,3113,0.75
2026-01-02,ct13,-9.25,-225,25690.38,49,50,144,147,3112,0.75
2026-01-02,ev0,-41.75,-285,25690.38,49,50,144,147,3112,0.75
2026-01-02,ct13,-9.25,-220,25690.38,43,51,139,149,3117,0.75
2026-01-02,ev0,-41.75,-280,25690.38,43,51,139,149,3117,0.75
2026-01-02,ct13,-9.25,-215,25692.12,55,60,144,149,3130,0.75
2026-01-02,ev0,-41.75,-275,25692.12,55,60,144,149,3130,0.75
2026-01-02,ct13,-9.25,-210,25691.62,50,51,142,151,3115,0.75
2026-01-02,ev0,-41.75,-270,25691.62,50,51,142,151,3115,0.75
2026-01-02,ct13,-9.25,-205,25690.25,58,54,148,166,3109,0.5
2026-01-02,ev0,-41.75,-265,25690.25,58,54,148,166,3109,0.5
2026-01-02,ct13,-9.25,-200,25691.5,38,62,134,162,3110,0.5
2026-01-02,ev0,-41.75,-260,25691.5,38,62,134,162,3110,0.5
2026-01-02,ct13,-9.25,-195,25691.38,44,57,145,163,3132,0.75
2026-01-02,ev0,-41.75,-255,25691.38,44,57,145,163,3132,0.75
2026-01-02,ct13,-9.25,-190,25692.62,39,65,133,150,3111,0.75
2026-01-02,ev0,-41.75,-250,25692.62,39,65,133,150,3111,0.75
2026-01-02,ct13,-9.25,-185,25691.25,54,47,157,208,3132,0.5
2026-01-02,ev0,-41.75,-245,25691.25,54,47,157,208,3132,0.5
2026-01-02,ct13,-9.25,-180,25693.0,46,115,140,191,3082,0.5
2026-01-02,ev0,-41.75,-240,25693.0,46,115,140,191,3082,0.5
2026-01-02,ct13,-9.25,-175,25690.62,57,45,138,150,3049,0.75
2026-01-02,ev0,-41.75,-235,25690.62,57,45,138,150,3049,0.75
2026-01-02,ct13,-9.25,-170,25687.62,48,41,123,130,3051,0.75
2026-01-02,ev0,-41.75,-230,25687.62,48,41,123,130,3051,0.75
2026-01-02,ct13,-9.25,-165,25686.38,55,50,124,147,3114,0.75
2026-01-02,ev0,-41.75,-225,25686.38,55,50,124,147,3114,0.75
2026-01-02,ct13,-9.25,-160,25686.75,43,59,125,178,3116,0.5
2026-01-02,ev0,-41.75,-220,25686.75,43,59,125,178,3116,0.5
2026-01-02,ct13,-9.25,-155,25687.38,38,52,123,169,3113,0.75
2026-01-02,ev0,-41.75,-215,25687.38,38,52,123,169,3113,0.75
