date,quarter,kind,tf,arm,approach,level,entry,pen,dir,mfe,mae,realized,exit,n_bars,hit20_s8,hit20_s10,hit20_s12,hit20_s15
2025-10-17,2025Q4,L4,5m,breakout,above,24895.07,24899.0,-3.93,-1,115.75,37.25,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,above,24895.07,24919.5,-24.43,1,16.75,136.25,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,above,24895.07,24919.5,-24.43,-1,136.25,16.75,32.0,trail_stop,1800,0,1,1,1
2025-10-17,2025Q4,L4,5m,fade,above,24895.07,24916.0,-20.93,1,20.25,132.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24895.07,24916.0,-20.93,-1,132.75,20.25,-11.5,trail_stop,1800,0,0,0,1
2025-10-17,2025Q4,L4,3m,fade,below,24895.07,24915.25,20.18,-1,153.0,21.0,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,below,24895.07,24915.25,20.18,1,21.0,153.0,9.5,trail_stop,1800,1,1,1,1
2025-10-17,2025Q4,L4,5m,fade,below,24895.07,24916.0,20.93,-1,132.75,20.25,-11.5,trail_stop,1800,0,0,0,1
2025-10-17,2025Q4,L4,5m,breakout,below,24895.07,24916.0,20.93,1,20.25,132.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,above,24895.07,24915.25,-20.18,1,21.0,153.0,9.5,trail_stop,1800,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,above,24895.07,24915.25,-20.18,-1,153.0,21.0,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,above,24895.07,24908.75,-13.68,1,5.75,159.75,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24895.07,24908.75,-13.68,-1,159.75,5.75,18.25,trail_stop,1801,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,above,24893.16,24878.75,14.41,1,3.25,129.75,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,above,24893.16,24878.75,14.41,-1,129.75,3.25,40.5,trail_stop,1801,1,1,1,1
2025-10-17,2025Q4,L4,5m,fade,above,24893.16,24857.75,35.41,1,10.25,108.75,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24893.16,24857.75,35.41,-1,108.75,10.25,19.5,trail_stop,1801,1,1,1,1
2025-10-17,2025Q4,L5,3m,fade,above,24751.32,24764.0,-12.68,1,92.75,63.25,-11.5,trail_stop,1800,0,0,0,1
2025-10-17,2025Q4,L5,3m,breakout,above,24751.32,24764.0,-12.68,-1,63.25,92.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,above,24751.32,24764.0,-12.68,1,92.75,63.25,-11.5,trail_stop,1800,0,0,0,1
2025-10-17,2025Q4,L5,5m,breakout,above,24751.32,24764.0,-12.68,-1,63.25,92.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L5,3m,fade,above,24751.85,24742.0,9.85,1,56.0,67.0,8.5,trail_stop,1800,1,1,1,1
2025-10-17,2025Q4,L5,3m,breakout,above,24751.85,24742.0,9.85,-1,67.0,56.0,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,above,24751.85,24742.0,9.85,1,56.0,67.0,8.5,trail_stop,1800,1,1,1,1
2025-10-17,2025Q4,L5,5m,breakout,above,24751.85,24742.0,9.85,-1,67.0,56.0,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L5,3m,fade,above,24750.03,24743.25,6.78,1,98.5,68.25,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L5,3m,breakout,above,24750.03,24743.25,6.78,-1,68.25,98.5,16.5,trail_stop,1801,1,1,1,1
2025-10-17,2025Q4,L5,5m,fade,above,24750.03,24748.25,1.78,1,89.0,73.25,-11.5,trail_stop,1800,0,0,0,0
2025-10-17,2025Q4,L5,5m,breakout,above,24750.03,24748.25,1.78,-1,73.25,89.0,-11.5,trail_stop,1800,0,0,1,1
2025-10-17,2025Q4,L5,3m,fade,below,24750.03,24720.25,-29.78,-1,45.25,146.0,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L5,3m,breakout,below,24750.03,24720.25,-29.78,1,146.0,45.25,4.25,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,below,24750.03,24718.25,-31.78,-1,43.25,148.0,6.0,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L5,5m,breakout,below,24750.03,24718.25,-31.78,1,148.0,43.25,-11.5,trail_stop,1801,0,0,0,0
2025-10-17,2025Q4,L5,3m,fade,below,24750.03,24752.0,1.97,-1,77.0,116.25,14.0,trail_stop,1799,1,1,1,1
2025-10-17,2025Q4,L5,3m,breakout,below,24750.03,24752.0,1.97,1,116.25,77.0,-11.5,trail_stop,1799,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,below,24750.03,24734.75,-15.28,-1,59.75,138.75,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,5m,breakout,below,24750.03,24734.75,-15.28,1,138.75,59.75,4.0,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L5,3m,fade,below,24738.62,24718.25,-20.37,-1,43.25,175.25,-11.5,trail_stop,1794,0,0,0,1
2025-10-17,2025Q4,L5,3m,breakout,below,24738.62,24718.25,-20.37,1,175.25,43.25,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,below,24738.62,24717.5,-21.12,-1,42.5,199.5,-11.5,trail_stop,1794,0,0,0,1
2025-10-17,2025Q4,L5,5m,breakout,below,24738.62,24717.5,-21.12,1,199.5,42.5,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,3m,fade,below,24738.62,24718.25,-20.37,-1,43.25,175.25,-11.5,trail_stop,1794,0,0,0,1
2025-10-17,2025Q4,L5,3m,breakout,below,24738.62,24718.25,-20.37,1,175.25,43.25,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,below,24738.62,24717.5,-21.12,-1,42.5,199.5,-11.5,trail_stop,1794,0,0,0,1
2025-10-17,2025Q4,L5,5m,breakout,below,24738.62,24717.5,-21.12,1,199.5,42.5,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L1,3m,fade,above,24689.43,24707.25,-17.82,1,221.0,1.0,60.75,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L1,3m,breakout,above,24689.43,24707.25,-17.82,-1,1.0,221.0,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L1,5m,fade,above,24689.43,24750.75,-61.32,1,180.75,2.25,17.25,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L1,5m,breakout,above,24689.43,24750.75,-61.32,-1,2.25,180.75,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,3m,fade,below,24738.62,24780.0,41.38,-1,17.75,151.5,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,3m,breakout,below,24738.62,24780.0,41.38,1,151.5,17.75,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,5m,fade,below,24738.62,24750.75,12.13,-1,2.25,180.75,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L5,5m,breakout,below,24738.62,24750.75,12.13,1,180.75,2.25,17.25,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,below,24874.41,24849.5,-24.91,-1,0.5,107.25,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,below,24874.41,24849.5,-24.91,1,107.25,0.5,20.0,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L4,5m,fade,below,24874.41,24849.5,-24.91,-1,0.5,107.25,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,below,24874.41,24849.5,-24.91,1,107.25,0.5,20.0,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,below,24876.71,24891.5,14.79,-1,1.0,81.75,-11.5,trail_stop,1794,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,below,24876.71,24891.5,14.79,1,81.75,1.0,5.0,trail_stop,1794,1,1,1,1
2025-10-17,2025Q4,L4,5m,fade,below,24876.71,24906.0,29.29,-1,9.5,67.25,-11.5,trail_stop,1793,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,below,24876.71,24906.0,29.29,1,67.25,9.5,10.75,trail_stop,1793,0,1,1,1
2025-10-17,2025Q4,L4,3m,fade,above,24916.33,24922.0,-5.67,1,51.0,52.75,27.75,trail_stop,1787,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,above,24916.33,24922.0,-5.67,-1,52.75,51.0,-11.5,trail_stop,1787,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,above,24916.33,24932.25,-15.92,1,40.75,68.25,-11.5,trail_stop,1786,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24916.33,24932.25,-15.92,-1,68.25,40.75,-11.5,trail_stop,1786,0,0,1,1
2025-10-17,2025Q4,L4,3m,fade,above,24916.33,24916.0,0.33,1,57.0,67.75,-11.5,trail_stop,1787,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,above,24916.33,24916.0,0.33,-1,67.75,57.0,-11.5,trail_stop,1787,0,0,1,1
2025-10-17,2025Q4,L4,5m,fade,above,24916.33,24917.0,-0.67,1,56.0,68.75,-11.5,trail_stop,1787,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24916.33,24917.0,-0.67,-1,68.75,56.0,14.25,trail_stop,1787,1,1,1,1
2025-10-17,2025Q4,L1,3m,fade,above,24905.92,24917.0,-11.08,1,56.0,68.75,-11.5,trail_stop,1787,0,0,0,0
2025-10-17,2025Q4,L1,3m,breakout,above,24905.92,24917.0,-11.08,-1,68.75,56.0,14.25,trail_stop,1787,1,1,1,1
2025-10-17,2025Q4,L1,5m,fade,above,24905.92,24917.0,-11.08,1,56.0,68.75,-11.5,trail_stop,1787,0,0,0,0
2025-10-17,2025Q4,L1,5m,breakout,above,24905.92,24917.0,-11.08,-1,68.75,56.0,14.25,trail_stop,1787,1,1,1,1
2025-10-17,2025Q4,L1,3m,fade,above,24903.5,24905.25,-1.75,1,4.25,76.25,-11.5,trail_stop,1780,0,0,0,0
2025-10-17,2025Q4,L1,3m,breakout,above,24903.5,24905.25,-1.75,-1,76.25,4.25,9.25,trail_stop,1780,1,1,1,1
2025-10-17,2025Q4,L1,5m,fade,above,24903.5,24890.0,13.5,1,19.5,61.0,-11.5,trail_stop,1780,0,0,0,0
2025-10-17,2025Q4,L1,5m,breakout,above,24903.5,24890.0,13.5,-1,61.0,19.5,9.25,trail_stop,1780,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,above,24887.94,24876.25,11.69,1,33.25,47.25,21.75,trail_stop,1774,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,above,24887.94,24876.25,11.69,-1,47.25,33.25,-11.5,trail_stop,1774,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,above,24887.94,24890.0,-2.06,1,19.5,61.0,-11.5,trail_stop,1780,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24887.94,24890.0,-2.06,-1,61.0,19.5,9.25,trail_stop,1780,1,1,1,1
2025-10-17,2025Q4,L1,3m,fade,below,24903.5,24902.75,-0.75,-1,73.75,6.0,9.0,trail_stop,1763,1,1,1,1
2025-10-17,2025Q4,L1,3m,breakout,below,24903.5,24902.75,-0.75,1,6.0,73.75,-11.5,trail_stop,1763,0,0,0,0
2025-10-17,2025Q4,L1,5m,fade,below,24903.5,24902.75,-0.75,-1,73.75,6.0,9.0,trail_stop,1763,1,1,1,1
2025-10-17,2025Q4,L1,5m,breakout,below,24903.5,24902.75,-0.75,1,6.0,73.75,-11.5,trail_stop,1763,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,below,24900.28,24893.25,-7.03,-1,64.25,13.75,11.0,trail_stop,1760,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,below,24900.28,24893.25,-7.03,1,13.75,64.25,-11.5,trail_stop,1760,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,below,24900.28,24879.5,-20.78,-1,50.5,27.5,-11.5,trail_stop,1760,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,below,24900.28,24879.5,-20.78,1,27.5,50.5,16.0,trail_stop,1760,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,below,24900.28,24876.75,-23.53,-1,47.75,39.0,17.0,trail_stop,1760,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,below,24900.28,24876.75,-23.53,1,39.0,47.75,-11.5,trail_stop,1760,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,below,24900.28,24878.0,-22.28,-1,49.0,37.75,18.25,trail_stop,1757,1,1,1,1
2025-10-17,2025Q4,L4,5m,breakout,below,24900.28,24878.0,-22.28,1,37.75,49.0,-11.5,trail_stop,1757,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,below,24887.06,24860.5,-26.56,-1,31.5,55.25,6.5,trail_stop,1757,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,below,24887.06,24860.5,-26.56,1,55.25,31.5,-11.5,trail_stop,1757,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,below,24887.06,24845.25,-41.81,-1,16.25,70.5,-11.5,trail_stop,1755,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,below,24887.06,24845.25,-41.81,1,70.5,16.25,6.75,trail_stop,1755,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,below,24887.06,24879.25,-7.81,-1,46.0,55.0,7.75,trail_stop,1755,1,1,1,1
2025-10-17,2025Q4,L4,3m,breakout,below,24887.06,24879.25,-7.81,1,55.0,46.0,-11.5,trail_stop,1755,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,below,24887.06,24875.25,-11.81,-1,42.0,69.25,3.75,trail_stop,1754,1,1,1,1
2025-10-17,2025Q4,L4,5m,breakout,below,24887.06,24875.25,-11.81,1,69.25,42.0,-11.5,trail_stop,1754,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,below,24885.44,24901.75,16.31,-1,68.5,64.5,-11.5,trail_stop,1768,0,0,0,1
2025-10-17,2025Q4,L4,3m,breakout,below,24885.44,24901.75,16.31,1,64.5,68.5,-11.5,trail_stop,1768,0,0,0,0
2025-10-17,2025Q4,L4,5m,fade,below,24885.44,24897.5,12.06,-1,64.25,64.5,-11.5,trail_stop,1769,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,below,24885.44,24897.5,12.06,1,64.5,64.25,6.75,trail_stop,1769,0,0,0,0
2025-10-17,2025Q4,L4,3m,fade,above,24885.44,24884.25,1.19,1,92.25,51.0,-11.5,trail_stop,1768,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,above,24885.44,24884.25,1.19,-1,51.0,92.25,-11.5,trail_stop,1768,0,0,1,1
2025-10-17,2025Q4,L4,5m,fade,above,24885.44,24887.5,-2.06,1,89.0,54.25,-11.5,trail_stop,1770,0,0,0,0
2025-10-17,2025Q4,L4,5m,breakout,above,24885.44,24887.5,-2.06,-1,54.25,89.0,8.5,trail_stop,1770,1,1,1,1
2025-10-17,2025Q4,L4,3m,fade,below,24883.36,24912.5,29.14,-1,13.25,112.75,-11.5,trail_stop,1767,0,0,0,0
2025-10-17,2025Q4,L4,3m,breakout,below,24883.36,24912.5,29.14,1,112.75,13.25,-11.5,trail_stop,1767,0,0,0,1
2025-10-17,2025Q4,L4,5m,fade,below,24883.36,24937.5,54.14,-1,29.5,92.5,18.0,trail_stop,1768,0,1,1,1
2025-10-17,2025Q4,L4,5m,breakout,below,24883.36,24937.5,54.14,1,92.5,29.5,-11.5,trail_stop,1768,0,0,0,0
2025-10-17,2025Q4,L1,3m,fade,above,25006.13,25015.25,-9.12,1,13.0,37.25,-11.5,trail_stop,1675,0,0,0,0
2025-10-17,2025Q4,L1,3m,breakout,above,25006.13,25015.25,-9.12,-1,37.25,13.0,9.75,trail_stop,1675,1,1,1,1
2025-10-17,2025Q4,L1,5m,fade,above,25006.13,25008.75,-2.62,1,19.5,30.75,8.0,trail_stop,1676,0,0,0,0
2025-10-17,2025Q4,L1,5m,breakout,above,25006.13,25008.75,-2.62,-1,30.75,19.5,-11.5,trail_stop,1676,0,0,0,0
2025-10-17,2025Q4,L1,3m,fade,below,25025.71,25024.75,-0.96,-1,40.75,31.0,10.75,trail_stop,1730,1,1,1,1
2025-10-17,2025Q4,L1,3m,breakout,below,25025.71,25024.75,-0.96,1,31.0,40.75,-11.5,trail_stop,1730,0,0,0,0
2025-10-17,2025Q4,L1,5m,fade,below,25025.71,25023.5,-2.21,-1,39.5,32.25,-11.5,trail_stop,1730,0,0,0,0
2025-10-17,2025Q4,L1,5m,breakout,below,25025.71,25023.5,-2.21,1,32.25,39.5,20.75,trail_stop,1730,1,1,1,1
2025-10-17,2025Q4,L1,3m,fade,below,25025.71,25048.25,22.54,-1,64.25,7.5,4.75,trail_stop,1726,1,1,1,1
2025-10-17,2025Q4,L1,3m,breakout,below,25025.71,25048.25,22.54,1,7.5,64.25,-11.5,trail_stop,1726,0,0,0,0
2025-10-17,2025Q4,L1,5m,fade,below,25025.71,25046.5,20.79,-1,62.5,6.0,10.0,trail_stop,1723,1,1,1,1
2025-10-17,2025Q4,L1,5m,breakout,below,25025.71,25046.5,20.79,1,6.0,62.5,-11.5,trail_stop,1723,0,0,0,0
2025-10-20,2025Q4,L3,3m,fade,above,25301.06,25312.75,-11.69,1,17.75,15.75,-11.5,trail_stop,1655,0,0,0,0
2025-10-20,2025Q4,L3,3m,breakout,above,25301.06,25312.75,-11.69,-1,15.75,17.75,4.25,trail_stop,1655,0,0,0,0
2025-10-20,2025Q4,L3,5m,fade,above,25301.06,25307.25,-6.19,1,26.75,10.25,-11.5,trail_stop,1658,0,0,1,1
2025-10-20,2025Q4,L3,5m,breakout,above,25301.06,25307.25,-6.19,-1,10.25,26.75,-11.5,trail_stop,1658,0,0,0,0
2025-10-20,2025Q4,L1,3m,fade,below,25317.15,25303.0,-14.15,-1,6.0,31.25,-11.5,trail_stop,1665,0,0,0,0
2025-10-20,2025Q4,L1,3m,breakout,below,25317.15,25303.0,-14.15,1,31.25,6.0,11.5,trail_stop,1665,1,1,1,1
2025-10-20,2025Q4,L1,5m,fade,below,25317.15,25307.25,-9.9,-1,10.25,26.75,-11.5,trail_stop,1658,0,0,0,0
2025-10-20,2025Q4,L1,5m,breakout,below,25317.15,25307.25,-9.9,1,26.75,10.25,-11.5,trail_stop,1658,0,0,1,1
2025-10-20,2025Q4,L3,3m,fade,above,25307.85,25311.75,-3.9,1,23.5,22.0,-0.75,eod,1653,1,1,1,1
2025-10-20,2025Q4,L3,3m,breakout,above,25307.85,25311.75,-3.9,-1,22.0,23.5,-2.25,eod,1653,0,0,0,0
2025-10-20,2025Q4,L3,5m,fade,above,25307.85,25311.75,-3.9,1,23.5,22.0,-0.75,eod,1653,1,1,1,1
2025-10-20,2025Q4,L3,5m,breakout,above,25307.85,25311.75,-3.9,-1,22.0,23.5,-2.25,eod,1653,0,0,0,0
2025-10-21,2025Q4,L2,3m,fade,above,25297.31,25258.25,39.06,1,35.75,46.75,18.25,trail_stop,1800,1,1,1,1
2025-10-21,2025Q4,L2,3m,breakout,above,25297.31,25258.25,39.06,-1,46.75,35.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-21,2025Q4,L2,5m,fade,above,25297.31,25280.75,16.56,1,13.25,69.25,-11.5,trail_stop,1799,0,0,0,0
2025-10-21,2025Q4,L2,5m,breakout,above,25297.31,25280.75,16.56,-1,69.25,13.25,-11.5,trail_stop,1799,0,0,0,1
2025-10-21,2025Q4,L2,3m,fade,below,25297.31,25258.25,-39.06,-1,46.75,35.75,-11.5,trail_stop,1800,0,0,0,0
2025-10-21,2025Q4,L2,3m,breakout,below,25297.31,25258.25,-39.06,1,35.75,46.75,18.25,trail_stop,1800,1,1,1,1
2025-10-21,2025Q4,L2,5m,fade,below,25297.31,25280.75,-16.56,-1,69.25,13.25,-11.5,trail_stop,1799,0,0,0,1
2025-10-21,2025Q4,L2,5m,breakout,below,25297.31,25280.75,-16.56,1,13.25,69.25,-11.5,trail_stop,1799,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,above,25231.28,25256.5,-25.22,1,14.25,45.0,-11.5,trail_stop,1796,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25231.28,25256.5,-25.22,-1,45.0,14.25,17.0,trail_stop,1796,1,1,1,1
2025-10-21,2025Q4,L4,5m,fade,above,25231.28,25256.5,-25.22,1,14.25,45.0,-11.5,trail_stop,1796,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,above,25231.28,25256.5,-25.22,-1,45.0,14.25,17.0,trail_stop,1796,1,1,1,1
2025-10-21,2025Q4,L4,3m,fade,above,25231.28,25256.5,-25.22,1,14.25,45.0,-11.5,trail_stop,1796,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25231.28,25256.5,-25.22,-1,45.0,14.25,17.0,trail_stop,1796,1,1,1,1
2025-10-21,2025Q4,L4,5m,fade,above,25231.28,25256.5,-25.22,1,14.25,45.0,-11.5,trail_stop,1796,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,above,25231.28,25256.5,-25.22,-1,45.0,14.25,17.0,trail_stop,1796,1,1,1,1
2025-10-21,2025Q4,L4,3m,fade,above,25225.82,25238.5,-12.68,1,32.25,27.0,-11.5,trail_stop,1795,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25225.82,25238.5,-12.68,-1,27.0,32.25,9.0,trail_stop,1795,1,1,1,1
2025-10-21,2025Q4,L4,5m,fade,above,25225.82,25241.25,-15.43,1,35.5,29.75,14.0,trail_stop,1795,1,1,1,1
2025-10-21,2025Q4,L4,5m,breakout,above,25225.82,25241.25,-15.43,-1,29.75,35.5,-11.5,trail_stop,1795,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,above,25225.82,25227.5,-1.68,1,58.5,16.0,-11.5,trail_stop,1793,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25225.82,25227.5,-1.68,-1,16.0,58.5,4.5,trail_stop,1793,0,0,0,0
2025-10-21,2025Q4,L4,5m,fade,above,25225.82,25234.75,-8.93,1,51.25,29.5,-11.5,trail_stop,1793,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,above,25225.82,25234.75,-8.93,-1,29.5,51.25,8.75,trail_stop,1793,1,1,1,1
2025-10-21,2025Q4,L4,3m,fade,above,25216.68,25236.75,-20.07,1,49.25,33.5,5.75,trail_stop,1794,1,1,1,1
2025-10-21,2025Q4,L4,3m,breakout,above,25216.68,25236.75,-20.07,-1,33.5,49.25,-11.5,trail_stop,1794,0,0,0,0
2025-10-21,2025Q4,L4,5m,fade,above,25216.68,25248.5,-31.82,1,37.5,45.25,-11.5,trail_stop,1793,0,0,1,1
2025-10-21,2025Q4,L4,5m,breakout,above,25216.68,25248.5,-31.82,-1,45.25,37.5,-11.5,trail_stop,1793,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,below,25256.58,25257.75,1.17,-1,54.5,28.25,-11.5,trail_stop,1791,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,below,25256.58,25257.75,1.17,1,28.25,54.5,16.75,trail_stop,1791,1,1,1,1
2025-10-21,2025Q4,L4,5m,fade,below,25256.58,25272.25,15.67,-1,69.0,13.75,-11.5,trail_stop,1790,0,0,0,1
2025-10-21,2025Q4,L4,5m,breakout,below,25256.58,25272.25,15.67,1,13.75,69.0,-11.5,trail_stop,1790,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,above,25256.58,25235.25,21.33,1,60.5,32.0,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25256.58,25235.25,21.33,-1,32.0,60.5,-11.5,trail_stop,1789,0,0,0,1
2025-10-21,2025Q4,L4,5m,fade,above,25256.58,25267.5,-10.92,1,15.0,64.25,-11.5,trail_stop,1788,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,above,25256.58,25267.5,-10.92,-1,64.25,15.0,27.75,trail_stop,1788,1,1,1,1
2025-10-21,2025Q4,L4,3m,fade,above,25256.58,25235.25,21.33,1,60.5,32.0,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,above,25256.58,25235.25,21.33,-1,32.0,60.5,-11.5,trail_stop,1789,0,0,0,1
2025-10-21,2025Q4,L4,5m,fade,above,25256.58,25221.25,35.33,1,80.75,18.0,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,above,25256.58,25221.25,35.33,-1,18.0,80.75,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L5,3m,fade,above,25202.92,25221.25,-18.33,1,80.75,18.0,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L5,3m,breakout,above,25202.92,25221.25,-18.33,-1,18.0,80.75,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L5,5m,fade,above,25202.92,25221.25,-18.33,1,80.75,18.0,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L5,5m,breakout,above,25202.92,25221.25,-18.33,-1,18.0,80.75,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,below,25226.63,25206.75,-19.88,-1,1.25,97.0,-11.5,trail_stop,1788,0,0,0,0
2025-10-21,2025Q4,L4,3m,breakout,below,25226.63,25206.75,-19.88,1,97.0,1.25,43.75,trail_stop,1788,1,1,1,1
2025-10-21,2025Q4,L4,5m,fade,below,25226.63,25232.25,5.62,-1,2.25,71.5,-11.5,trail_stop,1787,0,0,0,0
2025-10-21,2025Q4,L4,5m,breakout,below,25226.63,25232.25,5.62,1,71.5,2.25,18.25,trail_stop,1787,1,1,1,1
2025-10-21,2025Q4,L4,3m,fade,above,25230.67,25252.0,-21.33,1,51.75,10.25,4.5,trail_stop,1789,1,1,1,1
2025-10-21,2025Q4,L4,3m,breakout,above,25230.67,25252.0,-21.33,-1,10.25,51.75,-11.5,trail_stop,1789,0,0,0,0
2025-10-21,2025Q4,L4,5m,fade,above,25230.67,25259.5,-28.83,1,44.25,17.75,24.75,trail_stop,1788,1,1,1,1
2025-10-21,2025Q4,L4,5m,breakout,above,25230.67,25259.5,-28.83,-1,17.75,44.25,-11.5,trail_stop,1788,0,0,0,0
2025-10-21,2025Q4,L2,3m,fade,below,25301.5,25298.0,-3.5,-1,56.25,5.75,14.5,trail_stop,1778,1,1,1,1
2025-10-21,2025Q4,L2,3m,breakout,below,25301.5,25298.0,-3.5,1,5.75,56.25,-11.5,trail_stop,1778,0,0,0,0
2025-10-21,2025Q4,L2,5m,fade,below,25301.5,25298.0,-3.5,-1,56.25,5.75,14.5,trail_stop,1778,1,1,1,1
2025-10-21,2025Q4,L2,5m,breakout,below,25301.5,25298.0,-3.5,1,5.75,56.25,-11.5,trail_stop,1778,0,0,0,0
2025-10-21,2025Q4,L4,3m,fade,above,25238.85,25266.5,-27.65,1,47.5,9.75,4.75,trail_stop,1754,0,1,1,1
2025-10-21,2025Q4,L4,3m,breakout,above,25238.85,25266.5,-27.65,-1,9.75,47.5,-11.5,trail_stop,1754,0,0,0,0
