Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2053,Exit long,2022-05-16 18:00,1=15192.38|2=15551.5|3=15198.6|4=16333.85|5=16131.13|S=1|T=20220516T2200,15739.5,1,312940,1850,0.59,2020,0.65,-55,-0.02,-79670,-0.01,1
2053,Entry long,2022-05-16 14:00,1=15180.76|2=15644.49|3=15292.56|4=16411.52|5=16202.14|S=1|T=20220516T1800,15647,1,312940,1850,0.59,2020,0.65,-55,-0.02,-79670,-0.01,1
2054,Exit short,2022-05-16 22:00,1=15265.22|2=15638.69|3=15237.82|4=16372.14|5=16172.65|S=1|T=20220517T0200,15753.25,1,314790,-275,-0.09,925,0.29,-390,-0.12,-79945,-0.01,1
2054,Entry short,2022-05-16 18:00,1=15192.38|2=15551.5|3=15198.6|4=16333.85|5=16131.13|S=1|T=20220516T2200,15739.5,1,314790,-275,-0.09,925,0.29,-390,-0.12,-79945,-0.01,1
2055,Exit long,2022-05-17 02:00,1=15213.46|2=15526.18|3=15125.89|4=16284.67|5=16092.98|S=1|T=20220517T0600,15942.25,1,315065,3780,1.20,3920,1.24,-340,-0.11,-76165,-0.01,1
2055,Entry long,2022-05-16 22:00,1=15265.22|2=15638.69|3=15237.82|4=16372.14|5=16172.65|S=1|T=20220517T0200,15753.25,1,315065,3780,1.20,3920,1.24,-340,-0.11,-76165,-0.01,1
2056,Exit short,2022-05-17 06:00,1=15410.83|2=15675.82|3=15207.96|4=16359.34|5=16167.92|S=1|T=20220517T1000,15856,1,318845,1725,0.54,2000,0.63,-240,-0.08,-74440,-0.01,1
2056,Entry short,2022-05-17 02:00,1=15213.46|2=15526.18|3=15125.89|4=16284.67|5=16092.98|S=1|T=20220517T0600,15942.25,1,318845,1725,0.54,2000,0.63,-240,-0.08,-74440,-0.01,1
2057,Exit long,2022-05-17 10:00,1=15201.73|2=15541.28|3=15082.75|4=16247.74|5=16065.65|S=1|T=20220517T1400,15894.5,1,317120,770,0.24,1275,0.40,-2345,-0.74,-73670,-0.01,1
2057,Entry long,2022-05-17 06:00,1=15410.83|2=15675.82|3=15207.96|4=16359.34|5=16167.92|S=1|T=20220517T1000,15856,1,317120,770,0.24,1275,0.40,-2345,-0.74,-73670,-0.01,1
2058,Exit short,2022-05-17 14:00,1=15347.28|2=15679.83|3=15164.51|4=16317.45|5=16137.55|S=1|T=20220517T1800,15984,1,317890,-1790,-0.56,2240,0.70,-1875,-0.59,-75460,-0.01,1
2058,Entry short,2022-05-17 10:00,1=15201.73|2=15541.28|3=15082.75|4=16247.74|5=16065.65|S=1|T=20220517T1400,15894.5,1,317890,-1790,-0.56,2240,0.70,-1875,-0.59,-75460,-0.01,1
2059,Exit long,2022-05-17 18:00,1=15464.59|2=15012.93|3=15183.19|4=16325.83|5=16147.06|S=1|T=20220517T2200,15933.75,1,319680,-1005,-0.31,405,0.13,-1345,-0.42,-76465,-0.01,1
2059,Entry long,2022-05-17 14:00,1=15347.28|2=15679.83|3=15164.51|4=16317.45|5=16137.55|S=1|T=20220517T1800,15984,1,319680,-1005,-0.31,405,0.13,-1345,-0.42,-76465,-0.01,1
2060,Exit short,2022-05-17 22:00,1=15519.07|2=15065.11|3=15168.23|4=16303.3|5=16126.92|S=1|T=20220518T0200,15938.5,1,318675,-95,-0.03,1010,0.32,-450,-0.14,-76560,-0.01,1
2060,Entry short,2022-05-17 18:00,1=15464.59|2=15012.93|3=15183.19|4=16325.83|5=16147.06|S=1|T=20220517T2200,15933.75,1,318675,-95,-0.03,1010,0.32,-450,-0.14,-76560,-0.01,1
2061,Exit long,2022-05-18 02:00,1=15606.12|2=15113.22|3=15186.61|4=16298.88|5=16124.58|S=1|T=20220518T0600,15921.25,1,318770,-345,-0.11,235,0.07,-1375,-0.43,-76905,-0.01,1
2061,Entry long,2022-05-17 22:00,1=15519.07|2=15065.11|3=15168.23|4=16303.3|5=16126.92|S=1|T=20220518T0200,15938.5,1,318770,-345,-0.11,235,0.07,-1375,-0.43,-76905,-0.01,1
2062,Exit short,2022-05-18 06:00,1=15872.91|2=15293.83|3=15269.55|4=16355.45|5=16179.09|S=1|T=20220518T1000,15709.75,1,318425,4230,1.33,4425,1.39,-260,-0.08,-72675,-0.01,1
2062,Entry short,2022-05-18 02:00,1=15606.12|2=15113.22|3=15186.61|4=16298.88|5=16124.58|S=1|T=20220518T0600,15921.25,1,318425,4230,1.33,4425,1.39,-260,-0.08,-72675,-0.01,1
2063,Exit long,2022-05-18 10:00,1=15696.27|2=15266.43|3=15204.09|4=16283.01|5=16108.97|S=1|T=20220518T1400,15387.25,1,314195,-6450,-2.05,1215,0.39,-6855,-2.18,-79125,-0.01,1
2063,Entry long,2022-05-18 06:00,1=15872.91|2=15293.83|3=15269.55|4=16355.45|5=16179.09|S=1|T=20220518T1000,15709.75,1,314195,-6450,-2.05,1215,0.39,-6855,-2.18,-79125,-0.01,1
2064,Exit short,2022-05-18 14:00,1=15685.13|2=15322.16|3=15173.4|4=16251.96|5=16083.86|S=1|T=20220518T1800,15302.75,1,307745,1690,0.55,2285,0.74,-640,-0.21,-77435,-0.01,1
2064,Entry short,2022-05-18 10:00,1=15696.27|2=15266.43|3=15204.09|4=16283.01|5=16108.97|S=1|T=20220518T1400,15387.25,1,307745,1690,0.55,2285,0.74,-640,-0.21,-77435,-0.01,1
2065,Exit long,2022-05-18 18:00,1=15688.09|2=15311.51|3=15161.64|4=16232.73|5=16075.34|S=1|T=20220518T2200,15258.5,1,306055,-885,-0.29,670,0.22,-1705,-0.56,-78320,-0.01,1
2065,Entry long,2022-05-18 14:00,1=15685.13|2=15322.16|3=15173.4|4=16251.96|5=16083.86|S=1|T=20220518T1800,15302.75,1,306055,-885,-0.29,670,0.22,-1705,-0.56,-78320,-0.01,1
2066,Exit short,2022-05-18 22:00,1=15664.62|2=15301.11|3=15131.82|4=16206.46|5=16054.13|S=1|T=20220519T0200,15307.25,1,305170,-975,-0.32,115,0.04,-2105,-0.69,-79295,-0.01,1
2066,Entry short,2022-05-18 18:00,1=15688.09|2=15311.51|3=15161.64|4=16232.73|5=16075.34|S=1|T=20220518T2200,15258.5,1,305170,-975,-0.32,115,0.04,-2105,-0.69,-79295,-0.01,1
2067,Exit long,2022-05-19 02:00,1=15727.66|2=15329.75|3=15152.57|4=16210.61|5=16067.43|S=0|T=20220519T0600,15136.25,1,306145,-3420,-1.12,420,0.14,-3860,-1.26,-82715,-0.01,1
2067,Entry long,2022-05-18 22:00,1=15664.62|2=15301.11|3=15131.82|4=16206.46|5=16054.13|S=1|T=20220519T0200,15307.25,1,306145,-3420,-1.12,420,0.14,-3860,-1.26,-82715,-0.01,1
2068,Exit short,2022-05-19 06:00,1=15642.85|2=15285.39|3=15109.71|4=16173.92|5=16029.71|S=1|T=20220519T1000,15304.25,1,302725,-3360,-1.11,100,0.03,-5055,-1.67,-86075,-0.01,1
2068,Entry short,2022-05-19 02:00,1=15727.66|2=15329.75|3=15152.57|4=16210.61|5=16067.43|S=0|T=20220519T0600,15136.25,1,302725,-3360,-1.11,100,0.03,-5055,-1.67,-86075,-0.01,1
2069,Exit long,2022-05-19 10:00,1=15619.53|2=15293.11|3=15114.1|4=16172.17|5=16031.73|S=1|T=20220519T1400,15386.5,1,306085,1645,0.54,3655,1.19,-865,-0.28,-84430,-0.01,1
2069,Entry long,2022-05-19 06:00,1=15642.85|2=15285.39|3=15109.71|4=16173.92|5=16029.71|S=1|T=20220519T1000,15304.25,1,306085,1645,0.54,3655,1.19,-865,-0.28,-84430,-0.01,1
2070,Exit short,2022-05-19 14:00,1=15693.56|2=15343.74|3=15152.7|4=16189.19|5=16055.17|S=1|T=20220519T1800,15308.5,1,307730,1560,0.51,2550,0.83,-1505,-0.49,-82870,-0.01,1
2070,Entry short,2022-05-19 10:00,1=15619.53|2=15293.11|3=15114.1|4=16172.17|5=16031.73|S=1|T=20220519T1400,15386.5,1,307730,1560,0.51,2550,0.83,-1505,-0.49,-82870,-0.01,1
2071,Exit long,2022-05-19 18:00,1=15627.49|2=15304|3=15108.82|4=16139.3|5=16017.87|S=1|T=20220519T2200,15408.5,1,306170,2000,0.65,2220,0.73,-65,-0.02,-80870,-0.01,1
2071,Entry long,2022-05-19 14:00,1=15693.56|2=15343.74|3=15152.7|4=16189.19|5=16055.17|S=1|T=20220519T1800,15308.5,1,306170,2000,0.65,2220,0.73,-65,-0.02,-80870,-0.01,1
2072,Exit short,2022-05-19 22:00,1=15614.54|2=15313.41|3=15105.31|4=16129.01|5=16018.65|S=1|T=20220520T0200,15427.25,1,308170,-375,-0.12,765,0.25,-545,-0.18,-81245,-0.01,1
2072,Entry short,2022-05-19 18:00,1=15627.49|2=15304|3=15108.82|4=16139.3|5=16017.87|S=1|T=20220519T2200,15408.5,1,308170,-375,-0.12,765,0.25,-545,-0.18,-81245,-0.01,1
2073,Exit long,2022-05-20 02:00,1=15553.39|2=15271.03|3=15069.55|4=16099.36|5=15992.9|S=1|T=20220520T0600,15464,1,308545,735,0.24,1595,0.52,-1060,-0.34,-80510,-0.01,1
2073,Entry long,2022-05-19 22:00,1=15614.54|2=15313.41|3=15105.31|4=16129.01|5=16018.65|S=1|T=20220520T0200,15427.25,1,308545,735,0.24,1595,0.52,-1060,-0.34,-80510,-0.01,1
2074,Exit short,2022-05-20 06:00,1=15545.81|2=15400.75|3=15084.2|4=16106.48|5=16008.2|S=1|T=20220520T1000,15405.5,1,309280,1170,0.38,2170,0.70,-630,-0.20,-79340,-0.01,1
2074,Entry short,2022-05-20 02:00,1=15553.39|2=15271.03|3=15069.55|4=16099.36|5=15992.9|S=1|T=20220520T0600,15464,1,309280,1170,0.38,2170,0.70,-630,-0.20,-79340,-0.01,1
2075,Exit long,2022-05-20 10:00,1=15542.14|2=15412.11|3=15083.95|4=16097.82|5=16005.92|S=0|T=20220520T1400,15021,1,308110,-7690,-2.50,315,0.10,-10080,-3.27,-87030,-0.01,1
2075,Entry long,2022-05-20 06:00,1=15545.81|2=15400.75|3=15084.2|4=16106.48|5=16008.2|S=1|T=20220520T1000,15405.5,1,308110,-7690,-2.50,315,0.10,-10080,-3.27,-87030,-0.01,1
2076,Exit short,2022-05-20 14:00,1=15440.45|2=15421.24|3=15031.35|4=16043.19|5=15962.24|S=1|T=20220520T1800,15248.25,1,300420,-4545,-1.51,1840,0.61,-4885,-1.63,-91575,-0.01,1
2076,Entry short,2022-05-20 10:00,1=15542.14|2=15412.11|3=15083.95|4=16097.82|5=16005.92|S=0|T=20220520T1400,15021,1,300420,-4545,-1.51,1840,0.61,-4885,-1.63,-91575,-0.01,1
2077,Exit long,2022-05-22 18:00,1=15418.51|2=15445.94|3=15035.79|4=16039.45|5=15968.69|S=1|T=20220522T2200,15388,1,304965,2795,0.92,3395,1.11,0,0.00,-88780,-0.01,1
2077,Entry long,2022-05-20 14:00,1=15440.45|2=15421.24|3=15031.35|4=16043.19|5=15962.24|S=1|T=20220520T1800,15248.25,1,304965,2795,0.92,3395,1.11,0,0.00,-88780,-0.01,1
2078,Exit short,2022-05-22 22:00,1=15382.4|2=15444.82|3=15036.88|4=16029.11|5=15968.67|S=1|T=20220523T0200,15403.5,1,307760,-310,-0.10,995,0.32,-920,-0.30,-89090,-0.01,1
2078,Entry short,2022-05-22 18:00,1=15418.51|2=15445.94|3=15035.79|4=16039.45|5=15968.69|S=1|T=20220522T2200,15388,1,307760,-310,-0.10,995,0.32,-920,-0.30,-89090,-0.01,1
2079,Exit long,2022-05-23 02:00,1=15571.64|2=15598.69|3=15133.99|4=16092.52|5=16035.63|S=1|T=20220523T0600,15305.75,1,308070,-1955,-0.63,1050,0.34,-2565,-0.83,-91045,-0.01,1
2079,Entry long,2022-05-22 22:00,1=15382.4|2=15444.82|3=15036.88|4=16029.11|5=15968.67|S=1|T=20220523T0200,15403.5,1,308070,-1955,-0.63,1050,0.34,-2565,-0.83,-91045,-0.01,1
2080,Exit short,2022-05-23 06:00,1=15443.17|2=15520.81|3=15053.66|4=16006.9|5=15957.96|S=1|T=20220523T1000,15263.25,1,306115,850,0.28,1555,0.51,-1640,-0.54,-90195,-0.01,1
2080,Entry short,2022-05-23 02:00,1=15571.64|2=15598.69|3=15133.99|4=16092.52|5=16035.63|S=1|T=20220523T0600,15305.75,1,306115,850,0.28,1555,0.51,-1640,-0.54,-90195,-0.01,1
2081,Exit long,2022-05-23 10:00,1=14244.05|2=14639.46|3=14485.11|4=15550.47|5=15540.95|S=1|T=20220523T1400,15412.5,1,305265,2985,0.98,3980,1.30,-1385,-0.45,-87210,-0.01,1
2081,Entry long,2022-05-23 06:00,1=15443.17|2=15520.81|3=15053.66|4=16006.9|5=15957.96|S=1|T=20220523T1000,15263.25,1,305265,2985,0.98,3980,1.30,-1385,-0.45,-87210,-0.01,1
2082,Exit short,2022-05-23 14:00,1=14472.9|2=14894.97|3=14775.66|4=15835.92|5=15839.32|S=1|T=20220523T1800,15466.25,1,308250,-1075,-0.35,920,0.30,-1465,-0.48,-88285,-0.01,1
2082,Entry short,2022-05-23 10:00,1=14244.05|2=14639.46|3=14485.11|4=15550.47|5=15540.95|S=1|T=20220523T1400,15412.5,1,308250,-1075,-0.35,920,0.30,-1465,-0.48,-88285,-0.01,1
2083,Exit long,2022-05-23 18:00,1=14615.49|2=15008.92|3=14851.75|4=15889.99|5=15900.62|S=1|T=20220523T2200,15288.5,1,309325,-3555,-1.15,0,0.00,-4720,-1.53,-91840,-0.01,1
2083,Entry long,2022-05-23 14:00,1=14472.9|2=14894.97|3=14775.66|4=15835.92|5=15839.32|S=1|T=20220523T1800,15466.25,1,309325,-3555,-1.15,0,0.00,-4720,-1.53,-91840,-0.01,1
2084,Exit short,2022-05-23 22:00,1=14632.67|2=14908.58|3=14834.77|4=15859.64|5=15878.74|S=1|T=20220524T0200,15223.75,1,305770,1295,0.42,1550,0.51,-65,-0.02,-90545,-0.01,1
2084,Entry short,2022-05-23 18:00,1=14615.49|2=15008.92|3=14851.75|4=15889.99|5=15900.62|S=1|T=20220523T2200,15288.5,1,305770,1295,0.42,1550,0.51,-65,-0.02,-90545,-0.01,1
2085,Exit long,2022-05-24 02:00,1=14637.94|2=14915.5|3=14825.29|4=15838.68|5=15865.87|S=1|T=20220524T0600,15236,1,304475,245,0.08,430,0.14,-1200,-0.39,-90300,-0.01,1
2085,Entry long,2022-05-23 22:00,1=14632.67|2=14908.58|3=14834.77|4=15859.64|5=15878.74|S=1|T=20220524T0200,15223.75,1,304475,245,0.08,430,0.14,-1200,-0.39,-90300,-0.01,1
2086,Exit short,2022-05-24 06:00,1=14683.23|2=14936.44|3=14834.22|4=15831.17|5=15864.39|S=1|T=20220524T1000,15089.25,1,304720,2935,0.96,3010,0.99,-1025,-0.34,-87365,-0.01,1
2086,Entry short,2022-05-24 02:00,1=14637.94|2=14915.5|3=14825.29|4=15838.68|5=15865.87|S=1|T=20220524T0600,15236,1,304720,2935,0.96,3010,0.99,-1025,-0.34,-87365,-0.01,1
2087,Exit long,2022-05-24 10:00,1=14611.85|2=14923.51|3=14815.53|4=15797.18|5=15840.87|S=1|T=20220524T1400,15150,1,301785,1215,0.40,2555,0.85,-2055,-0.68,-86150,-0.01,1
2087,Entry long,2022-05-24 06:00,1=14683.23|2=14936.44|3=14834.22|4=15831.17|5=15864.39|S=1|T=20220524T1000,15089.25,1,301785,1215,0.40,2555,0.85,-2055,-0.68,-86150,-0.01,1
2088,Exit short,2022-05-24 14:00,1=14632.47|2=14944.69|3=14819.87|4=15787.46|5=15839.27|S=1|T=20220524T1800,15221,1,303000,-1420,-0.47,1795,0.59,-1840,-0.61,-87570,-0.01,1
2088,Entry short,2022-05-24 10:00,1=14611.85|2=14923.51|3=14815.53|4=15797.18|5=15840.87|S=1|T=20220524T1400,15150,1,303000,-1420,-0.47,1795,0.59,-1840,-0.61,-87570,-0.01,1
2089,Exit long,2022-05-24 18:00,1=14589.65|2=14946.14|3=14824.05|4=15773.02|5=15836.33|S=1|T=20220524T2200,15245.5,1,304420,490,0.16,1175,0.39,-460,-0.15,-87080,-0.01,1
2089,Entry long,2022-05-24 14:00,1=14632.47|2=14944.69|3=14819.87|4=15787.46|5=15839.27|S=1|T=20220524T1800,15221,1,304420,490,0.16,1175,0.39,-460,-0.15,-87080,-0.01,1
2090,Exit short,2022-05-24 22:00,1=14637.38|2=14943.02|3=14827.46|4=15754.27|5=15829.61|S=1|T=20220525T0200,15271,1,304910,-510,-0.17,80,0.03,-1145,-0.38,-87590,-0.01,1
2090,Entry short,2022-05-24 18:00,1=14589.65|2=14946.14|3=14824.05|4=15773.02|5=15836.33|S=1|T=20220524T2200,15245.5,1,304910,-510,-0.17,80,0.03,-1145,-0.38,-87590,-0.01,1
2091,Exit long,2022-05-25 02:00,1=14606.16|2=14963.06|3=14838.66|4=15723.36|5=15828.97|S=1|T=20220525T0600,15197,1,305420,-1480,-0.48,485,0.16,-2580,-0.84,-89070,-0.01,1
2091,Entry long,2022-05-24 22:00,1=14637.38|2=14943.02|3=14827.46|4=15754.27|5=15829.61|S=1|T=20220525T0200,15271,1,305420,-1480,-0.48,485,0.16,-2580,-0.84,-89070,-0.01,1
2092,Exit short,2022-05-25 06:00,1=14630.27|2=14950.87|3=14831.79|4=15696.16|5=15813.11|S=1|T=20220525T1000,15216.75,1,303940,-395,-0.13,2295,0.76,-1420,-0.47,-89465,-0.01,1
2092,Entry short,2022-05-25 02:00,1=14606.16|2=14963.06|3=14838.66|4=15723.36|5=15828.97|S=1|T=20220525T0600,15197,1,303940,-395,-0.13,2295,0.76,-1420,-0.47,-89465,-0.01,1
2093,Exit long,2022-05-25 10:00,1=14685.34|2=14946.44|3=14839.29|4=15676.23|5=15806.76|S=1|T=20220525T1400,15258,1,304335,825,0.27,2470,0.81,-990,-0.33,-88640,-0.01,1
2093,Entry long,2022-05-25 06:00,1=14630.27|2=14950.87|3=14831.79|4=15696.16|5=15813.11|S=1|T=20220525T1000,15216.75,1,304335,825,0.27,2470,0.81,-990,-0.33,-88640,-0.01,1
2094,Exit short,2022-05-25 14:00,1=14733.66|2=14954.58|3=14843.46|4=15662.93|5=15801.78|S=1|T=20220525T1800,15303.5,1,305160,-910,-0.30,1545,0.51,-3765,-1.23,-89550,-0.01,1
2094,Entry short,2022-05-25 10:00,1=14685.34|2=14946.44|3=14839.29|4=15676.23|5=15806.76|S=1|T=20220525T1400,15258,1,305160,-910,-0.30,1545,0.51,-3765,-1.23,-89550,-0.01,1
2095,Exit long,2022-05-25 18:00,1=14766.06|2=14924.39|3=14844.57|4=15638.95|5=15787.06|S=1|T=20220525T2200,15322.5,1,306070,380,0.12,2020,0.66,-115,-0.04,-89170,-0.01,1
2095,Entry long,2022-05-25 14:00,1=14733.66|2=14954.58|3=14843.46|4=15662.93|5=15801.78|S=1|T=20220525T1800,15303.5,1,306070,380,0.12,2020,0.66,-115,-0.04,-89170,-0.01,1
2096,Exit short,2022-05-25 22:00,1=14910.98|2=14940.42|3=14856.28|4=15629.1|5=15793.1|S=1|T=20220526T0200,15272.25,1,306450,1005,0.33,1205,0.39,-195,-0.06,-88165,-0.01,1
2096,Entry short,2022-05-25 18:00,1=14766.06|2=14924.39|3=14844.57|4=15638.95|5=15787.06|S=1|T=20220525T2200,15322.5,1,306450,1005,0.33,1205,0.39,-195,-0.06,-88165,-0.01,1
2097,Exit long,2022-05-26 02:00,1=14909.19|2=14901.31|3=14827.88|4=15590.38|5=15762.73|S=1|T=20220526T0600,15348.5,1,305445,1525,0.50,2340,0.77,-275,-0.09,-86640,-0.01,1
2097,Entry long,2022-05-25 22:00,1=14910.98|2=14940.42|3=14856.28|4=15629.1|5=15793.1|S=1|T=20220526T0200,15272.25,1,305445,1525,0.50,2340,0.77,-275,-0.09,-86640,-0.01,1
2098,Exit short,2022-05-26 06:00,1=14970.42|2=14925.48|3=14848.58|4=15592.66|5=15774.85|S=1|T=20220526T1000,15524.5,1,306970,-3520,-1.15,785,0.26,-3755,-1.22,-90160,-0.01,1
2098,Entry short,2022-05-26 02:00,1=14909.19|2=14901.31|3=14827.88|4=15590.38|5=15762.73|S=1|T=20220526T0600,15348.5,1,306970,-3520,-1.15,785,0.26,-3755,-1.22,-90160,-0.01,1
2099,Exit long,2022-05-26 10:00,1=14870.9|2=14810.42|3=14785.79|4=15525.22|5=15717.94|S=1|T=20220526T1400,15729.25,1,310490,4095,1.32,4575,1.47,-360,-0.12,-86065,-0.01,1
2099,Entry long,2022-05-26 06:00,1=14970.42|2=14925.48|3=14848.58|4=15592.66|5=15774.85|S=1|T=20220526T1000,15524.5,1,310490,4095,1.32,4575,1.47,-360,-0.12,-86065,-0.01,1
2100,Exit short,2022-05-26 14:00,1=15078.63|2=14955.65|3=14899.32|4=15604.7|5=15800.03|S=1|T=20220526T1800,15668.25,1,314585,1220,0.39,1700,0.54,-330,-0.10,-84845,-0.01,1
2100,Entry short,2022-05-26 10:00,1=14870.9|2=14810.42|3=14785.79|4=15525.22|5=15717.94|S=1|T=20220526T1400,15729.25,1,314585,1220,0.39,1700,0.54,-330,-0.10,-84845,-0.01,1
2101,Exit long,2022-05-26 18:00,1=15150.75|2=14951.87|3=14889.95|4=15570.89|5=15774.21|S=1|T=20220526T2200,15667.25,1,313365,-20,-0.01,840,0.27,-720,-0.23,-84865,-0.01,1
2101,Entry long,2022-05-26 14:00,1=15078.63|2=14955.65|3=14899.32|4=15604.7|5=15800.03|S=1|T=20220526T1800,15668.25,1,313365,-20,-0.01,840,0.27,-720,-0.23,-84865,-0.01,1
2102,Exit short,2022-05-26 22:00,1=15215.29|2=14994.08|3=14899.49|4=15557.24|5=15770.79|S=1|T=20220527T0200,15670,1,313345,-55,-0.02,365,0.12,-520,-0.17,-84920,-0.01,1
2102,Entry short,2022-05-26 18:00,1=15150.75|2=14951.87|3=14889.95|4=15570.89|5=15774.21|S=1|T=20220526T2200,15667.25,1,313345,-55,-0.02,365,0.12,-520,-0.17,-84920,-0.01,1
2103,Exit long,2022-05-27 02:00,1=14914.44|2=14763.68|3=14731.13|4=15403.41|5=15636.6|S=1|T=20220527T0600,15773,1,313400,2060,0.66,2280,0.73,-525,-0.17,-82860,-0.01,1
2103,Entry long,2022-05-26 22:00,1=15215.29|2=14994.08|3=14899.49|4=15557.24|5=15770.79|S=1|T=20220527T0200,15670,1,313400,2060,0.66,2280,0.73,-525,-0.17,-82860,-0.01,1
2104,Exit short,2022-05-27 06:00,1=15033.12|2=14848.55|3=14800.95|4=15467.25|5=15709.2|S=1|T=20220527T1000,15930.75,1,315460,-3155,-1.00,1495,0.47,-3390,-1.07,-86015,-0.01,1
2104,Entry short,2022-05-27 02:00,1=14914.44|2=14763.68|3=14731.13|4=15403.41|5=15636.6|S=1|T=20220527T0600,15773,1,315460,-3155,-1.00,1495,0.47,-3390,-1.07,-86015,-0.01,1
2105,Exit long,2022-05-27 10:00,1=15198.13|2=14964.57|3=14867.05|4=15509.15|5=15762.65|S=1|T=20220527T1400,15998.75,1,318615,1360,0.43,1830,0.57,-360,-0.11,-84655,-0.01,1
2105,Entry long,2022-05-27 06:00,1=15033.12|2=14848.55|3=14800.95|4=15467.25|5=15709.2|S=1|T=20220527T1000,15930.75,1,318615,1360,0.43,1830,0.57,-360,-0.11,-84655,-0.01,1
2106,Exit short,2022-05-27 14:00,1=15319.69|2=15023.23|3=14885.09|4=15504.02|5=15758.06|S=1|T=20220527T1800,16127.75,1,319975,-2580,-0.81,325,0.10,-2635,-0.82,-87235,-0.01,1
2106,Entry short,2022-05-27 10:00,1=15198.13|2=14964.57|3=14867.05|4=15509.15|5=15762.65|S=1|T=20220527T1400,15998.75,1,319975,-2580,-0.81,325,0.10,-2635,-0.82,-87235,-0.01,1
2107,Exit long,2022-05-29 18:00,1=15134.79|2=14879.8|3=14771.14|4=15391.65|5=15657.59|S=1|T=20220529T2200,16161.75,1,322555,680,0.21,1030,0.32,-895,-0.28,-86555,-0.01,1
2107,Entry long,2022-05-27 14:00,1=15319.69|2=15023.23|3=14885.09|4=15504.02|5=15758.06|S=1|T=20220527T1800,16127.75,1,322555,680,0.21,1030,0.32,-895,-0.28,-86555,-0.01,1
2108,Exit short,2022-05-29 22:00,1=15394.04|2=15029.21|3=14901.13|4=15489.42|5=15757.94|S=1|T=20220530T0200,16277,1,323235,-2305,-0.71,135,0.04,-2360,-0.73,-88860,-0.01,1
2108,Entry short,2022-05-29 18:00,1=15134.79|2=14879.8|3=14771.14|4=15391.65|5=15657.59|S=1|T=20220529T2200,16161.75,1,323235,-2305,-0.71,135,0.04,-2360,-0.73,-88860,-0.01,1
2109,Exit long,2022-05-30 02:00,1=15560.8|2=15117.54|3=14935.43|4=15486.83|5=15757.56|S=1|T=20220530T0600,16280.25,1,325540,65,0.02,325,0.10,-710,-0.22,-88795,-0.01,1
2109,Entry long,2022-05-29 22:00,1=15394.04|2=15029.21|3=14901.13|4=15489.42|5=15757.94|S=1|T=20220530T0200,16277,1,325540,65,0.02,325,0.10,-710,-0.22,-88795,-0.01,1
2110,Exit short,2022-05-30 06:00,1=15693.53|2=15164.46|3=14972.95|4=15488.63|5=15761.39|S=1|T=20220530T1000,16183.75,1,325605,1930,0.59,2480,0.76,-35,-0.01,-86865,-0.01,1
2110,Entry short,2022-05-30 02:00,1=15560.8|2=15117.54|3=14935.43|4=15486.83|5=15757.56|S=1|T=20220530T0600,16280.25,1,325605,1930,0.59,2480,0.76,-35,-0.01,-86865,-0.01,1
2111,Exit long,2022-05-30 10:00,1=15807.9|2=15244.51|3=14998.08|4=15475.82|5=15764.52|S=1|T=20220530T1400,16220.25,1,323675,730,0.23,1245,0.38,-740,-0.23,-86135,-0.01,1
2111,Entry long,2022-05-30 06:00,1=15693.53|2=15164.46|3=14972.95|4=15488.63|5=15761.39|S=1|T=20220530T1000,16183.75,1,323675,730,0.23,1245,0.38,-740,-0.23,-86135,-0.01,1
2112,Exit short,2022-05-30 18:00,1=15949.59|2=15281.85|3=15059.78|4=15477.23|5=15768.68|S=1|T=20220530T2200,16142.25,1,324405,1560,0.48,2680,0.83,-315,-0.10,-84575,-0.01,1
2112,Entry short,2022-05-30 10:00,1=15807.9|2=15244.51|3=14998.08|4=15475.82|5=15764.52|S=1|T=20220530T1400,16220.25,1,324405,1560,0.48,2680,0.83,-315,-0.10,-84575,-0.01,1
2113,Exit long,2022-05-30 22:00,1=16139.58|2=15353.76|3=15069.56|4=15470.24|5=15759.94|S=1|T=20220531T0200,16148.5,1,322845,125,0.04,760,0.24,-140,-0.04,-84450,-0.01,1
2113,Entry long,2022-05-30 18:00,1=15949.59|2=15281.85|3=15059.78|4=15477.23|5=15768.68|S=1|T=20220530T2200,16142.25,1,322845,125,0.04,760,0.24,-140,-0.04,-84450,-0.01,1
2114,Exit short,2022-05-31 02:00,1=16265.49|2=15448.29|3=15086.56|4=15468.24|5=15761.38|S=1|T=20220531T0600,16051.5,1,322970,1940,0.60,2430,0.75,-255,-0.08,-82510,-0.01,1
2114,Entry short,2022-05-30 22:00,1=16139.58|2=15353.76|3=15069.56|4=15470.24|5=15759.94|S=1|T=20220531T0200,16148.5,1,322970,1940,0.60,2430,0.75,-255,-0.08,-82510,-0.01,1
2115,Exit long,2022-05-31 06:00,1=15941.29|2=15517.01|3=15103.14|4=15458.57|5=15753.07|S=1|T=20220531T1000,15961.5,1,321030,-1800,-0.56,1305,0.41,-2410,-0.75,-84310,-0.01,1
2115,Entry long,2022-05-31 02:00,1=16265.49|2=15448.29|3=15086.56|4=15468.24|5=15761.38|S=1|T=20220531T0600,16051.5,1,321030,-1800,-0.56,1305,0.41,-2410,-0.75,-84310,-0.01,1
