Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
7726,Exit long,2025-12-04 00:15,X,26390,1,528075,-275,-0.05,75,0.01,-330,-0.06,204240,0.20,1
7726,Entry long,2025-12-04 00:00,B=1|T=20251204T0500,26403.75,1,528075,-275,-0.05,75,0.01,-330,-0.06,204240,0.20,1
7727,Exit long,2025-12-04 01:00,X,26405,1,527800,300,0.06,460,0.09,-80,-0.02,204540,0.20,3
7727,Entry long,2025-12-04 00:15,B=0|T=20251204T0515,26390,1,527800,300,0.06,460,0.09,-80,-0.02,204540,0.20,3
7728,Exit long,2025-12-04 03:00,X,26393.75,1,528100,-225,-0.04,450,0.09,-425,-0.08,204315,0.20,8
7728,Entry long,2025-12-04 01:00,B=1|T=20251204T0600,26405,1,528100,-225,-0.04,450,0.09,-425,-0.08,204315,0.20,8
7729,Exit long,2025-12-04 04:30,X,26442,1,527875,965,0.18,1130,0.21,-655,-0.12,205280,0.21,6
7729,Entry long,2025-12-04 03:00,B=0|T=20251204T0800,26393.75,1,527875,965,0.18,1130,0.21,-655,-0.12,205280,0.21,6
7730,Exit long,2025-12-04 05:30,X,26414.75,1,528840,-545,-0.10,140,0.03,-605,-0.11,204735,0.20,4
7730,Entry long,2025-12-04 04:30,B=1|T=20251204T0930,26442,1,528840,-545,-0.10,140,0.03,-605,-0.11,204735,0.20,4
7731,Exit long,2025-12-04 07:00,X,26422.5,1,528295,155,0.03,210,0.04,-615,-0.12,204890,0.20,6
7731,Entry long,2025-12-04 05:30,B=0|T=20251204T1030,26414.75,1,528295,155,0.03,210,0.04,-615,-0.12,204890,0.20,6
7732,Exit long,2025-12-04 07:15,X,26420.25,1,528450,-45,-0.01,135,0.03,-140,-0.03,204845,0.20,1
7732,Entry long,2025-12-04 07:00,B=1|T=20251204T1200,26422.5,1,528450,-45,-0.01,135,0.03,-140,-0.03,204845,0.20,1
7733,Exit long,2025-12-04 07:30,X,26427.25,1,528405,140,0.03,150,0.03,-145,-0.03,204985,0.20,1
7733,Entry long,2025-12-04 07:15,B=0|T=20251204T1215,26420.25,1,528405,140,0.03,150,0.03,-145,-0.03,204985,0.20,1
7734,Exit long,2025-12-04 07:45,X,26416.5,1,528545,-215,-0.04,100,0.02,-240,-0.05,204770,0.20,1
7734,Entry long,2025-12-04 07:30,B=1|T=20251204T1230,26427.25,1,528545,-215,-0.04,100,0.02,-240,-0.05,204770,0.20,1
7735,Exit long,2025-12-04 09:00,X,26482,1,528330,1310,0.25,1475,0.28,-810,-0.15,206080,0.21,5
7735,Entry long,2025-12-04 07:45,B=0|T=20251204T1245,26416.5,1,528330,1310,0.25,1475,0.28,-810,-0.15,206080,0.21,5
7736,Exit long,2025-12-04 09:30,X,26348.75,1,529640,-2665,-0.50,85,0.02,-3470,-0.66,203415,0.20,2
7736,Entry long,2025-12-04 09:00,B=1|T=20251204T1400,26482,1,529640,-2665,-0.50,85,0.02,-3470,-0.66,203415,0.20,2
7737,Exit long,2025-12-04 18:15,X,26389.5,1,526975,815,0.15,1245,0.24,-2045,-0.39,204230,0.20,31
7737,Entry long,2025-12-04 09:30,B=0|T=20251204T1430,26348.75,1,526975,815,0.15,1245,0.24,-2045,-0.39,204230,0.20,31
7738,Exit long,2025-12-04 18:30,X,26376,1,527790,-270,-0.05,55,0.01,-385,-0.07,203960,0.20,1
7738,Entry long,2025-12-04 18:15,B=1|T=20251204T2315,26389.5,1,527790,-270,-0.05,55,0.01,-385,-0.07,203960,0.20,1
7739,Exit long,2025-12-04 19:15,X,26397.25,1,527520,425,0.08,535,0.10,-195,-0.04,204385,0.20,3
7739,Entry long,2025-12-04 18:30,B=0|T=20251204T2330,26376,1,527520,425,0.08,535,0.10,-195,-0.04,204385,0.20,3
7740,Exit long,2025-12-05 06:30,X,26476,1,527945,1575,0.30,2325,0.44,-90,-0.02,205960,0.21,45
7740,Entry long,2025-12-04 19:15,B=1|T=20251205T0015,26397.25,1,527945,1575,0.30,2325,0.44,-90,-0.02,205960,0.21,45
7741,Exit long,2025-12-05 09:45,X,26549,1,529520,1460,0.28,1700,0.32,-2770,-0.52,207420,0.21,13
7741,Entry long,2025-12-05 06:30,B=0|T=20251205T1130,26476,1,529520,1460,0.28,1700,0.32,-2770,-0.52,207420,0.21,13
7742,Exit long,2025-12-05 10:45,X,26500.75,1,530980,-965,-0.18,1535,0.29,-1500,-0.28,206455,0.21,4
7742,Entry long,2025-12-05 09:45,B=1|T=20251205T1445,26549,1,530980,-965,-0.18,1535,0.29,-1500,-0.28,206455,0.21,4
7743,Exit long,2025-12-07 18:15,X,26504,1,530015,65,0.01,540,0.10,-1835,-0.35,206520,0.21,26
7743,Entry long,2025-12-05 10:45,B=0|T=20251205T1545,26500.75,1,530015,65,0.01,540,0.10,-1835,-0.35,206520,0.21,26
7744,Exit long,2025-12-07 19:00,X,26471.75,1,530080,-645,-0.12,205,0.04,-920,-0.17,205875,0.21,3
7744,Entry long,2025-12-07 18:15,B=1|T=20251207T2315,26504,1,530080,-645,-0.12,205,0.04,-920,-0.17,205875,0.21,3
7745,Exit long,2025-12-07 19:30,X,26495.25,1,529435,470,0.09,535,0.10,-75,-0.01,206345,0.21,2
7745,Entry long,2025-12-07 19:00,B=0|T=20251208T0000,26471.75,1,529435,470,0.09,535,0.10,-75,-0.01,206345,0.21,2
7746,Exit long,2025-12-08 03:15,X,26542.75,1,529905,950,0.18,1675,0.32,-90,-0.02,207295,0.21,31
7746,Entry long,2025-12-07 19:30,B=1|T=20251208T0030,26495.25,1,529905,950,0.18,1675,0.32,-90,-0.02,207295,0.21,31
7747,Exit long,2025-12-08 04:00,X,26548,1,530855,105,0.02,160,0.03,-335,-0.06,207400,0.21,3
7747,Entry long,2025-12-08 03:15,B=0|T=20251208T0815,26542.75,1,530855,105,0.02,160,0.03,-335,-0.06,207400,0.21,3
7748,Exit long,2025-12-08 04:30,X,26539,1,530960,-180,-0.03,155,0.03,-250,-0.05,207220,0.21,2
7748,Entry long,2025-12-08 04:00,B=1|T=20251208T0900,26548,1,530960,-180,-0.03,155,0.03,-250,-0.05,207220,0.21,2
7749,Exit long,2025-12-08 07:30,X,26558.25,1,530780,385,0.07,425,0.08,-375,-0.07,207605,0.21,12
7749,Entry long,2025-12-08 04:30,B=0|T=20251208T0930,26539,1,530780,385,0.07,425,0.08,-375,-0.07,207605,0.21,12
7750,Exit long,2025-12-08 09:15,X,26549.5,1,531165,-175,-0.03,650,0.12,-370,-0.07,207430,0.21,7
7750,Entry long,2025-12-08 07:30,B=1|T=20251208T1230,26558.25,1,531165,-175,-0.03,650,0.12,-370,-0.07,207430,0.21,7
7751,Exit long,2025-12-08 09:30,X,26563,1,530990,270,0.05,1380,0.26,-405,-0.08,207700,0.21,1
7751,Entry long,2025-12-08 09:15,B=0|T=20251208T1415,26549.5,1,530990,270,0.05,1380,0.26,-405,-0.08,207700,0.21,1
7752,Exit long,2025-12-08 09:45,X,26502.25,1,531260,-1215,-0.23,40,0.01,-1675,-0.32,206485,0.21,1
7752,Entry long,2025-12-08 09:30,B=1|T=20251208T1430,26563,1,531260,-1215,-0.23,40,0.01,-1675,-0.32,206485,0.21,1
7753,Exit long,2025-12-08 16:15,X,26440.25,1,530045,-1240,-0.23,670,0.13,-3595,-0.68,205245,0.21,26
7753,Entry long,2025-12-08 09:45,B=0|T=20251208T1445,26502.25,1,530045,-1240,-0.23,670,0.13,-3595,-0.68,205245,0.21,26
7754,Exit long,2025-12-09 05:30,X,26414,1,528805,-525,-0.10,940,0.18,-1630,-0.31,204720,0.20,49
7754,Entry long,2025-12-08 16:15,B=1|T=20251208T2115,26440.25,1,528805,-525,-0.10,940,0.18,-1630,-0.31,204720,0.20,49
7755,Exit long,2025-12-09 05:45,X,26426.5,1,528280,250,0.05,385,0.07,-385,-0.07,204970,0.20,1
7755,Entry long,2025-12-09 05:30,B=0|T=20251209T1030,26414,1,528280,250,0.05,385,0.07,-385,-0.07,204970,0.20,1
7756,Exit long,2025-12-09 06:00,X,26403,1,528530,-470,-0.09,45,0.01,-620,-0.12,204500,0.20,1
7756,Entry long,2025-12-09 05:45,B=1|T=20251209T1045,26426.5,1,528530,-470,-0.09,45,0.01,-620,-0.12,204500,0.20,1
7757,Exit long,2025-12-09 06:15,X,26425,1,528060,440,0.08,470,0.09,-290,-0.05,204940,0.20,1
7757,Entry long,2025-12-09 06:00,B=0|T=20251209T1100,26403,1,528060,440,0.08,470,0.09,-290,-0.05,204940,0.20,1
7758,Exit long,2025-12-09 07:30,X,26411.75,1,528500,-265,-0.05,290,0.05,-350,-0.07,204675,0.20,5
7758,Entry long,2025-12-09 06:15,B=1|T=20251209T1115,26425,1,528500,-265,-0.05,290,0.05,-350,-0.07,204675,0.20,5
7759,Exit long,2025-12-09 07:45,X,26421.5,1,528235,195,0.04,370,0.07,-170,-0.03,204870,0.20,1
7759,Entry long,2025-12-09 07:30,B=0|T=20251209T1230,26411.75,1,528235,195,0.04,370,0.07,-170,-0.03,204870,0.20,1
7760,Exit long,2025-12-09 08:00,X,26413.75,1,528430,-155,-0.03,45,0.01,-300,-0.06,204715,0.20,1
7760,Entry long,2025-12-09 07:45,B=1|T=20251209T1245,26421.5,1,528430,-155,-0.03,45,0.01,-300,-0.06,204715,0.20,1
7761,Exit long,2025-12-09 10:30,X,26437.75,1,528275,480,0.09,495,0.09,-1920,-0.36,205195,0.21,10
7761,Entry long,2025-12-09 08:00,B=0|T=20251209T1300,26413.75,1,528275,480,0.09,495,0.09,-1920,-0.36,205195,0.21,10
7762,Exit long,2025-12-09 16:15,X,26438.5,1,528755,15,0.00,1115,0.21,-890,-0.17,205210,0.21,23
7762,Entry long,2025-12-09 10:30,B=1|T=20251209T1530,26437.75,1,528755,15,0.00,1115,0.21,-890,-0.17,205210,0.21,23
7763,Exit long,2025-12-09 19:00,X,26444.5,1,528770,120,0.02,260,0.05,-245,-0.05,205330,0.21,7
7763,Entry long,2025-12-09 16:15,B=0|T=20251209T2115,26438.5,1,528770,120,0.02,260,0.05,-245,-0.05,205330,0.21,7
7764,Exit long,2025-12-09 19:15,X,26429.75,1,528890,-295,-0.06,0,0.00,-510,-0.10,205035,0.21,1
7764,Entry long,2025-12-09 19:00,B=1|T=20251210T0000,26444.5,1,528890,-295,-0.06,0,0.00,-510,-0.10,205035,0.21,1
7765,Exit long,2025-12-09 23:00,X,26439.5,1,528595,195,0.04,290,0.05,-655,-0.12,205230,0.21,15
7765,Entry long,2025-12-09 19:15,B=0|T=20251210T0015,26429.75,1,528595,195,0.04,290,0.05,-655,-0.12,205230,0.21,15
7766,Exit long,2025-12-10 00:00,X,26431.75,1,528790,-155,-0.03,565,0.11,-270,-0.05,205075,0.21,4
7766,Entry long,2025-12-09 23:00,B=1|T=20251210T0400,26439.5,1,528790,-155,-0.03,565,0.11,-270,-0.05,205075,0.21,4
7767,Exit long,2025-12-10 00:15,X,26435.75,1,528635,80,0.02,160,0.03,-10,0.00,205155,0.21,1
7767,Entry long,2025-12-10 00:00,B=0|T=20251210T0500,26431.75,1,528635,80,0.02,160,0.03,-10,0.00,205155,0.21,1
7768,Exit long,2025-12-10 05:15,X,26391,1,528715,-895,-0.17,1355,0.26,-925,-0.17,204260,0.20,20
7768,Entry long,2025-12-10 00:15,B=1|T=20251210T0515,26435.75,1,528715,-895,-0.17,1355,0.26,-925,-0.17,204260,0.20,20
7769,Exit long,2025-12-10 08:15,X,26466.5,1,527820,1510,0.29,1645,0.31,-345,-0.07,205770,0.21,12
7769,Entry long,2025-12-10 05:15,B=0|T=20251210T1015,26391,1,527820,1510,0.29,1645,0.31,-345,-0.07,205770,0.21,12
7770,Exit long,2025-12-10 08:30,X,26440.25,1,529330,-525,-0.10,225,0.04,-635,-0.12,205245,0.21,1
7770,Entry long,2025-12-10 08:15,B=1|T=20251210T1315,26466.5,1,529330,-525,-0.10,225,0.04,-635,-0.12,205245,0.21,1
7771,Exit long,2025-12-10 14:45,X,26581.25,1,528805,2820,0.53,3045,0.58,-3075,-0.58,208065,0.21,25
7771,Entry long,2025-12-10 08:30,B=0|T=20251210T1330,26440.25,1,528805,2820,0.53,3045,0.58,-3075,-0.58,208065,0.21,25
7772,Exit long,2025-12-10 18:15,X,26486.75,1,531625,-1890,-0.36,945,0.18,-2155,-0.41,206175,0.21,10
7772,Entry long,2025-12-10 14:45,B=1|T=20251210T1945,26581.25,1,531625,-1890,-0.36,945,0.18,-2155,-0.41,206175,0.21,10
7773,Exit long,2025-12-11 04:00,X,26327,1,529735,-3195,-0.60,200,0.04,-6920,-1.31,202980,0.20,39
7773,Entry long,2025-12-10 18:15,B=0|T=20251210T2315,26486.75,1,529735,-3195,-0.60,200,0.04,-6920,-1.31,202980,0.20,39
7774,Exit long,2025-12-11 09:45,X,26172.25,1,526540,-3095,-0.59,2635,0.50,-3375,-0.64,199885,0.20,23
7774,Entry long,2025-12-11 04:00,B=1|T=20251211T0900,26327,1,526540,-3095,-0.59,2635,0.50,-3375,-0.64,199885,0.20,23
7775,Exit long,2025-12-11 10:15,X,26356.75,1,523445,3690,0.70,4295,0.82,-485,-0.09,203575,0.20,2
7775,Entry long,2025-12-11 09:45,B=0|T=20251211T1445,26172.25,1,523445,3690,0.70,4295,0.82,-485,-0.09,203575,0.20,2
7776,Exit long,2025-12-11 10:30,X,26298.75,1,527135,-1160,-0.22,230,0.04,-1520,-0.29,202415,0.20,1
7776,Entry long,2025-12-11 10:15,B=1|T=20251211T1515,26356.75,1,527135,-1160,-0.22,230,0.04,-1520,-0.29,202415,0.20,1
7777,Exit long,2025-12-11 12:00,X,26328,1,525975,585,0.11,965,0.18,-1710,-0.33,203000,0.20,6
7777,Entry long,2025-12-11 10:30,B=0|T=20251211T1530,26298.75,1,525975,585,0.11,965,0.18,-1710,-0.33,203000,0.20,6
7778,Exit long,2025-12-11 22:45,X,26427,1,526560,1980,0.38,5825,1.11,-125,-0.02,204980,0.20,39
7778,Entry long,2025-12-11 12:00,B=1|T=20251211T1700,26328,1,526560,1980,0.38,5825,1.11,-125,-0.02,204980,0.20,39
7779,Exit long,2025-12-12 00:30,X,26452.5,1,528540,510,0.10,555,0.11,-310,-0.06,205490,0.21,7
7779,Entry long,2025-12-11 22:45,B=0|T=20251212T0345,26427,1,528540,510,0.10,555,0.11,-310,-0.06,205490,0.21,7
7780,Exit long,2025-12-12 02:00,X,26428.75,1,529050,-475,-0.09,190,0.04,-515,-0.10,205015,0.21,6
7780,Entry long,2025-12-12 00:30,B=1|T=20251212T0530,26452.5,1,529050,-475,-0.09,190,0.04,-515,-0.10,205015,0.21,6
7781,Exit long,2025-12-12 02:30,X,26431.25,1,528575,50,0.01,65,0.01,-275,-0.05,205065,0.21,2
7781,Entry long,2025-12-12 02:00,B=0|T=20251212T0700,26428.75,1,528575,50,0.01,65,0.01,-275,-0.05,205065,0.21,2
7782,Exit long,2025-12-12 02:45,X,26423,1,528625,-165,-0.03,50,0.01,-165,-0.03,204900,0.20,1
7782,Entry long,2025-12-12 02:30,B=1|T=20251212T0730,26431.25,1,528625,-165,-0.03,50,0.01,-165,-0.03,204900,0.20,1
7783,Exit long,2025-12-12 03:00,X,26436,1,528460,260,0.05,350,0.07,-260,-0.05,205160,0.21,1
7783,Entry long,2025-12-12 02:45,B=0|T=20251212T0745,26423,1,528460,260,0.05,350,0.07,-260,-0.05,205160,0.21,1
7784,Exit long,2025-12-12 03:30,X,26423.25,1,528720,-255,-0.05,75,0.01,-280,-0.05,204905,0.20,2
7784,Entry long,2025-12-12 03:00,B=1|T=20251212T0800,26436,1,528720,-255,-0.05,75,0.01,-280,-0.05,204905,0.20,2
7785,Exit long,2025-12-14 19:30,X,25977.25,1,528465,-8920,-1.69,160,0.03,-10950,-2.07,195985,0.20,60
7785,Entry long,2025-12-12 03:30,B=0|T=20251212T0830,26423.25,1,528465,-8920,-1.69,160,0.03,-10950,-2.07,195985,0.20,60
7786,Exit long,2025-12-15 09:30,X,26045.75,1,519545,1370,0.26,3810,0.73,-30,-0.01,197355,0.20,56
7786,Entry long,2025-12-14 19:30,B=1|T=20251215T0030,25977.25,1,519545,1370,0.26,3810,0.73,-30,-0.01,197355,0.20,56
7787,Exit long,2025-12-16 03:00,X,25667,1,520915,-7575,-1.45,440,0.08,-9285,-1.78,189780,0.19,66
7787,Entry long,2025-12-15 09:30,B=0|T=20251215T1430,26045.75,1,520915,-7575,-1.45,440,0.08,-9285,-1.78,189780,0.19,66
7788,Exit long,2025-12-16 12:45,X,25708.75,1,513340,835,0.16,5005,0.97,-200,-0.04,190615,0.19,39
7788,Entry long,2025-12-16 03:00,B=1|T=20251216T0800,25667,1,513340,835,0.16,5005,0.97,-200,-0.04,190615,0.19,39
7789,Exit long,2025-12-16 13:00,X,25734,1,514175,505,0.10,540,0.11,-575,-0.11,191120,0.19,1
7789,Entry long,2025-12-16 12:45,B=0|T=20251216T1745,25708.75,1,514175,505,0.10,540,0.11,-575,-0.11,191120,0.19,1
7790,Exit long,2025-12-16 13:15,X,25711.75,1,514680,-445,-0.09,180,0.03,-720,-0.14,190675,0.19,1
7790,Entry long,2025-12-16 13:00,B=1|T=20251216T1800,25734,1,514680,-445,-0.09,180,0.03,-720,-0.14,190675,0.19,1
7791,Exit long,2025-12-16 13:30,X,25826.25,1,514235,2290,0.45,2350,0.46,-35,-0.01,192965,0.19,1
7791,Entry long,2025-12-16 13:15,B=0|T=20251216T1815,25711.75,1,514235,2290,0.45,2350,0.46,-35,-0.01,192965,0.19,1
7792,Exit long,2025-12-16 23:30,X,25826.5,1,516525,5,0.00,2520,0.49,-1865,-0.36,192970,0.19,36
7792,Entry long,2025-12-16 13:30,B=1|T=20251216T1830,25826.25,1,516525,5,0.00,2520,0.49,-1865,-0.36,192970,0.19,36
7793,Exit long,2025-12-17 00:30,X,25855.5,1,516530,580,0.11,605,0.12,-530,-0.10,193550,0.19,4
7793,Entry long,2025-12-16 23:30,B=0|T=20251217T0430,25826.5,1,516530,580,0.11,605,0.12,-530,-0.10,193550,0.19,4
7794,Exit long,2025-12-17 08:00,X,25964,1,517110,2170,0.42,3225,0.62,-45,-0.01,195720,0.20,30
7794,Entry long,2025-12-17 00:30,B=1|T=20251217T0530,25855.5,1,517110,2170,0.42,3225,0.62,-45,-0.01,195720,0.20,30
7795,Exit long,2025-12-17 21:30,X,25483,1,519280,-9620,-1.85,745,0.14,-11360,-2.19,186100,0.19,50
7795,Entry long,2025-12-17 08:00,B=0|T=20251217T1300,25964,1,519280,-9620,-1.85,745,0.14,-11360,-2.19,186100,0.19,50
7796,Exit long,2025-12-17 22:00,X,25435.25,1,509660,-955,-0.19,95,0.02,-1060,-0.21,185145,0.19,2
7796,Entry long,2025-12-17 21:30,B=1|T=20251218T0230,25483,1,509660,-955,-0.19,95,0.02,-1060,-0.21,185145,0.19,2
7797,Exit long,2025-12-17 22:45,X,25449.25,1,508705,280,0.06,485,0.10,-495,-0.10,185425,0.19,3
7797,Entry long,2025-12-17 22:00,B=0|T=20251218T0300,25435.25,1,508705,280,0.06,485,0.10,-495,-0.10,185425,0.19,3
7798,Exit long,2025-12-18 14:30,X,25749.5,1,508985,6005,1.18,9430,1.85,-45,-0.01,191430,0.19,63
7798,Entry long,2025-12-17 22:45,B=1|T=20251218T0345,25449.25,1,508985,6005,1.18,9430,1.85,-45,-0.01,191430,0.19,63
7799,Exit long,2025-12-18 15:30,X,25838,1,514990,1770,0.34,1835,0.36,-975,-0.19,193200,0.19,4
7799,Entry long,2025-12-18 14:30,B=0|T=20251218T1930,25749.5,1,514990,1770,0.34,1835,0.36,-975,-0.19,193200,0.19,4
7800,Exit long,2025-12-18 15:45,X,25760,1,516760,-1560,-0.30,275,0.05,-1635,-0.32,191640,0.19,1
7800,Entry long,2025-12-18 15:30,B=1|T=20251218T2030,25838,1,516760,-1560,-0.30,275,0.05,-1635,-0.32,191640,0.19,1
7801,Exit long,2025-12-19 02:00,X,25869.5,1,515200,2190,0.43,2300,0.45,-1105,-0.21,193830,0.19,37
7801,Entry long,2025-12-18 15:45,B=0|T=20251218T2045,25760,1,515200,2190,0.43,2300,0.45,-1105,-0.21,193830,0.19,37
7802,Exit long,2025-12-19 06:45,X,25849,1,517390,-410,-0.08,645,0.12,-915,-0.18,193420,0.19,19
7802,Entry long,2025-12-19 02:00,B=1|T=20251219T0700,25869.5,1,517390,-410,-0.08,645,0.12,-915,-0.18,193420,0.19,19
7803,Exit long,2025-12-19 09:00,X,25847.5,1,516980,-30,-0.01,320,0.06,-1340,-0.26,193390,0.19,9
7803,Entry long,2025-12-19 06:45,B=0|T=20251219T1145,25849,1,516980,-30,-0.01,320,0.06,-1340,-0.26,193390,0.19,9
7804,Exit long,2025-12-22 00:00,X,26176.5,1,516950,6580,1.27,7200,1.39,-265,-0.05,199970,0.20,56
7804,Entry long,2025-12-19 09:00,B=1|T=20251219T1400,25847.5,1,516950,6580,1.27,7200,1.39,-265,-0.05,199970,0.20,56
7805,Exit long,2025-12-22 19:45,X,26230.25,1,523530,1075,0.21,2530,0.48,-805,-0.15,201045,0.20,75
7805,Entry long,2025-12-22 00:00,B=0|T=20251222T0500,26176.5,1,523530,1075,0.21,2530,0.48,-805,-0.15,201045,0.20,75
7806,Exit long,2025-12-22 20:00,X,26223.75,1,524605,-130,-0.02,160,0.03,-260,-0.05,200915,0.20,1
7806,Entry long,2025-12-22 19:45,B=1|T=20251223T0045,26230.25,1,524605,-130,-0.02,160,0.03,-260,-0.05,200915,0.20,1
7807,Exit long,2025-12-22 21:00,X,26236.25,1,524475,250,0.05,285,0.05,-410,-0.08,201165,0.20,4
7807,Entry long,2025-12-22 20:00,B=0|T=20251223T0100,26223.75,1,524475,250,0.05,285,0.05,-410,-0.08,201165,0.20,4
7808,Exit long,2025-12-22 22:15,X,26226,1,524725,-205,-0.04,215,0.04,-355,-0.07,200960,0.20,5
7808,Entry long,2025-12-22 21:00,B=1|T=20251223T0200,26236.25,1,524725,-205,-0.04,215,0.04,-355,-0.07,200960,0.20,5
7809,Exit long,2025-12-22 22:30,X,26226.75,1,524520,15,0.00,85,0.02,-35,-0.01,200975,0.20,1
7809,Entry long,2025-12-22 22:15,B=0|T=20251223T0315,26226,1,524520,15,0.00,85,0.02,-35,-0.01,200975,0.20,1
7810,Exit long,2025-12-22 22:45,X,26220.5,1,524535,-125,-0.02,15,0.00,-205,-0.04,200850,0.20,1
7810,Entry long,2025-12-22 22:30,B=1|T=20251223T0330,26226.75,1,524535,-125,-0.02,15,0.00,-205,-0.04,200850,0.20,1
7811,Exit long,2025-12-23 03:00,X,26204.5,1,524410,-320,-0.06,25,0.00,-1180,-0.23,200530,0.20,17
7811,Entry long,2025-12-22 22:45,B=0|T=20251223T0345,26220.5,1,524410,-320,-0.06,25,0.00,-1180,-0.23,200530,0.20,17
7812,Exit long,2025-12-23 07:15,X,26174.5,1,524090,-600,-0.11,645,0.12,-640,-0.12,199930,0.20,17
7812,Entry long,2025-12-23 03:00,B=1|T=20251223T0800,26204.5,1,524090,-600,-0.11,645,0.12,-640,-0.12,199930,0.20,17
7813,Exit long,2025-12-23 07:45,X,26193.5,1,523490,380,0.07,390,0.07,-105,-0.02,200310,0.20,2
7813,Entry long,2025-12-23 07:15,B=0|T=20251223T1215,26174.5,1,523490,380,0.07,390,0.07,-105,-0.02,200310,0.20,2
7814,Exit long,2025-12-23 08:00,X,26181,1,523870,-250,-0.05,35,0.01,-355,-0.07,200060,0.20,1
7814,Entry long,2025-12-23 07:45,B=1|T=20251223T1245,26193.5,1,523870,-250,-0.05,35,0.01,-355,-0.07,200060,0.20,1
7815,Exit long,2025-12-23 09:30,X,26238.5,1,523620,1150,0.22,1305,0.25,-1290,-0.25,201210,0.20,6
7815,Entry long,2025-12-23 08:00,B=0|T=20251223T1300,26181,1,523620,1150,0.22,1305,0.25,-1290,-0.25,201210,0.20,6
7816,Exit long,2025-12-23 10:00,X,26157.25,1,524770,-1625,-0.31,420,0.08,-2040,-0.39,199585,0.20,2
7816,Entry long,2025-12-23 09:30,B=1|T=20251223T1430,26238.5,1,524770,-1625,-0.31,420,0.08,-2040,-0.39,199585,0.20,2
7817,Exit long,2025-12-23 10:30,X,26221,1,523145,1275,0.24,1360,0.26,-25,0.00,200860,0.20,2
7817,Entry long,2025-12-23 10:00,B=0|T=20251223T1500,26157.25,1,523145,1275,0.24,1360,0.26,-25,0.00,200860,0.20,2
7818,Exit long,2025-12-23 21:30,X,26295.75,1,524420,1495,0.29,2285,0.44,-210,-0.04,202355,0.20,40
7818,Entry long,2025-12-23 10:30,B=1|T=20251223T1530,26221,1,524420,1495,0.29,2285,0.44,-210,-0.04,202355,0.20,40
7819,Exit long,2025-12-23 21:45,X,26301.5,1,525915,115,0.02,270,0.05,-5,0.00,202470,0.20,1
7819,Entry long,2025-12-23 21:30,B=0|T=20251224T0230,26295.75,1,525915,115,0.02,270,0.05,-5,0.00,202470,0.20,1
7820,Exit long,2025-12-23 22:00,X,26301.75,1,526030,5,0.00,35,0.01,-140,-0.03,202475,0.20,1
7820,Entry long,2025-12-23 21:45,B=1|T=20251224T0245,26301.5,1,526030,5,0.00,35,0.01,-140,-0.03,202475,0.20,1
7821,Exit long,2025-12-24 08:45,X,26330.75,1,526035,580,0.11,765,0.15,-320,-0.06,203055,0.20,43
7821,Entry long,2025-12-23 22:00,B=0|T=20251224T0300,26301.75,1,526035,580,0.11,765,0.15,-320,-0.06,203055,0.20,43
7822,Exit long,2025-12-24 09:15,X,26304,1,526615,-535,-0.10,40,0.01,-630,-0.12,202520,0.20,2
7822,Entry long,2025-12-24 08:45,B=1|T=20251224T1345,26330.75,1,526615,-535,-0.10,40,0.01,-630,-0.12,202520,0.20,2
7823,Exit long,2025-12-24 10:00,X,26336.5,1,526080,650,0.12,750,0.14,-235,-0.04,203170,0.20,3
7823,Entry long,2025-12-24 09:15,B=0|T=20251224T1415,26304,1,526080,650,0.12,750,0.14,-235,-0.04,203170,0.20,3
7824,Exit long,2025-12-25 23:00,X,26390.25,1,526730,1075,0.20,1765,0.34,-490,-0.09,204245,0.20,33
7824,Entry long,2025-12-24 10:00,B=1|T=20251224T1500,26336.5,1,526730,1075,0.20,1765,0.34,-490,-0.09,204245,0.20,33
7825,Exit long,2025-12-26 04:45,X,26384.25,1,527805,-120,-0.02,130,0.02,-775,-0.15,204125,0.20,23
7825,Entry long,2025-12-25 23:00,B=0|T=20251226T0400,26390.25,1,527805,-120,-0.02,130,0.02,-775,-0.15,204125,0.20,23
7826,Exit long,2025-12-26 06:45,X,26384.75,1,527685,10,0.00,460,0.09,-195,-0.04,204135,0.20,8
7826,Entry long,2025-12-26 04:45,B=1|T=20251226T0945,26384.25,1,527685,10,0.00,460,0.09,-195,-0.04,204135,0.20,8
7827,Exit long,2025-12-26 07:15,X,26391.25,1,527695,130,0.02,220,0.04,-150,-0.03,204265,0.20,2
7827,Entry long,2025-12-26 06:45,B=0|T=20251226T1145,26384.75,1,527695,130,0.02,220,0.04,-150,-0.03,204265,0.20,2
7828,Exit long,2025-12-26 10:00,X,26349.75,1,527825,-830,-0.16,1045,0.20,-940,-0.18,203435,0.20,11
7828,Entry long,2025-12-26 07:15,B=1|T=20251226T1215,26391.25,1,527825,-830,-0.16,1045,0.20,-940,-0.18,203435,0.20,11
7829,Exit long,2025-12-26 10:45,X,26407.75,1,526995,1160,0.22,1290,0.24,-145,-0.03,204595,0.20,3
7829,Entry long,2025-12-26 10:00,B=0|T=20251226T1500,26349.75,1,526995,1160,0.22,1290,0.24,-145,-0.03,204595,0.20,3
