Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1885,Entry long,2022-04-05 18:00,P1=NaN|P5=NaN|PH=18442.15|PD=17932.2|PW=NaN|PM=NaN|T=20220405T1800,18271.25,1,365425,-1480,-0.41,5,0.00,-1750,-0.48,-53885,-0.05,1
1886,Exit short,2022-04-06 02:00,P1=NaN|P5=NaN|PH=18355.29|PD=17931|PW=NaN|PM=NaN|T=20220406T0200,18224.25,1,363945,-540,-0.15,55,0.02,-750,-0.21,-54425,-0.05,1
1886,Entry short,2022-04-05 22:00,P1=NaN|P5=NaN|PH=18405.08|PD=17931|PW=NaN|PM=NaN|T=20220405T2200,18197.25,1,363945,-540,-0.15,55,0.02,-750,-0.21,-54425,-0.05,1
1887,Exit long,2022-04-06 06:00,P1=NaN|P5=NaN|PH=18320.84|PD=17931|PW=NaN|PM=NaN|T=20220406T0600,18120,1,364485,-2085,-0.57,580,0.16,-2645,-0.73,-56510,-0.06,1
1887,Entry long,2022-04-06 02:00,P1=NaN|P5=NaN|PH=18355.29|PD=17931|PW=NaN|PM=NaN|T=20220406T0200,18224.25,1,364485,-2085,-0.57,580,0.16,-2645,-0.73,-56510,-0.06,1
1888,Exit short,2022-04-06 10:00,P1=NaN|P5=NaN|PH=18269.16|PD=17931|PW=NaN|PM=NaN|T=20220406T1000,17916.75,1,362400,4065,1.12,4175,1.15,-55,-0.02,-52445,-0.05,1
1888,Entry short,2022-04-06 06:00,P1=NaN|P5=NaN|PH=18320.84|PD=17931|PW=NaN|PM=NaN|T=20220406T0600,18120,1,362400,4065,1.12,4175,1.15,-55,-0.02,-52445,-0.05,1
1889,Exit long,2022-04-06 14:00,P1=NaN|P5=NaN|PH=18187.2|PD=17931|PW=NaN|PM=NaN|T=20220406T1400,17931.75,1,358335,300,0.08,1105,0.31,-1720,-0.48,-52145,-0.05,1
1889,Entry long,2022-04-06 10:00,P1=NaN|P5=NaN|PH=18269.16|PD=17931|PW=NaN|PM=NaN|T=20220406T1000,17916.75,1,358335,300,0.08,1105,0.31,-1720,-0.48,-52145,-0.05,1
1890,Exit short,2022-04-06 18:00,P1=NaN|P5=NaN|PH=18121.16|PD=17931|PW=NaN|PM=NaN|T=20220406T1800,17906.5,1,358635,505,0.14,2535,0.71,-2625,-0.73,-51640,-0.05,1
1890,Entry short,2022-04-06 14:00,P1=NaN|P5=NaN|PH=18187.2|PD=17931|PW=NaN|PM=NaN|T=20220406T1400,17931.75,1,358635,505,0.14,2535,0.71,-2625,-0.73,-51640,-0.05,1
1891,Exit long,2022-04-06 22:00,P1=NaN|P5=NaN|PH=18079.99|PD=17932.09|PW=NaN|PM=NaN|T=20220406T2200,17897.25,1,358130,-185,-0.05,485,0.14,-1170,-0.33,-51825,-0.05,1
1891,Entry long,2022-04-06 18:00,P1=NaN|P5=NaN|PH=18121.16|PD=17931|PW=NaN|PM=NaN|T=20220406T1800,17906.5,1,358130,-185,-0.05,485,0.14,-1170,-0.33,-51825,-0.05,1
1892,Exit short,2022-04-07 02:00,P1=NaN|P5=NaN|PH=18028.63|PD=17932.09|PW=NaN|PM=NaN|T=20220407T0200,17881.5,1,357945,315,0.09,1065,0.30,-100,-0.03,-51510,-0.05,1
1892,Entry short,2022-04-06 22:00,P1=NaN|P5=NaN|PH=18079.99|PD=17932.09|PW=NaN|PM=NaN|T=20220406T2200,17897.25,1,357945,315,0.09,1065,0.30,-100,-0.03,-51510,-0.05,1
1893,Exit long,2022-04-07 06:00,P1=NaN|P5=NaN|PH=17992.68|PD=17932.09|PW=NaN|PM=NaN|T=20220407T0600,17991.25,1,357630,2195,0.61,2265,0.63,-100,-0.03,-49315,-0.05,1
1893,Entry long,2022-04-07 02:00,P1=NaN|P5=NaN|PH=18028.63|PD=17932.09|PW=NaN|PM=NaN|T=20220407T0200,17881.5,1,357630,2195,0.61,2265,0.63,-100,-0.03,-49315,-0.05,1
1894,Exit short,2022-04-07 10:00,P1=NaN|P5=NaN|PH=17986.88|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1000,17969.75,1,359825,430,0.12,2595,0.72,-460,-0.13,-48885,-0.05,1
1894,Entry short,2022-04-07 06:00,P1=NaN|P5=NaN|PH=17992.68|PD=17932.09|PW=NaN|PM=NaN|T=20220407T0600,17991.25,1,359825,430,0.12,2595,0.72,-460,-0.13,-48885,-0.05,1
1895,Exit long,2022-04-07 14:00,P1=NaN|P5=NaN|PH=17970.94|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1400,17908,1,359395,-1235,-0.34,970,0.27,-4850,-1.35,-50120,-0.05,1
1895,Entry long,2022-04-07 10:00,P1=NaN|P5=NaN|PH=17986.88|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1000,17969.75,1,359395,-1235,-0.34,970,0.27,-4850,-1.35,-50120,-0.05,1
1896,Exit short,2022-04-07 18:00,P1=NaN|P5=NaN|PH=17944.25|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1800,17946.5,1,358160,-770,-0.21,655,0.18,-2720,-0.76,-50890,-0.05,1
1896,Entry short,2022-04-07 14:00,P1=NaN|P5=NaN|PH=17970.94|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1400,17908,1,358160,-770,-0.21,655,0.18,-2720,-0.76,-50890,-0.05,1
1897,Exit long,2022-04-07 22:00,P1=NaN|P5=NaN|PH=17945.3|PD=17918.18|PW=NaN|PM=NaN|T=20220407T2200,17932,1,358930,-290,-0.08,800,0.22,-370,-0.10,-51180,-0.05,1
1897,Entry long,2022-04-07 18:00,P1=NaN|P5=NaN|PH=17944.25|PD=17932.09|PW=NaN|PM=NaN|T=20220407T1800,17946.5,1,358930,-290,-0.08,800,0.22,-370,-0.10,-51180,-0.05,1
1898,Exit short,2022-04-08 02:00,P1=NaN|P5=NaN|PH=17947.2|PD=17918.18|PW=NaN|PM=NaN|T=20220408T0200,17980,1,358640,-960,-0.27,50,0.01,-1005,-0.28,-52140,-0.05,1
1898,Entry short,2022-04-07 22:00,P1=NaN|P5=NaN|PH=17945.3|PD=17918.18|PW=NaN|PM=NaN|T=20220407T2200,17932,1,358640,-960,-0.27,50,0.01,-1005,-0.28,-52140,-0.05,1
1899,Exit long,2022-04-08 06:00,P1=NaN|P5=NaN|PH=17954.34|PD=17918.18|PW=NaN|PM=NaN|T=20220408T0600,17984.25,1,359600,85,0.02,1450,0.40,-225,-0.06,-52055,-0.05,1
1899,Entry long,2022-04-08 02:00,P1=NaN|P5=NaN|PH=17947.2|PD=17918.18|PW=NaN|PM=NaN|T=20220408T0200,17980,1,359600,85,0.02,1450,0.40,-225,-0.06,-52055,-0.05,1
1900,Exit short,2022-04-08 10:00,P1=NaN|P5=NaN|PH=17966.21|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1000,17733.5,1,359685,5015,1.39,5230,1.45,-520,-0.14,-47040,-0.05,1
1900,Entry short,2022-04-08 06:00,P1=NaN|P5=NaN|PH=17954.34|PD=17918.18|PW=NaN|PM=NaN|T=20220408T0600,17984.25,1,359685,5015,1.39,5230,1.45,-520,-0.14,-47040,-0.05,1
1901,Exit long,2022-04-08 14:00,P1=NaN|P5=NaN|PH=17943.73|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1400,17801.75,1,354670,1365,0.38,3500,0.99,-120,-0.03,-45675,-0.05,1
1901,Entry long,2022-04-08 10:00,P1=NaN|P5=NaN|PH=17966.21|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1000,17733.5,1,354670,1365,0.38,3500,0.99,-120,-0.03,-45675,-0.05,1
1902,Exit short,2022-04-10 18:00,P1=NaN|P5=NaN|PH=17915.04|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1800,17755.25,1,356035,930,0.26,1620,0.46,-520,-0.15,-44745,-0.04,1
1902,Entry short,2022-04-08 14:00,P1=NaN|P5=NaN|PH=17943.73|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1400,17801.75,1,356035,930,0.26,1620,0.46,-520,-0.15,-44745,-0.04,1
1903,Exit long,2022-04-10 22:00,P1=NaN|P5=NaN|PH=17882.84|PD=17881.89|PW=NaN|PM=NaN|T=20220410T2200,17651.75,1,355105,-2070,-0.58,740,0.21,-2265,-0.64,-46815,-0.05,1
1903,Entry long,2022-04-10 18:00,P1=NaN|P5=NaN|PH=17915.04|PD=17918.18|PW=NaN|PM=NaN|T=20220408T1800,17755.25,1,355105,-2070,-0.58,740,0.21,-2265,-0.64,-46815,-0.05,1
1904,Exit short,2022-04-11 02:00,P1=NaN|P5=NaN|PH=17829.43|PD=17881.89|PW=NaN|PM=NaN|T=20220411T0200,17653.25,1,353035,-30,-0.01,900,0.25,-155,-0.04,-46845,-0.05,1
1904,Entry short,2022-04-10 22:00,P1=NaN|P5=NaN|PH=17882.84|PD=17881.89|PW=NaN|PM=NaN|T=20220410T2200,17651.75,1,353035,-30,-0.01,900,0.25,-155,-0.04,-46845,-0.05,1
1905,Exit long,2022-04-11 06:00,P1=NaN|P5=NaN|PH=17780.15|PD=17881.89|PW=NaN|PM=NaN|T=20220411T0600,17626.25,1,353065,-540,-0.15,1255,0.36,-1745,-0.49,-47385,-0.05,1
1905,Entry long,2022-04-11 02:00,P1=NaN|P5=NaN|PH=17829.43|PD=17881.89|PW=NaN|PM=NaN|T=20220411T0200,17653.25,1,353065,-540,-0.15,1255,0.36,-1745,-0.49,-47385,-0.05,1
1906,Exit short,2022-04-11 10:00,P1=NaN|P5=NaN|PH=17742.08|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1000,17548.5,1,352525,1555,0.44,2340,0.66,-565,-0.16,-45830,-0.05,1
1906,Entry short,2022-04-11 06:00,P1=NaN|P5=NaN|PH=17780.15|PD=17881.89|PW=NaN|PM=NaN|T=20220411T0600,17626.25,1,352525,1555,0.44,2340,0.66,-565,-0.16,-45830,-0.05,1
1907,Exit long,2022-04-11 14:00,P1=NaN|P5=NaN|PH=17689.62|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1400,17504,1,350970,-890,-0.25,990,0.28,-2090,-0.60,-46720,-0.05,1
1907,Entry long,2022-04-11 10:00,P1=NaN|P5=NaN|PH=17742.08|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1000,17548.5,1,350970,-890,-0.25,990,0.28,-2090,-0.60,-46720,-0.05,1
1908,Exit short,2022-04-11 18:00,P1=NaN|P5=NaN|PH=17640.74|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1800,17416.5,1,350080,1750,0.50,2180,0.62,-600,-0.17,-44970,-0.04,1
1908,Entry short,2022-04-11 14:00,P1=NaN|P5=NaN|PH=17689.62|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1400,17504,1,350080,1750,0.50,2180,0.62,-600,-0.17,-44970,-0.04,1
1909,Exit long,2022-04-11 22:00,P1=NaN|P5=NaN|PH=17596.16|PD=17844.28|PW=NaN|PM=NaN|T=20220411T2200,17323.5,1,348330,-1860,-0.53,235,0.07,-1900,-0.55,-46830,-0.05,1
1909,Entry long,2022-04-11 18:00,P1=NaN|P5=NaN|PH=17640.74|PD=17881.89|PW=NaN|PM=NaN|T=20220411T1800,17416.5,1,348330,-1860,-0.53,235,0.07,-1900,-0.55,-46830,-0.05,1
1910,Exit short,2022-04-12 02:00,P1=NaN|P5=NaN|PH=17533.61|PD=17844.28|PW=NaN|PM=NaN|T=20220412T0200,17362.25,1,346470,-775,-0.22,210,0.06,-975,-0.28,-47605,-0.05,1
1910,Entry short,2022-04-11 22:00,P1=NaN|P5=NaN|PH=17596.16|PD=17844.28|PW=NaN|PM=NaN|T=20220411T2200,17323.5,1,346470,-775,-0.22,210,0.06,-975,-0.28,-47605,-0.05,1
1911,Exit long,2022-04-12 06:00,P1=NaN|P5=NaN|PH=17487.35|PD=17844.28|PW=NaN|PM=NaN|T=20220412T0600,17440.75,1,347245,1570,0.45,1880,0.54,-600,-0.17,-46035,-0.05,1
1911,Entry long,2022-04-12 02:00,P1=NaN|P5=NaN|PH=17533.61|PD=17844.28|PW=NaN|PM=NaN|T=20220412T0200,17362.25,1,347245,1570,0.45,1880,0.54,-600,-0.17,-46035,-0.05,1
1912,Exit short,2022-04-12 10:00,P1=NaN|P5=NaN|PH=17469.26|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1000,17669.5,1,348815,-4575,-1.31,875,0.25,-5075,-1.45,-50610,-0.05,1
1912,Entry short,2022-04-12 06:00,P1=NaN|P5=NaN|PH=17487.35|PD=17844.28|PW=NaN|PM=NaN|T=20220412T0600,17440.75,1,348815,-4575,-1.31,875,0.25,-5075,-1.45,-50610,-0.05,1
1913,Exit long,2022-04-12 14:00,P1=NaN|P5=NaN|PH=17497.66|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1400,17415.25,1,353390,-5085,-1.44,365,0.10,-5255,-1.49,-55695,-0.06,1
1913,Entry long,2022-04-12 10:00,P1=NaN|P5=NaN|PH=17469.26|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1000,17669.5,1,353390,-5085,-1.44,365,0.10,-5255,-1.49,-55695,-0.06,1
1914,Exit short,2022-04-12 18:00,P1=NaN|P5=NaN|PH=17487.42|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1800,17363,1,348305,1045,0.30,2475,0.71,-550,-0.16,-54650,-0.05,1
1914,Entry short,2022-04-12 14:00,P1=NaN|P5=NaN|PH=17497.66|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1400,17415.25,1,348305,1045,0.30,2475,0.71,-550,-0.16,-54650,-0.05,1
1915,Exit long,2022-04-12 22:00,P1=NaN|P5=NaN|PH=17462.97|PD=17829.1|PW=NaN|PM=NaN|T=20220412T2200,17423.75,1,347260,1215,0.35,1335,0.38,-225,-0.06,-53435,-0.05,1
1915,Entry long,2022-04-12 18:00,P1=NaN|P5=NaN|PH=17487.42|PD=17844.28|PW=NaN|PM=NaN|T=20220412T1800,17363,1,347260,1215,0.35,1335,0.38,-225,-0.06,-53435,-0.05,1
1916,Exit short,2022-04-13 02:00,P1=NaN|P5=NaN|PH=17452.81|PD=17829.1|PW=NaN|PM=NaN|T=20220413T0200,17506.25,1,348475,-1650,-0.47,50,0.01,-1705,-0.49,-55085,-0.06,1
1916,Entry short,2022-04-12 22:00,P1=NaN|P5=NaN|PH=17462.97|PD=17829.1|PW=NaN|PM=NaN|T=20220412T2200,17423.75,1,348475,-1650,-0.47,50,0.01,-1705,-0.49,-55085,-0.06,1
1917,Exit long,2022-04-13 06:00,P1=NaN|P5=NaN|PH=17456.54|PD=17829.1|PW=NaN|PM=NaN|T=20220413T0600,17409,1,350125,-1945,-0.56,55,0.02,-2060,-0.59,-57030,-0.06,1
1917,Entry long,2022-04-13 02:00,P1=NaN|P5=NaN|PH=17452.81|PD=17829.1|PW=NaN|PM=NaN|T=20220413T0200,17506.25,1,350125,-1945,-0.56,55,0.02,-2060,-0.59,-57030,-0.06,1
1918,Exit short,2022-04-13 10:00,P1=NaN|P5=NaN|PH=17454.55|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1000,17425.25,1,348180,-325,-0.09,1555,0.45,-1450,-0.42,-57355,-0.06,1
1918,Entry short,2022-04-13 06:00,P1=NaN|P5=NaN|PH=17456.54|PD=17829.1|PW=NaN|PM=NaN|T=20220413T0600,17409,1,348180,-325,-0.09,1555,0.45,-1450,-0.42,-57355,-0.06,1
1919,Exit long,2022-04-13 14:00,P1=NaN|P5=NaN|PH=17444.76|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1400,17571.75,1,348505,2930,0.84,3850,1.10,-430,-0.12,-54425,-0.05,1
1919,Entry long,2022-04-13 10:00,P1=NaN|P5=NaN|PH=17454.55|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1000,17425.25,1,348505,2930,0.84,3850,1.10,-430,-0.12,-54425,-0.05,1
1920,Exit short,2022-04-13 18:00,P1=NaN|P5=NaN|PH=17481.49|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1800,17621.75,1,351435,-1000,-0.28,225,0.06,-2100,-0.60,-55425,-0.06,1
1920,Entry short,2022-04-13 14:00,P1=NaN|P5=NaN|PH=17444.76|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1400,17571.75,1,351435,-1000,-0.28,225,0.06,-2100,-0.60,-55425,-0.06,1
1921,Exit long,2022-04-13 22:00,P1=NaN|P5=NaN|PH=17511.88|PD=17791.59|PW=NaN|PM=NaN|T=20220413T2200,17652.25,1,352435,610,0.17,830,0.24,0,0.00,-54815,-0.05,1
1921,Entry long,2022-04-13 18:00,P1=NaN|P5=NaN|PH=17481.49|PD=17829.1|PW=NaN|PM=NaN|T=20220413T1800,17621.75,1,352435,610,0.17,830,0.24,0,0.00,-54815,-0.05,1
1922,Exit short,2022-04-14 02:00,P1=NaN|P5=NaN|PH=17546.14|PD=17791.59|PW=NaN|PM=NaN|T=20220414T0200,17684,1,353045,-635,-0.18,105,0.03,-1085,-0.31,-55450,-0.06,1
1922,Entry short,2022-04-13 22:00,P1=NaN|P5=NaN|PH=17511.88|PD=17791.59|PW=NaN|PM=NaN|T=20220413T2200,17652.25,1,353045,-635,-0.18,105,0.03,-1085,-0.31,-55450,-0.06,1
1923,Exit long,2022-04-14 06:00,P1=NaN|P5=NaN|PH=17580.42|PD=17791.59|PW=NaN|PM=NaN|T=20220414T0600,17648.5,1,353680,-710,-0.20,215,0.06,-1210,-0.34,-56160,-0.06,1
1923,Entry long,2022-04-14 02:00,P1=NaN|P5=NaN|PH=17546.14|PD=17791.59|PW=NaN|PM=NaN|T=20220414T0200,17684,1,353680,-710,-0.20,215,0.06,-1210,-0.34,-56160,-0.06,1
1924,Exit short,2022-04-14 10:00,P1=NaN|P5=NaN|PH=17597.58|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1000,17525.5,1,352970,2460,0.70,2685,0.76,-220,-0.06,-53700,-0.05,1
1924,Entry short,2022-04-14 06:00,P1=NaN|P5=NaN|PH=17580.42|PD=17791.59|PW=NaN|PM=NaN|T=20220414T0600,17648.5,1,352970,2460,0.70,2685,0.76,-220,-0.06,-53700,-0.05,1
1925,Exit long,2022-04-14 14:00,P1=NaN|P5=NaN|PH=17583.42|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1400,17439,1,350510,-1730,-0.49,515,0.15,-3100,-0.88,-55430,-0.06,1
1925,Entry long,2022-04-14 10:00,P1=NaN|P5=NaN|PH=17597.58|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1000,17525.5,1,350510,-1730,-0.49,515,0.15,-3100,-0.88,-55430,-0.06,1
1926,Exit short,2022-04-17 18:00,P1=NaN|P5=NaN|PH=17536.81|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1800,17302.25,1,348780,2735,0.78,3045,0.87,-395,-0.11,-52695,-0.05,1
1926,Entry short,2022-04-14 14:00,P1=NaN|P5=NaN|PH=17583.42|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1400,17439,1,348780,2735,0.78,3045,0.87,-395,-0.11,-52695,-0.05,1
1927,Exit long,2022-04-17 22:00,P1=NaN|P5=NaN|PH=17484.95|PD=17757.76|PW=NaN|PM=NaN|T=20220417T2200,17173.25,1,346045,-2580,-0.75,235,0.07,-3250,-0.94,-55275,-0.06,1
1927,Entry long,2022-04-17 18:00,P1=NaN|P5=NaN|PH=17536.81|PD=17791.59|PW=NaN|PM=NaN|T=20220414T1800,17302.25,1,346045,-2580,-0.75,235,0.07,-3250,-0.94,-55275,-0.06,1
1928,Exit short,2022-04-18 02:00,P1=NaN|P5=NaN|PH=17402.7|PD=17757.76|PW=NaN|PM=NaN|T=20220418T0200,17196.75,1,343465,-470,-0.14,305,0.09,-595,-0.17,-55745,-0.06,1
1928,Entry short,2022-04-17 22:00,P1=NaN|P5=NaN|PH=17484.95|PD=17757.76|PW=NaN|PM=NaN|T=20220417T2200,17173.25,1,343465,-470,-0.14,305,0.09,-595,-0.17,-55745,-0.06,1
1929,Exit long,2022-04-18 06:00,P1=NaN|P5=NaN|PH=17346.45|PD=17757.76|PW=NaN|PM=NaN|T=20220418T0600,17205.75,1,343935,180,0.05,1055,0.31,-325,-0.09,-55565,-0.06,1
1929,Entry long,2022-04-18 02:00,P1=NaN|P5=NaN|PH=17402.7|PD=17757.76|PW=NaN|PM=NaN|T=20220418T0200,17196.75,1,343935,180,0.05,1055,0.31,-325,-0.09,-55565,-0.06,1
1930,Exit short,2022-04-18 10:00,P1=NaN|P5=NaN|PH=17312.53|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1000,17276.75,1,344115,-1420,-0.41,15,0.00,-2735,-0.79,-56985,-0.06,1
1930,Entry short,2022-04-18 06:00,P1=NaN|P5=NaN|PH=17346.45|PD=17757.76|PW=NaN|PM=NaN|T=20220418T0600,17205.75,1,344115,-1420,-0.41,15,0.00,-2735,-0.79,-56985,-0.06,1
1931,Exit long,2022-04-18 14:00,P1=NaN|P5=NaN|PH=17305.68|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1400,17366,1,345535,1785,0.52,2720,0.79,-1610,-0.47,-55200,-0.06,1
1931,Entry long,2022-04-18 10:00,P1=NaN|P5=NaN|PH=17312.53|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1000,17276.75,1,345535,1785,0.52,2720,0.79,-1610,-0.47,-55200,-0.06,1
1932,Exit short,2022-04-18 18:00,P1=NaN|P5=NaN|PH=17306.24|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1800,17373,1,347320,-140,-0.04,2630,0.76,-800,-0.23,-55340,-0.06,1
1932,Entry short,2022-04-18 14:00,P1=NaN|P5=NaN|PH=17305.68|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1400,17366,1,347320,-140,-0.04,2630,0.76,-800,-0.23,-55340,-0.06,1
1933,Exit long,2022-04-18 22:00,P1=NaN|P5=NaN|PH=17317.63|PD=17748.46|PW=NaN|PM=NaN|T=20220418T2200,17371.5,1,347460,-30,-0.01,1125,0.32,-585,-0.17,-55370,-0.06,1
1933,Entry long,2022-04-18 18:00,P1=NaN|P5=NaN|PH=17306.24|PD=17757.76|PW=NaN|PM=NaN|T=20220418T1800,17373,1,347460,-30,-0.01,1125,0.32,-585,-0.17,-55370,-0.06,1
1934,Exit short,2022-04-19 02:00,P1=NaN|P5=NaN|PH=17334.01|PD=17748.46|PW=NaN|PM=NaN|T=20220419T0200,17378.5,1,347430,-140,-0.04,320,0.09,-815,-0.23,-55510,-0.06,1
1934,Entry short,2022-04-18 22:00,P1=NaN|P5=NaN|PH=17317.63|PD=17748.46|PW=NaN|PM=NaN|T=20220418T2200,17371.5,1,347430,-140,-0.04,320,0.09,-815,-0.23,-55510,-0.06,1
1935,Exit long,2022-04-19 06:00,P1=NaN|P5=NaN|PH=17350.35|PD=17748.46|PW=NaN|PM=NaN|T=20220419T0600,17272,1,347570,-2130,-0.61,785,0.23,-2805,-0.81,-57640,-0.06,1
1935,Entry long,2022-04-19 02:00,P1=NaN|P5=NaN|PH=17334.01|PD=17748.46|PW=NaN|PM=NaN|T=20220419T0200,17378.5,1,347570,-2130,-0.61,785,0.23,-2805,-0.81,-57640,-0.06,1
1936,Exit short,2022-04-19 10:00,P1=NaN|P5=NaN|PH=17337.43|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1000,17425,1,345440,-3060,-0.89,565,0.16,-3120,-0.90,-60700,-0.06,1
1936,Entry short,2022-04-19 06:00,P1=NaN|P5=NaN|PH=17350.35|PD=17748.46|PW=NaN|PM=NaN|T=20220419T0600,17272,1,345440,-3060,-0.89,565,0.16,-3120,-0.90,-60700,-0.06,1
1937,Exit long,2022-04-19 14:00,P1=NaN|P5=NaN|PH=17355.92|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1400,17567.25,1,348500,2845,0.82,3635,1.04,-300,-0.09,-57855,-0.06,1
1937,Entry long,2022-04-19 10:00,P1=NaN|P5=NaN|PH=17337.43|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1000,17425,1,348500,2845,0.82,3635,1.04,-300,-0.09,-57855,-0.06,1
1938,Exit short,2022-04-19 18:00,P1=NaN|P5=NaN|PH=17411.11|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1800,17515,1,351345,1045,0.30,1840,0.52,-1700,-0.48,-56810,-0.06,1
1938,Entry short,2022-04-19 14:00,P1=NaN|P5=NaN|PH=17355.92|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1400,17567.25,1,351345,1045,0.30,1840,0.52,-1700,-0.48,-56810,-0.06,1
1939,Exit long,2022-04-19 22:00,P1=NaN|P5=NaN|PH=17437.18|PD=17724.64|PW=NaN|PM=NaN|T=20220419T2200,17481,1,350300,-680,-0.19,245,0.07,-1250,-0.36,-57490,-0.06,1
1939,Entry long,2022-04-19 18:00,P1=NaN|P5=NaN|PH=17411.11|PD=17748.46|PW=NaN|PM=NaN|T=20220419T1800,17515,1,350300,-680,-0.19,245,0.07,-1250,-0.36,-57490,-0.06,1
1940,Exit short,2022-04-20 02:00,P1=NaN|P5=NaN|PH=17451.34|PD=17724.64|PW=NaN|PM=NaN|T=20220420T0200,17513.75,1,349620,-655,-0.19,240,0.07,-1095,-0.31,-58145,-0.06,1
1940,Entry short,2022-04-19 22:00,P1=NaN|P5=NaN|PH=17437.18|PD=17724.64|PW=NaN|PM=NaN|T=20220419T2200,17481,1,349620,-655,-0.19,240,0.07,-1095,-0.31,-58145,-0.06,1
1941,Exit long,2022-04-20 06:00,P1=NaN|P5=NaN|PH=17468.03|PD=17724.64|PW=NaN|PM=NaN|T=20220420T0600,17616.75,1,350275,2060,0.59,2235,0.64,-745,-0.21,-56085,-0.06,1
1941,Entry long,2022-04-20 02:00,P1=NaN|P5=NaN|PH=17451.34|PD=17724.64|PW=NaN|PM=NaN|T=20220420T0200,17513.75,1,350275,2060,0.59,2235,0.64,-745,-0.21,-56085,-0.06,1
1942,Exit short,2022-04-20 10:00,P1=NaN|P5=NaN|PH=17496|PD=17724.64|PW=NaN|PM=NaN|T=20220420T1000,17497,1,352335,2395,0.68,2855,0.81,-1830,-0.52,-53690,-0.05,1
1942,Entry short,2022-04-20 06:00,P1=NaN|P5=NaN|PH=17468.03|PD=17724.64|PW=NaN|PM=NaN|T=20220420T0600,17616.75,1,352335,2395,0.68,2855,0.81,-1830,-0.52,-53690,-0.05,1
1943,Exit long,2022-04-20 14:00,P1=NaN|P5=NaN|PH=17523.4|PD=17724.64|PW=NaN|PM=NaN|T=20220420T1400,17489.5,1,349940,-150,-0.04,1240,0.35,-2145,-0.61,-53840,-0.05,1
1943,Entry long,2022-04-20 10:00,P1=NaN|P5=NaN|PH=17496|PD=17724.64|PW=NaN|PM=NaN|T=20220420T1000,17497,1,349940,-150,-0.04,1240,0.35,-2145,-0.61,-53840,-0.05,1
1944,Exit short,2022-04-20 18:00,P1=NaN|P5=NaN|PH=17504.71|PD=17724.64|PW=NaN|PM=NaN|T=20220420T1800,17480.25,1,349790,185,0.05,2455,0.70,-260,-0.07,-53655,-0.05,1
1944,Entry short,2022-04-20 14:00,P1=NaN|P5=NaN|PH=17523.4|PD=17724.64|PW=NaN|PM=NaN|T=20220420T1400,17489.5,1,349790,185,0.05,2455,0.70,-260,-0.07,-53655,-0.05,1
1945,Exit long,2022-04-20 22:00,P1=NaN|P5=NaN|PH=17495.79|PD=17682.77|PW=NaN|PM=NaN|T=20220420T2200,17523.5,1,349605,865,0.25,1100,0.31,-135,-0.04,-52790,-0.05,1
