date,class,X,ts,etmin,sym,level,dir,touch_num,level_age_min,appr15,dist_same,dist_cross,vol30,fwd5,fwd15,fwd30,fwd60,beyond30,beyond60,reject30,reject60,race30,race60,raceV30
2024-06-05,lt_real,10,1717596000,600,NQM4,18798.75,-1,1,1,-9.5,14.5,91.0,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,107.25,138.05,bounce,bounce,bounce
2024-06-05,lt_real,5,1717596000,600,NQM4,18798.75,-1,1,1,-9.5,14.5,91.0,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,107.25,138.05,bounce,bounce,bounce
2024-06-05,lt_real,2,1717596000,600,NQM4,18798.75,-1,1,1,-9.5,14.5,91.0,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,107.25,138.05,bounce,bounce,bounce
2024-06-05,grid50,10,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,50.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,grid50,5,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,50.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,grid50,2,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,50.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,grid100,10,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,100.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,grid100,5,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,100.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,grid100,2,1717596000,600,NQM4,18800.0,-1,3,600,-9.5,100.0,,6.65,7.8,17.0,-51.8,-72.0,0.0,0.0,106.0,136.8,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717596000,600,NQM4,18819.75,-1,4,346,-9.5,62.75,,6.65,7.8,17.0,-51.8,-72.0,4.75,4.75,86.25,117.05,bounce,bounce,bounce
2024-06-05,gex_rand1,5,1717596000,600,NQM4,18819.75,-1,4,346,-9.5,62.75,,6.65,7.8,17.0,-51.8,-72.0,4.75,4.75,86.25,117.05,bounce,bounce,bounce
2024-06-05,gex_rand1,2,1717596000,600,NQM4,18819.75,-1,3,346,-9.5,62.75,,6.65,7.8,17.0,-51.8,-72.0,4.75,4.75,86.25,117.05,bounce,bounce,bounce
2024-06-05,gex_rand0,10,1717596120,602,NQM4,18869.0,1,1,18,1.2,107.0,,6.65,-12.0,-8.7,75.3,88.6,50.2,67.8,54.0,54.0,bounce,bounce,bounce
2024-06-05,gex_rand0,10,1717597260,621,NQM4,18860.25,1,2,37,20.8,11.5,,6.65,35.2,71.0,61.8,116.0,76.55,116.75,11.45,11.45,bounce,bounce,bounce
2024-06-05,gex_rand0,5,1717597260,621,NQM4,18860.25,1,1,37,20.8,11.5,,6.65,35.2,71.0,61.8,116.0,76.55,116.75,11.45,11.45,bounce,bounce,bounce
2024-06-05,gex_rand0,2,1717597380,623,NQM4,18860.25,1,1,39,34.7,11.5,,6.65,22.0,49.8,46.3,109.3,76.55,119.25,0.0,0.0,break,break,break
2024-06-05,gex_rand0,10,1717597380,623,NQM4,18871.75,1,1,9,34.7,11.5,,6.65,22.0,49.8,46.3,109.3,65.05,107.75,3.55,3.55,break,break,break
2024-06-05,gex_rand0,5,1717597380,623,NQM4,18871.75,1,1,9,34.7,11.5,,6.65,22.0,49.8,46.3,109.3,65.05,107.75,3.55,3.55,break,break,break
2024-06-05,gex_rand1,10,1717597380,623,NQM4,18873.75,1,1,39,34.7,53.75,,6.65,22.0,49.8,46.3,109.3,63.05,105.75,5.55,5.55,break,break,break
2024-06-05,lt_rand1,10,1717597380,623,NQM4,18876.75,1,1,39,34.7,38.0,,6.65,22.0,49.8,46.3,109.3,60.05,102.75,8.55,8.55,break,break,bounce
2024-06-05,gex_real,10,1717597440,624,NQM4,18890.0,1,1,370,57.0,32.25,92.5,6.65,15.6,49.6,41.0,94.0,46.8,91.8,15.8,15.8,bounce,bounce,bounce
2024-06-05,gex_rand0,2,1717597440,624,NQM4,18871.75,1,1,10,57.0,11.5,,6.65,15.6,49.6,41.0,94.0,65.05,110.05,0.0,0.0,break,break,break
2024-06-05,gex_rand1,5,1717597440,624,NQM4,18873.75,1,1,40,57.0,53.75,,6.65,15.6,49.6,41.0,94.0,63.05,108.05,0.0,0.0,break,break,break
2024-06-05,gex_rand1,2,1717597440,624,NQM4,18873.75,1,1,40,57.0,53.75,,6.65,15.6,49.6,41.0,94.0,63.05,108.05,0.0,0.0,break,break,break
2024-06-05,lt_rand1,5,1717597440,624,NQM4,18876.75,1,1,40,57.0,38.0,,6.65,15.6,49.6,41.0,94.0,60.05,105.05,2.55,2.55,break,break,break
2024-06-05,lt_rand1,2,1717597440,624,NQM4,18876.75,1,1,40,57.0,38.0,,6.65,15.6,49.6,41.0,94.0,60.05,105.05,2.55,2.55,break,break,break
2024-06-05,gex_real,5,1717597500,625,NQM4,18890.0,1,1,371,55.6,32.25,92.5,6.65,17.0,38.7,29.2,77.7,46.8,91.8,15.0,15.0,bounce,bounce,bounce
2024-06-05,gex_real,2,1717597500,625,NQM4,18890.0,1,1,371,55.6,32.25,92.5,6.65,17.0,38.7,29.2,77.7,46.8,91.8,15.0,15.0,bounce,bounce,bounce
2024-06-05,grid50,10,1717597500,625,NQM4,18900.0,1,1,625,55.6,50.0,,6.65,17.0,38.7,29.2,77.7,36.8,81.8,25.0,25.0,bounce,bounce,bounce
2024-06-05,grid100,10,1717597500,625,NQM4,18900.0,1,1,625,55.6,100.0,,6.65,17.0,38.7,29.2,77.7,36.8,81.8,25.0,25.0,bounce,bounce,bounce
2024-06-05,grid50,5,1717597800,630,NQM4,18900.0,1,1,630,68.8,50.0,,6.65,29.7,13.2,20.2,63.4,36.8,81.8,0.0,0.0,break,break,break
2024-06-05,grid50,2,1717597800,630,NQM4,18900.0,1,1,630,68.8,50.0,,6.65,29.7,13.2,20.2,63.4,36.8,81.8,0.0,0.0,break,break,break
2024-06-05,grid100,5,1717597800,630,NQM4,18900.0,1,1,630,68.8,100.0,,6.65,29.7,13.2,20.2,63.4,36.8,81.8,0.0,0.0,break,break,break
2024-06-05,grid100,2,1717597800,630,NQM4,18900.0,1,1,630,68.8,100.0,,6.65,29.7,13.2,20.2,63.4,36.8,81.8,0.0,0.0,break,break,break
2024-06-05,gex_real,10,1717597980,633,NQM4,18932.0,1,1,19,84.2,123.5,123.0,6.65,-1.0,8.0,13.5,52.2,4.8,49.8,24.5,24.5,bounce,bounce,bounce
2024-06-05,gex_real,5,1717598040,634,NQM4,18932.0,1,1,20,91.8,123.5,123.0,6.65,-4.0,-10.0,13.4,44.0,14.0,49.8,24.5,24.5,bounce,bounce,bounce
2024-06-05,gex_real,2,1717598040,634,NQM4,18932.0,1,1,20,91.8,123.5,123.0,6.65,-4.0,-10.0,13.4,44.0,14.0,49.8,24.5,24.5,bounce,bounce,bounce
2024-06-05,lt_rand0,10,1717598340,639,NQM4,18902.5,-1,1,10,-49.6,46.25,,6.65,9.8,8.6,-6.7,-45.7,0.0,0.0,46.0,79.3,bounce,bounce,bounce
2024-06-05,lt_rand1,10,1717598700,645,NQM4,18902.5,-1,1,16,-13.2,34.75,,6.65,-1.5,-7.0,-49.0,-66.2,0.0,0.0,65.5,84.5,bounce,bounce,bounce
2024-06-05,grid50,10,1717598820,647,NQM4,18900.0,-1,2,647,-4.5,50.0,,6.65,9.2,-8.8,-49.8,-51.0,0.0,0.0,74.0,87.0,bounce,bounce,bounce
2024-06-05,grid100,10,1717598820,647,NQM4,18900.0,-1,2,647,-4.5,100.0,,6.65,9.2,-8.8,-49.8,-51.0,0.0,0.0,74.0,87.0,bounce,bounce,bounce
2024-06-05,lt_rand1,5,1717599060,651,NQM4,18902.5,-1,1,22,9.2,34.75,,6.65,-3.7,-27.0,-54.2,-61.4,0.0,0.0,74.5,84.5,bounce,bounce,bounce
2024-06-05,grid50,10,1717599840,664,NQM4,18950.0,1,1,664,23.4,50.0,,6.65,-10.7,24.0,30.6,26.8,31.8,37.0,19.0,19.0,bounce,bounce,bounce
2024-06-05,grid50,5,1717599840,664,NQM4,18950.0,1,1,664,23.4,50.0,,6.65,-10.7,24.0,30.6,26.8,31.8,37.0,19.0,19.0,bounce,bounce,bounce
2024-06-05,grid50,2,1717600020,667,NQM4,18950.0,1,1,667,30.2,50.0,,6.65,3.5,30.2,31.5,27.5,31.8,37.0,19.0,19.0,bounce,bounce,bounce
2024-06-05,gex_rand2,10,1717600500,675,NQM4,18976.25,1,1,256,42.0,45.75,,6.65,-4.0,1.2,17.2,-4.0,10.75,10.75,26.05,26.05,bounce,bounce,bounce
2024-06-05,gex_rand0,10,1717600560,676,NQM4,18978.5,1,1,422,40.7,75.5,,6.65,-2.5,5.5,12.0,-1.0,8.5,8.5,28.3,28.3,bounce,bounce,bounce
2024-06-05,gex_rand2,5,1717600560,676,NQM4,18976.25,1,1,257,40.7,45.75,,6.65,-2.5,5.5,12.0,-1.0,10.75,10.75,26.05,26.05,bounce,bounce,bounce
2024-06-05,gex_rand0,5,1717600620,677,NQM4,18978.5,1,1,423,41.0,75.5,,6.65,1.4,-1.3,1.2,-7.8,8.5,8.5,28.3,28.3,bounce,bounce,bounce
2024-06-05,gex_rand0,2,1717600680,678,NQM4,18978.5,1,1,424,40.0,75.5,,6.65,5.0,-1.3,3.0,-2.7,8.5,8.5,28.3,28.3,bounce,bounce,bounce
2024-06-05,gex_rand2,2,1717600680,678,NQM4,18976.25,1,1,259,40.0,45.75,,6.65,5.0,-1.3,3.0,-2.7,10.75,10.75,26.05,26.05,bounce,bounce,bounce
2024-06-05,grid50,10,1717603200,720,NQM4,18950.0,-1,2,720,26.2,50.0,,6.65,-11.0,-5.0,-15.8,-44.5,0.0,0.0,31.8,58.0,bounce,bounce,bounce
2024-06-05,grid50,5,1717603200,720,NQM4,18950.0,-1,2,720,26.2,50.0,,6.65,-11.0,-5.0,-15.8,-44.5,0.0,0.0,31.8,58.0,bounce,bounce,bounce
2024-06-05,grid50,10,1717605480,758,NQM4,19000.0,1,1,473,8.0,50.0,,6.65,-1.7,18.3,27.6,32.3,21.0,21.5,18.5,22.8,bounce,bounce,bounce
2024-06-05,grid100,10,1717605480,758,NQM4,19000.0,1,1,473,8.0,100.0,,6.65,-1.7,18.3,27.6,32.3,21.0,21.5,18.5,22.8,bounce,bounce,bounce
2024-06-05,grid50,5,1717606200,770,NQM4,19000.0,1,1,485,14.4,50.0,,6.65,7.0,18.8,-17.4,14.3,21.5,26.8,20.0,22.8,break,break,break
2024-06-05,grid50,2,1717606200,770,NQM4,19000.0,1,1,485,14.4,50.0,,6.65,7.0,18.8,-17.4,14.3,21.5,26.8,20.0,22.8,break,break,break
2024-06-05,grid100,5,1717606200,770,NQM4,19000.0,1,1,485,14.4,100.0,,6.65,7.0,18.8,-17.4,14.3,21.5,26.8,20.0,22.8,break,break,break
2024-06-05,grid100,2,1717606200,770,NQM4,19000.0,1,1,485,14.4,100.0,,6.65,7.0,18.8,-17.4,14.3,21.5,26.8,20.0,22.8,break,break,break
2024-06-05,gex_rand1,10,1717606260,771,NQM4,19013.75,1,1,157,16.5,69.5,,6.65,1.3,18.5,-16.3,13.5,7.75,13.05,36.55,36.55,bounce,bounce,bounce
2024-06-05,gex_real,10,1717606440,774,NQM4,19016.25,1,1,130,20.5,41.25,86.0,6.65,-2.0,9.5,-17.0,12.5,5.25,10.55,39.05,39.05,bounce,bounce,bounce
2024-06-05,lt_rand0,10,1717606800,780,NQM4,18988.25,-1,1,31,-12.0,19.25,,6.65,-15.5,-9.7,0.7,-14.5,11.05,11.05,33.25,39.95,bounce,bounce,bounce
2024-06-05,gex_rand1,5,1717606920,782,NQM4,19013.25,1,1,168,18.5,69.5,,6.65,5.0,6.5,-1.3,14.7,8.25,14.95,36.05,36.05,bounce,bounce,break
2024-06-05,gex_real,5,1717606980,783,NQM4,19015.75,1,1,139,19.0,41.25,70.25,6.65,4.0,-1.6,-0.3,14.0,5.75,12.45,38.55,38.55,bounce,bounce,bounce
2024-06-05,gex_rand1,2,1717606980,783,NQM4,19013.25,1,1,169,19.0,69.5,,6.65,4.0,-1.6,-0.3,14.0,8.25,14.95,36.05,36.05,bounce,bounce,break
2024-06-05,gex_real,2,1717607040,784,NQM4,19015.75,1,1,140,20.0,41.25,70.25,6.65,3.0,-15.2,-3.2,9.2,5.75,12.45,38.55,38.55,bounce,bounce,bounce
2024-06-05,gex_rand0,10,1717608000,800,NQM4,18978.5,-1,2,546,36.2,75.75,,6.65,-5.4,-34.0,-31.7,-30.7,1.3,1.3,48.3,49.7,bounce,bounce,bounce
2024-06-05,gex_rand0,5,1717608000,800,NQM4,18978.5,-1,2,546,36.2,75.75,,6.65,-5.4,-34.0,-31.7,-30.7,1.3,1.3,48.3,49.7,bounce,bounce,bounce
2024-06-05,gex_rand0,2,1717608000,800,NQM4,18978.5,-1,2,546,36.2,75.75,,6.65,-5.4,-34.0,-31.7,-30.7,1.3,1.3,48.3,49.7,bounce,bounce,bounce
2024-06-05,lt_rand1,10,1717608000,800,NQM4,18974.5,-1,1,81,36.2,48.25,,6.65,-5.4,-34.0,-31.7,-30.7,0.0,0.0,52.3,53.7,bounce,bounce,bounce
2024-06-05,gex_rand2,10,1717608000,800,NQM4,18976.25,-1,2,381,36.2,45.5,,6.65,-5.4,-34.0,-31.7,-30.7,0.0,0.0,50.55,51.95,bounce,bounce,bounce
2024-06-05,gex_rand2,5,1717608000,800,NQM4,18976.25,-1,2,381,36.2,45.5,,6.65,-5.4,-34.0,-31.7,-30.7,0.0,0.0,50.55,51.95,bounce,bounce,bounce
2024-06-05,lt_rand1,5,1717608060,801,NQM4,18974.5,-1,1,82,34.8,48.25,,6.65,-2.3,-31.0,-29.8,-32.3,0.0,0.0,52.3,53.7,bounce,bounce,bounce
2024-06-05,gex_rand2,2,1717608060,801,NQM4,18976.25,-1,2,382,34.8,45.5,,6.65,-2.3,-31.0,-29.8,-32.3,0.0,0.0,50.55,51.95,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717608600,810,NQM4,19013.5,1,2,196,-10.4,69.5,,6.65,14.0,12.2,15.2,23.2,14.7,14.7,13.5,13.5,bounce,bounce,bounce
2024-06-05,gex_real,10,1717608720,812,NQM4,19016.0,1,2,168,-7.8,41.25,45.25,6.65,9.0,0.3,16.0,22.3,12.2,15.8,16.0,16.0,bounce,bounce,bounce
2024-06-05,gex_rand1,5,1717608720,812,NQM4,19013.5,1,2,198,-7.8,69.5,,6.65,9.0,0.3,16.0,22.3,14.7,18.3,13.5,13.5,bounce,bounce,bounce
2024-06-05,gex_real,5,1717608900,815,NQM4,19016.0,1,2,171,34.0,41.25,45.25,6.65,9.0,-2.3,5.0,16.4,12.2,23.8,16.0,16.0,break,break,break
2024-06-05,gex_real,2,1717608900,815,NQM4,19016.0,1,2,171,34.0,41.25,45.25,6.65,9.0,-2.3,5.0,16.4,12.2,23.8,16.0,16.0,break,break,break
2024-06-05,gex_rand1,2,1717608900,815,NQM4,19013.5,1,2,201,34.0,69.5,,6.65,9.0,-2.3,5.0,16.4,14.7,26.3,13.5,13.5,break,break,break
2024-06-05,lt_rand0,10,1717609200,820,NQM4,19034.25,1,1,26,37.6,160.0,,6.65,-10.8,-5.6,-4.0,11.4,0.0,5.55,34.25,34.25,bounce,bounce,bounce
2024-06-05,lt_rand1,10,1717609200,820,NQM4,19032.0,1,1,26,37.6,30.25,,6.65,-10.8,-5.6,-4.0,11.4,0.0,7.8,32.0,32.0,bounce,bounce,bounce
2024-06-05,grid50,10,1717612980,883,NQM4,19050.0,1,1,358,16.3,50.0,,6.65,1.5,3.5,8.0,10.3,0.0,5.0,22.2,24.8,bounce,bounce,bounce
2024-06-05,gex_real,10,1717614720,912,NQM4,19055.25,1,1,658,1.5,41.0,27.5,6.65,3.3,-11.5,0.5,17.5,0.0,24.25,30.05,34.75,bounce,bounce,bounce
2024-06-05,grid50,5,1717614720,912,NQM4,19050.0,1,1,387,1.5,50.0,,6.65,3.3,-11.5,0.5,17.5,5.0,29.5,24.8,29.5,bounce,bounce,bounce
2024-06-05,grid50,2,1717615080,918,NQM4,19050.0,1,1,393,10.5,50.0,,6.65,-8.0,-11.2,-15.2,24.5,5.0,29.5,24.8,29.5,bounce,bounce,bounce
2024-06-05,lt_rand0,10,1717615800,930,NQM4,19016.5,-1,1,61,4.2,66.25,,6.65,-0.0,2.6,-27.7,-42.4,0.0,0.0,63.0,68.0,bounce,bounce,bounce
2024-06-05,gex_real,5,1717616220,937,NQM4,19054.5,1,1,683,-1.0,41.25,11.25,6.65,-3.2,6.6,12.3,38.3,25.0,36.0,34.0,34.0,bounce,bounce,bounce
2024-06-05,gex_real,2,1717616220,937,NQM4,19054.5,1,1,683,-1.0,41.25,11.25,6.65,-3.2,6.6,12.3,38.3,25.0,36.0,34.0,34.0,bounce,bounce,bounce
2024-06-05,lt_rand0,10,1717617000,950,NQM4,19015.75,-1,2,81,0.8,65.75,,6.65,-36.2,-16.0,-40.5,-46.2,0.0,0.0,64.25,74.75,bounce,bounce,bounce
2024-06-05,lt_rand0,5,1717617000,950,NQM4,19015.75,-1,1,81,0.8,65.75,,6.65,-36.2,-16.0,-40.5,-46.2,0.0,0.0,64.25,74.75,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717617000,950,NQM4,19010.5,-1,3,336,0.8,77.75,,6.65,-36.2,-16.0,-40.5,-46.2,0.0,0.0,69.5,80.0,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717617360,956,NQM4,19088.25,1,1,102,30.0,1.0,,6.65,-8.5,-12.3,3.3,11.3,0.0,2.25,37.45,37.45,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717617360,956,NQM4,19089.25,1,1,702,30.0,1.0,,6.65,-8.5,-12.3,3.3,11.3,0.0,1.25,38.45,38.45,bounce,bounce,bounce
2024-06-05,gex_rand1,10,1717618860,981,NQM4,19090.25,1,2,127,21.0,72.75,,6.65,-3.4,4.0,4.3,,0.25,,13.05,,bounce,bounce,bounce
2024-06-05,gex_real,10,1717619760,996,NQM4,19096.25,1,1,127,4.0,41.25,25.75,6.65,-0.7,0.3,,,,,,,bounce,bounce,bounce
2024-06-05,grid50,10,1717619760,996,NQM4,19100.0,1,1,366,4.0,50.0,,6.65,-0.7,0.3,,,,,,,bounce,bounce,bounce
2024-06-05,grid100,10,1717619760,996,NQM4,19100.0,1,1,366,4.0,100.0,,6.65,-0.7,0.3,,,,,,,bounce,bounce,bounce
2024-06-05,gex_rand1,5,1717619760,996,NQM4,19090.25,1,1,142,4.0,101.5,,6.65,-0.7,0.3,,,,,,,,,bounce
2024-06-05,gex_rand1,2,1717619760,996,NQM4,19090.25,1,1,142,4.0,101.5,,6.65,-0.7,0.3,,,,,,,,,bounce
2024-06-05,gex_rand0,10,1717628700,1145,NQM4,19117.25,1,1,21,6.5,17.75,,6.65,-3.7,-3.7,-8.3,-15.5,0.0,0.0,25.75,33.45,bounce,bounce,bounce
2024-06-05,lt_rand1,10,1717632840,1214,NQM4,19071.0,-1,1,90,14.0,37.5,,6.65,3.8,-2.0,-4.5,-4.5,3.2,3.2,13.2,18.5,bounce,bounce,bounce
2024-06-05,lt_rand2,10,1717632840,1214,NQM4,19068.75,-1,1,45,14.0,60.75,,6.65,3.8,-2.0,-4.5,-4.5,0.95,0.95,15.45,20.75,bounce,bounce,bounce
2024-06-05,lt_rand1,5,1717633080,1218,NQM4,19071.0,-1,1,94,13.6,37.5,,6.65,-7.6,-2.8,-12.0,-15.3,3.2,3.2,15.2,20.8,bounce,bounce,bounce
2024-06-05,lt_rand1,2,1717633140,1219,NQM4,19071.0,-1,1,95,12.3,37.5,,6.65,-9.8,-1.8,-14.6,-17.0,3.2,3.2,17.0,22.8,bounce,bounce,bounce
2024-06-05,lt_rand2,5,1717633140,1219,NQM4,19068.75,-1,1,50,12.3,60.75,,6.65,-9.8,-1.8,-14.6,-17.0,0.95,0.95,19.25,25.05,bounce,bounce,bounce
2024-06-05,lt_rand2,2,1717633140,1219,NQM4,19068.75,-1,1,50,12.3,60.75,,6.65,-9.8,-1.8,-14.6,-17.0,0.95,0.95,19.25,25.05,bounce,bounce,bounce
2024-06-05,grid50,10,1717636680,1278,NQM4,19100.0,1,1,648,4.0,50.0,,6.65,-2.3,3.3,10.5,9.7,2.0,8.5,14.2,14.2,bounce,bounce,bounce
2024-06-05,grid100,10,1717636680,1278,NQM4,19100.0,1,1,648,4.0,100.0,,6.65,-2.3,3.3,10.5,9.7,2.0,8.5,14.2,14.2,bounce,bounce,bounce
2024-06-05,grid50,5,1717637520,1292,NQM4,19100.0,1,1,662,7.0,50.0,,6.65,1.0,4.5,2.7,6.0,8.5,8.5,11.8,11.8,bounce,bounce,bounce
2024-06-05,grid100,5,1717637520,1292,NQM4,19100.0,1,1,662,7.0,100.0,,6.65,1.0,4.5,2.7,6.0,8.5,8.5,11.8,11.8,bounce,bounce,bounce
2024-06-05,grid50,2,1717638300,1305,NQM4,19100.0,1,1,675,5.0,50.0,,6.65,9.3,0.3,3.8,2.6,8.5,8.5,6.8,6.8,none,none,break
2024-06-05,grid100,2,1717638300,1305,NQM4,19100.0,1,1,675,5.0,100.0,,6.65,9.3,0.3,3.8,2.6,8.5,8.5,6.8,6.8,none,none,break
2024-06-05,lt_real,10,1717638480,1308,NQM4,19112.0,1,1,154,7.2,38.25,,6.65,4.2,-1.2,-0.8,-1.0,0.0,0.0,18.8,18.8,bounce,bounce,bounce
2024-06-05,lt_real,5,1717638900,1315,NQM4,19112.0,1,1,161,13.3,38.25,,6.65,-9.0,-8.7,-6.0,-7.0,0.0,0.0,18.8,18.8,bounce,bounce,bounce
2024-06-05,lt_real,10,1717645320,1422,NQM4,19095.75,-1,1,342,2.8,29.0,,6.65,-2.0,1.4,,,,,,,bounce,bounce,bounce
2024-06-05,lt_real,5,1717645440,1424,NQM4,19100.0,-1,1,344,5.2,14.5,,6.65,-3.5,3.0,,,,,,,,,bounce
2024-06-05,lt_real,2,1717645440,1424,NQM4,19100.0,-1,1,344,5.2,14.5,,6.65,-3.5,3.0,,,,,,,,,bounce
2024-06-06,lt_rand1,10,1717651500,85,NQM4,19074.5,-1,1,85,9.5,34.5,,7.0,-1.2,0.2,0.5,4.8,0.0,0.3,16.5,16.5,bounce,bounce,bounce
2024-06-06,lt_rand2,10,1717653060,111,NQM4,19073.0,-1,1,111,2.8,31.0,,7.0,-1.8,5.7,7.2,-5.3,0.0,0.0,15.0,18.5,bounce,bounce,bounce
2024-06-06,lt_rand2,5,1717653600,120,NQM4,19078.75,-1,1,120,2.5,36.25,,7.0,6.0,3.8,4.0,-5.2,4.55,4.95,9.25,14.75,none,bounce,bounce
2024-06-06,lt_rand2,2,1717653780,123,NQM4,19078.75,-1,1,123,7.2,36.25,,7.0,-0.4,4.3,4.3,-7.2,4.55,4.95,5.75,14.75,none,bounce,none
2024-06-06,lt_real,10,1717656540,169,NQM4,19100.25,1,1,169,12.3,26.75,,7.0,-0.7,-3.0,11.0,-1.3,3.55,3.55,20.75,20.75,bounce,bounce,bounce
2024-06-06,lt_real,5,1717657140,179,NQM4,19093.75,1,1,179,8.2,28.5,,7.0,-1.7,6.3,5.6,2.8,10.05,10.05,14.25,14.25,bounce,bounce,bounce
2024-06-06,lt_real,2,1717657200,180,NQM4,19093.75,1,1,180,5.7,28.5,,7.0,-0.7,5.8,5.6,3.3,10.05,10.05,14.25,14.25,bounce,bounce,bounce
2024-06-06,lt_rand0,10,1717659840,224,NQM4,19075.25,-1,1,224,6.8,75.0,,7.0,-1.2,-4.0,-3.8,-7.2,0.0,0.0,26.95,33.55,bounce,bounce,bounce
2024-06-06,lt_real,10,1717663740,289,NQM4,19079.25,-1,1,20,13.3,28.5,13.0,7.0,-5.5,-4.5,-3.7,15.0,0.0,6.75,23.75,23.75,bounce,bounce,bounce
2024-06-06,lt_real,5,1717666620,337,NQM4,19079.25,-1,1,68,11.0,18.25,11.75,7.0,4.3,2.6,-8.2,-12.7,6.75,6.75,13.75,17.75,bounce,bounce,bounce
2024-06-06,lt_rand2,10,1717666620,337,NQM4,19074.25,-1,1,68,11.0,19.5,,7.0,4.3,2.6,-8.2,-12.7,1.75,1.75,18.75,22.75,bounce,bounce,bounce
2024-06-06,lt_real,2,1717666860,341,NQM4,19079.25,-1,1,72,13.0,18.25,11.75,7.0,1.7,-0.3,-10.0,-13.7,6.75,6.75,15.55,17.75,bounce,bounce,bounce
2024-06-06,lt_rand2,5,1717666920,342,NQM4,19074.25,-1,1,73,13.0,19.5,,7.0,5.0,0.3,-9.3,-13.7,1.75,1.75,20.55,22.75,bounce,bounce,bounce
2024-06-06,lt_rand2,2,1717666980,343,NQM4,19074.25,-1,1,74,19.2,19.5,,7.0,0.5,-6.8,-12.8,-15.8,1.45,1.45,20.55,22.75,bounce,bounce,bounce
2024-06-06,gex_rand1,10,1717668420,367,NQM4,19103.0,1,1,113,10.8,79.75,,7.0,-3.2,0.0,4.5,4.5,0.0,0.0,19.5,19.5,bounce,bounce,bounce
2024-06-06,gex_rand1,5,1717671900,425,NQM4,19101.5,1,1,171,5.8,79.75,,7.0,2.0,1.5,1.5,8.2,0.0,8.0,10.3,14.5,bounce,bounce,bounce
2024-06-06,gex_rand1,2,1717673100,445,NQM4,19101.5,1,1,191,1.8,79.75,,7.0,-1.6,-2.8,-3.3,-4.3,0.0,23.0,14.5,14.5,bounce,bounce,bounce
2024-06-06,lt_rand1,10,1717675320,482,NQM4,19109.0,1,1,213,13.2,150.25,,7.0,4.0,5.6,-13.0,-11.4,15.5,15.5,21.0,52.0,break,break,bounce
2024-06-06,lt_rand1,5,1717675380,483,NQM4,19109.0,1,1,214,16.0,150.25,,7.0,2.2,4.0,-16.0,-12.8,15.5,15.5,25.8,52.0,break,break,bounce
2024-06-06,lt_rand1,2,1717675440,484,NQM4,19109.0,1,1,215,16.4,150.25,,7.0,-1.0,10.3,-23.2,-16.4,15.5,15.5,25.8,52.0,break,break,bounce
2024-06-06,gex_real,10,1717676100,495,NQM4,19133.75,1,1,151,16.2,82.25,41.0,7.0,-4.0,-10.7,-25.0,-14.7,0.0,0.0,76.75,76.75,bounce,bounce,bounce
2024-06-06,lt_rand2,10,1717676520,502,NQM4,19090.0,-1,2,233,6.4,53.5,,7.0,6.3,22.6,4.0,-3.2,33.0,33.0,28.5,28.5,bounce,bounce,bounce
2024-06-06,lt_real,10,1717676700,505,NQM4,19084.5,-1,1,11,13.5,5.25,33.0,7.0,-5.0,28.5,-3.7,-12.5,27.5,27.5,34.0,34.0,bounce,bounce,bounce
2024-06-06,lt_rand2,5,1717676700,505,NQM4,19090.0,-1,2,236,13.5,53.5,,7.0,-5.0,28.5,-3.7,-12.5,33.0,33.0,28.5,28.5,bounce,bounce,bounce
2024-06-06,lt_rand2,2,1717676760,506,NQM4,19090.0,-1,2,237,11.3,53.5,,7.0,5.2,35.0,6.0,-15.3,33.0,33.0,28.5,28.5,bounce,bounce,bounce
2024-06-06,lt_real,10,1717676820,507,NQM4,19079.25,-1,1,238,17.0,5.25,27.75,7.0,4.3,19.3,-1.3,-14.5,22.25,22.25,39.25,39.25,bounce,bounce,bounce
2024-06-06,lt_real,5,1717676820,507,NQM4,19084.5,-1,1,13,17.0,5.25,33.0,7.0,4.3,19.3,-1.3,-14.5,27.5,27.5,34.0,34.0,bounce,bounce,bounce
