trade_date,year,dow,full_rth,roll_in_day,sym_rth_first,sym_rth_last,rth_same_sym,same_sym_prev_rth,on_ok,gap_ok,n_on,n_rth,on_high,on_low,on_range,on_range_atr,rth_open,rth_close,rth_high,rth_low,prior_rth_close,prior_td,gap,gap_atr,atr14_prior,on_terc_lo_boundary,on_compressed
2025-01-28,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,21423.5,21219.0,204.5,0.48253017515201013,21302.75,21575.5,21626.0,21159.5,21258.0,2025-01-27,44.75,0.10559034395135675,423.8076923076923,126.5,False
2025-01-29,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,21697.0,21530.5,166.5,0.3971924029727498,21599.75,21530.25,21606.25,21367.0,21575.5,2025-01-28,24.25,0.057849343976511605,419.1923076923077,126.5,False
2025-01-30,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,21715.5,21505.75,209.75,0.4959981809913597,21650.0,21623.0,21748.75,21419.5,21530.25,2025-01-29,119.75,0.2831741700773079,422.88461538461536,126.75000000000001,False
2025-01-31,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,21813.0,21660.0,153.0,0.37324075811596924,21774.0,21580.75,21966.0,21535.75,21623.0,2025-01-30,151.0,0.36836179395759056,409.9230769230769,127.5,False
2025-02-03,2025,0,True,False,NQH5,NQH5,True,True,True,True,930,390,21272.0,20943.0,329.0,0.7896607431340873,21215.5,21406.25,21519.75,21113.25,21580.75,2025-01-31,-365.25,-0.8766674359566121,416.63461538461536,128.0,False
2025-02-04,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,21600.0,21242.5,357.5,0.826552843359566,21421.25,21668.25,21694.0,21405.25,21406.25,2025-02-03,15.0,0.03468053888221955,432.5192307692308,128.0,False
2025-02-05,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,21623.75,21429.75,194.0,0.45601663502395806,21551.0,21761.25,21769.0,21501.0,21668.25,2025-02-04,-117.25,-0.275607992044119,425.4230769230769,128.0,False
2025-02-06,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,21832.75,21705.75,127.0,0.2976920302921024,21777.0,21870.75,21882.25,21711.5,21761.25,2025-02-05,15.75,0.036918499819689865,426.61538461538464,128.75,True
2025-02-07,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,21930.0,21790.25,139.75,0.34609706148497404,21886.0,21588.25,21968.0,21552.75,21870.75,2025-02-06,15.25,0.03776730009048912,403.78846153846155,128.75,False
2025-02-10,2025,0,True,False,NQH5,NQH5,True,True,True,True,930,390,21791.5,21418.0,373.5,0.9231176626357137,21764.25,21843.75,21894.0,21744.0,21588.25,2025-02-07,176.0,0.4349898490599347,404.60714285714283,129.25,False
2025-02-11,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,21832.25,21669.5,162.75,0.3965194692190559,21706.0,21791.0,21871.5,21700.75,21843.75,2025-02-10,-137.75,-0.3356101805525343,410.44642857142856,129.25,False
2025-02-12,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,21850.0,21510.75,339.25,0.844655877645385,21551.0,21802.0,21839.0,21536.25,21791.0,2025-02-11,-240.0,-0.5975457940601102,401.64285714285717,129.25,False
2025-02-13,2025,3,True,False,NQH5,NQH5,True,True,True,True,929,390,21927.0,21753.0,174.0,0.42189123657776234,21870.0,22109.75,22124.0,21834.75,21802.0,2025-02-12,68.0,0.1648770349844129,412.42857142857144,129.25,False
2025-02-14,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,22163.5,22042.5,121.0,0.28659645561054015,22108.0,22194.25,22225.0,22090.0,22109.75,2025-02-13,-1.75,-0.004144990060483018,422.19642857142856,129.5,True
2025-02-17,2025,0,False,False,NQH5,NQH5,True,True,True,True,930,210,22281.75,22196.25,85.5,0.23535194651985844,22241.25,22235.25,22251.75,22192.5,22194.25,2025-02-14,47.0,0.1293747542272906,363.2857142857143,129.5,True
2025-02-18,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,22319.75,22198.25,121.5,0.3419201212252408,22257.75,22238.75,22268.0,22102.75,22235.25,2025-02-17,22.5,0.06331854096763719,355.34615384615387,129.5,True
2025-02-19,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,22291.25,22179.5,111.75,0.32236769111283703,22207.25,22247.0,22299.75,22118.0,22238.75,2025-02-18,-31.5,-0.09086874514590038,346.65384615384613,129.5,True
2025-02-20,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,22235.5,22141.0,94.5,0.2818306951135581,22209.5,22144.75,22225.5,21951.0,22247.0,2025-02-19,-37.5,-0.11183757742601513,335.3076923076923,129.25,True
2025-02-21,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,22245.5,22103.75,141.75,0.43737020115113034,22186.25,21682.5,22188.0,21662.5,22144.75,2025-02-20,41.5,0.12804841867916691,324.09615384615387,129.25,False
2025-02-24,2025,0,True,False,NQH5,NQH5,True,True,True,True,929,390,21813.0,21676.75,136.25,0.419777224789667,21752.5,21421.0,21801.75,21408.75,21682.5,2025-02-21,70.0,0.2156653631946913,324.5769230769231,129.25,False
2025-02-25,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,21453.75,21286.0,167.75,0.5226796093235065,21391.0,21149.75,21397.5,20990.0,21421.0,2025-02-24,-30.0,-0.09347474384325005,320.9423076923077,129.25,False
2025-02-26,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,21332.5,21200.0,132.5,0.40088438936405424,21238.75,21191.25,21409.25,21064.5,21149.75,2025-02-25,89.0,0.2692732879501949,330.5192307692308,129.25,False
2025-02-27,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,21386.5,21108.0,278.5,0.8108622620380739,21340.75,20608.25,21381.0,20597.75,21191.25,2025-02-26,149.5,0.4352743561030235,343.46153846153845,129.25,False
2025-02-28,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,20688.0,20515.5,172.5,0.4634700837036272,20590.25,20919.75,20944.25,20460.5,20608.25,2025-02-27,-18.0,-0.04836209569081327,372.1923076923077,129.25,False
2025-03-03,2025,0,True,False,NQH5,NQH5,True,True,True,True,930,390,21101.0,20837.75,263.25,0.7061645602269796,21055.5,20473.0,21121.0,20316.75,20919.75,2025-02-28,135.75,0.3641475367552231,372.78846153846155,129.33333333333334,False
2025-03-04,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,20592.0,20262.0,330.0,0.7873726713774433,20342.5,20397.5,20732.5,20075.25,20473.0,2025-03-03,-130.5,-0.31137010186289804,419.11538461538464,129.33333333333334,False
2025-03-05,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,20629.75,20379.5,250.25,0.5641637041532992,20421.25,20658.0,20725.0,20215.0,20397.5,2025-03-04,23.75,0.05354200988467875,443.5769230769231,129.5,False
2025-03-06,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,20647.5,20299.0,348.5,0.7671662009990686,20310.75,20091.75,20513.25,20003.0,20658.0,2025-03-05,-347.25,-0.7644145288290577,454.2692307692308,129.58333333333334,False
2025-03-07,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,20273.75,20026.5,247.25,0.5047899489595603,20036.5,20224.0,20286.25,19765.5,20091.75,2025-03-06,-55.25,-0.11279937180997252,489.8076923076923,129.58333333333334,False
2025-03-10,2025,0,True,False,NQH5,NQH5,True,True,True,True,930,390,20156.5,19861.0,295.5,0.6005879577541465,19881.0,19463.5,19904.5,19272.25,20224.0,2025-03-07,-343.0,-0.6971291692374696,492.01785714285717,129.58333333333334,False
2025-03-11,2025,1,True,False,NQH5,NQH5,True,True,True,True,930,390,19585.0,19139.25,445.75,0.8259546026073721,19420.5,19393.0,19686.75,19201.0,19463.5,2025-03-10,-43.0,-0.07967705644894447,539.6785714285714,129.58333333333334,False
2025-03-12,2025,2,True,False,NQH5,NQH5,True,True,True,True,930,390,19788.75,19387.0,401.75,0.7100520751144074,19696.5,19609.0,19777.75,19395.25,19393.0,2025-03-11,303.5,0.5364052390721161,565.8035714285714,129.83333333333334,False
2025-03-13,2025,3,True,False,NQH5,NQH5,True,True,True,True,930,390,19694.0,19400.75,293.25,0.5107296137339056,19574.0,19251.5,19577.0,19170.0,19609.0,2025-03-12,-35.0,-0.060956646140449086,574.1785714285714,129.83333333333334,False
2025-03-14,2025,4,True,False,NQH5,NQH5,True,True,True,True,930,390,19533.5,19296.75,236.75,0.4153769033147441,19465.0,19705.25,19742.5,19436.75,19251.5,2025-03-13,213.5,0.3745848737389561,569.9642857142857,130.08333333333334,False
2025-03-17,2025,0,True,True,NQH5,NQH5,True,True,True,True,930,390,19778.5,19550.5,228.0,0.39795536716120183,19702.75,19831.75,19959.25,19654.75,19705.25,2025-03-14,-2.5,-0.004363545692557038,572.9285714285714,130.08333333333334,False
2025-03-18,2025,1,True,True,NQM5,NQM5,True,False,False,False,930,390,20061.0,19747.25,313.75,0.5514059753954306,19898.0,19706.25,19900.25,19604.25,19831.75,2025-03-17,,,569.0,130.33333333333334,False
2025-03-19,2025,2,True,True,NQM5,NQM5,True,True,True,True,929,390,19797.5,19547.25,250.25,0.43370883882149047,19789.0,19953.5,20143.0,19706.25,19706.25,2025-03-18,82.75,0.14341421143847488,577.0,130.50000000000003,False
2025-03-20,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,20092.75,19735.25,357.5,0.6347495244134433,19786.5,19881.25,20105.0,19756.0,19953.5,2025-03-19,-167.0,-0.2965123652504756,563.2142857142857,132.0,False
2025-03-21,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,19932.75,19602.25,330.5,0.5954188650109381,19657.25,19953.0,19974.0,19607.5,19881.25,2025-03-20,-224.0,-0.4035516664521941,555.0714285714286,132.0,False
2025-03-24,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,20286.0,20050.5,235.5,0.4492743748722491,20256.25,20365.75,20409.5,20229.25,19953.0,2025-03-21,303.25,0.5785242215711658,524.1785714285714,132.0,False
2025-03-25,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,20447.5,20293.0,154.5,0.30723340790454884,20401.25,20487.75,20495.25,20361.75,20365.75,2025-03-24,35.5,0.07059408401690281,502.875,132.5,False
2025-03-26,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,20536.75,20429.5,107.25,0.22302265131823246,20439.0,20112.5,20475.0,20045.0,20487.75,2025-03-25,-48.75,-0.10137393241737838,480.89285714285717,132.5,True
2025-03-27,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,20147.75,20003.25,144.5,0.30745849006421216,20028.5,19994.5,20199.5,19937.25,20112.5,2025-03-26,-84.0,-0.17873019491622022,469.98214285714283,132.0,False
2025-03-28,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,20011.75,19845.25,166.5,0.3687561795530947,19911.0,19461.5,19941.5,19421.5,19994.5,2025-03-27,-83.5,-0.1849317777338343,451.51785714285717,132.5,False
2025-03-31,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,19365.0,19118.5,246.5,0.5725662615620722,19166.5,19450.0,19489.75,18976.75,19461.5,2025-03-28,-295.0,-0.6852212866564353,430.51785714285717,132.5,False
2025-04-01,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,19511.0,19283.25,227.75,0.5320595719828125,19380.5,19603.5,19644.0,19261.25,19450.0,2025-03-31,-69.5,-0.16236285511659923,428.05357142857144,132.5,False
2025-04-02,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,19697.0,19319.5,377.5,0.8847039129525005,19328.0,19746.5,19890.25,19316.5,19603.5,2025-04-01,-275.5,-0.6456580874659971,426.69642857142856,132.5,False
2025-04-03,2025,3,True,False,NQM5,NQM5,True,True,True,True,928,390,19177.0,18819.0,358.0,0.832074375363161,18924.25,18685.75,19074.25,18664.75,19746.5,2025-04-02,-822.25,-1.9110981987216735,430.25,132.5,False
2025-04-04,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,18713.0,17820.75,892.25,2.051149425287356,18154.5,17534.75,18248.75,17528.5,18685.75,2025-04-03,-531.25,-1.221264367816092,435.0,132.5,False
2025-04-07,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,17278.0,16460.0,818.0,1.6679896588136767,16925.0,17560.75,18361.5,16673.5,17534.75,2025-04-04,-609.75,-1.2433455922513927,490.4107142857143,132.75,False
2025-04-08,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,18170.0,17644.5,525.5,0.8852656278202273,18150.5,17239.5,18357.25,16973.5,17560.75,2025-04-07,589.75,0.9935021960170868,593.6071428571429,132.75,False
2025-04-09,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,17425.0,16735.0,690.0,1.0617134692531736,17208.5,19269.5,19386.75,17202.25,17239.5,2025-04-08,-31.0,-0.04770017035775128,649.8928571428571,133.5,False
2025-04-10,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,19383.5,18703.5,680.0,0.83651860638812,18790.75,18483.0,18871.5,17919.0,19269.5,2025-04-09,-478.75,-0.5889460041298713,812.8928571428571,133.5,False
2025-04-11,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,18795.0,18067.0,728.0,0.8171086124306015,18415.5,18809.5,18873.5,18270.0,18483.0,2025-04-10,-67.5,-0.07576213096025494,890.9464285714286,133.75,False
2025-04-14,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,19256.0,18931.5,324.5,0.35160497649130273,19232.0,18942.25,19254.75,18737.5,18809.5,2025-04-11,422.5,0.4577907629201091,922.9107142857143,133.75,False
2025-04-15,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,19040.5,18809.0,231.5,0.24484399788471709,18986.75,18959.5,19144.75,18884.25,18942.25,2025-04-14,44.5,0.04706504494976203,945.5,134.75,False
2025-04-16,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,18861.25,18504.5,356.75,0.3818133170246923,18584.25,18386.75,18735.0,18116.25,18959.5,2025-04-15,-375.25,-0.4016130265270239,934.3571428571429,134.75,False
2025-04-17,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,18652.75,18345.25,307.5,0.3173901022947194,18498.25,18373.25,18526.0,18261.5,18386.75,2025-04-16,111.5,0.1150861671735324,968.8392857142857,134.75,False
2025-04-21,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,18383.5,18080.0,303.5,0.3179258871284536,18129.25,17922.25,18165.0,17700.0,18373.25,2025-04-17,-244.0,-0.2555977478067304,954.625,135.00000000000003,False
2025-04-22,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,18171.5,17863.75,307.75,0.3183169871262075,18152.25,18380.0,18514.0,18100.5,17922.25,2025-04-21,230.0,0.23789734212519162,966.8035714285714,136.25,False
2025-04-23,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,18972.0,18623.75,348.25,0.35322671206824724,18949.0,18788.25,19165.5,18729.75,18380.0,2025-04-22,569.0,0.5771313687489812,985.9107142857143,136.25000000000003,False
2025-04-24,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,18877.0,18594.75,282.25,0.2869487863769221,18875.25,19319.75,19338.25,18846.5,18788.25,2025-04-23,87.0,0.08844834159359512,983.625,137.5,False
2025-04-25,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,19497.5,19216.25,281.25,0.2812098271675475,19302.0,19530.0,19554.25,19233.75,19319.75,2025-04-24,-17.75,-0.017747464647907444,1000.1428571428571,137.5,False
2025-04-28,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,19569.5,19392.25,177.25,0.1886283303561248,19548.25,19524.5,19623.0,19257.25,19530.0,2025-04-25,18.25,0.019421534719318914,939.6785714285714,138.25,False
2025-04-29,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,19631.0,19378.0,253.0,0.3048258353234794,19426.75,19644.75,19688.5,19403.75,19524.5,2025-04-28,-97.75,-0.1177736181931625,829.9821428571429,138.50000000000003,False
2025-04-30,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,19622.75,19232.0,390.75,0.5187028872137676,19301.25,19642.5,19715.75,19103.75,19644.75,2025-04-29,-343.5,-0.4559806570900299,753.3214285714286,138.50000000000003,False
2025-05-01,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,20035.75,19805.0,230.75,0.37975725159432216,19971.0,19877.75,20125.75,19857.75,19642.5,2025-04-30,328.5,0.5406295001028595,607.625,139.75000000000003,False
2025-05-02,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,20141.25,19749.5,391.75,0.7448730137172348,20091.0,20185.75,20276.75,20019.75,19877.75,2025-05-01,213.25,0.4054733125084884,525.9285714285714,141.5,False
2025-05-05,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,20201.75,19966.0,235.75,0.4659255337921299,20010.25,20065.5,20191.5,19985.25,20185.75,2025-05-02,-175.5,-0.34685018528321865,505.98214285714283,141.75,False
2025-05-06,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,20036.75,19784.0,252.75,0.5202911336568152,19795.5,19875.75,20026.25,19739.0,20065.5,2025-05-05,-270.0,-0.5558006175562418,485.7857142857143,141.75,False
2025-05-07,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,20133.75,19799.5,334.25,0.6919266597663759,19899.5,19949.25,20053.5,19678.75,19875.75,2025-05-06,23.75,0.04916457193553157,483.07142857142856,141.75,False
2025-05-08,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,20262.5,19910.75,351.75,0.760775529120964,20163.0,20152.25,20337.25,19979.0,19949.25,2025-05-07,213.75,0.4623049590607138,462.35714285714283,142.25000000000003,False
2025-05-09,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,20288.75,20080.75,208.0,0.4474321054046787,20227.0,20136.25,20279.75,20058.0,20152.25,2025-05-08,74.75,0.1607959128798064,464.875,143.5,False
2025-05-12,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,20991.5,20376.75,614.75,1.421269919907522,20919.0,20949.75,20954.25,20690.0,20136.25,2025-05-09,782.75,1.8096771530014037,432.5357142857143,144.0,False
2025-05-13,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,21065.75,20818.0,247.75,0.5761627906976744,21004.5,21270.75,21346.5,20972.75,20949.75,2025-05-12,54.75,0.12732558139534883,430.0,144.5,False
2025-05-14,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,21382.5,21238.25,144.25,0.3362051025929163,21314.75,21397.0,21419.5,21273.75,21270.75,2025-05-13,44.0,0.10255129645815124,429.05357142857144,144.5,True
2025-05-15,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,21412.0,21192.0,220.0,0.565708513178437,21302.5,21419.5,21529.75,21247.75,21397.0,2025-05-14,-94.5,-0.24299752043346495,388.89285714285717,144.5,False
2025-05-16,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,21504.75,21348.75,156.0,0.40115718418514945,21467.5,21505.75,21512.0,21320.25,21419.5,2025-05-15,48.0,0.12343297974927676,388.875,144.5,False
2025-05-19,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,21418.0,21112.5,305.5,0.8115364546273897,21203.25,21523.25,21544.5,21202.25,21505.75,2025-05-16,-302.5,-0.8035671932071534,376.44642857142856,144.50000000000003,False
2025-05-20,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,21562.25,21393.75,168.5,0.43752028562155143,21413.0,21447.5,21474.25,21298.0,21523.25,2025-05-19,-110.25,-0.2862706913339825,385.125,145.75000000000003,False
2025-05-21,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,21444.0,21229.75,214.25,0.5946669310071372,21278.75,21149.0,21558.5,21072.75,21447.5,2025-05-20,-168.75,-0.46837827121332276,360.2857142857143,145.75000000000003,False
2025-05-22,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,21243.5,21040.0,203.5,0.5469379919370321,21171.25,21183.5,21337.5,21113.75,21149.0,2025-05-21,22.25,0.059800345555768866,372.07142857142856,147.25,False
2025-05-23,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,21236.0,20727.0,509.0,1.4311392277953507,20849.0,20978.5,21083.0,20822.5,21183.5,2025-05-22,-334.5,-0.9405030878144299,355.6607142857143,147.25,False
2025-05-26,2025,0,False,False,NQM5,NQM5,True,True,True,True,930,210,21289.0,20954.25,334.75,0.8922417896239886,21260.0,21283.5,21307.75,21215.5,20978.5,2025-05-23,281.5,0.7503093764873869,375.17857142857144,147.25,False
2025-05-27,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,21359.75,21141.5,218.25,0.5726323225187951,21259.5,21466.5,21488.5,21192.75,21283.5,2025-05-26,-24.0,-0.06296987739038297,381.13461538461536,147.25,False
2025-05-28,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,21537.5,21407.0,130.5,0.350028369525971,21505.25,21372.5,21567.5,21349.0,21466.5,2025-05-27,38.75,0.10393562696652396,372.8269230769231,147.25,True
2025-05-29,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,21858.75,21489.0,369.75,1.0362166531932093,21674.25,21411.5,21679.75,21301.0,21372.5,2025-05-28,301.75,0.8456480732956076,356.8269230769231,147.25,False
2025-05-30,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,21421.0,21226.25,194.75,0.5098424205809797,21382.0,21369.5,21433.5,21071.5,21411.5,2025-05-29,-29.5,-0.07722901877863364,381.9807692307692,147.25,False
2025-06-02,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,21348.5,21163.0,185.5,0.5116698493528538,21287.75,21534.25,21543.75,21234.75,21369.5,2025-05-30,-81.75,-0.225493316359007,362.53846153846155,148.0,False
2025-06-03,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,21558.0,21399.25,158.75,0.4520562948359893,21547.0,21704.5,21759.75,21509.75,21534.25,2025-06-02,12.75,0.03630688352226056,351.1730769230769,148.75000000000003,False
2025-06-04,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,21767.0,21655.25,111.75,0.3061966487511856,21725.75,21757.25,21803.0,21641.0,21704.5,2025-06-03,21.25,0.05822531352091896,364.96153846153845,148.75000000000003,True
2025-06-05,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,21898.0,21712.5,185.5,0.5278248974008208,21812.25,21586.75,21935.0,21503.5,21757.25,2025-06-04,55.0,0.15649794801641587,351.4423076923077,148.75000000000003,False
2025-06-06,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,21812.0,21471.0,341.0,0.921909119267963,21797.75,21789.5,21873.5,21722.0,21586.75,2025-06-05,211.0,0.570448164708329,369.88461538461536,148.75000000000003,False
2025-06-09,2025,0,True,False,NQM5,NQM5,True,True,True,True,930,390,21824.25,21716.0,108.25,0.29446536932412637,21797.5,21818.75,21890.75,21750.75,21789.5,2025-06-06,8.0,0.0217618748692195,367.61538461538464,149.58333333333337,True
2025-06-10,2025,1,True,False,NQM5,NQM5,True,True,True,True,930,390,21973.25,21732.0,241.25,0.6687813199701461,21836.25,21964.5,21992.25,21742.75,21818.75,2025-06-09,17.5,0.04851263460923339,360.7307692307692,149.58333333333337,False
2025-06-11,2025,2,True,False,NQM5,NQM5,True,True,True,True,930,390,22106.0,21865.75,240.25,0.6996527777777778,22017.25,21887.75,22066.25,21790.75,21964.5,2025-06-10,52.75,0.15361783154121866,343.38461538461536,151.25,False
2025-06-12,2025,3,True,False,NQM5,NQM5,True,True,True,True,930,390,21894.25,21713.25,181.0,0.5250181290790428,21829.5,21936.5,21977.25,21818.5,21887.75,2025-06-11,-58.25,-0.16896301667875271,344.75,151.25,False
2025-06-13,2025,4,True,False,NQM5,NQM5,True,True,True,True,930,390,21915.75,21471.0,444.75,1.3646663126217031,21679.75,21652.25,21854.75,21600.25,21936.5,2025-06-12,-256.75,-0.7878090517495723,325.90384615384613,151.33333333333334,False
2025-06-16,2025,0,True,True,NQU5,NQU5,True,False,False,False,928,390,22062.75,21501.75,561.0,1.6776674142902914,22014.5,22176.0,22222.0,22014.0,21652.25,2025-06-13,,,334.39285714285717,152.0,False
2025-06-17,2025,1,True,False,NQU5,NQU5,True,True,True,True,930,390,22177.25,21996.0,181.25,0.5020030664226717,22064.0,21956.5,22135.0,21909.5,22176.0,2025-06-16,-112.0,-0.3102032741480785,361.05357142857144,153.00000000000003,False
2025-06-18,2025,2,True,False,NQU5,NQU5,True,True,True,True,930,390,22066.25,21862.25,204.0,0.5595611285266457,21993.0,21949.0,22097.75,21882.25,21956.5,2025-06-17,36.5,0.10011755485893417,364.57142857142856,153.00000000000003,False
2025-06-19,2025,3,False,False,NQU5,NQU5,True,True,True,True,930,210,21970.75,21735.25,235.5,0.6894965232393998,21784.5,21703.0,21786.75,21650.25,21949.0,2025-06-18,-164.5,-0.4816228368275213,341.55357142857144,154.50000000000003,False
2025-06-20,2025,4,True,False,NQU5,NQU5,True,True,True,True,930,390,22103.0,21745.75,357.25,1.0507947282086092,22075.0,21842.75,22130.5,21765.0,21703.0,2025-06-19,372.0,1.0941795350415748,339.9807692307692,156.0,False
2025-06-23,2025,0,True,False,NQU5,NQU5,True,True,True,True,930,390,21944.25,21566.75,377.5,1.109352924554959,21869.25,22072.75,22093.0,21738.25,21842.75,2025-06-20,26.5,0.07787510596213619,340.28846153846155,156.25,False
2025-06-24,2025,1,True,False,NQU5,NQU5,True,True,True,True,930,390,22384.5,22065.75,318.75,0.902876130297418,22286.25,22405.5,22448.25,22260.0,22072.75,2025-06-23,213.5,0.6047499727639176,353.03846153846155,156.75000000000003,False
2025-06-25,2025,2,True,False,NQU5,NQU5,True,True,True,True,930,390,22511.5,22384.5,127.0,0.34324324324324323,22499.5,22463.25,22548.25,22388.5,22405.5,2025-06-24,94.0,0.25405405405405407,370.0,158.75,True
2025-06-26,2025,3,True,False,NQU5,NQU5,True,True,True,True,930,390,22585.0,22437.75,147.25,0.4214321096372943,22552.25,22673.25,22694.0,22476.0,22463.25,2025-06-25,89.0,0.2547195773019979,349.40384615384613,158.75,True
2025-06-27,2025,4,True,False,NQU5,NQU5,True,True,True,True,930,390,22788.0,22660.25,127.75,0.3777866242038217,22707.5,22752.0,22825.5,22600.0,22673.25,2025-06-26,34.25,0.1012852593266606,338.15384615384613,158.75,True
2025-06-30,2025,0,True,False,NQU5,NQU5,True,True,True,True,930,390,22915.0,22751.5,163.5,0.4779895429246078,22871.75,22885.5,22934.75,22781.0,22752.0,2025-06-27,119.75,0.3500871422949345,342.0576923076923,158.75,False
2025-07-01,2025,1,True,False,NQU5,NQU5,True,True,True,True,930,390,22914.75,22755.75,159.0,0.47302477258424397,22802.25,22693.0,22848.25,22594.5,22885.5,2025-06-30,-83.25,-0.24766863092854285,336.13461538461536,159.0,True
2025-07-02,2025,2,True,False,NQU5,NQU5,True,True,True,True,930,390,22781.25,22582.0,199.25,0.5920909766272359,22654.25,22844.5,22854.0,22651.25,22693.0,2025-07-01,-38.75,-0.11514943711069203,336.5192307692308,159.0,False
2025-07-03,2025,3,False,False,NQU5,NQU5,True,True,True,True,929,225,22940.5,22827.0,113.5,0.33666077234612973,22932.0,23059.0,23102.5,22930.25,22844.5,2025-07-02,87.5,0.2595402429981176,337.13461538461536,159.00000000000003,True
2025-07-04,2025,4,False,False,NQU5,NQU5,True,True,True,True,930,210,23062.5,22882.0,180.5,0.5500253936008126,22918.0,22906.75,22945.5,22888.0,23059.0,2025-07-03,-141.0,-0.4296597257491112,328.1666666666667,159.00000000000003,False
2025-07-07,2025,0,True,False,NQU5,NQU5,True,True,True,True,930,390,23028.5,22908.25,120.25,0.41107917022764356,22943.25,22883.25,22977.5,22779.75,22906.75,2025-07-04,36.5,0.1247766296325072,292.52272727272725,160.5,True
