trade_date,year,dow,regime,fh_prog,fh_loc,fh_net,fh_rng,fh_open,fh_close,fh_high,fh_low,atr14_prior,gap,on_range,rod_drift,rod_mfe_up,rod_mfe_dn,rod_close,pm_texture,pm_drift,fh_dir
2022-10-05,2022,2,ONEWAY_DOWN,0.646,0.0116,-100.0,154.8,11486.0,11386.0,11539.0,11384.2,347.42857142857144,-157.75,168.25,250.5,325.0,19.5,11636.5,DRIFT_UP,94.3,-1
2022-10-06,2022,3,STR,0.3184,0.0087,-62.0,194.7,11590.5,11528.5,11721.5,11526.8,348.375,-46.0,206.0,13.7,141.7,2.0,11542.2,TREND_DOWN,-73.0,-1
2022-10-07,2022,4,ONEWAY_DOWN,0.6962,0.2749,-101.3,145.5,11345.8,11244.5,11350.0,11204.5,350.4107142857143,-196.5,264.0,-145.0,17.5,201.3,11099.5,DRIFT_DOWN,-38.0,-1
2022-10-10,2022,0,STR,0.4811,0.3986,-68.8,143.0,11108.8,11040.0,11126.0,10983.0,370.60714285714283,9.25,150.5,-59.2,28.2,163.2,10980.8,DRIFT_UP,73.6,-1
2022-10-11,2022,1,STR,0.5873,0.254,-91.8,156.3,10920.0,10828.2,10944.8,10788.5,370.2857142857143,-60.75,178.0,15.8,211.3,61.0,10844.0,DRIFT_DOWN,-152.8,-1
2022-10-12,2022,2,CHOP,0.0,0.4277,0.0,140.3,10865.5,10865.5,10945.8,10805.5,358.48214285714283,21.5,140.75,-28.3,59.7,58.0,10837.2,DRIFT_DOWN,-45.0,0
2022-10-13,2022,3,SWEEP_REVERT_BULL,0.4185,0.5985,88.8,212.2,10523.0,10611.8,10697.0,10484.8,350.2857142857143,-314.25,502.0,469.4,531.0,7.6,11081.2,DRIFT_UP,108.2,1
2022-10-14,2022,4,ONEWAY_DOWN,0.7511,0.1732,-261.0,347.5,11181.2,10920.2,11207.5,10860.0,370.76785714285717,100.0,265.25,-172.2,51.3,193.4,10748.0,DRIFT_DOWN,-71.5,-1
2022-10-17,2022,0,BTD,0.6617,0.6781,88.8,134.2,11001.2,11090.0,11133.2,10999.0,388.30357142857144,253.25,292.0,21.2,56.2,67.5,11111.2,CHOP,15.7,1
2022-10-18,2022,1,SWEEP_REVERT_BEAR,0.828,0.0087,-143.5,173.3,11403.5,11260.0,11431.8,11258.5,395.3392857142857,292.25,250.5,-57.2,22.0,178.5,11202.8,CHOP,8.6,-1
2022-10-19,2022,2,ONEWAY_UP,0.8277,0.9422,143.2,173.0,11129.8,11273.0,11283.0,11110.0,386.64285714285717,-73.0,278.0,-118.5,11.5,224.0,11154.5,DRIFT_UP,33.5,1
2022-10-20,2022,3,ONEWAY_UP,0.8444,0.9285,200.8,237.8,11111.0,11311.8,11328.8,11091.0,376.5,-43.5,211.0,-224.0,14.0,270.6,11087.8,DRIFT_DOWN,-87.7,1
2022-10-21,2022,4,BTD,0.2813,0.4926,64.7,230.0,11043.8,11108.5,11225.2,10995.2,375.625,-44.0,166.25,245.5,265.7,57.5,11354.0,TREND_UP,121.2,1
2022-10-24,2022,0,STR,0.5009,0.1943,-109.3,218.2,11359.5,11250.2,11426.0,11207.8,373.57142857142856,5.5,269.5,229.3,265.6,14.4,11479.5,DRIFT_UP,51.0,-1
2022-10-25,2022,1,ONEWAY_UP,0.8945,0.8999,134.0,149.8,11515.8,11649.8,11664.8,11515.0,368.5,36.25,97.0,62.7,77.7,43.8,11712.5,DRIFT_UP,58.0,1
2022-10-26,2022,2,SWEEP_REVERT_BULL,0.6669,0.9338,103.7,155.5,11474.5,11578.2,11588.5,11433.0,365.125,-238.0,132.25,-125.2,125.3,140.7,11453.0,TREND_DOWN,-103.2,1
2022-10-27,2022,3,SWEEP_REVERT_BULL,0.1548,0.8402,31.0,200.2,11401.0,11432.0,11464.0,11263.8,369.73214285714283,-52.0,181.75,-192.0,21.0,211.8,11240.0,DRIFT_DOWN,-49.0,1
2022-10-28,2022,4,ONEWAY_UP,0.8639,0.9033,167.0,193.3,11213.8,11380.8,11399.5,11206.2,355.1607142857143,-26.25,162.0,203.7,224.7,2.6,11584.5,TREND_UP,65.7,1
2022-10-31,2022,0,ONEWAY_DOWN,0.697,0.047,-93.4,134.0,11488.2,11394.8,11522.5,11388.5,375.42857142857144,-96.25,111.25,53.4,118.4,27.6,11448.2,CHOP,1.7,-1
2022-11-01,2022,1,SWEEP_REVERT_BEAR,0.6374,0.265,-155.4,243.8,11595.2,11439.8,11619.0,11375.2,372.25,147.0,167.75,-109.8,5.7,124.0,11330.0,DRIFT_DOWN,-25.8,-1
2022-11-02,2022,2,ONEWAY_DOWN,0.7635,0.101,-62.0,81.2,11330.0,11268.0,11341.0,11259.8,381.67857142857144,0.0,94.5,-329.5,192.0,331.2,10938.5,DRIFT_DOWN,-297.0,-1
2022-11-03,2022,3,SWEEP_REVERT_BULL,0.0947,0.9573,13.3,140.5,10829.2,10842.5,10848.5,10708.0,372.05357142857144,-109.25,198.0,-117.7,46.0,125.5,10724.8,TREND_DOWN,-127.0,1
2022-11-04,2022,4,SWEEP_REVERT_BEAR,0.0384,0.8295,-9.2,239.3,10932.2,10923.0,10963.8,10724.5,355.0,207.5,301.0,-30.2,51.2,260.2,10892.8,TREND_UP,178.0,-1
2022-11-07,2022,0,STR,0.3725,0.3808,-45.3,121.6,10938.8,10893.5,10968.8,10847.2,348.2142857142857,46.0,221.0,121.0,145.0,43.3,11014.5,TREND_UP,115.5,-1
2022-11-08,2022,1,CHOP,0.1461,0.8118,15.3,104.7,11076.5,11091.8,11111.5,11006.8,343.73214285714283,62.0,149.75,2.4,139.4,163.0,11094.2,DRIFT_DOWN,-106.3,1
2022-11-09,2022,2,STR,0.2857,0.3623,-25.0,87.5,11018.2,10993.2,11049.0,10961.5,341.5,-76.0,158.5,-162.2,36.0,171.0,10831.0,TREND_DOWN,-128.2,-1
2022-11-10,2022,3,BTD,0.3428,0.7798,68.5,199.8,11356.5,11425.0,11469.0,11269.2,343.01785714285717,525.5,554.75,203.8,219.8,66.8,11628.8,TREND_UP,202.8,1
2022-11-11,2022,4,SWEEP_REVERT_BULL,0.663,0.9495,127.3,192.0,11624.2,11751.5,11761.2,11569.2,371.44642857142856,-4.5,162.5,96.3,125.3,113.0,11847.8,TREND_UP,84.8,1
2022-11-14,2022,0,SWEEP_REVERT_BULL,0.1693,0.6798,19.3,114.0,11760.2,11779.5,11816.0,11702.0,370.375,-87.5,80.75,-37.3,119.0,51.0,11742.2,DRIFT_DOWN,-85.3,1
2022-11-15,2022,1,CHOP,0.195,0.7741,19.6,100.5,12021.2,12040.8,12063.5,11963.0,363.17857142857144,279.0,357.0,-135.3,11.0,276.3,11905.5,DRIFT_DOWN,-84.0,1
2022-11-16,2022,2,ONEWAY_DOWN,0.6444,0.2451,-72.3,112.2,11823.8,11751.5,11836.2,11724.0,369.35714285714283,-81.75,149.75,-11.0,78.5,45.0,11740.5,DRIFT_DOWN,-53.3,-1
2022-11-17,2022,3,ONEWAY_UP,0.8527,0.9085,110.0,129.0,11551.0,11661.0,11672.8,11543.8,365.01785714285717,-189.5,299.25,51.2,114.0,63.0,11712.2,CHOP,-36.3,1
2022-11-18,2022,4,ONEWAY_DOWN,0.7475,0.2244,-124.6,166.7,11837.8,11713.2,11842.5,11675.8,347.57142857142856,125.5,170.75,-5.7,28.0,106.2,11707.5,TREND_UP,74.3,-1
2022-11-21,2022,0,STR,0.4023,0.151,-45.3,112.6,11649.5,11604.2,11699.8,11587.2,348.1607142857143,-58.0,160.75,-17.0,30.3,51.2,11587.2,DRIFT_UP,27.4,-1
2022-11-22,2022,1,CHOP,0.0861,0.805,-8.7,101.0,11617.2,11608.5,11628.2,11527.2,341.0,30.0,115.5,143.3,150.7,28.0,11751.8,TREND_UP,97.8,-1
2022-11-23,2022,2,ONEWAY_UP,0.8902,0.9252,109.5,123.0,11749.5,11859.0,11868.2,11745.2,320.25,-2.25,73.5,9.8,33.8,117.2,11868.8,TREND_UP,108.3,1
2022-11-28,2022,0,SWEEP_REVERT_BEAR,0.0328,0.1706,-3.5,106.7,11703.5,11700.0,11788.5,11681.8,311.875,-83.25,104.75,-88.8,33.8,124.8,11611.2,DRIFT_DOWN,-56.3,-1
2022-11-29,2022,1,SWEEP_REVERT_BULL,0.0569,0.9671,3.8,66.8,11622.0,11625.8,11628.0,11561.2,304.4375,10.75,93.25,-102.3,12.7,160.8,11523.5,CHOP,-13.5,1
2022-11-30,2022,2,BTD,0.3429,0.5853,21.5,62.7,11534.0,11555.5,11581.5,11518.8,295.8958333333333,10.5,100.0,496.0,498.3,57.5,12051.5,TREND_UP,520.7,1
2022-12-01,2022,3,SWEEP_REVERT_BEAR,0.4976,0.0355,-93.8,188.5,12057.0,11963.2,12145.0,11956.5,272.5,5.5,140.25,96.8,135.8,20.0,12060.0,CHOP,12.8,-1
2022-12-02,2022,4,BTD,0.5303,0.6021,61.3,115.6,11845.5,11906.8,11952.8,11837.2,263.6875,-214.5,327.25,107.0,140.7,28.0,12013.8,TREND_UP,91.3,1
2022-12-05,2022,0,STR,0.3315,0.1852,-35.8,108.0,11920.0,11884.2,11972.2,11864.2,274.5833333333333,-93.75,97.0,-81.4,66.8,138.7,11802.8,CHOP,-17.2,-1
2022-12-06,2022,1,ONEWAY_DOWN,0.8665,0.0986,-168.8,194.8,11799.0,11630.2,11805.8,11611.0,267.3541666666667,-3.75,65.25,-67.7,14.8,128.2,11562.5,CHOP,-24.5,-1
2022-12-07,2022,2,CHOP,0.0674,0.5106,10.5,155.7,11509.5,11520.0,11596.2,11440.5,274.6666666666667,-53.0,173.5,-12.0,61.0,62.0,11508.0,CHOP,-14.8,1
2022-12-08,2022,3,BTD,0.4502,0.9234,84.0,186.6,11565.5,11649.5,11663.8,11477.2,264.2083333333333,57.5,165.0,-4.3,36.3,72.0,11645.2,CHOP,16.7,1
2022-12-09,2022,4,BTD,0.259,0.7265,28.7,110.8,11601.8,11630.5,11660.8,11550.0,265.6041666666667,-43.5,231.0,-59.5,87.7,65.3,11571.0,TREND_DOWN,-113.2,1
2022-12-13,2022,1,ONEWAY_DOWN,0.8283,0.0981,-168.8,203.8,12288.8,12120.0,12303.8,12100.0,274.1041666666667,454.75,541.75,-161.0,20.8,273.0,11959.0,DRIFT_UP,59.8,-1
2022-12-14,2022,2,ONEWAY_UP,0.8965,0.9053,102.2,114.0,11931.0,12033.2,12044.0,11930.0,304.8541666666667,-28.0,94.5,-170.4,36.3,304.2,11862.8,DRIFT_DOWN,-130.7,1
2022-12-15,2022,3,ONEWAY_DOWN,0.727,0.118,-137.4,189.0,11686.2,11548.8,11715.5,11526.5,307.59615384615387,-176.5,255.5,-88.3,17.2,144.8,11460.5,CHOP,12.3,-1
2022-12-16,2022,4,SWEEP_REVERT_BEAR,0.5869,0.0065,-90.2,153.7,11429.0,11338.8,11491.5,11337.8,320.9107142857143,-31.5,175.25,3.4,56.2,63.3,11342.2,DRIFT_UP,50.2,-1
2022-12-19,2022,0,STR,0.4115,0.5497,-53.0,128.8,11354.0,11301.0,11359.0,11230.2,321.10714285714283,11.75,90.5,-113.0,0.5,169.2,11188.0,DRIFT_DOWN,-44.0,-1
2022-12-20,2022,1,BTD,0.5174,0.9542,79.0,152.7,11133.5,11212.5,11219.5,11066.8,323.94642857142856,-54.5,185.0,-37.0,34.5,110.7,11175.5,DRIFT_DOWN,-18.7,1
2022-12-21,2022,2,SWEEP_REVERT_BULL,0.6148,0.9139,75.0,122.0,11217.5,11292.5,11303.0,11181.0,298.76785714285717,42.0,76.75,43.7,97.3,9.3,11336.2,CHOP,-17.8,1
2022-12-22,2022,3,ONEWAY_DOWN,0.9578,0.0141,-177.2,185.0,11203.0,11025.8,11208.2,11023.2,299.26785714285717,-133.25,197.25,29.0,33.7,155.3,11054.8,TREND_UP,127.0,-1
2022-12-23,2022,4,SWEEP_REVERT_BULL,0.3167,0.9009,43.8,138.3,10997.0,11040.8,11054.5,10916.2,312.625,-57.75,163.75,39.2,62.4,65.6,11080.0,DRIFT_UP,37.0,1
2022-12-27,2022,1,STR,0.4062,0.5656,-65.0,160.0,11051.5,10986.5,11056.0,10896.0,309.51785714285717,-28.5,143.5,-67.7,31.3,86.7,10918.8,DRIFT_DOWN,-32.2,-1
2022-12-28,2022,2,SWEEP_REVERT_BULL,0.0059,0.291,0.8,134.7,10900.2,10901.0,10996.5,10861.8,305.48214285714283,-18.5,63.0,-130.8,20.0,142.2,10770.2,TREND_DOWN,-86.3,1
2022-12-29,2022,3,ONEWAY_UP,0.6706,0.8515,107.5,160.3,10885.5,10993.0,11016.8,10856.5,310.05357142857144,115.25,126.75,39.0,78.5,0.0,11032.0,CHOP,-5.2,1
2022-12-30,2022,4,SWEEP_REVERT_BULL,0.1484,0.7551,13.7,92.3,10911.5,10925.2,10947.8,10855.5,313.0,-120.5,132.0,97.8,100.8,50.2,11023.0,DRIFT_UP,67.5,1
2023-01-03,2023,1,SWEEP_REVERT_BEAR,0.6651,0.0896,-170.8,256.8,11119.0,10948.2,11182.0,10925.2,309.4107142857143,96.0,219.0,-5.4,37.8,103.4,10942.8,DRIFT_UP,71.3,-1
2023-01-04,2023,2,ONEWAY_DOWN,0.6557,0.2732,-120.0,183.0,11033.5,10913.5,11046.5,10863.5,311.5892857142857,90.75,131.0,82.7,155.0,37.5,10996.2,CHOP,-7.6,-1
2023-01-05,2023,3,STR,0.4422,0.516,-49.7,112.4,10922.5,10872.8,10927.2,10814.8,287.5357142857143,-73.75,157.75,-52.8,40.7,67.8,10820.0,CHOP,-15.8,-1
2023-01-06,2023,4,CHOP,0.0045,0.7025,0.8,178.8,10891.0,10891.8,10945.0,10766.2,280.48214285714283,71.0,218.5,222.7,274.0,4.0,11114.5,DRIFT_UP,101.5,1
2023-01-09,2023,0,ONEWAY_UP,0.7734,0.8118,100.7,130.2,11199.8,11300.5,11325.0,11194.8,274.82142857142856,85.25,85.0,-112.5,85.0,140.7,11188.0,TREND_DOWN,-166.8,1
2023-01-10,2023,1,BTD,0.449,0.4821,65.2,145.2,11142.8,11208.0,11283.2,11138.0,278.3392857142857,-45.25,111.75,78.0,78.2,87.2,11286.0,TREND_UP,66.8,1
2023-01-11,2023,2,ONEWAY_UP,0.6464,0.9845,62.7,97.0,11323.8,11386.5,11388.0,11291.0,272.125,37.75,94.0,90.0,93.0,73.3,11476.5,TREND_UP,74.7,1
2023-01-12,2023,3,CHOP,0.1166,0.7447,-24.2,207.6,11490.0,11465.8,11518.8,11311.2,274.7142857142857,13.5,288.75,66.4,109.0,77.6,11532.2,CHOP,-4.8,-1
2023-01-13,2023,4,ONEWAY_UP,0.8375,0.9717,94.8,113.2,11424.0,11518.8,11522.0,11408.8,280.42857142857144,-108.25,147.25,88.7,100.7,64.8,11607.5,TREND_UP,82.0,1
2023-01-17,2023,1,BTD,0.4384,0.8022,59.4,135.5,11598.8,11658.2,11685.0,11549.5,262.7307692307692,34.75,73.75,-30.7,5.3,103.4,11627.5,CHOP,1.5,1
2023-01-18,2023,2,BTD,0.2577,0.5189,22.5,87.3,11695.0,11717.5,11759.5,11672.2,252.48076923076923,67.5,140.0,-238.0,1.5,247.0,11479.5,DRIFT_DOWN,-34.0,1
2023-01-19,2023,3,STR,0.2866,0.3112,-28.0,97.7,11407.2,11379.2,11446.5,11348.8,256.4230769230769,-72.25,142.25,-18.7,75.0,70.7,11360.5,CHOP,5.0,-1
2023-01-20,2023,4,BTD,0.5411,0.9538,58.6,108.3,11428.2,11486.8,11491.8,11383.5,247.53846153846155,67.75,83.25,189.4,200.0,30.3,11676.2,TREND_UP,143.0,1
2023-01-23,2023,0,ONEWAY_UP,0.7789,0.9505,146.2,187.7,11704.0,11850.2,11859.5,11671.8,258.36538461538464,27.75,72.75,81.3,132.8,7.0,11931.5,CHOP,-11.0,1
2023-01-24,2023,1,BTD,0.346,0.5384,39.2,113.3,11860.0,11899.2,11951.5,11838.2,258.0,-71.5,109.0,6.6,43.6,43.0,11905.8,CHOP,5.3,1
2023-01-25,2023,2,STR,0.5998,0.2949,-65.5,109.2,11712.5,11647.0,11724.0,11614.8,251.1346153846154,-193.25,275.5,229.2,256.5,42.5,11876.2,TREND_UP,122.0,-1
2023-01-26,2023,3,CHOP,0.0391,0.5922,5.0,128.0,12017.8,12022.8,12075.0,11947.0,261.15384615384613,141.5,158.5,82.2,88.4,118.6,12105.0,TREND_UP,106.8,1
2023-01-27,2023,4,ONEWAY_UP,0.7979,0.8336,120.8,151.4,12047.2,12168.0,12193.2,12041.8,248.01923076923077,-57.75,62.75,55.2,140.5,75.8,12223.2,CHOP,-1.0,1
2023-01-30,2023,0,STR,0.2506,0.2221,-29.0,115.7,12082.2,12053.2,12143.2,12027.5,250.1153846153846,-141.0,213.0,-82.2,18.0,93.2,11971.0,DRIFT_DOWN,-49.8,-1
2023-01-31,2023,1,ONEWAY_UP,0.9168,0.973,84.8,92.5,11974.2,12059.0,12061.5,11969.0,257.78846153846155,3.25,146.25,94.5,97.0,17.2,12153.5,TREND_UP,67.0,1
2023-02-01,2023,2,CHOP,0.0757,0.6743,-4.3,56.8,12143.8,12139.5,12158.0,12101.2,261.2692307692308,-9.75,84.0,281.3,376.7,84.3,12420.8,TREND_UP,297.6,-1
2023-02-02,2023,3,BTD,0.5228,0.8594,52.8,101.0,12681.2,12734.0,12748.2,12647.2,274.5192307692308,260.5,180.25,121.2,200.5,43.0,12855.2,CHOP,20.4,1
2023-02-03,2023,4,ONEWAY_UP,0.7332,0.7902,202.0,275.5,12574.2,12776.2,12834.0,12558.5,290.0769230769231,-281.0,209.75,-151.7,101.8,197.7,12624.5,TREND_DOWN,-103.7,1
2023-02-06,2023,0,CHOP,0.2207,0.0783,-26.2,118.7,12509.0,12482.8,12592.2,12473.5,292.69642857142856,-115.5,148.25,30.4,125.7,27.0,12513.2,DRIFT_DOWN,-30.8,-1
2023-02-07,2023,1,CHOP,0.0777,0.272,-6.0,77.2,12504.0,12498.0,12554.2,12477.0,292.57142857142856,-9.25,98.0,274.2,320.5,38.8,12772.2,CHOP,30.0,-1
2023-02-08,2023,2,STR,0.4504,0.155,-43.6,96.8,12713.8,12670.2,12752.0,12655.2,297.5892857142857,-58.5,109.0,-127.0,-0.2,157.4,12543.2,DRIFT_DOWN,-49.3,-1
2023-02-09,2023,3,SWEEP_REVERT_BEAR,0.9276,0.0181,-102.5,110.5,12722.5,12620.0,12728.5,12618.0,305.9642857142857,179.25,185.0,-192.8,43.2,253.5,12427.2,DRIFT_DOWN,-114.8,-1
2023-02-10,2023,4,BTD,0.3658,0.7345,50.3,137.5,12335.2,12385.5,12422.0,12284.5,308.85714285714283,-92.0,181.0,-39.5,23.5,142.3,12346.0,DRIFT_UP,42.5,1
2023-02-13,2023,0,BTD,0.4736,0.8884,57.3,121.0,12402.2,12459.5,12473.0,12352.0,299.98214285714283,56.25,168.25,85.3,107.5,13.7,12544.8,CHOP,8.0,1
2023-02-14,2023,1,SWEEP_REVERT_BULL,0.417,0.712,118.0,283.0,12474.0,12592.0,12673.5,12390.5,313.26785714285717,-70.75,227.0,38.8,73.5,174.5,12630.8,TREND_UP,108.3,1
2023-02-15,2023,2,SWEEP_REVERT_BULL,0.2544,0.5275,27.3,107.3,12553.5,12580.8,12631.5,12524.2,307.875,-77.25,92.5,153.2,153.7,24.6,12734.0,TREND_UP,101.5,1
2023-02-16,2023,3,SWEEP_REVERT_BULL,0.7224,0.9411,90.8,125.7,12524.0,12614.8,12622.2,12496.5,305.4642857142857,-210.0,278.75,-133.3,79.4,139.0,12481.5,TREND_DOWN,-171.7,1
2023-02-17,2023,4,STR,0.2962,0.4389,-37.8,127.6,12390.0,12352.2,12423.8,12296.2,307.2142857142857,-91.5,128.25,39.8,56.6,86.4,12392.0,TREND_UP,109.0,-1
2023-02-21,2023,1,STR,0.39,0.0462,-42.2,108.2,12229.0,12186.8,12290.0,12181.8,301.88461538461536,-137.75,155.0,-88.8,41.2,96.6,12098.0,TREND_DOWN,-73.5,-1
2023-02-22,2023,2,SWEEP_REVERT_BEAR,0.461,0.1398,-62.0,134.5,12120.8,12058.8,12174.5,12040.0,288.6730769230769,22.75,100.0,44.2,131.7,24.8,12103.0,CHOP,-31.2,-1
2023-02-23,2023,3,ONEWAY_DOWN,0.6558,0.2674,-62.3,95.0,12252.5,12190.2,12259.8,12164.8,267.4230769230769,149.5,110.25,16.0,58.6,161.7,12206.2,TREND_UP,126.7,-1
2023-02-24,2023,4,STR,0.3193,0.2294,-34.8,109.0,11993.8,11959.0,12043.0,11934.0,260.1730769230769,-212.5,241.0,39.0,62.0,36.0,11998.0,DRIFT_UP,52.8,-1
2023-02-27,2023,0,BTD,0.3025,0.6002,25.2,83.3,12131.0,12156.2,12189.5,12106.2,270.84615384615387,133.0,163.0,-72.2,1.8,97.7,12084.0,DRIFT_DOWN,-34.5,1
2023-02-28,2023,1,CHOP,0.1782,0.3515,14.7,82.5,12055.8,12070.5,12124.0,12041.5,258.5576923076923,-28.25,116.75,-6.0,102.3,24.5,12064.5,TREND_DOWN,-79.0,1
2023-03-01,2023,2,ONEWAY_DOWN,0.6443,0.1383,-81.5,126.5,12052.0,11970.5,12079.5,11953.0,246.82692307692307,-12.5,152.5,-5.3,67.3,45.7,11965.2,DRIFT_DOWN,-41.3,-1
2023-03-02,2023,3,ONEWAY_UP,0.6976,0.8306,59.3,85.0,11857.5,11916.8,11931.2,11846.2,235.67307692307693,-107.75,159.25,149.0,179.4,33.6,12065.8,TREND_UP,140.0,1
2023-03-03,2023,4,ONEWAY_UP,0.7895,0.9939,90.0,114.0,12134.8,12224.8,12225.5,12111.5,239.94230769230768,69.0,142.75,87.7,96.4,54.3,12312.5,TREND_UP,47.3,1
2023-03-06,2023,0,ONEWAY_UP,0.7705,0.9137,73.2,95.0,12360.8,12434.0,12442.2,12347.2,240.51923076923077,48.25,106.0,-110.2,52.2,119.8,12323.8,TREND_DOWN,-73.4,1
2023-03-07,2023,1,STR,0.471,0.3176,-86.0,182.6,12324.2,12238.2,12362.8,12180.2,233.8653846153846,0.5,69.0,-69.2,80.6,96.0,12169.0,TREND_DOWN,-90.8,-1
2023-03-08,2023,2,SWEEP_REVERT_BULL,0.0186,0.7328,2.0,107.8,12185.2,12187.2,12216.0,12108.2,236.07692307692307,16.25,78.5,44.0,67.3,45.2,12231.2,DRIFT_UP,38.4,1
2023-03-09,2023,3,BTD,0.5206,0.6518,64.3,123.5,12246.2,12310.5,12353.5,12230.0,222.94230769230768,15.0,140.0,-304.3,36.5,333.0,12006.2,TREND_DOWN,-227.0,1
2023-03-10,2023,4,STR,0.5969,0.3446,-97.0,162.5,12018.0,11921.0,12027.5,11865.0,236.44230769230768,11.75,187.5,-79.8,158.5,126.0,11841.2,DRIFT_DOWN,-58.6,-1
2023-03-13,2023,0,BTD,0.3824,0.6448,94.0,245.8,11886.5,11980.5,12067.8,11822.0,241.98214285714286,,421.5,73.7,233.0,16.0,12054.2,DRIFT_DOWN,-47.8,1
2023-03-14,2023,1,ONEWAY_UP,0.8988,0.9696,97.7,108.7,12208.5,12306.2,12309.5,12200.8,259.8392857142857,154.25,264.0,22.3,50.3,137.7,12328.5,CHOP,9.3,1
2023-03-15,2023,2,CHOP,0.117,0.184,-11.0,94.0,12210.5,12199.5,12276.2,12182.2,277.4107142857143,-118.0,277.5,192.5,208.0,47.3,12392.0,TREND_UP,192.0,-1
2023-03-16,2023,3,SWEEP_REVERT_BULL,0.5124,0.7702,62.0,121.0,12345.2,12407.2,12435.0,12314.0,283.0,-46.75,129.25,309.3,328.6,16.2,12716.5,DRIFT_UP,43.0,1
2023-03-17,2023,4,SWEEP_REVERT_BEAR,0.1818,0.1202,-25.7,141.4,12712.5,12686.8,12811.2,12669.8,292.30357142857144,-4.0,107.5,-39.3,16.7,117.3,12647.5,CHOP,10.3,-1
2023-03-20,2023,0,CHOP,0.1594,0.744,-16.5,103.5,12623.0,12606.5,12633.0,12529.5,295.32142857142856,-24.5,224.75,86.5,101.5,41.3,12693.0,TREND_UP,56.2,-1
2023-03-21,2023,1,SWEEP_REVERT_BEAR,0.2461,0.1531,-25.4,103.2,12775.2,12749.8,12837.2,12734.0,301.14285714285717,82.25,115.5,127.4,148.4,37.3,12877.2,TREND_UP,97.4,-1
2023-03-22,2023,2,ONEWAY_UP,0.6834,0.9294,60.0,87.8,12872.8,12932.8,12939.0,12851.2,301.48214285714283,-4.5,77.25,-233.8,149.2,236.8,12699.0,DRIFT_DOWN,-193.0,1
2023-03-23,2023,3,ONEWAY_UP,0.6918,0.7619,77.0,111.3,12855.0,12932.0,12958.5,12847.2,310.2142857142857,156.0,163.75,-84.8,99.0,198.5,12847.2,DRIFT_DOWN,-112.8,1
2023-03-24,2023,4,CHOP,0.0239,0.8103,-2.6,108.6,12826.8,12824.2,12844.8,12736.2,312.17857142857144,-20.5,166.75,70.3,71.8,96.2,12894.5,TREND_UP,92.5,-1
2023-03-27,2023,0,STR,0.2571,0.1979,-21.7,84.4,12919.2,12897.5,12965.2,12880.8,310.9107142857143,24.75,135.75,-97.7,1.3,132.0,12799.8,CHOP,8.8,-1
2023-03-28,2023,1,STR,0.6881,0.3023,-71.7,104.2,12776.2,12704.5,12777.2,12673.0,309.48214285714283,-23.5,82.25,28.0,30.3,70.3,12732.5,DRIFT_UP,49.0,-1
2023-03-29,2023,2,CHOP,0.0927,0.2124,4.8,51.8,12887.2,12892.0,12932.8,12881.0,313.26785714285717,154.75,148.0,77.0,102.0,37.5,12969.0,TREND_UP,70.2,1
2023-03-30,2023,3,BTD,0.3772,0.8632,28.4,75.3,13064.8,13093.2,13103.5,13028.2,304.4107142857143,95.75,143.25,-8.0,18.6,82.0,13085.2,DRIFT_UP,34.4,1
2023-03-31,2023,4,ONEWAY_UP,0.6925,0.8354,57.2,82.6,13092.0,13149.2,13162.8,13080.2,294.85714285714283,6.75,81.25,152.3,162.3,3.4,13301.5,TREND_UP,73.7,1
2023-04-03,2023,0,ONEWAY_UP,0.7171,0.8857,50.2,70.0,13210.0,13260.2,13268.2,13198.2,274.48214285714283,-91.5,96.0,8.3,18.6,106.2,13268.5,TREND_UP,95.3,1
2023-04-04,2023,1,CHOP,0.0806,0.4855,-7.8,96.8,13284.8,13277.0,13326.8,13230.0,254.64285714285714,16.25,122.25,-53.5,24.5,108.8,13223.5,CHOP,2.7,-1
2023-04-05,2023,2,ONEWAY_DOWN,0.8936,0.0191,-84.0,94.0,13173.8,13089.8,13182.0,13088.0,245.33928571428572,-49.75,74.5,-10.3,14.2,83.8,13079.5,TREND_UP,57.5,-1
2023-04-06,2023,3,SWEEP_REVERT_BULL,0.1835,0.7718,18.5,100.8,13012.5,13031.0,13054.0,12953.2,232.44642857142858,-67.0,94.5,140.2,160.0,23.2,13171.2,DRIFT_UP,41.4,1
2023-04-10,2023,0,STR,0.5998,0.3229,-49.6,82.7,13043.8,12994.2,13050.2,12967.5,232.16071428571428,-127.5,166.5,170.3,170.6,1.2,13164.5,TREND_UP,50.5,-1
2023-04-11,2023,1,STR,0.5837,0.4022,-53.7,92.0,13159.2,13105.5,13160.5,13068.5,232.94642857142858,-5.25,83.25,-29.0,28.0,52.0,13076.5,DRIFT_DOWN,-21.3,-1
2023-04-12,2023,2,STR,0.2599,0.5803,-38.2,147.0,13157.0,13118.8,13180.5,13033.5,228.19642857142858,80.5,203.25,-160.3,10.2,181.0,12958.5,TREND_DOWN,-127.3,-1
2023-04-13,2023,3,ONEWAY_UP,0.853,0.9206,101.0,118.4,13027.8,13128.8,13138.2,13019.8,222.33928571428572,69.25,112.5,81.0,99.2,26.3,13209.8,TREND_UP,61.8,1
